,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X600690.SH,X000651.SZ,X003816.SZ,X002475.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X002304.SZ,X000625.SZ,X000338.SZ,X000063.SZ,X000596.SZ,X600031.SH,X000100.SZ,X600089.SH,X300014.SZ,X002179.SZ,X000157.SZ,X002236.SZ,X600703.SH,X000977.SZ,X002463.SZ,X002049.SZ,X002241.SZ,X600372.SH,X002129.SZ,X600741.SH,X600584.SH,X000661.SZ,X002028.SZ,X600522.SH,X601877.SH,X601799.SH,X000921.SZ,X600183.SH,X600066.SH,X000800.SZ,X002156.SZ,X002223.SZ,X002007.SZ,X002180.SZ,X600418.SH,X000988.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002179.SZ,0,0,0.208146355727952,0,0,0,0,-0.166578174801851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731042983292931,0,0,0,0,0,0.123416816715081,0,0,0,0,0,0.200756938521671,0,0,0,0,0,0,-0.0377039833291391,0,0,0,0.347373966414742,-0.305409598008785,0,-0.0528028910746876,0.0806345638207351,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893266968900513,0,0,0,0,0,0,0,0,0.0727100179941272,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255323162320617,0.180204031079721,-0.00485234362918178,0,0,0,0,0,0,0.0226267505010249,0,0,-0.0122482086643002,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0849703835494915,0.0728402203687837,0,0,0,0.0630448705018021,0,0,0,0,0,0.0651830989788688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296477218932514,0,0,0,0,0,0,0.221736352495335,0,0,0,0,0,0,0,0.0456841703088757,0.0924911332655327,0,0,0,0.0654644272521459,0.0699468789024562,0,0,-0.0111466132921043,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.244301241449078,0,0,0,0.0766947064251132,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.203047693130414,0,0,0,0,0.0552400226589729,0,0,0,0.139140232831101,0,0,0,0.178789777818663,0.216381045596345,0,0,0,0,0,0,0.00952349716202502,0,-0.0687887778753481,-0.0138394921463019,0,0.0765944651163389,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198349102347675,-0.0628400796603021,0,0,0,0,0,0,0.265317341931679,0.570559016698609,0,0.0154266822282907,0,0,0,0.0426242846241012,0,0,0,0,0,0,0,0.184567261558407,0,0,0,-0.0233119953935936,0,0,0,0,0.191045593526017,0,0,-0.00861080543657482,0.0241194334248466,0,0,0,0,0
X002463.SZ,0,0,0,0,0,-0.144057708531865,0,0,0,0,0,0,0,0,-0.194645118805812,0,0,0,0,0,-0.0248117561487365,0,0.276805492320014,0,0,0,0,0,0,0,0,0,0.00566925578903499,0,0,0,0,0,0,0,0,0,0,0,0.176902103937446,0,0,0,-0.0445781449601397,0.825670177863515,0,0,-0.0267885067858348,0,0,0,0,0,0
X002049.SZ,0,0,0.0806681094942372,0,0,0.0108487501292031,0,0,0,0,0,0,0,0,0,0,0,0.135896128595229,0,0,0,0,0,0,0,0.0390822819181059,0,0.0593105269906211,0,0,0,0,0.283053034232044,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0770900833781386,0,0,0,0.094525857716583,0,0,0,-0.00129281115465352,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0.260545392197752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0301239967358314,0,0,0,0.0362043833663458,0,0.140894738671325,0.0860062785444261,0,0,0,0,0,0.153861449327889,0,0,0,0,0,0,0,0.0843554107922442,0,-0.0331103659480514,0,0,0,0,0,0,0
X600372.SH,0,0,0,0.0175339195012193,0,0.145965944000677,0,0,0,0,0,0,0,0,0,0,-0.0567341382246287,0,0,0,0,0,0.185257696742928,0,0,0,0,0.0476813907241751,0,0,0,0,3.46944695195361e-18,0,0.331942524589221,0,0,0.179052048301185,0,0.195557457464741,0,-0.0194719780231955,0,0,-0.0437755884381392,0,0,0,0,0,0,0,-0.0329498176422084,0.0154693688702254,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-0.423721183081451,0,0,0,0,0.257941901349968,0,0,0,0,0,0,0,0,0,0.636197876578985,0,0,0,0,0.052471552444513,0,0.102903430735786,0,0,0,0,0,0,0,0,0.462480321467511,0.104677371604329,0,0,0,0,0,0,0,0,0.0276524066334883,0,0,0,-0.0422805776150559,0.105842569065813,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290047952224612,0,0.0622859364223657,0,0,0.0956084304016088,0,0,0,0,0,0,0.040242208511094,0,0,0,0,0,0,0,0,0,0.0194441830400944,0,0,0.0432226752705016,0,0.0563728377279479,0,-0.0375385764169694,0,0,0,0.0668442036915365,0,0,0,0.0235249396195763,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157015922422736,0.479089201513108,0,0,0,0.0766575029341796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292001457713548,0,0,0,0.149143150366713,0,0,-0.0141114178275976,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0.215357055176148,0.241426237101501,0,0,0,0,0,0,0,0,0,0.147052751569187,0,0,0.0228544554352154,0,0,0,0,0,0.0416273375702055,0,0,0,0,0.0640671884735894,0,0.097255012224328,0,0.175257933602392,0,0,0,0,0,0,-0.56772184343448,0,0,0,0,0,0,0,0,0,0,0,-0.00347520451050751,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788632760623803,0.0543026746397077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0975204746135827,0,-0.0088948105708785,0,0,0,0,-0.341323659824061,0.0218547223772667,0,0.160149963709426,0,0,0,0,0,0.270854873283965,0,-0.148527332540728,0,0.00534549739751141,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.105420356791376,0,0,0,0,0,0.0132509797228739,0,0,0,0,0.00374040384252895,0,0.21379972373912,0,0,0,0,0.113806539376224,0,0.0719783089772782,0,0.0180002929622198,0.147292438135943,0,0,0,0,0,0,-0.0228541631994002,0,0,0,0,0,0,0,0.09167796805284,0.103161065181056,0.11355074368846,0,2.71050543121376e-20,0.00938446537500148,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0812235407189412,0,0,0,0,0,0,0,0,0,0,0,0,0.0442294503396631,0,0,0.0586348161187455,0,0,0.107316043221138,0,0,0.0669209002725686,0,0,0,0,0,0,-0.0203716692063289,0,0.0195848478796243,0,0,0,0,0,0.0500205499181163,0,0.0924136511522733,0,0.023029541037198,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0.0243563838427947,-0.0439696985055954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0708835112917329,0,0,0,0,0,0,0,0,0,0.00264178399537488,0,0,-0.0398099775574224,0,0,0,-8.67361737988404e-19,0,0,0.0149354025108927,0,0,0.0105337455450402,0.212760995746597,-0.0617328120996327,0,0.0110464972661161,0,0.103486301667193,0,0,0,0,0
X000921.SZ,0,0,0,0,0,0,0,0.25127021979873,0.0269198134890547,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.147803704765669,-0.0931929478951311,0,0,0,0,0,0,0,0,0,0.0525527649457563,0.0219802683124999,0,0,0,0,0,0,0,0.0706880016046398,0,0,0,0,0.0525580737061636,0,0,0.0163502271148461,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0513989229827634,0,0,0,0.212976219806335,0,0,0.0257676019788517,0,0,0.172887849912426,0,0,0,0,0,0,0,0,0,0,0.104303160358433,0,0,0.0814648907688985,0,0,0.140099625283404,0,0,0,0,0,0,0,0,0,0,0,0.229767220450885,0,0,0,0,0,0,0,0.00829003119145696,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.0915980949100935,0,0,0,0,0.0323929829950256,0.174900900128942,0,0.0137999109610089,0.160826584059433,0,0,0,0.133976703387549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439515721190081,0,0,0,0,0.025788179580226,0,0,0,0.249282397603187,0,-0.244472913405244,0.201410644345175,0.012807319406643,0,-0.0185636278225104,0,0,0,0,0,0,0
X000800.SZ,0,0,0.126323358797348,0,0,0,0,0,0,0,0,0,0,0,0,0.189304580111133,0,0,0,0,0.0732094334329227,-0.237411023041939,0,0,0,0.000477568210863547,0,0,0,0,0,0,-0.0239424452346929,0,0.274773972967238,0,0,0,0,0,0,0,0,0,0,0,0,0.0565183658759013,0.111301621894641,0,0,3.46944695195361e-18,0.0262241269094712,0,0,0,0,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.0787678579095919,0.560854837114498,-0.104337319238567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142001792095945,0,0,0.534701350712332,0,0,0,-8.67361737988404e-19,0,0.139411323231753,0,0.0557597011654031,0,0,0,0,0.196369769873214,0,-0.0526040627476326,0,0,0,0,0,-0.0477852924707237,0,-0.00768293219550188,0.0210796749181892,-0.00434236402219106,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0867887025866518,0,0.00789874829402741,0,0,0.0411585700163145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182941827925003,0.0516548881792043,0,0,0,0,0.237417257198017,0,0,0.00808029156625155,0,-0.0163530902167387,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932228140379182,0,0.13090865359927,0,0,0.0812102719956881,0,0,0,0.0172797830065427,0,0,0,0,0,0,0,0,0,0.0405526129464113,0,0,0.059859511232902,0.0968106097291141,0.0555119518705166,0,0,0.11197093961789,0,0,0.00726550621830648,0.0934799443307438,0,0.0266317175580156,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197421916943477,0,0,0.00941246096033048,0,0.551366026934834,0.215458057016541,0,0,0,0.0670743870857699,0,-0.114513847291425,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0534380360906867,-0.0651567186944964,0,0,0,0,0,0
X600418.SH,0,0,0,0,-0.165133524784823,0,0,0,0,0,0,0,0,0,0,0.571514579100914,0,0,0,0,0,0,0,0,0,0,0,0,0.0338148027990333,0,0.0135722971486971,0,0,0,0.0752356549382585,0,0,0.00765673494022337,0,0.0121656624519613,0,0,0.193969801741383,0.68734806958798,0,0,0,0,0,6.93889390390723e-18,0,-0.0220816361805855,0,0,0,0,0,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0,0,0.0691189274071362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233939965471107,0.055243289828127,0.0163092036210055,0.083765521218134,0,3.46944695195361e-18,0,0,0,0,0.211944402628326,0,0,0,0.280046023316022,0,0,0,0,0,0,0,0,0,-0.00497487868509305,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0260222773648324,0,0,0.0324213335931944,0,0,0,0,0,0,0,0,-0.0133620613651572,0,0,0,0,-0.0307879199866846,0,0,0,0,0,0,0,0,0,0,0,0,-0.138466670520491,0,-0.135868459593515,0,0,0,0,0,0,0,0,0,0,0,-0.066496347199937,0,0.134920949890294,-0.201168808668687,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.527985463209536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04881797008124,0,1.23133136866288,0,0,0,0,0,0
TED,0,0,0.213103179853779,0.0958822415426139,0,0,0,0,0,0,0,0,0.338256591804357,0,0,-0.0984576731772943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224557124312211,0,0,0,-0.0418085742436764,0,0,0,0,0,0,0,0,0,-0.0771458563548228,0,0,0,-0.0844718188916527,0,0,0.930552797172862,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.0492097731210583,0.00594707774751266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378919355506138,0,0,0,0,-0.219916544738706,0,0,0,0.0458126386840332,0,0,0,0,0,0,0.114463232169764,0,0,0,0,0,-0.165600931943322,0,0,0,-0.0149959388536218,0,-0.0254281657045485,0,0,0.412797537260343,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00542188773512031,0,0,0,-0.04111455374478,0,0,-0.0888055088307823,0,0,0,0,0,0,0,0,0.0689334232265363,0,-0.0195212189532287,0,0,0,0,0,0.129859050207188,0,0,0,0,0,0,0,-0.0582202030949233,0,-0.0695250043410966,0,0,0,0,-0.029947112409201,-0.0265399219679785,0.01549074174636,8.67361737988404e-19,0.243038389664649,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000328469649160464,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6437179854676e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000523823237720063,0,0,0,0,0,0,0,0,0.000324545717834181,0,0.00021778444926435,0,-0.000317157945289908,0,0,0,0,0,0,0,0,0.000551045733925433,0.0015092173901046,-0.000536600737394706,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00197271588128795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00466310878786569,0,0,0,0,0,0,0.00137290845578116,0,0,0,0,0,0,0.000839697135490482,0.00102738021744179,0.00383155387915061,-0.00149955091275595,0,0,0,0,0,0
