,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600031.SH,X000568.SZ,X002475.SZ,X600066.SH,X002241.SZ,X000338.SZ,X000100.SZ,X002236.SZ,X002456.SZ,X601877.SH,X600118.SH,X600271.SH,X002085.SZ,X600177.SH,X000157.SZ,X600372.SH,X002007.SZ,X300124.SZ,X300003.SZ,X600867.SH,X000559.SZ,X002294.SZ,X002292.SZ,X600089.SH,X002180.SZ,X002426.SZ,X002506.SZ,X000623.SZ,X002074.SZ,X600522.SH,X300136.SZ,X002508.SZ,X600498.SH,X000536.SZ,X000981.SZ,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0,0,0.18521652925532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974288563971576,0,0,0.0124060545777535,0,0,0,0.156555129533525,0,0,0,0,0,0,0,0.137956830621334,0,0.408859965788404,0,0,0,0,0.0448171808498477,0,0,0,0,0,-0.0494372520779687,0,0,0,-0.00273174535462907,0.00631291796490002,0,0,0,0,0,0
X600867.SH,0,0,0.0399397730712503,0,0.0533676407102477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128740555233965,0,0,0.00722553606885651,0,0,0,0,0,0,0,0,0,0.0239591852954616,0,0,0,0,0,0.0525537053413102,0,0.00748224878044644,0,0,0.0532927084300867,0,0,0,0,0,0.0848015498110152,0,-0.00432047285156234,0,0,0,0,0,0,0
X000559.SZ,0,0,0.0721007797302749,0,0,0,0,0,0,0,0,0,0,0.0198590786483827,0.00103556882921641,0,0,0,0.0492825562510293,0,0,0.065653678922857,0,0,0,0.0384876576873431,0,0,0,0.0192142778173768,0.0397870552731895,0.308136463547739,0,0,0,0.240083256995374,0,0,0,0.0231125734125369,0.00576636083784922,0,0,0,0,0,0,0,0,0,0.0206499566332849,0,0,0,0,0,0,0
X002294.SZ,0,0.121682384121807,0,0,0,0.000257710173370423,0,-0.0921790285961858,0,0.0704837077047715,0,0,0,0,0,0,0,0,0,0,0,0.0095250114861176,0,0,0,0,0,0,0,0.237454863152803,0,0.0527134012770272,0,0,0,0,0,0.0206633734534465,0,0,0,0,0,0,0,-0.140431755546134,0,0,0,0,0.0165834282249638,-0.0140165368417737,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148747498122005,0,0,0,0,0,0,0,0,0,0,0,0.0447560810584228,0,0,0.488113691946934,0,0,0,0,0,0.217614988497659,0,0,0.164257809753502,0.0342088398199553,0.0603448357650793,0,0,0,0,0.112711152951115,0.0142883034631595,0,0,0,0,0,0,0
X600089.SH,-0.0208352920414139,0,0,0,0,0,0,0,0,0.232279274419787,0,0.101636397711543,0,0,0,0,0,0,0,0,0,0.0863731342917238,0,0,0,0,0,0.104696618623142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158116249119998,0,-0.0101161504762329,0,0.190873856830693,0.0290645170751463,0,-0.056461352649658,0,-0.00518110893382699,0,0,0,0,0,0
X002180.SZ,0,0,0.204398043229156,0,0,0,0,0.0224369899991645,0,-0.569162298944309,0,0,0,-0.320083737617252,0,0.19896996247337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162512634998199,0,0,0,0,0,0,0.258877603255182,0.350383628186284,0,0,0,0,0.0656560352651814,0,-0.100674450036015,0,0.0104006909836394,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132719322155693,0,0,0,0.112811447150011,0,0,0,0.199930209725414,0,0,0.0275239204954221,0,0,0,0,0,-0.00877141901025154,0,0,0,0.0357457579850801,0,0,0,0.0613932841888851,0,0,0.00864478650421263,0.240185455254291,0,0,-0.186228305694759,0.123546741902306,-0.23048454320615,0.0552643950943201,-0.0748923321892981,0.0466668609006876,0,0,0,-0.128334781845646,0,0
X002506.SZ,0,0,0.098415302792728,0,0,0,0,0.0745147126142591,0,0,0,0,0,0,0,0,0,0,0.0731197279304206,0,0,0,0.191544001552823,0,0,-0.0325494332133626,0,0,0,0,0,0,0,0,0,0.435775969154476,0,0,0.00788269792012825,0,0,0,0,0,0,0,0,0.0750482360169389,0,0,0.0192624255220327,0,0,0,0,0,0,0
X000623.SZ,0,0,0.170890793544067,0,0,0,0,0.23369859908335,0,0.416107487541085,0,0,0,0.189966082762585,0.110279117654815,0,0,0,-0.541218901133556,0,0,-0.312396549078154,0,0,0,0,0,0.174504004914011,0,0,0.132479345280972,0.0300409170426711,0,0.217234973539757,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.155278100850935,0.108679375043255,0,0,0,-0.00481137113198889,0,0,0,0,0,0.730824561153315
X002074.SZ,0,0,-0.00688720034824199,0,0,0,0,0.0748997199076227,0,0,0,0.010186871346827,0,0,0,-0.232732981030066,0,0,0,0.0691896113024965,0,0.12463035234452,0.135310145445032,0.306908007033943,0,0,0,0,0,0,0,0.184554154286436,0,0,0,0,0,0,0,0,-0.107885637906779,0,0,0,0,0,0,-0.0232618320292734,0,0,-0.0233833473206378,-0.0149101601574114,0,0,0,-0.290004602181336,0,0
X600522.SH,0,0,0,0,0.122297777814989,0,0,0,0,0.177736228046105,0.0793771816469297,0,0,0.0666979950881109,0,0,0.268576119744719,0,0,0,0,0.127389021956073,0.0127349507725145,0,0,0,0.159216157304507,0,0,0,0,0,1.73472347597681e-18,0,0,0.0558242295788,0,0.0766219072730931,0,0,0,0,0,0,0,0,0.0858404594100187,0,0,0.0740774293908207,-0.00714805388400761,0,0,0,0,0,0,0
X300136.SZ,0,0,-0.0367536206315034,0,0,0,0,0,0,0,0,0,0,0,0,0.439502271273694,0,0,0.0432732283070677,0,0,0,0,0,0,0,0,0,0,0.033772590732211,0.481446555519969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0980875594537703,0.187568620976588,-0.168555324846934,0.139449056034401,0,0,0,0,0,0
X002508.SZ,0,0,0.178236819567669,6.93889390390723e-18,0.0232280496310483,0,0,0,0,0,0,-0.157664972557308,0,0,0,0,0,0,0,0,0,0.0893850539776522,0,0,0,0.141365143851854,0,0,0,0.0231243187572728,0.0297550799296244,0,0,0,-0.212412226062363,0,0,0,0,0,0.0285078011731434,0,0,0,0,0,-0.104674953338212,0,0,-0.0166338141082307,0.0018146634867732,0,0,0,0,0,0,0
X600498.SH,0.334078165166902,0,0.0288145569810571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305489305898478,0,0,0,0,0,0,0,0.0394156998374191,0,0,0,0.0325922426016237,0,0.200826718649704,-0.275240622746748,0,1.0842021724855e-19,0,0,0,0,0,0,-0.139861277130088,0.0031631381440415,-0.0187274426245978,0,0,0,0,0,0
X000536.SZ,0,-0.123765453334251,0.0557753790046094,-8.67361737988404e-19,0,0,0,-0.087269577394667,0,0,0,0,0,0,0,0,0.012233451221671,0.185180146284872,0.124957704674932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594342759114733,-0.311810556458855,0.158030108425695,0,0,0,0,0,0,0,-0.0482052102823982,-0.00105273927781228,0,-0.0118948254673357,0.0299933192597585,0,0,0,0,0,0
X000981.SZ,0,0,-0.0814473352028533,0,0,0,0,0.171788893141621,0,0.0691430547736208,0,0,0,0,0,-0.0753380782554638,0,0,0.218668609918762,0,0,-0.0242119604570681,0,0,0,0.150490853662741,0,0,0,0,0,0,0,0,0,0,0,-0.014580990688486,0,0,0.120421219795543,0.276518058225362,0,0,0,0,0,0,0,0,0.0734287426278493,-0.0500090838533293,0,0,0,0,0,0
X600566.SH,0.230331082948567,0,-0.294804030244574,0,0,0,0,0,0,0,0,0,0,0,0,0.153063965807878,0,0,0.212070206206637,0,0,0,0,0,0,0.157590202159442,0,0,0,0,0,0,0.0771480084462853,0,0,0,0,0,0,0,0,0,0,0.0769478838766458,0,0,0,0,0,0,-3.46944695195361e-18,-0.0200360522248459,0,0,0,0,0,0
Change_TY3M,-0.0636974479315668,0.0904035292541489,0,0,0,-0.0205093961830357,0,0,0,0,0,0.376095691877806,0,-0.110593951412673,0,-0.105222364489667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752955441797726,0,0.0691696233730936,2.77555756156289e-17,-0.0634208582695167,0,0,0,0,0,0,0,0,-0.169548266879142,0,0.0157014415283709,0.0227713877216922,0,0,0,0,0,0
Slope,0,0,-0.147954609962337,0,0,0,0,0,0,0,0,0,0,0,-0.200232316079313,0,0,-0.169604643160183,-0.0512131432304257,0,-0.611085305087192,0,0,0,0,-0.359974605225196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501543503753813,-0.169685911560353,0,0,0,0,0,0,0,0.105241301895631,0,0,0.981463944589234,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.119932583524336,0,0,0,0,0.32038803024727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.64913974560664,0,0,0,-0.383636791748893,0.318301669578069,0,0.165082703757915,0,0,0,0,0,0,0,-0.301723225863725,-0.365504830035826,1.27491575753437,0,-2.01864175946804,0.598085057315543,0,-3.69405604891676,0,0
RealEstate_excess,-0.187883611291951,0,0,0,0,0,-0.240372526723142,0,0.244921280337626,0,0,0,0,0.050637886480519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102583851949095,0,-0.113403405051177,0.0576412685697008,0,-0.051073225976406,0,0,0,0.133741464773385,-0.136493036894359,-0.0209201659182958,0,0,0,-0.0293597740035383,0.0177534673738701,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0349142654701393,0.110154756016726,0,-0.132501009104168,0,0,0,0,0,0,0,0,-0.00495970107379324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814864250870567,0,0,0.0220082327493154,0,0,0,0,-0.251542268592863,0,0,-0.0525532444698902,0,-0.0111885905675247,0.00851203683112269,0.0955459117031175,0,0,0,0,0
MKvol,0,-0.00165611998543255,0,0,0,0,0,0,0,0,0,0,0,0.0041479739847226,0,0,0,0,0,0,0,-0.000344606737446313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264773070294004,0,0,-0.00100975805225134,0,0.00440357656564439,-1.0842021724855e-19,0.00447090184137606,0,-0.00221472433099635,0,-0.0010210381866278,0,0,0,0,0,0.0218046866685567
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018179317191999,0,0,0,0,0,0,0,0,0,0,-0.00838222886018072,0,-8.67361737988404e-19,0,0,0,0,-0.0690310827426998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159443426984711,0,0.00468969169428675,-0.0276481927800061,0,0,0,0,0,-0.539996747563484
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207953483818219,0,0,0,0,0,0.00326802277532145,0,0,0,0,0,0,0,0.0230482702096208,0,0,-0.00664678145529907,0,-0.0145088921513515,-0.0203851436354754,0,0,0,0.00193735117231698,0.00364060879326158,-0.00478725827205983,0,0,0,0,0,-0.0248927796400773
CarbonVol_Hubei,0,-0.00274288281240636,0.000413561403875432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304874649227082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,-0.0062488333552845,0,0,0,0,0,2.71050543121376e-20,0.00139707177598766,0,0,0.0179988520974848,-0.0156353303283898,0,0,0,-0.249241476593147,0,0
