,X600104.SH,X600519.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X000063.SZ,X600276.SH,X600690.SH,X600031.SH,X000338.SZ,X600372.SH,X000157.SZ,X600741.SH,X002241.SZ,X600703.SH,X600089.SH,X600066.SH,X000100.SZ,X600118.SH,X600271.SH,X000550.SZ,X601877.SH,X002236.SZ,X000581.SZ,X600582.SH,X002475.SZ,X000800.SZ,X000623.SZ,X600177.SH,X000568.SZ,X300124.SZ,X600839.SH,X002294.SZ,X002129.SZ,X000559.SZ,X000050.SZ,X000400.SZ,X000869.SZ,X002456.SZ,X000977.SZ,X002292.SZ,X002465.SZ,X600312.SH,X002007.SZ,X300003.SZ,X600435.SH,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0.0326470512714843,0,0.180633239686168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256885180034114,0.00509721507430167,0,0,0,0,0,0,0,0.0315795140407367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497921532335712,0,0,-0.0352705124474016,-0.00208997275307771,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0847776758750112,0,0,0,0,0,0.434014761925966,0.239886584211425,0,0,0,0,0,0,0,0,0,0,-0.052696633354629,0,0,0,0.128196058163849,0,0,0.033620329026238,0.0617983541681564,0,0,0.0480988990163281,0,0,0.0691345209624862,0,-0.00789527874217621,4.33680868994202e-19,0.0552758216716519,0,0,0,0,0,0,0,0,0,-0.0635147457726526,-0.0148151486035382,0.0779933926843876,-0.00895591657796718,0,0,0,0
X600741.SH,0.297507206123618,0,0.100497175546116,0,0,0,0,0,0,0,0,0,0,0,0.0462899746084039,0,0,0,0.199819544417089,0,0,-0.0493526971686194,0,0,0,0,0,0,0,0,0.108456605085675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191769334848308,0,0,0,0,0,0
X002241.SZ,0,-0.0335967119684908,0.0896868641433701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560304488326305,0,0,0,0,0.072113160125492,0,0,0,-0.0389007072165609,0,0,0,0.0809078268644886,0,0.244583225942547,0.0851379737351859,0,0,0,0,0,0,-0.0100949375187228,-0.00477113321955374,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0300910531246738,0,0.124004170479031,0,0,0,0,0,0,0,0,0,0,0.250418219386543,0,0,0.0433270915402731,0,0,0,0,0,0,0.150872699097888,0,0,0,0.102129835707711,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463388094012793,-2.71050543121376e-20,0,0,0,0,0,0
X600089.SH,0.019586251349768,0,0,0,0,0,0,0.144544317962301,0.127124222070455,0,0,0,0.0854432181283955,0,0.123294104306176,0.0642913790828256,0,0,0,0,0,0,0,0,0,0,0.0765604794581517,0,0,0,0,0,0,0.0247137856112177,0,0,0,0,0,0.315380354569122,0,0,0,0,0,0.0700553364426177,0,0,0,0,0,-0.0232404251164886,-0.0065643545541149,0,0,0,0,0,0
X600066.SH,0.338991911419817,0,0.0437432171467871,0,0,0,0,0,0,0,0,0.0623069063356058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343807124945813,0,0.113603879498708,0,0,0,0,0,0,0.0705078437125332,0,0,0,0,0,0,0,0,0,0,0,0,0.00109855946075726,-0.0158332522200655,0,0,0,0,0,0
X000100.SZ,0.0573670737544674,0,0,0,0,0,0,0,0,0,0.095684902725877,0.0816572062835711,0.137431829181587,0,0,0,0,0,0,0,0,0,0.0140707004410201,0.0833434528890681,0,0,0,0,0,0.0573779270380475,0.145430633878034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260445918262687,0,0,0.00203547795999833,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333303834087397,0.44040105321593,0,0,0,0.178209648228888,0,0,0,0,0,0,0,0,0.0324744225974786,0,0,0,0,0,0,0,0,0,0.0773804369417822,0,0,0,0,0,0.260890789496421,0,0,0,0,0.160073217205121,0,0,0.0262077004340151,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101456417899675,0,0,0,0,0,0,0,0,0,0.0887173317122434,0,0,0,0.21288351151457,0,0.0777527557146895,0.0740149892407628,3.46944695195361e-18,0,0.153766549135632,0,0,0,0,0,0,0,0,0,0,0.074652394995809,0,0,0.0736569059816298,0.107801957964985,0,0,-0.0620765254519863,-0.0229911559833081,0,0,0,0,0,0
X000550.SZ,0.153188322446606,0,0,0,0,0.118362582558653,0,8.67361737988404e-19,0,0,0.00901480470913891,0.000834645441044434,0,0,0,0,0,0.25237752579606,0,0,0,0,0,0,0,0,0.157402823995313,0.00261545181893356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187906095160597,0,0,0,0,0,0,0
X601877.SH,0.0497736106810561,0.193138385169689,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371435326122248,0,0,0,0,0,0,0,0,0,0,0,0,0.0971290142230217,0,0.0837524321645729,0,1.73472347597681e-18,0.0174122120275002,0.059612534932668,0,0,0,0,0,0,0,0.0277385001891141,0,0,0,0,0,0,0,0,0,-0.0303987446746785,-0.0296473982694103,0.180077026918183,0,0,0,0,0
X002236.SZ,0,0,0,0.0979751335297369,-0.0330470121936214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240226411364802,0,0,0,0.211484938767465,0,0.21383970099265,0,0,-0.00134366618497306,0,0.127649212606567,0,0,0,0,0.0577133550227631,0,0,0.171428353500455,0,0.0195275312066915,0,0,0.0392486139205942,0,0,0,0,-0.0104988530425346,0,0,0,0,0,0,0
X000581.SZ,0,0,0.08068571197064,0.0894659530106489,0,0,0,0,0,0,0,0.12153157939685,0.112395269826734,0,0,0,0,0.00612058335931727,0,0.0918404147697916,0,0,0.0212290020433686,0.0990713925834728,0,0.12911543933445,0,0,0,0,0,0,0,0.116933219877011,0,0,0,0,0,0,0,0,-0.0114594057664963,0,0,0,0,0,0,0,0,-0.0468198547921488,-0.0148014724328425,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112057233261366,0.223827995444574,0,0.0103882020580996,0,0,0,0,0,0.066303290934325,0.0557743732768804,0.137912777745389,0,0,0,0,0,0,0,0,0,0,0,0.0820754142317883,0,0,0,0,0,0,0,-0.0068524845970062,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911919666616548,0,0,0,0,0.0644622792381839,0,0,1.73472347597681e-18,0,0,0.189117272329332,0.185219844405456,0,0,0.00310566298813636,0,0,0,0,0,0,0.00770324679099813,0,0.0210058072960457,0,0,0,0,0,-0.00217211666133415,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13859476656822,0,0,0.141488953956534,0.0674738487403234,0,0,0,0,0,0,0,0.164873746813071,0,0,0,0,0,0.123383401728432,0.000166858071590738,0,0,0,0,0,0,0,0,0.0896502137070995,0.12931627745715,0,0,0,-0.0237594564750809,0,0,0,0,0,0
X000623.SZ,0.0826396677634199,0,0,0,0,0.293169012110081,0,0,0,0,0,0,0,0,0,0.00582586698101548,0,0,0,0,0,-0.182384508371972,0,0,0,0,-0.0636706749139253,0.0318730364606489,0,0,0,0.518983194848115,0,0,0,0,0,0,-0.0126824265196507,0,-0.0920652326093144,0,0,0,0.173564842249743,-0.0236400824019082,0,0,0,0,0,-0.0273125063714153,-0.0145722289396428,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0694625122211971,0,0,0,0,0,0,0.0800106950373383,0,0,0.0120805425658184,0,0,0,0,0.0793072937668465,0,0.0726474300882407,0,0,0,0,0,0,0,0,0.506609953390315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0428479729257401,-0.0286676285513961,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.280392076599709,0,0,0.251781682379328,0,0,0,0,0.00874751599796385,0,0,0,0,-0.287454112240457,0,0,0,0.00532510806360189,0,0,0.00629443637001162,0,0,0.0408197561294601,0,0,0,0,0,0,0,0,0,0,0,0,0.229200694466313,0.0677838820118444,0,0,0,0,0,0,0.0919355911334115,0,0,0,-0.00554963476218179,0,0,0,0,0,0
X300124.SZ,0,0,0.0352563937917598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429938417183591,0.0995901410720878,0,0,0,0,0.0515181305003724,0,0,0.304543133022649,0,0,0,0,0,0,0,0,0.00157076902077656,0,0,0,0,0,0,0.17179276703273,0,0,0,0,0.119300184383208,0,0,0,0,-0.00688577502255389,-0.0166121877382596,0,0,0,0,0,0
X600839.SH,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.140187630253256,0,0,0,0,0,0,0,0,0,0,0.0871244671689566,0,0,0,0,0,0,0.144819043758415,0,0,0,0,0,0,0,0.00414841299372037,3.85645216060405e-05,0,0.321570132717456,0,0,0.107729362773514,0,0,0.163103782249618,0,0.0478846044175047,0,0,0,-0.0102996514513507,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0436734092860611,0,0,0.062721469926529,0,0,0,0,0,0,0.167740872793694,0,0,0,0.0520044735802274,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0625015076658382,0,0,-0.0214266299121097,0,0.201862653786563,0.0731778557749153,0,0,0,0,0,0,0,0,0.0818605788085107,0,0,0,0,0,0,0,0,0.00439960889086732,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.165550770053258,0,0,0,0,0,0,0,0,0,0.0834409801716549,0,0,0,0,0,0,0.235492846854568,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.127956057388856,0,0,0.069138607573733,0,0.0892931304655366,0,0,0.0209034419514099,0,0,0,0,-0.0571538794894751,-0.0130330012251711,-0.0192460772464632,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.156576167346414,0,0.115899127830173,0,0,0,0,0,0,0,0,0,0,0.166011002871695,0,0,0.216730035964206,0,0.0261439601266892,0,0,0,-5.42101086242752e-20,0,0,0,0.220139932852729,0,0,0,0,0,0.13015343626969,0,0,0,0,0,0,0.0963082600847923,0.0259155574785103,0.110672513142406,0,0,0,0,0
X000050.SZ,0,0,0,0,0,-0.0545690430135408,0,0,0,0,0,-0.0959056709274539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176804638789532,0.177733555627874,0,0,0.0385987062800538,0.296277928448173,0,0.0960550154658538,0.327868321899181,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0515325944218106,0,-0.16797053185914,0.0129137038767577,-0.00443150828534532,0,0,0,0,0,0
X000400.SZ,0,0,0,0.190733659150966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139356373523824,0.111616526608541,0,0.0168854252097424,0.0373488852941879,0,0,0,0,0.0254544827522786,0,0,0,0.0305003718647694,0,0.0808031588551043,0,0,0,0.0579633154567863,0,0,0,0,0,0,0,0,0,0,0,-0.113591171918712,0,0,-0.00876750596883248,0,0,0,0,0,0
X000869.SZ,-6.93889390390723e-18,0,0,0,0,0,0.443136774654131,0.121182142004977,0,0,0,0,0,0,0,-0.0334970401491954,0,0,0,0,0,0,0,0,0.184891735855177,0,0,0,0,0,0,0,0.122927248730249,0,0.0754500180688093,0,0,0,0,0,0,0,0,0,0,-0.0292826360241798,0,0,0,0,0,0.0291033492911962,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0517384291531937,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.267979553421975,0,0,0,0,0,0,0.121620516161193,0.254576712435267,0,0,0,0,0.116940576962849,0,0,0,0,0,0,0.00301767194155915,0,0,0,0,0,0,-0.0346372101901147,0.0672446456016282,0,0,0,0,0
X000977.SZ,-1.73472347597681e-18,0,0,0,0,0,-0.0515210880449722,0,0,0,0,0,0,0,0,0,0.0147167644719579,0,0,0,0,0,0,0,0,0,0,0.087098725428956,0,0,-0.0214260257832885,0,0,0,0,0.07557078640294,0,0,0,0,0,0,0,0.316988666487091,0,-0.242962736239092,0,0,0,0,0,-0.0169281439468212,0.0341776738558259,0,0,0,0,0,0
X002292.SZ,0,0,0,0.00968697865730607,0,0,0,0,0,0,0,0,0,0.374072272244342,0,0,0,0,0,0,0,0,0.0670646555492878,0,0,0,0.095483985753586,0,0.0398160971827287,0,0,0,0,0.383223896502782,0.0657852938249982,0,0.0287721167882466,-0.143277713150245,0,0,0,0,0.0357827441980005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676676492463659,0.0937024826260439,0,0,0,0,0,0,0.174685362225585,0.00323483798534627,0,0,0,0,0,0,0,0.0749388643190541,0,0,0,0,0,0,0,0,0.18319206332435,0.423217721041371,0,0,0,0.000888655209652674,0,0,0,0,0,0
X600312.SH,0,-0.0084349281373805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286177616697846,0,0,0.133937907609059,0,0.0345845614890064,0,0,0,0,0,0,0,0,0,0,0.0448770762431046,0,0,0,0,0.0977924119513782,0,0.168173528245476,0,0,0,0,0,0,0,0,0,-0.0564327663740438,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0679152777971559,0,0,0,0,0,0,0,0,0,0,0.138173018624034,0.0909965655671589,0,0.303148720950614,0,0,0,0,-1.73472347597681e-18,0,0.0114831825038909,0.00191074914347101,0,0,0.0875916377133364,0,0,0,-0.0773049303877599,-0.00412078054172243,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.434223632956345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017823972304575,0.121014327711499,0,0,0,0,0.20145205336819,0.146677732140253,0.0402757052717447,0,0,0,0.0900299254864947,0,0,0,0,0,0,0,0,0.00557745094079188,1.73472347597681e-18,0,0,0,0.235149613946373,0,0,0,0.00671880239345612,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369734720188062,0.146649595807741,0,0,0,0,0,0,0.211684458187025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284382568717852,0.0263825217417015,0,-2.77555756156289e-17,0,0,0,0,0,0,0.0677683494118491,0.0451338800191704,0,0,0,0,0,0
X600060.SH,0,0,0.119572749610775,0,0,0,0.101056928960782,0,0,0,0.108910118760423,0,-4.33680868994202e-19,-0.0395255893448007,0,0,0,0.234234581440871,0,0,0.0277313038015561,0,0,0,0,0,0,0,0,0,0.0748904350555867,0,0,0,0.118656364841677,0,0,0.0851480515917433,0.0422010542195274,0,0.0442014237874321,0,-0.0470139208940965,0,0,0,0,0,-0.00772695005952448,0,0,0.0282883277805482,0.011564949806056,0,0,0,0,0,0
Change_TY3M,-0.0249234697005044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863609140248323,-0.0326829111363499,0,0,0,0.00609347772337734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186044566257554,0,0,0,-0.0800880798203878,0,0,0,0,0.0117738542424418,0.0137114882928518,-0.0466947939063122,-0.0652394895456495,0,0,0,0
Slope,0,0,0,0.70014604341149,0,0,0,0,0,0,0,-0.504953678248497,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0721370562009605,0.130553380321619,0,0,0,0,0,0.157725511486664,0,0,0,0,0,0,0,0,0.565929617144649,0,0,0,0,0,0,0,-0.622122989141322,0,0,0,0,0,-0.20268817260984,0.341720975200836,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,-0.639810768060699,0,-0.372407131325795,0,0,0,-1.13192244883027,0,0,0,0,0,0,0,0,0.229698541890798,0,0,-0.529757303846489,0,0,0,0,0,0,0,0,0,0,0,-0.241542856018272,1.61979360337236,-0.639741622265684,0,-1.69846952600551,0,0,0,0,-1.68560293515918,0,0,0,0,0,0,0
RealEstate_excess,0,0,-0.559651259998595,0,0,0,0,0,0,0,0,0,0,0,0.158228762028017,0,0,0,0,0,0,0,0,0,0.132283095221509,0,0,0.142085730889596,0.051956476053599,3.46944695195361e-18,-0.102189244176109,0.118394182438494,0,0,-0.0810739508059181,0,0,0.194773758667149,0,0,0,0,0,0,-0.123781482098884,0.0653028202160929,0,0,-0.112506255803307,0,0,0.0230378718273827,0.0059197798706755,0,0,0,0,0,0
MKreturn,0,0,0,-0.157954195169432,0,0,0,0,0,0,-0.0119077711966265,0,0,0,-0.0370082964915956,0,0,0,0,0,0,0,-0.106019040199716,0,0,0,0,0,0,0,0,0,0,-0.323952203017263,-0.0746100341477377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221204212888974,-0.159007226149493,0,0,0,0,0
MKvol,0,-0.00359338514411231,0,0,0,0,-0.000553860812986446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575390884237098,0,0.00014466257790546,0,0,0,0,0,0,-0.00245485080183919,0,0,0,0,-0.0139367459964857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349421504738342,0.00405768046724413,0.0119763031441585,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0116415331585753,0,0,0,0,0,0,0,0,0,0,-0.000330658480323006,0,0,0,0,0,0,0,-0.00309374753396481,0,0,0,0,0,0,0,0,0.0262898573538939,0,0,0,0.0251537210188982,0,0,0,0,0,0,0,0,0,0,-0.0366578616410509,0,0,-0.0225385380258266,0,0.0263207401763619,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-8.87537208475964e-05,0,0,0,0,0,0,0,0,0.0113572449846743,0,0,0,0,0,-0.016375494886507,0,0.00926695684653293,0,0,0.00180742049166234,0.00279689262241914,0,0,0.00556160409149547,0.00743646983406639,0,0,-0.00190492280702035,2.16840434497101e-19,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,-0.000254125051568069,0.00360453230538112,0.00750795098637529,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228767610236265,-0.00232280245745796,0,0.00604987588995747,0,0,0,0,0,0,0,0,0,0,0,0,0.00207792311113159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250467230358848,0.00164336421120027,0,0,0,0,0
