,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X000100.SZ,X600703.SH,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002241.SZ,X002049.SZ,X002236.SZ,X002506.SZ,X002475.SZ,X600118.SH,X000559.SZ,X000157.SZ,X600372.SH,X300003.SZ,X000338.SZ,X002074.SZ,X000568.SZ,X002294.SZ,X002085.SZ,X600089.SH,X600867.SH,X300124.SZ,X600177.SH,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X600584.SH,X601877.SH,X600498.SH,X000869.SZ,X000550.SZ,X002426.SZ,X002512.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.492752289915323,-0.0856508094592975,0,0,0,0,0.406477963952893,0,0,0,0,0,0,0,-0.121680739498725,-0.0427315329479939,0,-0.347514196039308,0,0,-0.00473671070569684,0,0.0505109935323937,0,0,-0.41663766828362,0,-0.122525969173556,0,0,0,0,-0.181373417961904,-0.0425117481134203,0,0,0,0,0,0
X000100.SZ,0,0,0.263172390593813,0,0,0,0,0,0.0580371347618985,0.12882537334115,0,0,0,0.0465453100349992,0,0,0,0.019976893384615,0,0,0.085767117587885,0,0,0.0572958158310617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304704983220349,0.0385414203604529,0,0,0,0,0,0.00552522319965456,-0.0486295047144414,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0954576327330956,0,0,0,0,0,0,0,0,0.183574431735581,0.0868931648848346,0,0,0,0,0.0441931970591133,0,0,0.165602448208659,0,0,0,0,0.0975963566584581,0.0403058155493559,0,0,0,0.0494599036120605,0,0,0,0,0,0,0,-0.00636336265517333,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0732709781912107,0,0,0,0,0,0,0,0.28242101065,0,0.427303153302341,0.295714917776044,0,0,0,0,0.036348917865446,0,0,-0.307575947573712,0,0,0.168346828579693,0,0,0.0304649108266199,0,0,0,0,-0.211805393745863,0,0,0,0,-0.571975650108801,0,-0.094161676738961,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147607045556131,0,0.114915255688648,0,0,0,0.114161367005718,0,0,0.122136406685754,0,0,0,-6.93889390390723e-18,0,0.100933683235021,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0.158892819786813,0.196215251882326,0,0,0,0,0,0,0,0,0.00664522070468491,0,0,0,0,0,0.0617428681914904,0,0,0.0192476637985037,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.264574676522372,0,0.0234036350466121,0,0,0,0.0263795740895278,0,0,0,0,0,0,-0.0210446405937784,0,0,0,0,0,0,0
X600031.SH,0,0,0,0.0562848204627154,0,0,0,0,0,0,0.00730395680914031,0,0,0,0,0,0,0,0,0,0,0,0.0454192773762582,0,0.230920936274129,0,0,0.169878642564692,0.00995680712439229,0,0,0,0.260809897558268,0,0,0.141663545751362,0,0.0205774491084782,0,0,0,0,0,0,0,0,0,0,0,-0.0142277986811865,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0340198053050102,0,0,0,0,0,0,0,0.0493418739405722,0,0,0.271926529429861,0.0650090280556043,0,0.134554161109306,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146192419749306,0,0,0.0180515953913234,0,0.219986487481742,0,0,0,-0.0819352904877461,0.00823452659880307,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.00822497940070255,0,0,0,0,0,0.0290836020905779,0,0,0,0,0,0,0,0.0794703169038044,0,0,0,0.00600048619482796,0,0,-0.107168024161777,0,0,0,0,0,0,0,0,0.526148007516206,-0.00602465724978786,0,0,0,0,0,0,4.33680868994202e-19,0.0966883277058355,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12293469027709,0,0,0.0137119840275957,0,0,0,0,0.0170591991250264,0,0,0,0,0,0,0,0,0,0,0,0,0.300266407284375,0.24141124974342,0,0,0.168269682140775,0,0,0,-0.0884394213805525,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170844651369282,0,0,0,0,0,0,0,0,0.373773078232843,-1.38777878078145e-17,0,0,0,0.0930278436109237,0,0,0,0,0.0167306980816135,0,0.302575449746238,0,0.0897096743815279,0.0528733657086225,0,0,0,0,0,0,0,0,0,0,0.072410960658228,0.00918515131986989,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0621589744293325,0,0.0293919231225205,0,0,0.290833427813996,0,0,0,0,0,0,0,0,0.0276238381526655,0,0.0756742649600962,1.38777878078145e-17,0,0,-0.111628458759208,0,0.0786385824143748,0,0,0.0621743741766085,0.116895719677355,0,0,0,0,-0.00436967171880936,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0.110666775775698,0,0,0,0,0,0,0,0,0.0773240211144221,0,0,0,0,0,0,0.126038808472943,0,0,0.0175572411681794,0,0.402769865357211,0,0,0.0356681570172174,0,0.0591086911063947,0,0,0,0,0,-0.0643452614818712,0.121039412055105,0,0,0,0,0.136291573331547,0,0,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164307077369099,0,0,0,0.0794421237367953,0,0,0.178745081881765,0,0.0602550335319238,0,0,0.0153862837523244,0,0,0.0636127659285668,0,0,0,0,0,0.137510712162294,0.119707355505359,0,0,0,0,0,0.131816431355293,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0358252224222931,0,0,0,0,0,0,0,0,0,0,0.0927653177707375,0,0.418649174333778,0,0,0,0.120428020239917,0,0,0,0,0,0,0,0,0,0,0,0.0454905773766727,0,-6.93889390390723e-18,0.00342330392129365,0,0.0213869769048229,0,0.13806665453368,0,0,0,0,0,0,0,0,0.0128358206816803,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133692157735514,0,0.58162555537001,0,0.0626832807875488,0,0,0,0.0761617303857819,0,0,0,0,0,0.0134537879938897,0,-0.0305056095869217,0,0,0,0,0,0,0.0950962584603885,0,0,0,0,-0.000742225288702445,0.00149668187278761,0,0.0245232732362933,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0197372529157819,0,0,0,0,0,0.130378016879742,0,0,0,0.207229436305074,0,0.0450514977539056,0,0,0.05963105818836,4.33680868994202e-19,0,0,0,0,-0.0847455925712752,0,0,0,0,0,0,0,0.0272540194588821,0,0,0,0,0,0,0,0.0723140625054131,0.269360095834578,0,0,0,0.0122362167509573,0,-0.137045723174137,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.172847058530358,-0.0648508778723245,0,0,0,0,0.047313554080339,0,0,0.284727781161341,0,0,0,0.0352852091128198,0,0.106990445601371,0.0485396095435705,0,0,0,0,0,0,0,0,0,0.243798644866957,0,0,0,0,0,0,0,0,0.0359146743844044,0,0,0,0,0,0,-0.0117617740500721,0,0,0,0,0,0
X002074.SZ,0,0.461907471711802,0,0,-0.410627262361049,0,0,0,0,0,0,-0.253497226499931,0,0.218588872753023,0.173063688829301,0,0,0,0.0297515313891578,0,0,0,0.174019435142218,0.332996095079683,0,0,0,0,0,0,0,0,0,0,0.110926527940665,0,0,-0.0453604577403624,0,0,0,0,0,0,0,0.0606990427110656,0.0943277256358379,0,0.0508193373658322,0.00844668407938266,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0859311544219215,0,0,0,0.058323420508099,0,0,0,0,0,0,0.0279420700033303,0,0.0165224657807663,0,0,0.0235934458832552,0,0,0,0,0,0,0,0.14624725340136,0.0715122873314455,0,0,0,0,0.0761040348766118,0,0.103408935472469,0,0.106756187052792,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059372251165635,0.00237943229954194,0,0.123296117191169,0.0455129097840365,0,0.0637911761652671,0,0,0,0,0,0.0434860815875104,0,0,0.00374770292355502,0,0,0.0421458981431378,0,0.245337187712491,0,0,0.0351099346492473,0,0,0.0790310819232724,0,0,0,0.022280376062489,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.169251675761974,0,0,0,0,0.0888596646198181,0,0,0,0,0,0,0.0424731533467376,0,0,0.146602850225663,0,0.0924079155795721,0,0,0.0195757551972165,0,0.121909582848265,0,0,0,0.190249666481367,0,0,0.0396315353055421,0,0,0,0,0,0,0,0.0690106039240137,0,0,0.0734838912450703,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.167462809445991,0,0,0,0,0,0.0367512144273776,0,0,0.105300547331653,0,0,0,0,0,0,0.0636708078741084,0,0.0657951888797888,0,0,0,0,0,0.000127057824865708,0,0,0.119956164514966,0.205647557281206,0,0.0291926528304444,0,0.0345792458596131,0,0,0.0519079787779363,0,0,0,0,0,0.00508669519933984,0,0,0,0,0,0,0
X600867.SH,0,0,0.10894007098438,0.132707492332356,0,0,0,0,0,0,0,0,0.0728634965467854,0,0,0,0,0.0938714601628299,0,0,0.128723474889489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254222599176454,0,0,0,0,0,0,0.0331076255710715,0,0,0,0,0,0,-0.0356198550439991,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460153425418702,0,0,0.0511262499357881,0,0,0.200519330282159,0,0.079285988671141,0,0,0.173413688704132,0,0,0,0,0,0,0,0,0.0210166016909316,0,0.232447835120824,0,0,0.14436537867767,0,0,0,0,0,-0.0281762032154264,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.00637638565098361,0.127270672008189,0,0,0.101429245597095,0,0,0,0,0.228271767828894,0,0,0.0204265844750144,0.0176814830467916,0,-5.42101086242752e-20,0.175736170237134,0,0.127884493888464,0,0,0,0,0,0.160454888805795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0.244469417640502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658340850150805,-2.77555756156289e-17,0,0.0751916746247354,0.181093131132966,0.121096382224685,0,0,0,0,0.286843761719888,0,0.0144437011735363,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0206577654879492,0,0,0,0.0837117915557641,0,0,0,0,0,0,-0.0040910136158229,0.0299172875915353,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0457122853573154,0,0,0,0,0,0,0.013753358327074,0,0.265004226126313,0,0,0.0333478841871064,0,0,0.180795749284318,0,0,0.107533135719324,0.0933376589690443,0,0.146237839123714,0,0,0,0,0,0,-0.0548228124948929,0,0,0,0,0,0,0,0.0634336692505124,0,0,0,0,0,0
X002465.SZ,0,0,0,-0.0751017971969389,0,0,0,0,0,0,0,0,0.225770018176958,0,0,0,0,0.0822437783989159,0,0,0,0,0,0,0,0,0,0,-0.436448617692849,0,0,0,0,0,0,0,0,-0.153630782607558,0,0,0,0.0837180677679956,0,0,0.130715529861268,0,0,-0.149272787641706,-0.25221115982908,0.0473165004035055,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240338925915508,0,0,0,0,0.012547715773832,0.144823819895375,0.016592925327824,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.517479334967447,0.0526159740819082,0,-0.0282483213757269,0.0120298833092931,0,0,0,0,0,0.059697520139932,0,0,0,-0.00557819148479289,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207438320812174,0.131823923746762,0.589231913423646,0,-0.0335677897276095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696421357153548,0,0,0,0,0,0,-0.0403351195677767,0.127561087965701,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.152562665779495,0,0.255938804489982,0,0,0,0,0,0,0.190503847193654,0,0.0188866397220105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876517917987444,0,0,0,0,0,0,0,0.216714393797023,0,0,-0.144906617449079,0.198408080611324,0,0,0,0,0,0
X600498.SH,0,0,0.0865520837635474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937198044898663,0,0,0.340951628878372,0,0,0,0,0,0,0,0,0,0.125827142518687,0,0,0,0,0,0,0,0.046304576268091,0,0.171266645999814,0,0,0,0,0.0935027279704876,-0.0505131427659887,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295534470169285,0,0.200504196128939,0,0,0.0738578855399571,0,0,0,0,0,0,0,0,0,0,0.0664393725572786,0,0,0,0.00861859582789232,0,0,0,0,0,0.15535765242774,0,0,0,0,0,0,0.0231008760136527,0.0130653922330718,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.343865270917551,0,0.0701679370715902,0,0,0,0,0,0.0689798800455942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129413619098448,0,0,0.11442563707546,0,0,0,0.03085184171806,0,0,0,0,0,0,0,0,-0.0872167355080028,2.71050543121376e-20,0,0,0,0,0,0
X002426.SZ,-0.114356651191635,0,0,0,0,0,0,0,0,0,0,0,0,0.0260529832943878,0,0,0,0,0,0.234279128545086,0.0514011647558261,0,0,0,-0.0313105048242037,0,0.266551309827012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136283705672427,0.122571333330029,0,0,0,0.211806982697968,0,-0.0556485342909419,0.0477413080836516,0,0.249542431504009,0,0,0,0
X002512.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.104357690652503,0,0,0,0,0.428805190183575,0,0.142516211654804,0,0,0,0,0,0,0,0,0.0784073011836856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729921753592068,-0.0686397165433657,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0.0607763285893983,0,0,-0.164320230032492,0,0,0,0,0,0.0894705491966269,0,0.145227532015645,0,0,0,0,0.185962227135761,-0.0821484416409552,0,0,0,0,0,0,0,0,0,-0.0638610073144221,0,0,0.165071354430671,0,0,0,-0.0586590616241331,0.0347801507286008,0,0,-0.0387515637093106,-0.0150189879115907,0,0,0,0,0,0
Slope,0,0,0,0.232726169597417,0,0,0,0,0,0,0,0,0,0.397775299002131,0,0,0,0,0,0,0,0,-0.781665190374106,-0.0901331699693523,0,0,0,0,0,0,0,0.350664390220703,0.0732097957007335,0,0,0,0,-0.137585412024182,0,-0.376669850186655,0,0,0.304430832495511,0,0,0,-0.178965181579366,0,0,0.142687612981966,0,0,0,0,0,0
TED,0,-0.177169417063404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239760027982196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.218406067196536,0.156714582293899,0,0.134810816001484,0,0,0,-0.107772547230242,0,0,0,0,0.72210867287198,0,0.116417998361519,0,0,0,3.04490579448616,0
RealEstate_excess,0,0,0,0.0898026036405632,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0702146665941244,0,0,0,-0.025788242399498,0,-0.0221328667937165,0,0,-0.000848593354152681,0,0,-0.0175672023506092,0,0,0,-0.0437050375946742,0,-0.0153714097434133,0.0745769733899874,0,0.238961455576636,0,0,0,0
MKreturn,0,0,-0.23438398406199,0,0,0,0,0,0,0,0,0,-0.0448934443792263,0.0262116190936248,0,0,0,0,0,0,0.0558340952167391,-0.114751350260898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120388607137529,0,0,0,0,0,0,0,0,0.0723767302473725,0,0.861559138938827,0,0,0,0,0
MKvol,0,0,0,-0.00173683198316673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000807869278089212,0,0.00460457906439817,0,0,0,0,0.00446791124874014,0,0,0,-0.00291275010745506,0,0.0102036882883997,-0.00849152223250754,0,0,0,0,0.162023190050371,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00300989834105536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829089911759628,0,-0.0203946743890724,0,0,0,0,0,0,0,0,-0.0196283530537254,0.0118545247280089,0,-0.000359470106062889,0,0,0.011982838010342,-0.0305105802570275,0,0,0,0,0.22466867949806,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00470679495136507,0,0,0,0,0,-0.00561791083468011,0.00785411163326372,0,0,0,0,0,0.00306582970589866,0.00373026490143713,0,-0.00596455328107703,0.0105564230051828,-0.0113663654955607,0,0,0,0,-0.00656204285036461,0
