,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002236.SZ,X300003.SZ,X000063.SZ,X600809.SH,X002008.SZ,X300124.SZ,X600867.SH,X600271.SH,X601877.SH,X000596.SZ,X002456.SZ,X000625.SZ,X600487.SH,X600066.SH,X600566.SH,X000100.SZ,X000661.SZ,X002294.SZ,X002241.SZ,X000977.SZ,X000157.SZ,X002179.SZ,X002180.SZ,X002007.SZ,X300142.SZ,X300136.SZ,X000981.SZ,X000050.SZ,X600498.SH,X002049.SZ,X002508.SZ,X600522.SH,X600177.SH,X000869.SZ,X600089.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.282915917649849,0.0858903091743837,0,0,0.00203482698547412,0,0,0,0,0,0.0436022504094037,0,0,0,0,0.0590800923704466,0,0,0,0,0,0,0,0,0.0546368056640922,0,0,0,0,0,0,0,0,0,0,0,0.0347768040691293,0,0,0,0.0383485012448687,0,0,0,0,0.0411487117270141,0,0,0.00271227851336536,0.0202416070569711,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.277830504020198,0,0,0.346355377047038,0,0,0.082691937770763,0,0.0452509881383934,0.0643161294886103,0,0.0966248835444051,0.185784710175016,-0.026473692112916,0,-0.0727913178786914,0.0411303743581831,0,0,0,0,0,0,0,0,0,0,0,0,-0.0914674269200488,0,0,0,-0.141590215835752,-0.0796644578990822,-0.109244269450316,0,-0.0227684437226293,0,0,0,0,0,0.0187289650517025,-0.0393266170541384,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0792489134913621,0,0,0,0,0,0,0,0,0.30626601065679,0,-0.038075628506896,0,0.0113983683559505,0.0847470511503675,0,0,0,0,0,0,0.0201360299035524,0,0.208154197124176,0,0,-3.46944695195361e-18,0.0991860176248024,0,0,0,0,0,0,0,0,0,0,0,0.168437129121996,0,0,0,0,0,0,-0.0282215485194949,0,0,0,0,0,0
X000858.SZ,0.00192260142586023,0,0,0,0.0661996829870757,0,0.201004840241198,0,0.17336533164143,0,0,0,0,0,0,0.250393451927381,0,0,0.0428603852810147,0,0,0,0,0,0.0358439995041436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346233396867026,0,0,0,0,0,0.00609999714735263,0.0086347535369209,0,0,0,0,0,0
X000651.SZ,0,0,0,0.263319168831285,0,0,0,0,0,0,0,0,0.0892501777878576,0,0,0.102156656795277,0,0,0,0,0,0,0,0,0,0.146337650454025,0,0,0,0,0,0,0,0,0,0,0,-0.0445930447412605,0,0,0,0,0,0,0,0,0.170476288419858,0,0,0,0,-0.0752998062644945,0.0877100878808101,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.32246221364852,0,0,0,-0.037072257168212,0,0,0,-0.0698832512310558,0,0,0,0,-0.0815195722306923,-0.0402534989950654,0,0,0,0,0,0.264392386157947,0,0.0954156956701926,0.242352414631033,0,-0.0190543790345206,0,0,0,0,0,0,0.103829056762507,0,-0.0948996433865347,0,0,0,0,0,0,0,-0.0253357120536976,0,0,0,0,0,0,0
X002304.SZ,0,0,0.0872597576262009,0,0,0,0,0,0.175858917058129,0,0,0,0,0,0,0,0.0442467414010041,-0.074250406005054,0.287591987048235,0,0,0,0,0,0,0,0,0,0,0.128336900800707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365089486465525,0,0,0,0,0,0,0.034695243049586,0.0265641449541269,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0865611221189487,0,0.0257970847719573,0,0,0,0,0,0.0144691985626446,0,0.031445722161759,0,-0.143552943424159,0,-0.154738645470592,0,0.0755030212252725,0.0195480317255225,0,0,-0.103913814830977,0,0,0.0667247026956677,0,0.221458665957326,0.157716956645546,0,0,0.135865613461296,0,0,0.0611034482388539,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.352647468844246,0,0,0.158544141067829,0,0,0,0,0,0.0619416440526936,0,0,0.024049736710223,0,0,0.0816528998378509,0,0,0,0,0,0.0319343459847295,0,0,0,0,0,0,0,0,0,-0.0431510200341849,0,0,0,0,0.0596792394922885,0,0,0,0,0,0,0,0,0,0,0,0.00490140872800727,0.0269561041469702,0,0,0,0,0,0
X000568.SZ,0,0,0,0.00332588949923449,0.0866114473772261,0.104609298132934,0,0,0,0,0,0,0,0,0,0,0,0.0271375244493759,0,0,0,0,0,0,0.330981881730471,0,0,0.02582890628037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050370173170426,0,4.33680868994202e-19,0,0,0,0,0,0.0400954850003795,0,0,0,0,0,0
