,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000625.SZ,X000063.SZ,X002129.SZ,X003816.SZ,X000338.SZ,X002049.SZ,X000596.SZ,X601877.SH,X002179.SZ,X000661.SZ,X600460.SH,X000100.SZ,X300142.SZ,X600741.SH,X600089.SH,X002074.SZ,X002236.SZ,X000799.SZ,X000733.SZ,X600779.SH,X600702.SH,X601799.SH,X600884.SH,X000157.SZ,X002414.SZ,X600584.SH,X600183.SH,X002007.SZ,X600522.SH,X600563.SH,X000800.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.383245747826357,0,0.0460714787193441,0,0.173296585099915,0,0,0,0,0,0,0,-0.00362318289623645,0,0,0,0,0,0,0,0,0,0.0433224296713313,0,0.0368627175894302,0,0,0,0,0,0,0,0,0,0.0141505135859062,0,0,0.0365064904685601,0,0,0,0,0,0,0.0415786656685987,-0.0556499414474612,0,0,0,0,0,-0.00261566871483958,0,0,0,0,0,0
X000858.SZ,0,0,0,0.348679252524569,0,0,0,0,0,0,0.107244821137122,0,0,0,0,0,-0.0967288530034543,0,0,0,0,0,0,0,0,0,0,0.11573710882915,0,0,0,0,0,0,0,0.152025138325485,0,0.0725891493935781,0,0,0,0,0,0,0,0,0,-0.00273831539611237,0,-0.021392463745551,0,-0.00168388068455351,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0239939638174324,0.181897274461086,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105848950102371,0,0,0,-0.0206959785869896,0,0,0,0,0.149053666672263,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0500146420961306,0,0,0,0,0,0,0.0339571967298457,0.0633527887882391,0,0,0,0,0,0,0,0.032513406209278,0,0
X600809.SH,0,0.17446965491392,0,0,0,0,0,0.111508563729854,0,0,0,0,0,0,0,0,-0.0752791186062838,0.0336757815743365,0,0,0,0,0,-0.0794569907209672,-0.0249369942323523,-0.0254868172605908,0,0,0.089904174594608,-0.0917762551156987,0,0,0,0,0,0.494910260002947,0,0,0.0687944126473535,0.0709451665361235,0.011083186843681,0,0,0,0,0,0,0,0,0,0,-0.0284237128909594,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.350880033469518,0,0,0,0.123840943007462,0.104854501249795,0,-8.67361737988404e-19,0,0,0,0,-0.0269623308280126,0,0,0,0,0,0,0,-0.00910823154317784,0,0,-0.0387797424480167,0,0,0,-0.0694511042890736,0,0,0.0307708796183274,0,0.203244262444517,0,0,0,0,-0.290544048965378,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.000231189284166887,0,0,0,0,0.0360192926069092,0,0
X000568.SZ,0,0.365527752250869,0,0.239318354717859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100135376915721,0.006487437920213,0,0,0.0604949328814402,0,0,0,0,0,0,0,0.0903709414624774,-0.0264386245932471,0.0182644533491743,0,0,-0.0384544190890976,0,-0.101519158943016,0,0,0,0,0,0,0,0,0.0539460902333162,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.00670893134608816,0,0,0,0.0703713962719232,0,0,0,0,0.170478325290461,0.217406169813022,0,0.185385841174893,0,0,0,0,0,0,0,-0.0226518149013447,0,0.0330863331587395,0,0,-0.26466547540217,0,0,0,-0.0359130313193233,0.0748013648437304,0,0.121921782770562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594863705644244,0,0
X002304.SZ,0,0.117057933180958,0,0.0964712031324573,0,0,0,0,0.0842498288896783,0,-0.0115995683153477,0,0,0,0,0,0,0,0,0,0,-0.124781176232659,0,-1.73472347597681e-18,0.127760852253808,0,0,0,-0.0460132591929638,0,0,0,0,0,0,0.25841395273356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178120093185503,0,0,0,0,-0.0455955668422327,0,0
X600690.SH,0,0,0.116578901590975,0,0,0,0,0.0669963202667838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573880140517096,0,0,0,0,0,0,-0.0220728733989177,0.231431550809371,0,0,0.0594238995344586,0,0,0,0,0.027876490402354,0,0,0,0,0,0,0,0,0,0.0499050312991744,0,0,0.00750903465176843,0,0.00925432945811808,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826824873782514,0,0.0422500036065801,0,0,0,0,-0.0225737885487352,0,-0.0202129723693545,0,0,0.0143233458830697,0,0,0,0,0,0,0.0313418604334198,0,0,0,0.0349112481321629,0,0,0,0,0,0,0.13203608609882,-0.0833841430462526,0.0384544671779612,0,0,0.0181808705759751,0.0510994525566207,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.115161677289468,0,0,0,0,0,0,0,0,0,0,0.0679543482131293,0,0,0,0,0,0,0,0.0506938660801289,0,0,0,0,0,0,0,0,3.4613383250344e-05,0.245164351394747,-0.111540113173664,0,0,0.0239989438971331,0,0.00790809098609857,0,0,0,0,0,0,0,0,0,0,0,0.062330072875487,0.0460918860570425,0,0,0,0.133764877083045,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.396465355958762,-0.247054190826189,-0.113402002849609,0,0,0.1976657153997,0,0,0,-0.311945021271628,0,0,0,0,0.265267319188822,0,0,0.391489324209695,0,0,0,0,0,-0.00896220108735585,0.201930350932782,0,0,0,-0.0203262798415488,-1.73472347597681e-18,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0297049302756168,0,0,0,0.149407604609907,0,0,0,0,0,0,0,0.00623051935736309,0,0,0,0,0,0,0,0,-0.165911034877004,0,0,0,0,0,0.0660895420342484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580920331546331,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.0977550906843668,0,0,0.000448310471951797,0,0,0,0,0,0,0,0,0,0,0.164799988698725,0,0,0,0.00175345263876935,-0.0598533990555419,0,-0.0605028307938976,0,0,0,0.306307517219535,0.0793632121878033,0,0.0180498632180336,0,0,0,0,0,0,0,0,0.014826165470171,0,0,0,0,0.0159849436778675,0,0,0,0,0,-0.0240249452147359,-0.0591303940507701,0,0,8.67361737988404e-19,0,0
X600031.SH,0,0,0,0,0,0,0.170507580441006,0,0,0.102105488318896,0.03028098223625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0837976568752325,0,0.0129186136191294,-0.0491426176680882,0,0,0,-0.0201832941458245,0,0,0.011228659875594,0.156966873242119,0,0,0,0.0292582209822244,0.657801941027427,0.125562903398212,0,0,0.062361258363244,0,-1.38777878078145e-17,0,0,0,0.00353176321300864,0.0108230577726774,0,0,0,0.0617506032024591,0,0
X300124.SZ,0.215790271185221,0,0,0,0,0.262092909002086,0,0,0,0,0,0,0,0,0,0,0,0,-0.122142310851234,0,0.102819350151264,0,0.596229644579426,0,0,0,0,0,0,0,-0.00466540844391553,0,0.0374590390349452,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0367549455257137,0,0,0,0,-0.0319569980693475,-0.0483884983538464,0,0,0,0.0586081392227193,0,0
X002241.SZ,0,0,0,0,0,0,0.39311221928383,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0428604272342809,0.0102381553199288,0,0,0,0,0,0.206495543038212,0,0.222828810490362,0,0.208504075280585,-0.161840528009613,0,0,0,0,-0.00866694790694065,0,0.0827540307109467,0,0,0,0,0,0.150380194365362,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600703.SH,0,0,0,0.00846400802156583,0,0,0,0,0,0,0,0.208429473489691,0,0,-0.0641432218744119,0,0,0,0,0,0,0,0,0.0810963162070705,0,0,0.0173769051123903,0,0.1191178463377,0,0,0,0,0,0,0,0.3065716854606,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,-0.0482804055698223,0,0,0,0.000435907206155016,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0.113669770608416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998269027597374,0,0,0,0,0,0,0,0,0.101313262862671,0,0,0,0.123689068168432,0.233977207283272,0,0,0,0,0.0470061726833326,0,0,0,0.0840308134139877,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359019239337891,0,0.207373209464817,0,0,0,0,0,0.0111176737213366,0,0,0,0.167623997058132,0,0,0,0,0,0,0,0,0,-0.345159573419598,0,0,-0.0202983279522858,0.0925866652639709,0,0,0,0.0323630409172655,-0.053593262399957,0,0,0,0,-0.0233150979918863,0,0,0,0,0.0212152595536038,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164898818646059,0.0222541519692032,0,0,0,0,0,0,0,0.367002048601787,0,0,0.017753525465118,0,0.171242761448462,0,0.0170387880213433,0,0,0,0,0,0,0.0729763215739034,0.180558511208402,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0223415376644951,0,0,0,0.0139341177196942,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.173332687207927,0,0,0,0,0,0.119387969335514,0,0,0,0.0507502801803279,0,0,0.0308220750776835,0,0,0,0,0,0,0,0,0,0.123651229378739,0,0,0,0,0,0,0,-0.01426254665996,0.207110861722151,0,0,0,0,0.173295953881421,0,0.137006073047113,0,0,0,-0.0381919178362635,0,0,0,-0.140117691109,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.060504595638129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166317190881156,0,-0.0351617686411972,0,0,0,0,0.115137706337544,0,0,0,0,0,0.151714887010393,0.331310889342102,0,0,0,-0.0518131212050612,0,0.339703148704696,0,0,0.0089364480798382,0.0062363731602656,0,0,0,0.0797293214656874,0,0
X002049.SZ,0,0,0,-0.0257942616100868,0,0,0,0,0.210598239371157,0,0,0.418427609829532,0,0,0,0,-0.146866309809744,0,0,0,0,0,0,0,0,0,0.15522574011753,0,0,0,0.146860639216309,0,0.0775674467678704,0,0,0,0.145561369854366,0,0,0,-0.0414502153499315,0,0,0,0,0,0.086657249875307,0,-0.337343491690734,0,0,0,0.0548856964549777,0,0,0,-0.171367643139881,0,0
X000596.SZ,0,0,0,0,0,0.300702164978502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141702199178155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171136065992005,0,0,0.0430824792448899,0,0,0,0,0.00710434612566087,0,0,0,0,0,0,0.00175548423309266,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,-0.0156554811078255,0,0,0,0.0145488832382594,0,0,0,0,0,0,-0.14008603053406,0,0,0.604483156336547,-0.0235978535707745,0,0,0,0,0,0,0,0,0,0.336875278178065,0.111191735831446,0.033195357074615,0,0,0,0,-3.46944695195361e-18,-0.21812049511291,0.418965778395254,0,0,0,0,0,-0.0494772741051055,0.110105334560403,0,0,0,0,-0.033686674188462,0,0,0,0,0,0
X002179.SZ,-0.0794380243421126,0,0,0,0,0,0,0,-0.0214719080108539,0,0.139542533624866,0,0,0,0,0.0208777225528191,0,0,0,0,0,0.0388615356643905,0,0.0662743170120337,0,0.0694137380243289,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0397043346991848,0,0.112838041533754,0,0,0,0.0212518182988515,0,0,0,0,0,0.0543640109654906,0.0714370773378336,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0.497566316833622,0,0,0,0,0,0,0,0,0.0829561389739166,-0.0700189202326613,0,0,0,0,-0.164491970725123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287806411880085,0,0,-0.345705257864435,0.385072170177871,0,0,0,0.024195253620469,0,0,0,0,0,0,0,0.0633924073368115,-0.00692383293372336,0,0,0,0,0,0,0,0,0,0,0
X600460.SH,0,0,0,0.313876907696453,0,0,0,0,0,0,0.127077264608863,0.202315921682053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917136600480328,0,0.0787135036467684,0.220309560747784,0,0,0,0,0.0841306990248444,0.0765032166332515,0,0,0,0,0,0,0,0,0,0,-0.146151545027749,0,0,0,0,0,0.0829028834417918,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468427138435244,0,0,0,0.0397277187048593,0,0,0.0567992389523944,0,0,0,0,0,0,0,0,0,0,0,0.0601519574304523,0.0189984575827424,0,-0.0242215894553974,0,0,0,0,0,0.0553777918139639,0,0,0,0,0,0,0.0606003458221433,0,0,0,0.0140512167604474,0,0,0,-0.0324578706077794,0,0
X300142.SZ,0,0,0,0,-0.178606144838197,0.370599090099903,0,0,-0.335973528694227,0,0,0.0343368767051072,0,0,0,0,0.089310278327317,-0.0124847864884996,0,0,0,0,0,0,0,-0.122881805671309,0,0,0.0949286155363257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131558227242558,-0.060928850958688,0,0,0,0.102596377582363,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.0516227136676462,-0.135987877206869,0,0,0,0,0,0.0902984204311696,0,0,0,0,0,0,0,0.00913989720606913,0,0.0643103478565094,0.0798419777041161,0,0,0,0,0,0.0804414717887773,0,0.0303361051519603,0,0.028802458576369,0,0,0.194927388809698,0,0,0,0,0,0.0137158172667212,0,0,0,4.33680868994202e-19,0.0207870467406287,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.291795069555605,0,-0.0641052841043131,0,0,0,0.0732168104457284,0,0,0,0,0,0,-0.0314404655632401,0,0,0,0,0,0,0,0.237567877637336,0.0694702580699384,0,0,0,0.296509533431124,0,0,0.0509472020114723,0,0,0,0,0,0,0.108641642969715,0.193083372617877,0,0,0,0,0,0,0,0,0,0,-0.0125546568549988,0,0,0,-0.089689477381177,0,0
X002074.SZ,0,0,0,-0.114010200715345,0,0,0,0,0,0,0.164903790735613,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0205451608815942,0,-0.0220965463923269,0,0.157693242243131,0,0,0,0,0,0,0,0.0745414740546756,0,0,0,0,0,0.25364315790686,0.212734443837164,0,0,0,0.0781695542406126,1.0842021724855e-19,0,0,0,0.066308790305979,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578614872647757,0,0.0790230492707642,0,0,0.0544481547380915,0.144198387270651,0,0,0,0.0399499919056943,0,0.0528723595840544,0.0431871539989821,0,-0.00513266502370973,0,0,0,0,0,0,-0.0363820632693189,0,0,0,0,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.722574471914698,0.0186767695377923,0.118184297093705,0,0,0,0,0,0,0,0,0,0,0.147237059253182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00960143672417008,0,0,0,0,0.00581712654016829,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210871252627488,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.197892479789833,0,0,0,0,0,-0.0672374026867107,0,0,0.175457717453846,0,0,0.209954806963978,0,0.159456905625968,0,0,0.0818154098673383,0.345155975344588,0,0,0,0,0,0.0934981373497445,0,0.0717131429231422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130858803047433,-6.93889390390723e-18,0,0,0,0,0,0
X600779.SH,0,0.584092980815671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013645776916814,0,0,0.0168693348567284,0,0,0,0,0,0,0,-0.0241724363721471,0,0,0,0,0,0.224569887332654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171447884027219,-0.000322402550950791,0,0,0,-0.0745082811311871,0,0
