,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600271.SH,X600703.SH,X600741.SH,X002292.SZ,X600066.SH,X002241.SZ,X000100.SZ,X600031.SH,X002236.SZ,X600118.SH,X600177.SH,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002074.SZ,X002085.SZ,X300124.SZ,X600867.SH,X002007.SZ,X600089.SH,X002294.SZ,X002426.SZ,X002456.SZ,X000869.SZ,X000050.SZ,X002465.SZ,X002508.SZ,X600498.SH,X601877.SH,X002180.SZ,X600699.SH,X002049.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.239132094179204,0,0.155112112580373,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0148313007137587,0,0,0,-0.0744883488599856,0.113558545195788,0,0,0,3.46944695195361e-18,0,0,-0.0653392369633229,0,0,-0.042323403109205,0,0,0,0,0,0,0,0,-0.0160095957588552,0,-0.0443316417388643,0,0.0220034630908444,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0197167212784325,0.143231185215167,0,0,0.143749832818557,0,0,0,0,0,0,0,0.0805410944810633,0,0,0,0,0,0,0,0,0,0,0,0,0.0166868791229378,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327690687462058,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0989105301242182,0,0.127299215945791,0,0.0390957134339969,0.0202344738934193,0,0,0,0,0,0,0,0,0,0,0,0.0549025700672704,0.0170049752071494,0,0,0,0,0,0,-0.119659261373363,0.19215644034407,0,0.0361569648316433,0,0,0.0130861698123752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.101367623331905,0,0,0,0,0,0,0,0,0.0489065051862561,0,0,0,0,0.047494152907355,0,0,0,0,0,0,0,0.0215400676051884,0,0,0,0,0,0,0,0,0,0,0,0.0501665554383561,0.0585207285401854,0,0,0,0,0,0,0,0.106541343202269,0,0,0.0179844682690106,0,0,0,0,0,0,0
X000651.SZ,0.0247512714307819,0,0,0,0,0,0,0,0,0,0.0256847890200972,-0.00461369947487098,0,0,0,0,-0.000709277656387475,0,0,0,0,0,0.0097084379471907,0,0,0,0.0079346750927504,0,0,0,0,0.0108093069000504,0,0,0,0,0,0,0,0,0,0,0,-0.00343778823247195,0,0,0,0,0.0147841530432621,0,0,0.0329486391503137,-0.0378171773723759,0,0,0,0,0,0
X002304.SZ,0.131808114068566,0,0,0.577766527498965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150594397200521,0.0247905503334337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105009200016186,0,0,0,-0.0483245605354534,0,0,0,-0.0105224621389277,0.0337829123687834,0,0,0,-0.0459055622256249,-0.0213937241399525,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036892274685225,0,0,0,0,0,0,0,0.205988585105821,-0.0578786649504127,0,0,0.0697164456178521,0,0,0,0,0,0,0.0906353447672431,0,0,0,-0.0236048308671379,0.00519823451187647,0,0,0,0,-0.0241462957697832,-0.011573787009404,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264825130504151,0,0,0,0,0,0.135381874068727,0.172011040227299,0,0,0,0,0.0402588027132854,0,0,0,0,0,0,0,0,0,0.110360782278134,0,0.0605428946630697,0,0,0.0651211940924384,0,0,0,0,0,0.0148979824644626,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.214755622253217,0,0,0,0,0,0,0,0,0,0,0,0,0.0611477541059926,0.06796077817231,0.124797102245471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033064465376097,0.0295450907216216,0,0,0.0621575472568507,0,0,0,0,0,0,-0.00130789978682703,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0590218080302161,0,0,0,0,0,0,0,0,0,0,0,0.0875824293466605,0.408399835461473,-8.67361737988404e-19,0.0461091628631855,0,0,0,0,0.100800097117525,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0380065127336037,0,0,-0.0325126382480108,0,0,0,0,0,0,0
X600690.SH,0,0,0.107305535654167,0,0,0,0,0,0,0,0,0,0.185411487530331,0,0,0.0946208997383239,0,0,0.322880993822011,0,0,0,0,0,0,0,0.0892122484732773,0,0,0.124712342589659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149324430268971,0,0.130641141477148,-0.0190016752993774,0,0,0,0.168420276802037,-0.190097075330402,0,0,0,0,0,0
X600271.SH,0,0,0,0.0917121549263268,0,0,0,0,0,0,0.0232452825181665,0,0,0,0,0,-0.144645126818357,0,6.93889390390723e-18,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.235274212387388,0,0,0,0,0,0,0,0,0,0.0596940280396978,0.134356317542114,-0.0341229255484868,0,-0.011607829135987,0.297890296235962,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.0114587037083452,0,0,0,0.00538070967029529,0,0,0,0,0.0650714455048971,0.0588805110614041,0,0.122048736215052,0,0,0,0.0252547268571775,0,0,0,0,0,0,0,0,0,0,0,0.0522956356176781,0,0.106475928892971,0,0,0,0,0,0,0,0,0,0,0,-0.00373636975297609,0,0,0,0,0,0
X600741.SH,0,0.126078262595483,0,0,0,0,0,0,0,0.0227206336927132,0,0.0189916775525223,0,0,0,0,0,0,0.0515374049111714,0,0,0,0,0.0648119324884831,0,0,0,0,0.0172462959241905,0,0,0,0,0,0.168045036432586,0,0,0,0,0,0.149889897507633,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.00779908922324605,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277647846504233,0,0,0,0.12816002125379,0,0.0488719466649263,0.183269895054596,0,0,0,0,0.121617302993431,0,0.0322822859866087,0,0.0433687535775333,0,0.193456360883851,0,0,0,0,0,0.227333387074229,0.272362095993884,0,0,0,0,0,0,0,0,0,0.124243272641165,-0.134512027101169,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0979660858268028,0,0.147872417401565,0,-0.106907788279727,0,0,0,0,0.0653489818697301,0.150474934741447,0,0.0305785870212263,0,0,0,0,0,0,-0.142410093330353,0.143753312317955,0,0,0,0,0,0,-0.0134463434919487,0,0,0,0,0,0.0817945067382777,0,3.46944695195361e-18,0.0125759051513963,0,0,0,0,0.0118739447863179,-0.0433768003626427,0,0,0,0,0,0
X002241.SZ,0,-0.0746542253686624,0,0,0,0,0,0,0,0,0,0,0,0,0.243492342631343,0,0,0,0,0,0.0317306868468797,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.057943440062238,0,0.386946540069216,0,0.200038284845357,0,0,0.0107467345465222,0.0715535091876957,0,0.125642168714511,0,0,0,0,0,0,0,0.0216391601442105,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.00145877077128818,0,0,0,0,0,0,0,0,0,0,0,0,0.032330966170391,0,0.159888267159583,0.0467326857281666,-8.67361737988404e-19,0.0270382776153249,0,0,0,0,0,0,0,0,0,0.00541250692860635,0,0,0.22525873524257,0,0,0,0,0.0960228215096577,0,0,0,0,0,0,0,0,-0.0339127761368622,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.132956429804288,0.109703419039024,0,0,0,0,0,0,0,0,0,0.00406677273931758,0.13241386381543,0.0943787360184207,0.0223381774991897,0,0.0700556918145526,0,0,0.0806361241718758,0,0,0,0,0,0,0,0,0,0,0,0.118153558269669,0,0,0.0569212486029472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.199361148198708,0,0,0,0,0,0,0,0,0,0,0,0,0.0206360563402087,0,0,0,0,0,0.047086058170313,0.145040001617188,0,0,0,0,0,0,0,0.0697619865107084,0,0,0,0,0,0.323310619983041,0.150678769499413,0,0,0,0,0.0757009950685666,0.154050259818681,0,0,0,0,0,0,0.055237145707407,-0.0319211499496296,0,0,0,0,0,0
