,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X300014.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X002371.SZ,X600031.SH,X000725.SZ,X002241.SZ,X300124.SZ,X600703.SH,X000338.SZ,X003816.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X002129.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X002074.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X600702.SH,X000799.SZ,X002236.SZ,X600779.SH,X000157.SZ,X600884.SH,X601799.SH,X600584.SH,X000733.SZ,X002180.SZ,X002414.SZ,X600563.SH,X600183.SH,X600522.SH,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.468819034458433,0,0.0629392023756466,0.026366589099599,0,0,0,0,0,0,0,0,0,-0.105622659038874,0,0,0,0,0,0,0,0.0407090196832725,0,0,0,0,0,0,0,0,0,0,0,0,0.0195297030768329,0,0,0,0,0,0,0,0,0,0,0,-0.0104469840771482,0,0,0,0,-0.0042911803844013,0,0,0,0,0,0
X000858.SZ,0,0,0,0.352840776780364,0.0675247599730391,0,0.0891150159285178,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627533450730749,0,0,0,0,0,0.155889475254891,0,0,0,0.0327826660356878,0,0,0.0242699102046026,0,0.162013291794201,0,0,0,0,0,0.044406512604042,0,0,0,0,-0.0507242537846172,0,0,0,0,0,-0.015368639829414,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0.259870967297812,0,0,0.0310745540016244,0,0,0,-0.0770506533258715,0,0,0,0,0,0.0171362453234076,0,0,0,0,-0.0275544292577641,0,0,0,0,0,0.00514894444325661,-0.0266131772869797,0,0.14827983002798,0,0,0.0747706273920531,0,0,0,-0.016940220404201,0,0,0,0,0,0,0,0.00787361187198317,0,0,0,0,0,0,0
X600809.SH,0,0.220239377705497,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126488042088257,0,0,0,0,0,0,0,0,0,0.0288078408522746,0,0,0,0,0.00737526826621556,0,0,0,-3.46944695195361e-18,0.45475026724945,0,0,0,0,0,0,0,0,0,-0.0441802582857597,0,-0.0559872513524598,0,0,0,0,-0.0547525439498921,0,0,0,0,0,0
X000568.SZ,0.0353208107337652,0,0,0,0,-0.0632806421469402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358225859573378,0,0,0,0,0,0,0,0,0,0,0,0.0164505822333289,0.119400887820288,0,0.24777301845608,0,-0.0768038765186808,0,0,-0.153140873986395,0,0,0,0,-0.102827332941825,0,0,0,0,0.0292935631602554,0,0,0,0.0259086565471221,0,0
X600276.SH,0,0,0,0,0,0,-0.0557676837491301,0,0.190556155860752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821562894841679,0.0960480632906151,-0.317560536946493,0.0592490210444662,0,0.104992750420639,0,0,0,0,0,0,0,0,0,-0.0505096004841153,0,0,0,0,0,0,0,0.110065325659356,0.054296377410862,-0.0596604817035133,-0.0582167840868152,0,0.0213865805651416,0,0,0,-0.0527349104916486,0,0
X300014.SZ,0,0,-0.405990672127655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00547195637959891,0,0,0.111398273128026,0,0.0725491653371016,0,0,0.193651545343264,0,0,0,0,0.00177150527299027,0,0,0,0,0.0729441144498863,0,0,0.0477681456522178,0,0,0,0,0,0,0,0,0,0.0709482900371344,0,0,0,3.46944695195361e-18,0,0
X002475.SZ,0.0472076546012216,0.0805287973527802,0,0,0,0,0,0,0,0,0,0,0.137362851067555,0,0,0,0.0875892745218561,0,0,0,0,0,0,0,0,0,-0.080521710859885,-0.00351002631151353,0,0,0,0,-4.33680868994202e-19,0,0.0397564699858022,0,0,0,0,-0.111833858477753,0,0,-0.09028328191612,0,0,0,0,0.112285700520605,0.0549982286387683,0,0,0.00260085941300452,0,0,0,0,0.0813653378952516,0,0
X600690.SH,0,0,0,0,0,0.0198893097871779,0,0,0,0,0,0,0,0.111832935073088,0,0,0,0,0,-0.0303063641336083,0,0,0.0657382239588034,0,0,0,0,0,0,0.0280776110780959,-0.183684969426361,0.135050973291695,0,0,0,0,0,0.0265500375411459,0,-0.00347727105226395,0,0,0,0,0,0,0.168445666948164,0,0,0,0.0542059662781658,0,-0.00514520102939391,0,0,0,0,0,0
X002304.SZ,0,0,0.171183934072217,0.24157605722887,0,0,0,0,0.137945710743219,0,0,0,0,0,0,0,0,0,0,-0.0958526323814751,0,0,0.0438219999218588,0,0.0365936944895336,0,0,0,0,0,0,0,0,0,0,0,0.132560712670431,0.159412431119615,0,0,0,0,0,0,0,0,0,-0.0772593012816234,0,0,0,0,0,0,0,0,-0.0176683940097984,0,0
X600104.SH,0,0,0,0,0,-0.0115024751621167,0,0,0,0,0,0,-0.0264699240490877,0.145497508163036,0,0.102254235940831,0,0,0.0244504300021067,0,0,0,0,0,0.0636210425188634,0,0,0,0,-0.00748786848943734,0,0,0,0,0,0,0,0.0399447950663078,0,0.0435788143844502,0,0,0,0,0,-0.0682912762234823,0,0,0,0,0,0.029629324305341,0,0,0,0,-0.0711372119448405,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0517434075906628,0.185872524068492,0,0,0,0,0,0,0.120431832706315,0,0,0,0,0,0,0,0,0,0,0,-0.0124582097700869,0,-0.051950837243367,0,0,-0.121586962682183,0,0.184544857256118,0,0,0,0.00790078913167428,0,0,0,-0.0270236786655232,0,0,0,0,0,0.0953803158575822,0,0,-0.00266686004574763,0.0260730507356881,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.130985183001662,0,0,0,0,0,0,0,0,0,0,0.307693241505745,0,0,0,0.170022240428893,0.0183475884655571,0,0,0,0,0,0,0,0,0.0146399790752044,0,0,0,0,0.236430060328172,0,0.349989065763564,0,0,0,0,0,0,0,0.0336318746403894,0,0.000709081358221537,0,0,0,0,0.416056251441456,0,0
X600031.SH,0,0.0254332909996705,0,0,0,0.00281687389727872,0,0.0422802489855607,0,0,0,0,0.00832057775490421,0,0,0,0,0,0.0976132426391206,0,0,0,0,0,0,0,0,-0.085275969400621,0,-0.0110381361663713,0,0,0,0,0.087895535486649,0,0,0,0.56276290355433,0,0,0,0,0,0.0984910247549822,0,0,0,0.0720310231007498,0,0,0,0.0265968085403331,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.135491696837669,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0.0574757476600375,0,0,0,-0.0192106577953585,0,0,0.0647792625682407,0,0,-0.00810157193108215,0,0.103898498003463,0,0.361502079409367,0,0,0,0,0,0,0.0919249115633777,0,0,0,-0.0220994569418186,0,0,0,0,0.0258957258538321,0,0,0,0,-0.0104602967450877,0,0,0,0.0385191245696119,0,0
X002241.SZ,0,0,0,0,0,0,0,0.143687807461316,0,0,0,0,0,0,0,0,0.0670733694354665,0.0965340571967288,0.157893043374887,0,0,0,0,0,0,0,0,0,-0.241470704010624,0.0739011122086233,0.128119606908602,0,0.0531765661969843,0,0,0,0,0,0,0.0720275135476636,0,0,0,0,0,0,0,0.113683273327802,0,0.461378484205605,0,-0.00917371801420336,0,0,0,0,1.73472347597681e-18,0,0
X300124.SZ,0,0,0,0,0.0581621830457795,0,0.0854732065431025,0.02740959758987,0,0,0.174639371239505,0,0,0,0,0.0170356914729881,0,0.0415823350006226,0,0,0,-0.019777406186626,0,0,0.137238204462977,0,0,0,0,0,0.150878377123285,0,0,0,0,0,0,0,0.288156212115166,0,0,0,0,0,0,0,0,-0.00910964134285904,0,0.0856610014265776,0,0,-0.0888510896371677,0,0,0,0,0,0
X600703.SH,0,0,0,0.0997507142148976,0,0,0.0566278915068913,0,0,0,0,0,0.131117452904591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00869045997433848,0.0235820693215261,-0.0909060631897564,0.0817799784266591,0,0,0,0,0,0,0,0,0,0.0195029514704975,0.18210028833329,0.129531761964177,0,0,0,0.0200711717520667,0,0,0.315286140641657,0,0.064537816061283,-0.105949339174468,0,0,0,0.0486244355928922,0,0
X000338.SZ,0,0,0,0,0,0,0.0495104373196581,0,-0.0886864406028252,0,0,0,0,0.0305147166192824,0,0.120996532713338,0,0,0,0,0,0,0,0,0.0266631812206111,0,0,-0.00653341188053203,0,0,0,0,0,0,0,0,0,0,0.0992762234192666,0,0,0,0,0,0.324363404770857,0.0579198752399751,0,0,0,0,0,0.0245859764080556,0,0,0,0,-0.024456554067841,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,-0.113858208053349,0,-0.00166339372755944,0,0,0,0,0,0.0823955192373862,0,0.0766851404675666,0,0,0,0,0,0,0,0,0,0,0,0.269343535260428,0,0,0,0,0,0.15387115161498,0,0,0,0,0.150504478562871,0,0,0,0.11272484650487,0.0531130129493176,0.0636776017328186,0,-0.0452375888897792,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0485049484888729,0,0,0,0,0.0758939043981206,0,0.137715746545282,0,0,0.0234862233429427,0,0,0.0447029196186612,0,0,0,0.128608968986164,0.27351222502141,0.0465662926914057,0.0250075536592099,0,0,0,0,0,0.118768190029181,0.0213424427788731,0,0,-0.157518880540514,0,0.0150302101536728,0,0,0,0.0891168611591021,0,0,-0.0128964121840865,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.190152568028589,0,0.0798998343533899,0,0,0,0.240769821587858,0,0,0,0,0,0,0,0,0,0,0,0.104688471350621,0,0,0,0.0778050217427025,0.147289753404747,0,0,0.250432783648029,0,0,0,0,0,0,0,0,0,0.0172770296283432,0,0,0,0,0.103626241159233,0,-0.36552579801214,0,-0.0342699064994647,0,0,0,0,0,0,0
X000596.SZ,0,0.0517615996741526,0,0,0.365721824279772,0,0,0,0,0.0390541431146912,0,0,0,0,0,0,0.106122141576272,0,0,-0.175338548003293,0,0,0,0,0.161456025348829,0,0,0,0,0,0,0,0,0.0558401435839853,0.121905845609599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00914150590918613,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.155476271144477,0,0,0,0,0,0,0,0,0,0,0.0418589843589172,0,0,0,-0.0582739169373351,0,0,0,0,0,0.209669980911817,0.098738047817823,0.23712234190667,0,0,0.254319334324495,0,0,0,0,-0.123980693730595,0,0,0,0,0.130038427773863,0,0,0,0,0,0,0,-0.0761625299862467,0,0.0380948625059127,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.0889541837329004,0,0,0.325495082745283,0,0,0,0,0,0,0,0,0,0.0834308375749255,0,0,0,0,0,0,0,0,0,0,0,0.0360870092216159,-0.132557335190596,0,0,0,0,0,0,0,0,0,0,0,0,0.175881127651607,0.223974399629452,0,0,0,0,0,0,0,0.0117851437305048,0.0505798369248141,0,0,0,0,0,0
X000661.SZ,0,0.351426237810045,0,0,0,0.137844314924671,0.064534199413424,0,0,0,0,0,0,0,0,-0.0913516079765608,-0.203439270416109,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0348792999215406,-0.212838970870314,-0.0652868538185942,0.209271336352439,-0.0305041972426139,0,-0.0264893337547482,0,0,0.0275253576163633,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.0203989926317203,0,0,0,0,0,0
X002179.SZ,-0.161858683570739,0,0,0,0,0,0.0564909954217034,0,-0.0965515442044268,0,0,0,-0.0206366536234536,0,0,0,0,0,0,0,0,0.217397484080241,0,0,0,0,0,0.0880829176344797,0,0.0118923336389783,0,0,-0.0920372112133985,0,0,0,0.0475088185367821,0,0,0,0,0,0.132943487327096,0,0,0,0,0,0,0,0,-0.039817731513687,0,0,0,0,0.0099943316820258,0,0
