,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X002241.SZ,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X600177.SH,X002292.SZ,X600372.SH,X000338.SZ,X002475.SZ,X000559.SZ,X002456.SZ,X002007.SZ,X300003.SZ,X000157.SZ,X600522.SH,X002074.SZ,X002506.SZ,X002180.SZ,X600867.SH,X002426.SZ,X300124.SZ,X002085.SZ,X002294.SZ,X000981.SZ,X600089.SH,X601877.SH,X000869.SZ,X002508.SZ,X002249.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.467365801787568,0,0,0,0,0,0,0.106485327105382,0,0,0,0,0.0913371523827644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362313464889692,0,0,0,0.0883618650075828,0,3.46944695195361e-18,0,-0.0958552322902319,0,0.153554495896271,0,0,0,0,0,-0.145467185522573,0,0,0,0,0,0,0.00327487215372125,0,0,0,0,0,0,0
X600104.SH,0.156561153996001,0,0.123895608246449,0,0,0,0,0.121203649723557,0.0595734829570728,0,0.162013282725865,0,0,0,0,0,0,0,0,0,0,-0.0502423776070481,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0104150602602002,0,0.000260378580651957,0,0,0,0,0,0,0.0519853930993272,0,0,0,0,0,0,0
X002415.SZ,0.00326965393857993,0,0,0.0426934556326167,0,0,0,0,0.0955788515182805,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.113801598357147,0,0,0.107907559208846,0,0,0,0,0,0,0,0,0,0.0341881867026218,0,3.46944695195361e-18,0,0,0.105632669008987,0.101646315251566,0,0.113344105751666,-8.67361737988404e-19,0,0,0,0.028287319565947,0,0,0,0,0,0,0
X000858.SZ,0.129308586544493,0,0,0,0.211896024092725,0.213474142240584,0,0,0.160320169792134,0,0.0170922825864944,0,0.0631945331420936,0,0.34370368873857,-0.022845012448758,0,0,0,0,0,0,-0.0240586235941822,0,0,0,0,0,0,0,0,0.0123991221416016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063448306277777,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.727119358259402,0,0,0,0,0,0,0,0,0,0,0,0.0222320726930112,0,0,0,0,0,0,0.0637928539162834,0,0,0,-0.00742045066396212,0,0,0,-1.73472347597681e-18,0,0.0210498017729242,0.0434022263628266,0,-0.0150156050694701,0,0,0,0,0,0.0210724336594732,0,0,0,0,0,0,0,0,0.00647944585652164,0,0,0,0,0,0,0
X600276.SH,0,0,0,0.0656202250231222,0,0,0,0,0.110219045674704,0,0,0,0.133028108183407,0.0578272542333585,0.0176526131411194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516890445316178,0,-0.040760104125198,0,0.0125081963023145,0,0,0,-0.0432755205254861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0512785650318164,0,0,0,0,0,0,0.0418470207080263,0,0,0,0,0,0,0.201404690775061,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.013829472227843,0.0200901096173146,0,0,0,0,0,0,0,0,0,0,0,0,0.160019138840322,0,0,0,-0.0196899072922294,0.0217567293984522,0,0,0,0,0,0
X000625.SZ,0,0.177277817359564,0,0,0,0,0,0,0,0,0,0,0.0551717098922893,0.0792623605168822,0,0.0404194990242204,0.0560685536035334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433853247417221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104223593613337,0,-0.00182502323671753,0,0,0,0,0,0,0
X600690.SH,0,0,0,0.048719991167312,0,0,0,0,0,0.0143843562976336,0.0680809072180113,0,0,0,0.0759394603339822,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.179237815919646,0,0,0.0544581655038064,0,0,0.021297085200811,0,0,0,0,0,0.0110842235501885,0,0,0,0,0,0,0.0281295163289564,0,0,0,0,0.0727770670067836,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0863698202605649,0.00591175724536381,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0812014097961404,0,0,0,0,0,0,0,0.0990034434154428,0,0,0.0914326105215688,0,0,0,0.0372508688924263,0,0,0.0736563429479223,0,0,0,0,0,0,0,0.0481064317023521,0,0,0,0.123175218145484,0.0668444680082644,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.460618258816934,3.46944695195361e-18,0.0580033033264575,0.0897910739836874,0.066758595806808,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0785364550821172,0.226284801934652,0,0,-0.0357106513146437,0,0.0688685083695614,0.105155351759047,-0.0224455077412239,0,0,0,0.0870886429114286,0,0.0802855035377959,0,0,0,0.001248195841094,0,0.100484119112362,0,0,0,0,0.0344639447941326,0,0,0,0,0,-0.0147610690860026,0,0,0,0,0,0,0
X600703.SH,-0.00610616122282286,0,0,0,0,0,0.276302951090669,0,0,0,0,0,0,0,0,0.0470730887668711,0,0,0,0,0.0608670491215947,0,0.208567856091545,0,0,0,0,-0.0407452058218309,-0.238505850653697,0,0,0,0,0,0,0.000807493520528888,0,0,-0.0106068157723688,0,0,0.0113533252206265,0,0,0,0,0.141782872205265,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0.250605947471329,0,0,0,0,0,0,0.0472873248470032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191118969122197,0,0.0343121049487145,0,0,0.0935551961641828,0,0,0,0,0,-0.232536915084595,0,0,0,0,0,0,0.0167852923332963,0,0,0,-0.0709371507180198,0.106287346060249,-0.0601914692718879,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110359271772565,0.202401834504709,0,0,0,0,0.155532077822372,0,0,0.0520183363968434,0.0449442686338028,-0.0545571400401546,0.00648196572563908,0,0,0,0.0809800961941719,0,0,0,0,0,0,0,0,0.0402058329288874,0,0,0,0.000796772689525072,0.107755258175579,0,0,0,0,0,0
X000568.SZ,0,0,0,0.550363859177498,0.140792429602871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113884794018598,0,0.0464201524008728,0,0,0,0,0.0268424122393949,0,0,0,0.0370305837555053,0,0,0,0,0,0,0,0,0.0445592508918205,0,0,0,0,0,-5.42101086242752e-20,0.0546198618611896,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.371215881239615,0,0.0297857826283091,0,0,0.0870380090498155,0,0,0.129448848875568,0,0.128735633273968,0,0,0,0.115112791516664,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0818233545162806,0,0,0,0.0271949008965118,0,0,0,0,0.0457259853018643,0,0.00867595507171833,0,0,0,-0.038518990986568,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.113422293595664,0,0,0,0,0,0,0,0.19138632247141,0,0,0.228089449854477,0,0,0,0,0,0,0,0.0247171183061706,-0.0646547682303181,0.0336057890257817,0.0913344972602298,0,0,0,0,0,0.0611709926638327,0,-0.0611245549116503,0,0,0.0771850345267536,0,0.131083545256962,0,0,0,-0.0507468476541994,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0355206810145256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157092588645037,0,0,0,0.0111448562701398,0.00676634700466593,0,0,0,0,0.0275404100035169,0,0,0,0,0,-0.0058424273789213,0.0585307549967053,0.0240379398807348,0,0,0,0.122023171346146,0,0,0.0674461506975516,0,0.0535580673187605,0,0,0,-0.0112178957362442,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0674254689401978,0,0.038497456213095,0,0.17328661917689,0,0,0,0,0,0,0.0543022850230853,0,0,0,0,0,0,0.0248375713291635,0,0,0,0,0,0,0,-0.0576758573419778,0,-0.0218725135149891,0.0157278383781022,0,0,0,0,0,0.0188853352969887,0,0,0,0,0.0396977010349763,0,0.135879926041216,0,0,0,-0.0132834514242588,0,0,0,0,0,0,0
