,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X002236.SZ,X000568.SZ,X002241.SZ,X600271.SH,X600031.SH,X000100.SZ,X600118.SH,X600177.SH,X002292.SZ,X600372.SH,X000559.SZ,X000338.SZ,X002475.SZ,X002456.SZ,X002007.SZ,X000157.SZ,X002180.SZ,X300003.SZ,X002074.SZ,X600867.SH,X002506.SZ,X600522.SH,X002426.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X000981.SZ,X600089.SH,X601877.SH,X000869.SZ,X002508.SZ,X600498.SH,X002249.SZ,X000050.SZ,X002465.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600066.SH,0,0,0.0749845599311605,0,0,0,0,0.257108590978771,0,0,0,0,0,0.0850147323009184,0.00693655341767322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506956819038257,0,0,0,0,0.11092458852946,0,0,0,0,-0.273634249509092,0,0,0,0,0,0,0.0233675456890512,0,0,0,-0.0706640154358022,0.122773529743484,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03057037728611,0,0,0,0,0,0.181200529246515,0.0982259593567783,0,0,0,0,0,0,0.0693018942753367,0,0.0570929587457714,0,-0.062809292128063,0,0,0,0,0.0143987467723451,0,0,0,0,0,0,0,0.0510244198185415,0,0.173480397825824,0,0,0.0249999941664322,0,0,0,0,0,0
X000568.SZ,0,0,0,0.302440655590138,0.266621836485136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131398849785461,0,0,-6.93889390390723e-18,0,0,0.0024097259622279,0,0.0586293748218685,0,0,0,0.0199116134668923,0,0,0,0.0907441884858981,0,0,0,0,0,0,0,0,0,0,0,0.0107285299845189,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.371215881239615,0,0.029785782628308,0,0,0.0870380090498184,0,0,0.129448848875569,0,0.128735633273967,0,0.11511279151666,0,0,0,0,0,0,0,0,0,0,0,0.0818233545162848,0,0,0,0.0271949008965085,0,0,0,0,0,0.0457259853018627,0.00867595507172255,0,0,0,-0.0385189909865665,0,0,0,0,0,0,0
X600271.SH,0,0.0761942107351493,0,0,0,0,0,0,0,0,0,0.0590304469443019,0,0,0,0,0,0,0,0.386753540446031,0,8.67361737988404e-19,0.0860011462126501,0,0,0,0,0,0,0.0166405530476089,0,-0.122027577318779,0,0,0.0898907440376417,0,-0.0748958120902842,0,0,0.0883967970242798,0,-0.0323632732862091,0,0,0,0.108360454223357,0.182720976898816,0,0,0,-0.0566745314102582,0,0,0,0,0,0,0
X600031.SH,0,0,0,-0.0107675767110449,0,0,0,0,0,0,0,0,0,0,-0.00237350977473463,0.00873995352621917,0,0,0,0.0901377607738368,0,0,0,0,0,0,0,0,0.0385345631282609,0,0,0,0,0,-8.67361737988404e-19,-0.014270050691398,0.0803204563326886,0,0,0,0,0.135170282972738,0,0,0,0,0.0449422584764215,0,0.0718414125200189,0,-0.0100557347671019,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.126289192149718,0,0.0518862886016911,0,0.142975855227563,0,0,0,0,0,0,0.0643788933818608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0311361062980618,-0.069948100179647,0,0,0,0,0.00735679587195755,0,0,0,0,0,0.0225345825603788,0.152947926004158,0,-1.73472347597681e-18,0,-0.0185399753151905,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.118658256434435,0,0,0,0,0,0,0,0,0,0,0,0,0.0283553206967067,0,0,0,0,0,0.199788490592015,0,0,0,0,0,0,-0.0193321986217971,0,0,0,0.113418997958826,0,0,0.0584286048780528,0,0,0,0,0.0389460098470259,0,0,0,0,0.00517293105295168,0,0.0767321428451014,0,0.00786658806970869,0.0307932513355221,0,0,0,0,0,0
X600177.SH,0.115007258938048,0,0,0,0,0,0,0,0.193307528130309,0,0.177562706625351,0,0,0,0.00892146083296831,0,0,0,0,0,0,0,0,0.0444838384633265,0,0,0,0.0228431911749529,0,0.00594245067469055,0,-0.102905896470439,0,0,0.0799985146417224,0,0,0,0,0,0,0,0.102952725058359,0,0,-0.0463978255053965,0.10006148092599,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363613288933256,0,0,0.0754702949865329,0,0,0,0.215920482240225,0,0,0.0385966460686226,0,0,0,0,0.127099660526742,0,1.73472347597681e-18,0,0.0274159151067033,0.10577965855992,0,0.0198489617242342,0,0,0,0.12492234486667,0.297173472797797,0,0,0,-0.00397290037968883,0.168270490733988,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113849358330718,0,0.0909063948659377,0,0,0,0.528819229526284,0,0,0,0,0,0,0.00318886032310012,0,0,0,0,0,0,0,0,0.0481780295960182,0,0,0,-0.0298508629293781,0,0.00459945546840876,0,0,0,0,0.0555027222077661,0,0,0,0.034916891339782,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0905073869970512,0,0,0,0,0,0,0,0.158281598609372,0,0.0720519510490983,0,0,0,0,0.153734387820143,0,0,0,0,0,0,0,0.101679819662433,0,0,0,0,0,0,0.271148942673406,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0.0492836665964949,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115638606110524,-0.0935275862660685,0.0773557853779813,0,0,0,0,0,0,0,0,0,0.109948656406667,-0.0224993917327331,0,0.0108263696786988,0,0,0,-0.0325029638812143,0,0,0,0,0.0835612893077092,0.0421316169945372,0,0,0,0,0,0,0,0,0,0,0.0258306084986995,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0169247934508295,0,0,-0.782171961356848,0,0,0.102174842601676,0,0,0,0,0,0,0.104713379888231,0,0,-0.364996698826529,0,0,0,0,0,0,0,0,0,0,0.114430803746123,0.103783744509627,0,0,0,0.0593807941178028,0,0.236316244197799,0,0.052222254079968,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.02661254223897,0,0,0,0,0,0,0,0,0,0,0.113771094816449,0.0840168806999737,0.228493509498777,0,0,0,0,0,0,0,0.028736126078483,0,0,0,0,0,0,0,-0.0147139251875105,0,0.123067779679967,0,0,0,0,0.294538295049392,0,0,0,0,0,-0.0420612342299563,0,0,0,0,0
X002007.SZ,0,0,0.0625654041897939,0,0,0,0,0,0.297083046310429,0,0,0,0,0,0,0.0582411353035843,0,0,0,0,0,0,0.283447537970448,0,0,0,-6.93889390390723e-18,0,0,0.00434273774516211,0,0.0612378889029767,0,0,0,-0.06573109269351,0,0.222106969873977,0,0.24981160527202,0,0.0448561224646671,0,0,0,0,0,0,0.124021177149218,0,0,-0.0940929707596677,0.219607446483926,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104927411156759,0,0,0,0,0,0.111509081218615,0.050967886584755,0,0,0,0,0.0352935086512402,0,0.0198370003770051,0,0,0,0,0,-0.0640526670266658,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.030731036876571,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101101446533712,0.00357290809147385,0,0,0,0,0,0,0,0,0,0,0.0568515508532757,0,0,0,0.160347554985781,0.0895836048079103,0,0,0.149673664157137,0.277551037452191,0.0433830583406207,0,-0.100989427198729,0,0,0,0,0,0,0.111196603065287,0,0,0,0,-0.0373501685053138,0,0,0,0,0,0,0
X300003.SZ,0.143833279364259,0,0,0,0,0,0,0,0.0254855615806172,0,0.101169471919479,0,0,0,0.0218899959953016,0,0,0,0,-0.123128334322311,0,0,0,0.226761774603261,0,0.0546707324655459,0,0,0,0,0,0,-0.0372970353163708,0,-0.0458662474183731,0,0.0531819209932006,0,0,0,0,0.2553217569508,0,0,0,0,0,0,0,0,0,0,-0.15028376604507,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0214186019458042,0,0.187931738485412,0.273597122693533,0,0,0,-0.36389325644572,0,0,0,0,0.043965436668477,0,-0.173536411297649,0,0,0,-0.209063336417825,-0.0669183234527837,0,0.103955753889576,0,0,0,0.64969300921994,0,0,0,0,0,-0.0870292028929749,-0.0844978590236029,0.171263762340288,0,0,0,0,0,0.0778722184690894,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137872989992342,0.105214747235351,0,0,-0.00723180731980275,0,0,0,0,0,-0.0260809426330494,0,-0.0425836263172529,0.0563342048711413,0,0,-0.000605047276221006,0,0,0,0,0,-0.0392328691649988,0,0,0,0,0,0,0,0,0,0,0,0,0.0732349498044411,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.177570908147296,0,0,0,0,0,0,0,0,0,0,0,-0.0781464014424996,0,0,0,0,0.143912590248783,0,0,0,0,0,0,-0.00172176387952936,0,0,0,-0.187038251206591,-0.0554309576125835,0,0,0.124929606169699,0,0.546725814172801,0,0,0,0,0.0887553404789555,0,0,0,0,0,0,0,0,-0.0563810335006473,0,0,0,0,0,0,0
X600522.SH,0.0887043846859909,0,0,0.0612623832718344,0.151354085583703,0,0,0,0,0,0,0,0,0.0568326604647195,0,0,0,0,0,0,0,0.188596241967239,0,0,0,0,0,0,0,0.0447826139253316,0,0,0,0.119995107276427,0,0.0938445609803395,0.0426066522537579,0,0.121437779948469,0,0,0,0,0.160194016708419,0,-0.0858699242755049,0.00969350610585229,0,0,0,0.102424751699174,-0.091028470796743,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01142350480427,0,0.0466134086042153,0,0,0,0,0,0,0.12945855005052,0,0,0,0,0,0,-0.0731764004414878,0,0.2255518705616,0,0,0.254229333750408,0,0.0217126501475426,0,0,0,0,0,0,0,0.0700822425631147,0,0,0,0.0616419090459052,0,-0.125385619689698,0,0,0,0,0.143135124139648,0,0
X300124.SZ,0.0275819195693971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119934990009355,0,0,0,0.122207648693256,0,0.10792877364927,0.00613756263875994,0,0,0,0,0,0,0.0449308274168323,0.140102654438688,0.0296995419151256,0,0,0,0.103312829666194,0,0,0,0.0782917473096222,0,0,0,0,0.00211545305867449,0,0.0406915965698036,0,0,0,-0.02508006313872,8.67361737988404e-19,0,0,0,0,0,0
X002294.SZ,0.0175927454182445,0,0,0.0555682046713523,0,0,0,0,0.0535125784380868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503680902512717,0,0.04660168119719,0,0.0253697196568161,0,0,0,0.050535692968165,0.0785056663634778,0,0,0,0,0,0.0369346505857845,0.0161936397029142,0.112935255919534,-0.00817984688965701,0,0,0,0,0.0206902900648835,0,0,0,0,0,0,0
X002085.SZ,0,-0.0577465369761253,0,0,0.0850144017112741,0,0,0,0,0,0,0.0582001691369062,0,0.0141155561493958,0,0,0,0,0,0,0,0.258325743032842,0,0,0,0,0,0,0,0,-0.0656984044911134,0.0243079277853503,0,0,0.0560313816280082,0.0151335111044941,0,0,0,0,0,0.0125991763846643,0,-0.122711077687255,0,0,0,0,0,0,-0.0238146084204787,0,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136255055018419,0.0586425968888144,0,0.113557108449286,0,0,0.304003265838639,0,0,0,0,0.217307819233725,0.173071465780631,0,0,0,0,0,-0.241464244502883,0,0.020209106989518,0,0,0.147993869900476,0,0,0,0,0,0,0,0,0,0,0,-0.000487135522918993,-0.063111954240104,0.0625227165206122,0,0,0,0,0
X600089.SH,0,0,0.087341961715677,0,0,0,0,0,0.0569212942607229,0,0,0,0,0,0,0,0,0,0,0.0393788079337699,0.0531904046842784,0,0,0.132141630782465,0,0,0,0,0,0.0125216037429752,0,0,0,0,0.0583849942800003,0,0,0,0,0,0,0,0,0,0.142630291021245,0,0.0255301861602907,0,0,0,0.00911816352273246,0.0117537992546849,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243976898790125,0.20568661895311,0.02514835598947,0,0,0.00782536554775231,0,0,0.129535316647258,-4.33680868994202e-19,0,0,0.193622402621794,0.134687831116012,0,0,0,0,0,0,0,0,0,0,0,0.268494710399335,0,0,0,0.0268195449212953,0,0,0,0,0,0,0
X000869.SZ,0,0,0.0126653947074705,0.0681615707249063,0,0,0,0,0.0221037519623976,0,0,0.0311105291438844,0,0,0.249657412744474,0,0,0,0,0,0.0991833187488083,0,0,0,0,0,0,0,0,0,0,0,0,0.0339696854593124,0,0,0,0,0,0,0,0,0,0,0,-0.0178579010705854,0.22088603881876,0,0,0,0,0.0646629602892534,0,0,0,0,0,0
X002508.SZ,0,0,0,0.273697902655314,0,0,0,0,0,0,0,0,0,0.140606186087688,0,0,0,0,0,0,0,0,0.0368433597078641,0,0,0.0544915613333186,0,0.0563563644885823,0,0,0,0,0,-0.0751089130282002,0.0749622816795542,0,-0.225148464541185,0,0.0861844316361334,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X600498.SH,0,0,0.127184940269742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291815941101937,0,0,0,0,0,0,0,0.0765411276341582,0,0,0,0,0,0,0.362030378473218,0,0,0,0,0,0,0,0,0,0,0.0931767955712831,-2.16840434497101e-19,0,0,0,0.0288862446716752,0.035087386050574,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,-0.792476494206491,0,0,0,0,0,-0.467568796611372,0,6.76473670512883e-05,0,0,0,0,0,0.270566706708531,0,0,-0.149672996946071,0,0,0,0,0.139202135368186,0,0,0,0,0.399847673322892,0.0273305613532338,0,0,0,0,0,0,0,0,0,0,0.0124853259217932,0,0,0,0.0934051867682407,0.289624915386562,0,0,0,0,0,0
X000050.SZ,0,-0.0369075502105436,0,0,0,0,0.0869788980023857,0,0,0,0,0.0838628121498952,0,0,0,0.163157884445843,0,0,0,0,0,0.18930553914928,0.0313488137746739,0.469169296296094,0,0.0382547948699462,0,0,0,0,0,0,0,0.165644178728395,0,0,0,0,0.133716704924625,0.027165794955349,0,0,0.0616791293158443,0,0,0,0,0,0,0,-0.0623352253007347,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0667985985636523,0,0,0.0227048692823122,0,0,0,0,0,0,0,0,0,0,-0.0183062812189016,0.0258989543916025,0,0,0,0,0.0201302876763411,0,0.0127004213480774,0,0,0,0,0,0.0192858051693607,0,0,0,0,0,-0.00213174137775222,0.0474922683910303,0,0,0,-0.019950730274884,0,-0.0119761070461982,0,0,0.033596971193216,-0.053965840645869,0
X002179.SZ,0,0,0,0,0.0366492937181333,0,0,0.18181759281284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121659220087183,0,0,0,0,0.205448677133953,0,0,0.0209337334695335,0,0,0,0,-0.0638175053385122,0,0,0,0,0,0,0,0.199967404043224,0,0,0,0,0,0,0,0.00170025849629227,0.089774853790666,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.107619019888737,0,0,0,0,0,-0.0569797450856616,0,0,0,0,0,0,0,0,0,0,0,0.0121738661733274,-0.0275010465949903,0,0,0,0,-0.0113226797903419,0,0.0458392581843801,-0.0481808957068149,-0.010606232912293,0,0,0.00756399561010401,0,0,0,0,0,-0.0282175302511058,0,0,0,0,0,0.00766235820303713,0,-0.0672770932088942,0,0,0,0,0
Slope,0.446440757367508,0,0,0,0,0,0,0,-0.178059096505321,0,0,0,0,0,0,0.444931939119443,0,0,0,0,0,0.173666823080364,-0.289330122730902,0,0,0,0,0,0,0,0,0.280677598515526,0,0,0,0,0,0,0.0681366073714496,0,0,0,0,0,0,0,-0.638468971374823,0,0,0,0,0,0,0,0,-1.18411291770621,0,0
TED,0,0,0,0,0,0,0,0,0,0.00650460260865423,0,0.00466252221377369,0,0,0,0,0,0,0,0.134863984975304,0,0,0,0,0,0,0,-0.0602939036796841,0,0.0636694594207082,0,0.0706432636093548,0,0,-0.152059140793932,0,0,0,0,0,0,0.0455219743155325,0,-0.0518487456187436,0,0.0287195825495119,0,0,0,0,0.271190753204835,0,0,0.166491495978808,0,0,0,0
RealEstate_excess,0,0,0,0.000866698460049083,0,0.0749563630999219,0,-0.0946103383396574,0,0,0,0.0339335809022651,0,0,0,0,0,-0.0797661238402312,0,0,0,0,0,0,0,0,-0.00989904351693862,0.151940730954941,-0.0684713788632116,0,0,0,0,0,0,0.00162965242715345,0,-0.146140346066294,0,0,-0.141640825427746,0,0,0,0,0.0280626743016547,0,0,0,0,0.0194602240530295,0.0971440887923245,0,0.251890105263243,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756974648464583,0.171491223106524,0,0,0,0,0,0,0.0464498134998998,0,0.0570075819872471,0,0,-0.33734204624036,-0.102918333502993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0844174865734443,0,0.018889441862388,0,0,-0.0585740698587946,0,0,0,0.104319519693373,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00685983382657506,0,0,0,0,0,0,0,-0.00993752415612342,0.00783059684636848,0,0,0,0,0,0,0,0,0,0,0,0,0.00456839265582454,0,-0.000197765757293122,0,0,0,0,-0.00302087101044151,0,-0.00610304850062811,0.00663297124414769,0,0,0,0,0,0,0,0,0,0,0.00836551065896792,0,0,0,0,-0.0301479257715252,0,0
CarbonVol_Shenzhen,0.0466414360078218,0,0,0,0,0,0,0,0,0,0,-0.0526939584123137,0.05159635372082,0,0,0,0,0,0,0.00457614379846134,0,0,0,0,0,0.00483484920673135,0.0715347149313837,0,0,-0.045623728791118,0,0.00305282968990656,0,0,-0.0422068639723371,0,0,0,0,-0.023639829829311,0,0,0,0,0,0.0178820621672347,0,0,0,0,-0.0798952149851301,0,0,0,0,0,-0.663603374419558,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107623417462636,0,0,0,0,0,0,0,0.010465152430292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830331229963204,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.0103128046755437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577453285247679,0,0,0,0,0.077410777530773,0,0
