,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X000596.SZ,X000063.SZ,X003816.SZ,X002129.SZ,X000625.SZ,X002371.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X000661.SZ,X600089.SH,X002180.SZ,X000100.SZ,X002241.SZ,X600702.SH,X601877.SH,X300142.SZ,X000157.SZ,X600741.SH,X000977.SZ,X000733.SZ,X002074.SZ,X000799.SZ,X600522.SH,X600584.SH,X600460.SH,X300003.SZ,X000066.SZ,X002236.SZ,X600183.SH,X600779.SH,X002294.SZ,X600884.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,0,0,0,-0.0044010328012203,0,0,0.110992429953583,0,0,0,0,0,0.0807512060172249,0,0,0,0,0,-0.0256530709664459,0,0,0,0,0,0,0.172683206176225,0,0,0.125563114894238,0,0,0,0,0,0,0,0,0.125041340016652,0,0,-0.017485625690265,-0.0692784467249588,0,0,0,0,0,0.213696568879216,0,-0.0106454985032025,0,0,0,0,0,0,0
X600104.SH,0,0,0.053949865448952,0,0,0,0,0.0724900115990997,0,0,0,0,0.0924138285013943,0.0897949480501903,0,0,0,0,0,0.00542776987174172,-0.0544770070057449,0,0,0,0,0,0,-0.0421033973888322,0,0,0,0,0,0,0,0,0,0,0,0.0504059774630896,0,0,0,0,0.043356280343107,0.00267353568790977,0,-0.0832209187648048,0,0,0,0.0323798366042651,-0.00517367832763318,0,0,0,0,0,0
X600031.SH,0,0.00331969608837993,-3.46944695195361e-18,0.0309983624113837,0,0,0.0488595728098399,0.170541160356178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584127898610028,0,0,0,0,0,0.329275365164556,0,0.115947998930635,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873287366994569,0,0.00487925278630244,-0.00669020703721717,-0.266616540589093,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0175171932312819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342980379534689,0,0,0,0,0.20227716145218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804297728306138,0.191547368245896,0.0737532101128842,-0.0585731513323602,0,0,0,0.0292926713289537,0,0.0188315838116851,0,-0.00846095104288487,0.0032872831576814,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.108501534351613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595107399008357,0,0,0,0.192553684645406,0,0,-0.558025758535741,0,0,0.175206030685914,0,0,0,0,0,0,-0.0926151128585,0.0100032850442235,0.0139501357411812,0,0,0,0,0,0
X000596.SZ,0,0.11464515083544,0.0209929705801869,0,0,0,0.0387408446650538,0,0,0,0,0,0,0,0,0,0.164531775174422,0,0,0,0,0,0,0,0,0.142719743128471,0,0,0.0203086087988467,0,0,0,0,0,0,0,0,0,0.186439294139428,0,0,0,0,-0.0941251177517688,0,0,0,0,0,0,0,-0.00540440838096829,0.00598101890707722,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.00960804010012809,0,0,0,0,0,0,0,-0.0374453415160503,0,0,0,0,0,0,0,0.191591753267454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129187917255948,0,0,0,0,0,0,0,0,0.191054539578084,0,0,0,0,0,0,2.71050543121376e-20,-0.0113412898089047,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00895086961903465,0,0.0811157971209206,0,0,-0.0289168109680681,-0.00254199443304971,0,0.08029386025729,0,0,0,0.0195622321490435,0,0,0,0,0.0368209795326624,0,0,0,0.0397136581312136,0,0,0,0,0,0,0,0,0.0177360769441912,0.0295676657995334,0,0,0,0,0,0.0139188964225332,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219356142182262,0,0,0,0.170837190822205,0,0,0,0,0,0,0.00457489629503441,0,0.00152917451543605,0,0.0577577572036791,0.0989895115395989,0,0,0.116413355026427,0,0,0,0.319747751130036,0.0114111288879197,0,0,0,0,0,0,-0.0511910112668439,0,0,0,0.0370064030128059,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,-0.0625304440050216,0,0,0,0,0,0,0.0417349827535479,0.0130881258981046,0.258245405690137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0480542043987463,0,0.257537102380646,0.487096224236562,0,0,0.360153019315621,0,0,0,0,-0.0992244097873137,0.0125960735046207,0.278130527776579,0,0,0,0,0,0,0.0592657047958732,-0.030169245398945,0,0,0,0,0,0
X002371.SZ,0,0,0.146389860642192,0,0,0,0.0746560805958373,0,0.0366972347805495,0,0,0,0,0,0,0.103208639610328,0,0,0,0,0,0,0,0.203965569750086,0,0,0,0.101800860412889,0,0,0,0.0739557088980317,0,0,0,0.117115842439387,0,0,0,0,0,0.31052620622388,0,0,0,0.0922834571716051,0,0.0408256907233877,0,-0.140708055459064,0,0.00929214716352527,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.257609343965695,0,0,0,0,0,-0.0216762821769939,0,0,0,0,0,0,0.0168329046766996,0,0,0,0.00527263616357081,0,0,0,0.113398489071128,0,0,0,0,0,-0.0645301348550877,0,0,0,0.071538473070748,0,0,0,0,0,0,-0.188243243745244,0.0203532533881044,0,0,0,0,0,0,0
X600703.SH,0,0.126207231813841,0,0,0,0.0479810774560658,0.148299117707618,0,0,0,0,0,0,0,0.0211083673906072,0,0,0,0,0,0,0,0,0,0,0,0,0.109984529111726,0,-0.0226175681018461,0,0.000558104015356241,0,0,0,0,0.276755532681484,0,-0.0239849995362762,0,0,0.210420736481379,0,0.0987039704317436,0,0,0,0,0,0,0,0.0427050270926634,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.307518654086824,0.168212145900367,0,-0.0260344795022319,0,0.18195796742561,0,0,0,0,0,0,0,0,0.0597404800396617,0,-0.263237973080629,0,0,0,0,0.360766615873734,0,0,0,0.004001048668789,0,0,0,0,0,0,0.128958996953797,0,0,0,-0.0581869725780853,0.0511720843787614,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.0299723845996191,0,0,0,0.145201925308667,-0.0127794807280937,0,0,0,0.0368275203195914,0,0,0,0.0516787979788599,0,0,0,0.0914809942948599,0,-0.0105477621024824,0,0,0,0,0,0,0.378344086092445,0,0,0,0,0,0,0.00241267383217764,0,0,0,0,0,0,0,0.0195893925021689,-0.0210292670653052,0,0,0,0,0,0
X000661.SZ,0,0,0.0138343524746942,0,0.0201562744581652,0.237094997686836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163906587981086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458369314763314,0,0,0.196545967355777,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176436830666026,0,0,0,0,0,0,0,0,0,0,0,0,0.134336413604641,0.00660694354861455,0.130386972946548,0,0,0,0.0773115792962435,0,0,0,0,0.032466837910089,0,0,0,-0.0919278746723766,0,0,0,0,0.0115807446847631,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0.0292038104931345,0,0,0,0,0,0,0,0,0,0,0,0.160397848977568,0,0,0.0231702311151317,-0.123145251948551,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.104511575632721,0,0,-0.0434242124298608,0,0,0,0,0,0,0,0,0,0.297922545346921,0,0,0,0,0,0,0,-0.0880560945534925,0.0212498462099947,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726347781481083,0,0,0.159907073631618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921824217227516,0,0.000285441020931692,0,0.0396250406441186,0,0,0,0.0327797024887883,0,0.0260130758637499,0,0,0,0,0,0,0,0.0233652638994187,0,0,0.0390106723908417,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0945069198509327,0,0,0,0,0.0718440998645888,0,0,0,0,0,0.154715621918588,0.110611711730357,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.231295167709042,0,0,0,0,0,0.087026431742271,0.242094896294972,0,0,0.0156264774075307,0,0,0,0,0,0,-0.124192358973831,0,-0.028470243331086,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.107541458605024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.066134177154714,0,0.015708964318465,0,0,0,0,0,0,0,0,0,0.00827154668315696,0,0,0.404443303963996,0,0,0,-0.217892313683535,0.054221848260153,0,0,0,0,0,0.116840966336867,0,0,0.0246859583817246,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.10648940503243,0,0,0,0,0,0,0,0,-0.00555967369450286,0,0.110425550109853,0,0,0,0,0.215610409939173,-0.0208449140901962,0,0,0,0,0,0.0985554558327993,0,0,-0.158465967007762,0,0,0.0601120491700481,0,0,0,0,0,0,0,0,0.1056459160179,0,0,4.33680868994202e-19,-0.00757346676555038,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.336342549935347,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22126810067016,0,0,0,-0.0571355919467978,0,0,0,0,0,0,0,0.0492841140798392,0,0,0,0,0,0,0,0,0,0,0.10323158323455,0,0,0,0.0874468540616734,0.0601877524718767,0,0.252992837994652,0,-0.0678668766454275,0.0694536902439681,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.361645813491917,0,0,0,0,0,0,0,0,0.173888291300373,0,0,0,0,0.19366858028758,0,0,0,0,0.0584649669843359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00892140023428428,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.168088994622853,0,0,0.0386364786737556,0,0.118061068734387,0,0,0,0,0,0,0,0,0.129870732036793,0,0,0,-0.0342586264971058,0,0,0.358744193425801,0,0,0.0525560185631364,0,-0.0663834624527065,0,0,0,0,0,0,0,-0.0526574062823764,0,0,0,0.025965319379969,0,-0.0200739430573972,0.0797384879584985,0,0,0,0,-0.00379358073603511,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0.125811706302849,0,0,0,0,0,0,0,0,0,0,0.182569451400763,0,0,0,0.0338283603825151,0,0.326973780393306,0,0.139997938207445,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00768586835838015,0.140285763588735,0,0,0,0,0.124436116231667,0,0,0,0,-0.0254807339255889,0.0637254628823632,0.0146206416508936,0.0126110898034514,0,0,0,0,0,0
X000733.SZ,0,0,0,-0.172775380351115,0,0.100956763814432,0,0,0,0,0,0,0,0,0,0,-0.0138124269558063,0,0.0753642998388612,8.67361737988404e-19,0,0,0,0.0614933939980244,0.180988887049076,0,0,0,0,0,0,0,0,0,0,0.019724584091487,0,0,0,0.105771637233739,0,0,0,-0.0115795363520613,0,0,0,0,0,0,0,-0.0234178601154403,-0.0028690878292039,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0709938354643636,0,0,0.0133108728742531,0,0,0,0,0,0.0284294975922923,0,0,0,0,0,0,0,0,0.0462153871801398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345091979342309,0.00836956387946091,0,0,0.078357468598428,0,0,0,0,0,0,0,0.0390209957384103,-0.0120809284543494,0,0,0,0,0,0
X000799.SZ,0,0.103846962001135,0.112393565851352,0.0302718155321697,0,0,0,0,0,0,-0.035338872208084,0,0,0,0,0,0,0,0,0.0587942539426213,0,0,0,0,0,0,0,0,0,0,0.360547572381766,0,0,0.00211208155493585,0,0.0301258869309069,-0.0246554605629688,0,0,0,0,0,0,0,0,0,0.379211686247209,0,0,0,0,0,0.0109309832249443,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.638135054657702,0,0,0,0,0,0,0,0,0,0,0,0,0.623795688811784,0.036394591076232,0,0,0,0.067293094626701,0,0,0,-0.192374869251744,0,0.159265036191426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157458582752675,0,0.390559751786277,0,0,-0.17149084462037,0.149997480230416,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100799400705823,0,0,0,0,0,0,0,0,0.143323060538297,0,0,0,0,0,0,0.0744213040657669,0,-1.73472347597681e-18,0,0.184269281542239,0,0,0,0,-0.0166376272169184,0,0,0.244928422374654,0.0396114434192985,0.131130827644598,0,0,0,0,0,0.0782465518549605,0,0,-0.00422934589666375,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0.0236413584183467,0,0,0,0,0,0,0,0,0,-0.089404513958701,0,0,0,0,0.0128094766216604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868316896851661,0,0,0,0,0.120671460614235,0,0.0633056032502031,0.0647306705248529,0,0.254458231081722,0,0,0,0,0,0.041606047786396,-0.0102746923314619,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.279735406123232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249741020635414,0,0,0,0,0,0,0,0,0,-0.357813655238941,0.165667979730909,0,0,0,0.0291486686992846,0,0,0,0,0.285984748480746,0,0,0,0,0,0,0,0,0.240695259836116,0,0.0363560265782505,-0.028262803855993,0,0,0,0,0,0
X000066.SZ,0,0,0.153431731090049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218855674928012,0,0,0,0.410045525637432,0,0,0,0,0,0,0,0.180830990415183,0,0,0,0.359407721553258,0,0,0,0.0293328975098805,0,0.0553515417189725,0,-0.0495493966015804,0,0,0,0,0,0,0,0,-0.0704822383737105,0.0364463349394481,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.140634349431809,0,0,0,0,0,0,0,0.00363131223370472,0.0221802503817681,0,0,0.0796481353028398,0,0,0.0554914159509998,0,0.0766999871031567,0,0,0,0,0,0,0.0258151753757402,0,0,0,0,0,0,0.103469194705731,0,0,0,0,0,0.0582568139024187,0,0.0447915126901467,0,0,0.00691317476688254,0,0,0,0,0.0223852576896205,0,0,0,0,0,0,0
X600183.SH,0,0.176832557261857,0,0,0.0419939827818684,-0.0724846618447463,0,0,0,0,0,0,0,0,-0.113997145156023,0,0.308623541448503,0,0,0,0,0,0,0,0,0,-0.0787917320632031,0,0,0.109778294110139,0,-0.0607171352649982,0,0,0,-0.0682258920889551,0,0,0,0,0,0.286517187946896,0,0.0989929211713452,0,0,0,0,0,0,0,-0.0225679660591129,0.0330285430163665,0,0,0,0,0,0
X600779.SH,0,0,0.00611761550536934,0,-0.190528456616383,0,0.192615190283064,0,0,0,0,0,0,0,0,0.199203337452443,0,0,0,-0.00865041153591673,0,0,0,-0.0771409074787366,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.130075401954101,0,0,0.476754639742845,0,0,0,0,0,0,0,0,0,0,0,-0.0724307473857807,0.0307139157249417,-0.0529643628641787,0,0,0,0,0,0
X002294.SZ,0,0,0,0,-1.73472347597681e-18,0.000875944952236276,0.073003488487188,0,0,0,0,0,0,0,0,0,-0.347318263019608,0,0,-0.0621328581698757,0.227539561270911,0,0,0,0,0.035618503869524,0,0,0,0,0.230870565635809,0,0.152006969024545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.037059368081862,0.0587192592896732,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737218354263245,0,0.125637990347244,0,0,0,0,0.0502624357852266,0,0,0.00637598259626301,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.127740991141352,0,0.488135653768329,-0.0345783941876034,0,0,0,0,0,0,0,0,-0.117232909262168,0,-0.104772915909126,0,0.0393780802751088,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.301634160928733,0.112288596341332,0,0.156734745290747,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,-0.0806935700440964,0.0393968656198271,0,0,0.0539459802257178,0,0,0,0,0,0,0.210685144954028,0,0,0,0,0,0,0,0,0.045103294463638,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,1.73472347597681e-18,3.46944695195361e-18,0,0.173482850599782,0,0,0,-0.186489250950241,0,-0.31249679231182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111042778507888,0,0,0,0,0,0,0,0,0,0.436507761721368,0,0,0,0,0,0,0.262518798687258,0,0,0.000938389128881475,0,0.145037204511787,-0.136579693488909,-0.024368535136698,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231405207277569,0,0,0,0,0,0,0,0,0,0,0,0,0,0.322313703387241,0,-0.20481945831076,0,0,0,0,0,0,-0.0788524866654369,0,0,-0.341355712232576,0.944817309488209,0,0.997697476316667,0.427431345592304,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.103009155301307,0,-0.543344993864143,-0.338318952722582,0,0,0,-0.190507463969824,0,0,0,0.830985873445514,0,0,0,0,0,0,0,0,0,0,0,0.177904331755564,0,0,0,0,0.819706576244835,0,0,0,0,0,0,0,0,0,-0.840468134796671,1.3696777822687,0,0,0,0,0,0,0
RealEstate_excess,-0.0489331322887356,0,0,-0.129325637400533,0,0,0,0,0,0,0,0,-0.0609186225107167,0,0,0,0.151996340093417,0,-0.0111301279813136,0,0,0,0,0.00683443314139469,0,0,-0.121750511534822,0.0462295534470179,0.0345852551798484,0,0,0,0,0,0,0,0,0,0,-0.0141342137054979,0,0,0,0,0,0,0,0,0,0,0,0,0.018349524831451,0,0,0,0,0,0
MKreturn,0,0.0454207423958308,0,0,0,0,0,0,0,0,0,0,0,0,0.0136768162122754,0,0,0,0,0,0,0,0,0,0.0317871731590115,0,0,0.0358545779173627,0,0,0.0297728670147743,0,-0.0530732400092933,0,0,0,0,0,0,-0.06431711129062,0,0,0,0,0,0,0,0,0,0.0227410055392205,0,0.0227931654909482,-0.00457123250816576,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.00485011095303939,0,0,0,0.00528980681113156,0,0,0,0,0,0,0,0,0.00940414006569144,0,0.00314081217130058,0,-0.0178715282055107,0,-0.0136545550387355,0,0.00901626207586475,-0.00257841682864378,0,0,0.0107695736838842,0,0,0,0,0,0.00862205887100943,0,0,-0.009599548406355,0.00324714339599144,-0.00766529373816814,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.00770612118660668,0,0,0,0,0,0.00453713336365529,0,0,0,0,0,0,0,0,0,0,0,-0.0115143419920249,0,0.00133013927763454,0,0,0,0,0.000103906103743373,0,0,0,0,0,-0.0140778924676002,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0.00519289704843538,0,0,0.00455121902244784,0,-0.00721134460122502,0,0,0.00384859368099245,0.00143479205491003,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.000910661299642089,0,0,0,0,0,-0.00115044269920405,0,-0.000278979819133825,0,0.00245745194341625,0,0,0,0,0,0.00874072848132859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347334425688862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00267321825583188,0.00788820194527298,-0.0141110457431762,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00101761650550162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00263507144772487,0,0.00789645897717504,0,0,0,-0.00521830176753331,0,0,0,0.0119629930784987,0,0,0,0.00509912364347495,0,0,0,0.0088468130257988,0,0,0,0,0,0,0.0149734396225176,-0.00729504847684175,0.0259266293433311,0,0,0,0,0,0
