,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X000625.SZ,X600741.SH,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X601877.SH,X002508.SZ,X002008.SZ,X600177.SH,X300136.SZ,X600089.SH,X300003.SZ,X000157.SZ,X600271.SH,X002294.SZ,X002085.SZ,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X600809.SH,X300115.SZ,X000981.SZ,X600699.SH,X600566.SH,X002074.SZ,X600867.SH,X600372.SH,X002179.SZ,X000066.SZ,X000559.SZ,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0255925560502015,0,0,0.029924795559225,0,0,0,0.325558132835501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206582600430748,0,0,0,0.0847716131751953,0,0,0,0,0.203963040413943,0,0,0,0,-0.0182505197351179,0,0,0,0,0,0,0,0,-0.0154132024523222,0,0,0,0,0,0
X600104.SH,0,0,-0.0400844459466722,0.234850071928653,0,0,0,0,0,0,0,0,0,0,0.430861866893583,0,0,-0.0163736653824021,0,0,0,0,0,0,0,0,-0.175671979193496,0,0.0250853816655153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104740630894853,0,0,0,-0.11170982642504,0,0,-0.121217318366655,0.0316493690649942,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0818789294774084,0,0,0,0,0,0,0.137645532954115,0.279998329747604,0,0.150058156152394,0,0,0,0,0.042096608819166,0,0,0,0.224830198570777,0.10608378882536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135651649477742,0,0,0,0,0,-0.113924258515085,0,0,0,-0.00967087145506561,0.0307746172164316,0,0,0,0,0,0
X000651.SZ,0,0.156307000731627,0,0,0.119758970164702,0.0973200365296898,0,0,1.73472347597681e-18,0,0,0.0158575413706238,0.0997036966097576,0,0,0,0,0,0,0,0,0.0211766692840453,0,0,0,0,0,0,0,0,0.00729178722075816,0,-0.00711981592743147,0,0,0,-0.0613392193687402,0,0,0,0,0.0913493837756418,0,0,0,0,0,0,0,0,-0.00338221284704874,-0.0148181112215161,0,0,0,0,0,0
X000858.SZ,0,0,0.112256374854389,0,0,0,0,0.00366275376368805,0,0,0,0.513456588690168,0,0,0,0,0,0,0,0,0,0,0.0346917252704651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847108346041036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0.129456742811399,0,0,0,0,0,0.11540120424986,0,0,0.0719549776810433,-0.0847170787132866,0,0,0,0,0,0,0.0558627726257807,-0.0351593294319637,0,0,0,0,0,0,0.201433636337292,0,0,0.577414569047632,0,0.291028540579547,0,0,0,0.151885425885826,0,0,0,0,0,-0.0875493549172427,0,0,0.124072463844548,0,0,0,0,0.000395646726499543,0,0,0,0,0,0,0
X600276.SH,0,0,0.0871261884616971,0,0,0,0,0.0017583499206399,-0.0734441118470229,0,0,0,0,0,0.0740759238145506,0,0,0,-0.0546020163043034,0,0,0,0,-0.000255625504698134,0,0,0,0,0.213614486731284,0,-0.0887027482823545,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713519916853863,0,0,0,0,-0.0533483984570846,0.0166627282674678,-0.0296931447066718,0,0,0,0,0,0
X002304.SZ,0.192497409704524,0.121522368024535,0,0,0.0936603866338146,0,0,0,0,0.0980277237209881,0,0,0,0,0,0,0,0,0,0,0.0721973448654509,0,0.0436556683660052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419343730476883,0.284827099069282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347837448056714,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.222351483614146,0,0.0974860744746958,0,0.0623934098189851,0,0,0.108636532448133,0,0,0,0.0137462720235868,0,0,0.0375950895021099,0,0,0,0,0,0,0,0,0,0.149486266743319,0,0,0,0,0,0,0,0,0,0.08251833794287,0,0,0,0,0,-0.0383769922223873,0.00369947827007499,0,0,0,-0.213668815380059,0,0
X600690.SH,0,0,0,0.262937447648999,0,0,0.0701452147850621,0.0441491753029111,0,0,0,0,0.109446868487833,0.100590779475736,0.255323231756757,0,0,0,0,0,0,-0.0850040494882131,0,0,0,0,-0.0942478102153148,0,0,0,0,0.201129523596753,0.0348183952951565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133796324452543,0,0,0,0.0340811358586441,-0.0326698947847153,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0943741488446707,0.15557597563688,0,0,0.0849855561612951,0,0.287261335189891,0,0.293468977162019,0.414151078338056,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0445220277622258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100348198598435,0,0,0,0.0157437593740348,0.0312936769830209,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.556892962292651,0,0,0,0,-0.0194956355032402,0,0,0,0,0,0,0,0,0,0.0857421383153105,0,0,0,0.0565431515138495,0,0,0.040232479405274,0,0,0,0,0,0,0.0304632638805838,0,0,0,0,0,0,-0.0322042104416007,0,0,0,0,0,0,0,0,0,0,-0.0274124415301869,0,0,0,0,0,0
X002236.SZ,0,0,0.309467064090134,0,0,0,0,0,0,0,0,0,0,0,0,0.0949295330791916,0,0,0,0.0619472681653232,0.0146148174154868,-0.277132208937954,0,0,0.0621914315262816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378919782096454,0,0,0,0.0255331197296951,0,0,0.023315716063062,0,0,0,0,0.00704515177232913,0,0,0,0,0.121531805312015,0,0
X000625.SZ,0,0.348228189865556,0,0,0,0,0,0,0,0.0614736205927822,0,0,0.00398338783766657,0,0,0,0,-0.022946168454816,0,-0.0564017700737306,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186790083523122,-0.0532056615402168,0,0,0,0,0,0
X600741.SH,0,0.67475545054894,0,0,0,0,0,0.0341361293483423,0.108018705865381,0.0260072344526713,0.102090972837385,0,0,0,0,0,-0.0882862252231755,0,0,0,0,0,-0.101227029423901,0,0,0,0,0,0,0,0,0,-0.0780483402477408,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0714055728573689,0,0,0,-0.00379879619734067,0.0356798724605711,0,0,0,0,0,0
