,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X000063.SZ,X300003.SZ,X002236.SZ,X600809.SH,X002008.SZ,X600271.SH,X600867.SH,X601877.SH,X002456.SZ,X300124.SZ,X000596.SZ,X600487.SH,X000100.SZ,X600566.SH,X600066.SH,X000625.SZ,X002294.SZ,X000661.SZ,X300136.SZ,X000977.SZ,X002241.SZ,X002180.SZ,X002179.SZ,X002007.SZ,X600498.SH,X000157.SZ,X000050.SZ,X000981.SZ,X300142.SZ,X002049.SZ,X000869.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.260523029280141,0.0455029316477225,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196051580769991,0.0304583840814038,0.0377791263897152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184420235677419,0,0,0,0,0.0500732357494242,0,0,0,0.00686698689530046,0,0.0749670587567715,0,0,0,0,0,0.0164121946775779,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.00114320865098162,0.170766968129837,0,0.165425234671236,0,0,0,0,0.0569690289152269,0,-0.0508780340419626,0,0,0.0974309056314261,0,-0.0539672323874823,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0994130552293929,0,0,-0.0276221624395351,0,0,0,0,0,0,0,0,0,0,0,0.0274848027491675,0.0229972082300385,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973486311974077,0,0.147310291823952,0,0.0506693979044914,0,0,0,2.16840434497101e-19,0,0,0.0711447243037773,0,0,0,0,0,0,0.083933897039504,0,0,0,0,-0.0197634175063428,0,0,0,0,0,0,0,0,0.171553578218216,0.0264162816547243,0,0,0.00534613805620103,0.00992461190844945,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.177327857309651,0.0024906463089771,0.117779033083799,0,0.226742888213127,0,0,0.0867382284897079,0,0,0,0,0,0.0655745723712726,0,0,0,0,0,0,0,0.120513733030512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196436743528276,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.501069328351711,0,0,0,0,0.0163928181685299,0.392193211960493,0,0.0879765841449877,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103403270865694,0,0,0,0,0,0,-0.15445826466993,0,0,0.0411355321129038,0,0.0249234088475259,0,0,-0.0118328320040739,0,0,0,0,0.140622625952116,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.346444248596497,0,0,0,0,-0.0170378063581896,0,0,0,0,-0.0160402497902655,0,-0.0246564288811912,0,0.0883242062161076,0,0,0,0,0,0,0.100873165158798,0.280070031101,0,0,0,0,0,0,0.138190605276628,0,0,0,0,-0.00778588936981633,0,0,0,0.105342417226014,0,0,0.0114495124872621,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.226607106888192,0,0,0,0,0.100175267349624,0,0.063862914208884,0,0,0.194463278972082,0,-0.101142995818035,0.0589182409570339,0,0.204808858615572,0,0,0,0.0948174989961495,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150216587505465,0,0,0.119408927868907,0,0,0.0157921726537361,0.00879864127468031,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0.0110178386909201,0,0,0,0,0.0247418934756262,0,0,0,0,0,0,0,0,0,0.135490242606117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109581969541697,0,0,0,0,0,0,0.0668612299688048,0,0.0109552871356311,0.122986164938883,0,0.271407964818788,0,0,0,0,0.00903957000200043,-0.0398882677476553,0,0,0,0,0,0
X600690.SH,0,0,0,0.376050248253029,0,0,0.140582664149474,0,0,0,0,0,0,0,0,0,0.0520445003362008,0.0452450260511944,0,0,0,0,0,0.0678576257747577,0,0,0,0,0,0,0,0,0,0,-0.0701043140169275,0,0,0,0,0,0,0,0,0.0185762410018446,0,0.119324021112165,0,0.0888238397267504,0,0,0,0,0.0263226606566361,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0.159759322402311,0,0,0,-0.290132179575032,0,0,0,0,0,0,0,0,0.0333990891016547,0,0,0.446229058820359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580414416815248,0,0,0,0,0.0749418618462403,0,0.237026667773842,0,0,0.00848952860190818,-0.0085046795918559,0,0,0,0.0478930946341236,0,0
