,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X300124.SZ,X002371.SZ,X600031.SH,X002129.SZ,X003816.SZ,X300014.SZ,X002049.SZ,X002241.SZ,X000063.SZ,X000338.SZ,X600703.SH,X000596.SZ,X601877.SH,X002179.SZ,X000625.SZ,X600460.SH,X600089.SH,X000100.SZ,X600741.SH,X300142.SZ,X000661.SZ,X002180.SZ,X600522.SH,X000157.SZ,X600702.SH,X600884.SH,X002074.SZ,X000733.SZ,X002236.SZ,X000799.SZ,X600584.SH,X002008.SZ,X000977.SZ,X002414.SZ,X600779.SH,X600563.SH,X002007.SZ,X600183.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.53702675601202,0,0,0.0195579100410461,0,0,0.0970398823687982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680596346502249,0,0,0,0,0,0,0,0,0,0,0,0,0.0972463398725019,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.0412968695599202,0,0,0,-0.00428618082994641,-0.0118677328106222,0,0,0,0,0,0
X000858.SZ,0.105611587983317,0,0,0,0.19361162027822,0.0465683755620848,0,0.0173206303268416,0.0603630082754212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137902723827023,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.0177705384144516,-0.0127691090560377,0,0.0923343747096074,0,0,0,0,0.0314545745900238,0,0,0,0,0,0,0,0,0,0,0.0200656316278503,0,0,0,0.0231996555903593,0,0
X002415.SZ,0,0.0262516478334581,0,0.0300378872003116,0,0.114579713846077,0,0,0,0,0,0,0.0253918384073704,0,0,0,0,0,0,0,0,0,0.0291228021167487,-0.0708219330933164,0,0,0,0,-0.150145721308549,0,0,-0.0203952192253622,0,0.116760608195708,0,0,0,0,0,0,0,0,0,0,0.108950416767649,0,0.114592729663174,0,0,0,0,0,0.0191887861556399,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.306720498857812,0,0,0.0469636892890026,0,0,0,0,0,0,0,0,0,0,0.114853701747234,0,0,-0.379946304760753,0,0,0,-0.117790443458517,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0272795442234523,0,0,0.1634280049917,0,0,0,0.043749501799132,0.0179613790945672,0,0,0,0.0176866416551289,0.00565189701260516,0,0,0,0,0,0,0
X000568.SZ,0.430918797594414,0,0,0.00577791459658484,0,0.00613074425749173,0,0,0,0,0,0,0,0,0,0,0,0.0627783242002014,0,0,0,0,0,0.12626858815291,0,0,0,0,-0.0538193074982701,0,0,0.00136670348103371,0,0.106754719189528,0,0,0,0,0,0,0,0.181136992990026,0,0,0,0,0,0.00777256441188832,0,0,0,8.67361737988404e-19,0.0307274466103796,0,0,0,0,0,0
X002475.SZ,0.0366769827019547,0,0,0,0,0,0,0,0,0,0,0,0,0.261884272278205,0,0,0,0,0,0.230131770042532,0,0,0.156092264600832,0,0,0,0,0,0,0,0,-0.010411229936321,0,0,0.0561085452735369,-0.248728136730003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0789522722951221,0.0385793226915978,0,0,0,0.00429003516869135,0,0
X600276.SH,0.102524254485642,0,0.0328722514234867,0,0,0,0,0,0.271494602473865,0,0,0.0665163741618348,0,-0.0438221019377349,0,0,0,-0.0916124798543545,0,0,0.314509545737523,0,0,0,0,0,0,0,0,0,-0.0569524904120339,0,0,0.0611253577564339,0.0372446593677621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0298879161959595,0,0,0,-0.0527103192320204,0,0
X002304.SZ,0,0,0,0,0.0165154097955923,0,0,0,0,0,0,0,0.0374780926412972,0.010975468092369,0,0,0,0.0253472588527934,0,0,0,0.0103664386346943,0,0.238821433831289,0,0,0,0,0,0,0,0.0348700319432831,0,0,0,0,0,0,0,0,0,0,0,0,0.0699581061345984,0,0.194472077328313,0,0,0,0,-0.0232806790925279,0.034529222792169,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.00370128001811336,0.0851078296627611,0,0,0,0,0,0.0139210901358849,0,0,0,0,0,0,0.113362583126449,0.207230595429167,0,0,0,0,0,0,0,0,0,0,0,0,0.108888432726627,0,0.0862150161699703,0,0,0,0,0.119343953467487,0,0,0,0,0.0690003555582639,0,0,0,0,5.42101086242752e-20,-2.16840434497101e-19,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0152601379689132,0,0,0,0,0,0,0,0,0,0,-0.00865359937714117,0,0,0,0,0,0.0133167652129535,0,0,0,0.00955223695858372,0.19695552979506,0,0,0.211336795602768,0,0,0,0,0,0.121749801534811,0,0,0,0,0,0,0,0,0,0,0.0165855090522317,0.00118716971165954,0,0,0,0,0,0,0,0,-0.00509600104479556,0,0
X000651.SZ,0,0,0,0,0.0238207210321144,0,0,0.105486861390875,0,0.0127624861354697,0,0,0.149602157244245,0,0.165645322595317,0,0,0,0,0,0,0,0,0.0218850248935467,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.038806547167339,0,0,-0.0847287800777726,0,0,0,0,0,0,0,0.00247479261208791,0,0,0.049825096431185,0,0,0,-0.0140334611085275,0,0,0,0,0,0
X000725.SZ,0,0,0,0,-0.00892748965115896,0,0.0143556225312281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393587028331987,0,0,0,0.0330605007367109,0.124293864987657,0,0,0.374435024811889,0,0,0,-0.0220248516951599,0,0,0,0,0,0,0,0,0,0,0,0.0721873203525477,0,0,0.0185572280432045,0,0,-0.0382629664559928,0.0512499801218568,0,0,0,0.0345863253267227,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646870638089945,0,0,0,0.173104270769673,0,0,0,0,0,0,0,0,0.133529747324004,0,0,0,0,-0.10012969318263,0,0,0,0,0.0683613719875389,0,0,0,0.0234089172389184,0.110173838284575,0,0,0.266529737539857,0,0,0.127268041928428,0,0,0.0545208096455782,-0.0576305355868981,0,0,0,0,0,0
