,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X002304.SZ,X600690.SH,X600104.SH,X000651.SZ,X000725.SZ,X002371.SZ,X300014.SZ,X600031.SH,X300124.SZ,X002129.SZ,X003816.SZ,X002241.SZ,X002049.SZ,X000338.SZ,X600703.SH,X000063.SZ,X000596.SZ,X300142.SZ,X002179.SZ,X601877.SH,X000625.SZ,X600460.SH,X600089.SH,X000661.SZ,X000100.SZ,X600741.SH,X600522.SH,X002180.SZ,X002074.SZ,X600702.SH,X600884.SH,X000157.SZ,X000733.SZ,X000799.SZ,X002236.SZ,X600563.SH,X600584.SH,X601799.SH,X600779.SH,X002414.SZ,X000977.SZ,X002007.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117604906231712,0.111365539455255,0,0.212718423199056,0,0,0,0,0,0.0375692287758237,0,0,0,0,0,0,0,0.184721356684236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782706419431297,0,1.73472347597681e-18,0,0,0,-0.0148067554487745,0,0,0,-0.00345051157580224,0,0
X000725.SZ,0,0,0,0,0,-0.0107501873948893,0,0,0,0,0,0,0,0,0,0,0,0.0944023144413335,0,0,0.0878517650837475,0,0,0,0,0,0,0.171355569590822,0,0,0,0.272124987155892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627193556325252,0,0.0066405760726777,0,0.0180187537846293,0,0.0132808361217754,0,0,0,0.0420934762275576,0,0
X002371.SZ,0,0,0,0.0640839397166314,0,0,0,0,0,0,0,0,0,0,0,0,0.433017746136999,0,0,0.0517265424342936,0,0,0,0,0,0.112699516737833,0.22466343813467,0,0.518776065358005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12424692674923,0,0,0,0,0,0,0,0.0025194718722123,2.71050543121376e-20,-0.0365330121499613,0,-0.179507942970374,0,-1.73472347597681e-18,0,0
X300014.SZ,0,0,0,0,0,0.0200046715013156,0,0,0,0,0,0,0.0382674334003353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596337646193405,0,0,0,0.157156129191845,0,0,0.0258436109363263,0,0.460488548297983,0,0,0,0,0.178085474788491,0,0.207389013097397,0,0,0,0,-0.212111933425688,0,0,0,0,0,0,0,0,0.00952106801734709,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0988601838306135,0,0.0146431509284734,0,0,0.129210947914875,0,0,0.0134890559568869,0,0.198397017446441,0,0,0,0,-0.038074325273476,0,0,0.0778695805561291,0,0.0774762782098691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00684689493998699,0,0,0,0,-0.0433937920561925,0,0,0,0.00112117277587871,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.148585561917757,0,0.600607290511028,0,0,0,0,0.152540897637531,0,0,0,0,0,0,0,0,0,0,-0.103292103582032,0,0,0,0,0,0,0,0,0,0.106078155659416,0,0,0.0754958955228374,0,0,0.356933385365491,0,0,0,0,0.0111428097627494,-0.0337368998278791,0,0,0,0,0,0
X002129.SZ,0.295421737585918,0,0,0,0,0,0,0,0,0,0,0,0.0735778531881716,0,0,0,0,0,0,0.032185957028771,0,0,0,0.00780906265914903,0,0,0.0727315393485236,0,0.0557681984159599,0,0,0,0,0,0,0,0,0.101154175944703,0,0,0,0,0.0523513989915019,0,0,0,0,0.106943341853658,0,0,0,0,0,0,0,0,-0.0277741323785036,0,0
X003816.SZ,0.20229557864573,0,0,0,0,0,0,0.0318229832253841,0,0,0,0,0,0,0,0,0,0,0,0,0.0816451609954747,0,0.293846654821263,0.0023062069972586,0,0,0,0,0,0.0215069280135219,0,0.000643694126687472,0.141386821981576,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.618730057047864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252537076841089,0,0,0.134038996319219,0,0,-0.0365380691019634,0,0,0.29081305379258,0,0,0,0,0,0,-0.199028154628949,0,0,0,0,0,0,0.0823131096258083,0,0,0,0.00798630080025691,0.0227541433566147,0,0,0,-0.0354371010738103,0,0
X002049.SZ,0,0,0,0.0327735051639959,0,0.161641429559438,0,0,0,0,0,0,0.099441801932372,0,0,0,0,0,0,0,0,0,0,0,-0.252521785358922,0,-0.201671745633962,0,0.153036799286792,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.116100374268227,0,0,0,0,0,0,0.080040065854186,0.186046875088079,0,-0.0459772600659163,0,0,0,-0.0685014009876176,0,0
X000338.SZ,0,0,0,0,0,0,0.168426914594821,0,0,0,0,0,0,0,0,0,0,0.221626419076264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869035776551331,0,0,0,0,0.0500074586632454,0,0.0551658140381771,0,0.260350099261982,0,0,0,0,0,-0.0241611170779538,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814831953802027,0,0.134768819697265,0,0,0,0.00837051261510378,0,0,0.0880035082135433,0.195092978712286,0.0808403551362281,0,0.0120879893209673,0,0,0.00617460584379972,0,0.0938448924229412,0,0,0,0,0,0.217457827170301,0,0,0.00789061358236548,-0.0146697567170978,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.157038538071414,0,0,0,0.364994118602993,0,0,0,0,0,0,0,0,0,0,0,0,0.333249498409019,0,0,0.153518717703559,0,0,0,0,0,0.0288161788992864,0.00630337411053022,0,0,0.00283593432610315,0,0,0,0,0,0,0,0,0,0,0,0.05057241415441,0.145806496187974,0,0,0,0,0.0114974219715835,0,0,0,0.0134615797729474,0,0
X000596.SZ,0,0.363000582403481,0,0,0.225469662056976,0,0,0.161447812145542,0,0,0,0,0,0,0,0,0.162497756198963,0,-0.0431738525027868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784660092522841,0,0,-0.09759349214909,0,0,0.0379313272977982,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.00271104434400595,0,0
X300142.SZ,0,0,0,-0.0375984203195832,0,0,0.12434855341901,0,0,0,0,0,0,0,0,0,0,0,0,-0.31495040816577,0,0,0,0,0,0,0,0.235692126813689,0,0.0474453467608274,0,0,0,0.0461998127893321,0,0,0.195024370587609,-0.0193937835329712,0,0,0,0,0,0,-0.149945651941867,0.543914593708159,0,0,0,0,0,0,-0.00848045091250424,0,0,0,0,0,0
X002179.SZ,0,0,0,-1.73472347597681e-18,-0.0164580911453903,0,0,0,0,0,0,0,0,-0.0623171132782038,0,0,0,0,0,0,0,0,0,0,-0.055898337955087,0,0.061987256032447,0,0,0,0,0,-0.267530406071427,0,0,0,0,0,0,0,0,0,0.387464313488751,0,0,0,0.0990371579465804,0,0,0,0,0,0.0140709776189904,-0.0826056088893218,0,0,0.055355045161499,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087267322479039,0,0,0,0,0.0123122647478081,0,0,0,0,0.00291535486141331,0,0,0,0,0,0.187326889867628,0,0,0,0.0979550223638768,0.0155960537852766,0,0.156050848841616,0,0,0,3.46944695195361e-18,0,0.313479224660071,0,0,0,0,0,-0.366181865840341,0,0,0.00113418627275182,-0.0330171362781101,0,0,0,-0.0433397174225067,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.581573683321401,-0.0695942933497326,0,0,0,0,0.0225251919784948,0.141842824765003,0,0,0,0,0,0,0,0,0,0,0.0450627533360361,0,0,0.269091232368042,0.113940435482045,0,0,-0.0548733969769631,0,0,0,0,0,0,0,0,0,0.094918045826114,0,0,0,0,-0.0183886811197013,0,0,0,0,-0.0822999670009894,0,0
X600460.SH,0,0,0,-0.0241815364231678,0,0,0,0,0,0,0,0,0.194333688342839,0,0,0,0,0.0608224443404847,-3.46944695195361e-18,0.131118230420477,0,0.217431210563825,0,0,0,0,0,0.056888867142622,0,0.15839982582567,0.0166989756836066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256220246922189,0,0,0,0,-0.0558335313919132,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.109205645103748,0,0.0335618656185987,0,0,0,0.0631089064653741,0,0,0,0.147580964410187,0.034845131350492,0,0,0,0,0.161811720675068,0,0.114993957534173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267127443358292,0,0
X000661.SZ,0,0,0,0,0,-0.129825341920431,0,0,-0.395869853316293,0,0,0,0,6.93889390390723e-18,0.102285938287129,0,0,0,0,0,0.409112953577141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239056955748361,0,0,-0.0319158114355116,0,0.0305748574957086,0,0,0,0,0,0,0.0806463961821777,0,0.438245349922889,0,0,0.378958461883553,-0.297546072531776,0,0,0,0.136683383128429,0,0
X000100.SZ,0,0,0,0,0,0,0,0.089439330955764,0,0,0,0,0,0,0.136374196672299,0,0,0.0596807842639175,0,0,0.0728141189030035,0,0.0343476381289652,0,0,0,0,0.119593488646992,0,0.0539981296878334,0,0,0,0,0,0,0,0,0.116515450422658,0,0,0,0,0,0,0,0.086538822825493,0,0.0115958532013398,0,0,0,0,0,0,0,0.0229283311894423,0,0
X600741.SH,0,0,0,0,0,0,0,0.160549659965884,0,0,0,0,0,0,0,0.0235086165548853,0,0.083417202051278,0,0,0,0,0,0,0,0,0,0.0209026350020624,0,0,0,0,0,0.0559819099556916,0,0,0,0,0,0,0,0,0,0,0.207604015445712,0,0,0,0.0516653755690126,0,0,-0.0108535153678255,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0.0838838678349352,0,0,0,0,0.229298704833074,0,0,0,0,0.396001888642202,0.192190075974903,0,0,0,0,0,0,0.364299883596276,0,0.0405664395793413,0,-0.0446755976558048,0,0,0,-0.0447974868828379,0,0,0,0,0,0,0,0,0,0,0,0,0.0177702186365007,0,0,-0.133555482248582,0,0.0756221509273061,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.347959338958585,0.0137985675469473,0,0,0,0,0,0.150284446419687,0,0,0,0,0,0,0,0,0.0989160106426983,0.459282606499791,0.0748691800938877,0,0,0,0,0,0,0.00167261945519272,0,0,0,0,0,0.0294454407220381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000471951029085252,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200343835367558,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0980113481780805,0.109007769469377,0,0.162199900354176,0,0,0,0.0634651329999921,0,0,0,0,0,0,0.0476138269467705,0,0,0,0,0,0,0,0,0.0573700531133027,0.070492726056887,0,0.0247876363087832,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0.282828573450778,0,0,0,0,0,0,0,0,0,0.0110439255014293,0,0,-3.46944695195361e-18,0,-0.109424567422116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644468270155701,0,0.0818949832523096,0,0,0,0,0,0,0,-0.0548256396440563,0.0293101382907464,0.0146090569757568,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168079785010606,0.0699841327039428,0,0,0,0,0,0,0.00737304062661341,0,0,0,0,0,0,0,0,0,0,0,0.29693772372165,0,0,0,0,0,0,0,0,0,0,0.118584041590073,0.0330824262221827,0,0.0154747716053186,0,-0.00317537586299759,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,-0.0555157363501164,0,0,0,0,0,0,0,0,0.351139944938541,0,0,0,0,0,0.141942420776814,0,0,0,0.0476237689330042,0,0,0,0,0.00850846226003599,0,0.111645440673929,0,0.0783462101451501,0,0,0,0,0,0,0.0622460609614751,0,0,0,0,0,0.0291458748371827,0,0,0,0,-0.00842912220797492,0,-0.0674454067553666,0,0,-0.00403142194864896,0,0
X000733.SZ,0,0,0,0,0,-0.0442124562865141,0,0,0,0,0,0,0.0817511011353767,0.0288733094200366,0,0,0,0,0,0.000264990974285849,0,0,0,0,0.0352806912737032,0.25848896870795,0,0,0,0,0,0,0,-0.0242534687934061,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.158806533304966,0,0,0.115380589635745,0.0688236742528498,0,-0.0389410634923634,0,0,0,-0.0173112556704207,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0607984671139474,0,0,0,0.0421419162642218,0,0,-0.0348617878869571,0,0.117319171829176,0,0.183138585218823,0,0,0,0,0,0,0,0,0,0.0260891742900464,0,0,0.556681097450821,0,0,0,0,0,0,0,0,0,0,0.286401746456801,0,0,0,0.0278573105864779,-0.0123871383514749,0,0,0,0,0,0
X002236.SZ,0,0.0552534853367107,0,0,0,0,0,0.174706613578626,0,0,0,0,0.0514249189644392,0,0.305260771026941,0,0,0,0,0,0.102561366511699,0,0,0,0.020010061496302,0,0,0,0,0,0.0313280332450251,0,0,0,0.0657818064387833,0,0,0,0,0,0,0,0,0,0.0410855337791993,0,0,0,0,0,0,1.73472347597681e-18,0.0143565845236902,0,0,0,-0.0322340853160984,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,-0.227283606284143,0,0.236590252674248,0,0,0,0,0,0,0,0,0.329202427631739,0,0,0,0.175495480551703,0.247620225246824,0,0,0.112008282566309,0,0,0,0.180256366782045,0,0.0584095530733394,0,0,0,0.218815970115523,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208439207104057,0,0,0,-0.0682144598376845,0,0
X600584.SH,0,0,0,0.0122413722145551,0,-0.118992735263942,0,0.0664611680012922,0.13653310782699,0,0,0,0,0,0,0.1102264902443,0,0,0,0.167014401239603,0,0,0,0,0,0,0,0,0,0.143525639795382,0,0,0,0.0701878236099721,0,0,0,0,0,0,0,0.0506559953939818,0.162522337293423,0,0,0,0,0,0,0.0668639619845221,0,-0.0120496086560777,0,0,0,0,0,0,0
X601799.SH,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0125460748533946,0,0,0,0,0,0.0297384070348675,0,0,0,0.0582335999753806,0,0,0,0,0,0,0,0,0.0452893105313333,0.0490572405074246,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257100188579873,0,0,0,0,0.0204950753508807,0,0
X600779.SH,0.131972610572081,0,0,0,0.0243185055981152,0,0,0.239896164776863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159548296780135,0.00424195446786064,0,0,0,0,0,0,0,0,0,0,0,0.100050245110633,0,0,0,0.257181815957033,0,0,0,0,0,0,0,0,0,0,0,-0.0105247576115328,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0.149135586409137,0,0,0,0,0.0492818966434367,0,0,0,0,0,0,0,0,0,0,0,0.117150372197999,0,0,0,0,0,0,0,0.0364599838882983,0,0,0,0,0,0,0,0,0.0732676577643383,0,0,0,0.55518076268851,0,0.0976992109037615,-0.00608897251957533,0,0,0,0,0,0,0
X000977.SZ,0.257259969601652,0,0,0.0789393357735876,0.102393440646032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246780428390468,0,0,0,0,-0.0593956383109628,-0.141989692393668,0,0,0,-0.224959022838569,0,0.108969364833395,0,-0.118579380079686,0.171479145120527,0,0,0,0.155016941457238,0,0,1.73472347597681e-18,0,0,0,-0.0222628815961494,0,0,0,0,0,0,0.00411067400482531,-0.0523444618621665,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0915287413127933,0.310338693202506,0.0408804794821806,0.0842882177099334,0,0,0.0378468656545205,0,0,0.188082942165244,0.0290083173547361,0,0,-0.158284576822859,0,0,0.180751255528391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479875162749369,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.136239461400306,0,0,0,0,0,0.0661591741540658,0,0.0278659034935377,0,0,0,-0.0270983631724083,0.050136511217074,0.0550001569172558,0,0,0,0,0,0,0.0610404657712291,0,0,0,-8.67361737988404e-19,0,0,0.0433985999187595,0,0.178952959063421,0,0.171826921897369,0,0.041890365068268,0,0,0,0,0.0168097751439819,0.0272754510924321,0,0,0,0.148272068596783,0,0
Change_TY3M,0,0,0,0,0,-0.117374801701684,0,0,0,0,0,0,0.22420200492817,0,0,0,0,0,-0.0106400336594677,-0.0869365869190964,0,0,0,0.253450099094039,0.0824568199187621,-0.0309974613518824,0,0,0,0,0,0,0,0,0,0.0288973475876353,-0.229415423281196,0,0,0.461012927553643,0,0,0,0,0.0836932085345033,0,0,0,0,0,0,0.020466852251917,-0.0563932253117991,0,0,0,-0.0479156218082806,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.120677460729015,0,0.176350520024228,0,0,0,0,-0.0420500465430487,0,0,0,0,0,0,0,0,0,0,0.320858438202651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556702720829634,0,0,0,-0.800496416189111,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.164557937672692,0,0,0,0,0,0,0,0,0,0,0.754886401706484,0,0,0,0,0,0,0
RealEstate_excess,-1.73472347597681e-18,-0.12862565708066,0,-0.00277914153738148,0,0,0,0,0,0,0,0,0,-0.0108758543860069,0,0,0,0,0,0,0,0,0,0,-0.0149628610422344,0,0,0,0,0,0.0643294128207418,0,0,-0.0465047596917579,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040882210158805,0,0,0,0.0209651508912401,-0.0237164757470065,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.0956353088318102,-0.161832834822863,0,0,0,0,0,0,0,0,0,0.012026578015406,0,0,0,0.100453846094172,0,0,0,0,0,0,0.0461212108956777,0,0.0435651353223589,0,0,0.199720967921994,0,0,-0.0609919787527192,0,-0.142562841564176,0,0,0,0,0,0,0,0.00578426852048295,0,0,0,0.0321711571833099,0,0
MKvol,0,0,0,0,0.00253376372384634,0,0.000935826865438753,0,0,0,0,0,-0.000641748545716432,-0.00363527732933494,0,0,-0.00124861311865056,0,0,-0.000345179745768369,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332134908742836,-0.000860140035513806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00830186669131318,-0.00728521027352456,0,0,0,-0.00283524503729375,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352192093229378,-0.0699081438830072,0,0,0,0,0,0,0,0,0.0176336861358424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116256094321993,0,0,-0.0467691585247162,-0.503202800978427,0.33199707718448,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0229572436677347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117199731675238,0,0,0,0,-0.00164661765050996,0,0,0,0,0,0,0,0,0,0,0,-0.000405396894955178,0,0,0,0,-0.0040082384678435,0,-0.00633068787567978,0,0.0626676650910767,-0.0514283805691123,0,0,0,-0.034019065384865,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000899049245228252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114333160451433,0,0
