,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000063.SZ,X000858.SZ,X002304.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X600118.SH,X600372.SH,X002129.SZ,X600271.SH,X000338.SZ,X000157.SZ,X600703.SH,X600089.SH,X002241.SZ,X600741.SH,X002236.SZ,X600177.SH,X600066.SH,X002292.SZ,X600582.SH,X600060.SH,X000800.SZ,X601877.SH,X300124.SZ,X600435.SH,X002475.SZ,X000977.SZ,X600839.SH,X002456.SZ,X000581.SZ,X000869.SZ,X000559.SZ,X000623.SZ,X002465.SZ,X002294.SZ,X002007.SZ,X000568.SZ,X000550.SZ,X300146.SZ,X600867.SH,X300003.SZ,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.0350539058404722,0,0,0,0.0589412848756007,0,0,0,0,0,0,0,0.162222733585473,0,0,0.152254761241428,0,0,0,0,0,0,0,0,-0.0243008754526374,0,-1.0842021724855e-19,0,0,-0.0245865435288548,0,0,0,0,0,0,0,0,0.0150654660894787,0,0,0,0.0552425486207345,0,0,0,0,0,0,0.00977160138593581,0.0314387571070914,0,0,0,0,0,0
X600104.SH,0,0,0.161291540333006,0.0898919666452033,0,-8.67361737988404e-19,0.0211211564702108,0,0,0,0,0,0,0,0.0566615501989255,-0.00658376475973967,0.00356355647263874,0,0,0.019863124322907,0,0,0,0.0705999430271648,0,0.0358138804155768,0.0356995897233836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338141414339048,0,0,0,0.156221843578316,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0.0192461526718149,0.0168440808012623,0.111765988312193,0,0,0,0,0,0,0,0,0,0.0412900736656359,0,0.0865679050603022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829990239131058,0.299221475731192,0,0,0,0,0,0.00590621972714901,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205054626709273,0,0,0,0,0,0,0.11288140427062,0,0,0,0,0,0.0660587508681122,0,0,0,0,0,0,0.0624595135305842,0,0,0,0,0,0,0.0333809642946729,0,0,0,0.0450357815412828,0,0,0,0.160586672280557,0.134235400947935,0,-0.0310033368438944,0,0,0,0,0,0,0
X002415.SZ,0,0,0.0507367455342084,0,0,0.0411432246817027,0.00551368210579116,0,0,0,0,0,0,0,0,0,0,0,0.187561632045374,0,0,0,0,0,0,0,0.0222281482245924,0,0,0,0,0,0,0,0,0,0.0736825687082938,0,0,0,0.239389549941387,0,0,0,0,0,0,0,0,0,0,0,-0.00469480271186992,0,0,0,0,0,0
X000625.SZ,0,0,0.214374318379569,0,0.234147213450742,0,0,0,0,0,0,0,0,-0.192771353046333,0,0,0,0,0.0246204143299684,0,0.0274713868554766,0,0.0624230740405005,0,-0.00354795375142706,0,0,0,0,0,0,0,0,0,0,0,0.0855888178664374,-0.16250154930968,0,0,0,0,0,-0.00125595827206787,0,0,0,0,0,0,0,0,0.0368631317246516,0,0,0,0,0,0
X000063.SZ,0,0,0.00495501487650996,0,0.12103160601112,0.0360955111133145,0,0,0,0,0,0,0.0769143432847314,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.02430553928325,0,0,0,0,0,0,0.17387926875266,0,0,0,0.0249418783414309,0,0,0,0,0.079852987140648,0,0,0,0,0.252793530508068,0,-0.000783391150786773,0.0314207451664945,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.149271900709015,0,0.0966363164651615,0,0,0,0,0,0,0,0,0.0705848003752671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161284952766102,0,0.110929007380627,0,0,0,0.122337165793222,0,0.0762454490706841,0,0,0,0,0,0.00695419483239191,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.126640870461546,0.524953079060325,0,0,0,0,0.0120890294937856,0,0,0,0,0,0,0,0,0,0,0.0216120117433458,0.0974699181179028,0.0960519947455451,-0.0287770647315204,0.0236174041792881,0,0,0,0,0,0,0,0,0,0,0.169165909827124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123446644757453,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0461812082215288,0,0,0.0126987579739378,0,0,0,0,0,0.0596530819298121,0,0,0,0,0,0.00217429838796512,0,-1.73472347597681e-18,-2.16840434497101e-19,0,-0.0270401194727223,0,0.0527536696033841,0.082600472086541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000569938125048174,0.00921779080705215,0,0,0,0,0,0
X600690.SH,0,0.0868951718007551,0,0.00517813907100686,0,0,0,0,0,0,0,0,0.0615416813072599,0,-0.0275903529207987,0,0.0138919279421304,0,0,0,0,0,0,0,0,0,0,0,0.133901149938272,0,-0.0480437851098897,0,0,0.0789301294264318,0,0.00115182387076203,0,0,0,0,0.148989612621891,0,0,0,0,0,0.0371925552064101,0,0,0,0,0,0.00458255535099595,0,0,0,0,0,0
X600031.SH,0,0,-0.0123833643639574,0,0,0,0,0,0,0,0,0,0,0,0,0.0481682691496222,0,0,0.415396622543949,0.0450316701870714,0.0426557705635916,0,0,0,0,0,0,0,0.0246802489098982,0,0.0599512213265432,0,0.00953606031207545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00045250503855634,0.0388639590576597,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0768117170775041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303125969334758,0,0,0,0,0,0,0,0,0,0,0.0240966149254216,0,0,0,0,0,0.123912075234878,0,0,0,0.0893763572144174,0,-0.00103858652633616,0.028611846995995,0,0,0,0,0,0
