,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X002475.SZ,X002241.SZ,X600118.SH,X002236.SZ,X002506.SZ,X000559.SZ,X000157.SZ,X002074.SZ,X600372.SH,X000568.SZ,X600177.SH,X000338.SZ,X300003.SZ,X002085.SZ,X300124.SZ,X002294.SZ,X600089.SH,X600867.SH,X002049.SZ,X600498.SH,X002465.SZ,X002180.SZ,X600582.SH,X002007.SZ,X601877.SH,X002456.SZ,X000869.SZ,X000050.SZ,X002426.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300003.SZ,0,0,0,0,0.0410080320954985,0,0,-0.0816173583446389,0,0,0,0,0,0,0,0,0,0,0.177273740277003,0.0588496130079257,0,0,0.118151566283487,0,-0.0548498127779758,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.329537855805386,0,0.0272048027241107,0.0169394168030277,0,0,0.0928997507234382,0,0,0,0.0155092632030946,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0.0547304570216849,0,0,0.218661424951585,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0201337130574798,0,0,0,0,0,0,0,0,0,0,0,0.459685009846499,0,0,0,-0.095869802919598,0.120910644982734,0.178719092720253,0,0,0,0,0,0,0,0,0,0,0.136085953141258,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.00632833732800154,0,0,0,0,0,0,0,-0.0165016501185067,0,0,0,0,0,0.0267086920028479,0.0854246112173853,0,0,0.0746277898110532,0.00531185720589753,0,0.0977394101287395,0,0,0,0,0,0,0,0,0,0,0,0.0604465914152647,0,0,0,0.203002013106786,0.136800324617022,0.00747482750501118,0,0.287044649159024,0,0,0,0,0.00858864356493928,0,0,-0.0274910204162311,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123907151419903,0,0,0.0377703388029381,0,0,0.0991138876160595,0,0,0,0,0,0,0,0.0827786714719942,0.0929319274278257,0,0.146982405944803,0,0,0.0538871421815385,0,0.00260662466847761,0,0,0,0.0305366359003671,0,0,0,0,0,0,-0.0017894042735008,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.244832908678078,0,0,0,0,0,0,0,0,0.00727488292111935,0,0,0,0,0.0400226721789323,0,0,0,0,0,0.202540580968559,0,0,0,0,0,0,0,0,0.0192946337994763,0,0,0,0.0721806656518232,0,0.134782772481811,0,0.00715647938295903,0,0.0981378726825056,0.022756558508747,0,0.00360879279658821,0,0,0,0,0,0,0
X600867.SH,0,0,0.0497574072032196,0,0,0,0,0,0,0,0,0,0.077766530458674,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0669804439810275,0,0,0,0,0,0.151073593210621,0,0,0,0,0,0,0,0,0.0542115234944168,0,0,0,0,0.0291921381002444,0.0280716112250831,0,0.104878510842667,0,0.16009970520962,0,0,0.0083929277399049,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.046950110708028,-0.0296908765133263,0,-0.105170614941161,0,0,0,0,0,-0.0166070581160475,0,0,0,0,0,0,0,-0.00070877224394265,0.129952737413805,0,0,0,0,0,0,0,0,-0.143246625068071,-0.269168344775378,0.0850553216210332,0,0,0,0,0,0
X600498.SH,0,0,0.380162072785911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188822443056182,0.258670424905389,0,0,0,0,0,0,0,0,0,0,0,0.147043022746608,0,0,0,0,0,0,0.101283368136408,0,0,0,0,0,0,0,0.0495358244489598,-0.0393181901801723,0,0.239928841863799,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140436483928551,0,0,0.131450455572022,0,0,-0.27770726234788,0,0,0,0,0,-0.240631364093593,0,0,0,0,0,0,0,-0.0900811771478266,-0.138195704554264,0,0,0.18323725373279,0,0,0,0,0.20335698052063,0,-0.114008699886069,1.38777878078145e-17,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.0580975603050791,0,0,0,0,0,0,0,0,0,0.044522813877413,0,0,0,0,0.0197754724279957,0,0,0,0,0,0.251580062469498,0,0,0,0,0.0364154936134703,-0.0647144044430049,-0.127911079506777,0,0,0,0,0.116616873566543,0,0.238250099089687,0,0,0,0,0.0471431833605242,-0.01208033492202,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0.187133422985955,0,0,0.0641445735901394,0,0.0796147363907461,0,0,0,0,0,0,0.0475541810525796,0,0,0,0,0,0,0,0,0,0,0.0884366374531726,0,0,0.00686136880291336,0,0,0,0,0,0,0.0443292576396347,0.0496461367066759,0,0.129548547274246,0,0.082194186944094,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107439691487618,0,0,0,0.00773869410589179,0,0,0,0,0,0.305376805179478,0,0,0,0.229623228275116,0,0.100607121208163,0,0,0,0.0202824425026799,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0408730945081459,0,-0.0429711474902869,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0.0802924584540114,0,0.0151468084420622,0,0,0,0,0.0957840831424541,0,0,0.0691640039126176,0.352172587522014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153781737853855,0.00175824465555202,0,0.042718642650287,0,0.0560253278433366,0,-0.000560650839145175,-0.0479984810802736,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287160680610869,0,0,0.241287168562924,0,0,0.083641434228265,0.193442408994867,0,0,0,0,0,0,0,0,0,0,0.0455857806187212,0,0,0,0,0,0,0,0.096324119046321,0,0,0,0,0,-0.0521426975659051,0,0,0,0,0,0
X000869.SZ,0,0,0.0969515757279379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289562433986105,0,0,0,0,0,0.056154422703149,0,0,0.00774282480770567,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702018763056247,0.00995685579820012,0,0,0,0,0,0,0.020365357582652,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0.151787800043831,0.153768099275545,0,0,0,0,0,0,0,0,0.253408019417393,0,0,0,0,0,0,0,0.0845324390169222,0,0.156213765844828,0,0,0,0,-0.136776019003303,0,0,0.0431973531871537,0.258652865680513,0,0.0896695689381555,0,0,0,0,0,0,0.0174369259340375,-0.0172140567355544,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503558745512261,0,0,0.130039062035432,-0.00784611570750252,0.0243430754928762,0,0.120021140951317,0,0,0.181558151349072,0,0.0806445905489297,0.0844238326241589,0,0,0,0,0,0.182799678589691,-0.0520784863265878,0,0,0,0.0234503417008402,-4.33680868994202e-19,0,0,0,0,0,0,-0.0137764697001957,0,0,0.300803958619771,0,0,0,0
X000623.SZ,0,0,0.338397743901565,0,0,0,0,0,0,0,0,0.0102058242290066,0.0721764620783309,0.150098579314199,0,0,0.101583566554334,0,0,-3.46944695195361e-18,0,0.0975564227179084,0,0,0,0,0,0.163725689771473,0,0,0,0,0,0,0,0,0,0,0.00163859945880614,0,0,0.0587043858830974,0,0,0,0,0,0,0,0,0.0163587681617909,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0.226046701983129,0.105066796131088,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.020378118586568,0.101716487215345,0,0,0.244306518860972,0,0,0,0,0,0,0,0,0.0690721516806766,0.137749435487302,0,0,0,0,0,0,0,-0.0201676690203723,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0634460001658714,0,0,0,0,0.0941753342994144,-0.174667209738392,0,0,0,0,0,0.124160241339825,0,0,0.147441831591513,0,0,0,0,0,0,0,-0.217688998784603,0.205922708558767,-0.007032090230623,0,0,0,0,0,0.0319433405435281,0,-0.0532082791799077,0,-6.93889390390723e-18,0,0.0273336892703687,0,0,0,0,-0.0921091955504726,0,-0.0148063122992012,-0.0151763375370588,0.0249744249247959,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607755539121586,0,0,0,0.0988303715973776,0,0,-0.277219842185853,0,0,0,0.36003803067354,-0.468912258721823,0,0,0,0,0,0,0,0,0.132923527501916,0,0,0,0,0.258605530836338,0,0,0,0,0,0,0,0,0,0,0,0.760772780386144,0,0,0,0,1.23742919949586,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375986945206867,0,0.285958789543352,0,0,0,0,0,0.155250904761296,0,0,0,0,0,0,-0.172073187202065,-0.320227772314016,0,-0.150621738098437,0,0,0,0,0,0,0,-0.594039596329664,0.13985574080298,0,-0.117333947663176,0,0,0,2.81654671732722,0
RealEstate_excess,0,0,0,0,0.0579790043518907,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277310798976815,-0.0481340321773478,0,-0.0233063870240954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0433258079887577,0.0249968658837288,-0.153130956155093,0.0972560933136741,0,0,0,0,0,0,0,0,-0.0448497348290237,0,0,0.23921246215062,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.120517617438026,-0.178287126217579,-0.012404500085964,0,0,0,0,0,0,-0.0132143670010391,0.0861959959261899,0,0,0,0,0,0,0,0,0,0,0,-0.1733968103884,0,0,3.46944695195361e-18,0.0438181716858228,0,0,-0.132590307538686,0,-0.00639916250199469,0,0,0,0,0,0,0.0267492240944854,-0.0265268081973204,0.931747778035744,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,-0.00246584180188187,0,0,0,0,0,0,0,0,0,0.00316869901518509,0,0,0,0,0,-0.000803770617357545,0,0,0,0,0,0,0,0,0.00104868949515361,0,0,0,0,0,0,0,0.00515168066671464,0,0,0,0,0.00846168427505226,0,0,0,0,0,0.155967854113359,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.00640732828887823,0,0,0,0,0,0,0,0,0.00271841277597938,0,0,0,0.000395888174494667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00573090679777042,0,0,0,0,0,0,0.0109387597234471,-0.0199282815452093,0.00171250906569915,0,0,0,0.0501651021370268,0
CarbonVol_Guangdong,0,0,0,0.030136670611641,0,0,0,0,0,0,0,-0.00844417131821539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302275757804799,0,0,0.0123523986037349,0,0,0,0,0,0,0.081952589750336,0.0588745869476477,0,0,0,0,0,0
CarbonVol_Hubei,0,0.0010099446691314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00142056736698505,0,0,0,0,0,-0.0044739088141822,0,0,0.00142470529359764,0,0,0,0,0,0,0,0.0013850322178272,0,0.00485679090919076,0,0,0,0,0.00369313461638071,0,0,0.00275307461177076,0,0,0,0.00711676574993144,-0.00411095713003243,0,0,0,0,-0.0131764261760671,0
