,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X000596.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X300003.SZ,X601877.SH,X000625.SZ,X600183.SH,X300124.SZ,X300014.SZ,X000157.SZ,X002371.SZ,X002007.SZ,X000066.SZ,X300142.SZ,X002008.SZ,X600271.SH,X300136.SZ,X002456.SZ,X002463.SZ,X000977.SZ,X002179.SZ,X002180.SZ,X600177.SH,X002129.SZ,X600584.SH,X600487.SH,X000050.SZ,X002049.SZ,X600498.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324859496589523,0,0,0,0,8.67361737988404e-19,0,0,-0.0720748529626989,0,0,0,0,0,0,0.0943269531611311,0,0,0,0,0,0.101846301954843,0,0,0.0444886808939898,0,0,0,0.23557146276205,0,0.10129069215442,0,0,0,0.0786223784290655,0,0,0,0,0,0,0,0,0
X600031.SH,0.0549064967353711,0,0,0,0,0,0.0557382458574763,0,0,0,0,0,0,0,0.250992971512586,0,0,0,0,0.147820820667147,0.0550312866735303,0,0,0.0264502328728492,-0.197666690422868,0,0,0,0,0,-0.0529530372596119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277621988523278,0,0,0.157769437192149,0,0,0.012763170462046,0,0,0,0,0,0
X000568.SZ,0.144335146326992,0.545313498162961,0,0,0,0,0.0496616460485536,0,0,0,0,0,0,0,0,0,0,0.0310314948029116,0,0,0,0,0,0.0030788245377188,0,0,0,0,0,0,0,0,0.029786104085391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00934131079216317,0,0,0,0,0,0
X600690.SH,0.185720411067513,0,0.197494746658805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033754901920615,-0.163849046601413,0,0,0.203425014406859,0,0,0.00133567161377366,0,0,0,0,0,0,0,0,0,0,0,0.212903818775189,0,0,0,0,-0.00908462384702259,-0.0262868278873784,0,0,0,0,-0.0252803106718208,0,-0.00350770720243312,-0.0466218229049018,0,0,0,-0.0816794236758647,0,0
X000338.SZ,0,0,0,0,0,0,0.107281990994146,0,0.101665702051369,0,0,0.363638324751649,0,0,0,0,0,0,0,0,0,0,0,-0.0367012761158837,0,0,-0.0611489621310129,0,-0.12815315488435,0,0,0.0960188803826334,0.169571327169361,0,0,0,0,-0.0735227520281083,0,0,-0.0233983104490055,-0.0101500468229577,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.039692095513727,-0.0384601433130211,0,0,0,0,0,0
X000661.SZ,0,0,0,0.400235549526284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111070307041417,0,0,0,0,0,0,0,0,0,0,0,0,0.0930518291968694,0,0,0.0980947356776625,0.00304775231442117,0,0,0,-0.142649248646814,0,0,0,0,0,0,0,0,0,0,0,0,0.0471378731822632,-0.0272356208712838,0,0,0,0,0,0
X600741.SH,0,0,0,0.14748892895061,0,0,0.0916213372924002,0,0,0.158142462132979,0,0,0,0,0,0,0,0,0,0,0,0,0.0634782017609941,0,0,0.153595114390933,-0.0157680998876709,0,0.0188081515805326,0,0,0,0,0,0,0,0,0,0,0,0.0425340580678198,0,0,0,0,0,0,0,0,0,0,0.00101361996870372,0.0302938893640568,0,0,0,0.0258828509250936,0,0
X600809.SH,0,0,0,0.0175919451764607,0,0,0,0,0,0,0,0,0.420355721983628,0,0,0.0323398945560712,0,0,0,0.0805263160587858,0.0548256549254513,0,0,0.112845193145101,0,0,0.0357044496289747,0,0.0560740441832248,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0761740041092671,0,0,0,0,0.013781013766894,-0.0210224107507218,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191353786873407,0.0345499173728804,0,0,0,0.128971201548876,0,0,0,0,0,0,0.385824528972318,0,0.0761677067502605,0,0,0,0,0,0,0,0,0,0,0,0,0.0079171476331326,0,0,0,-0.0642440104236901,0,0
X000596.SZ,0.15205607406944,0,0,0,0,0,0,0,0,0,0,0.297370402930082,0.0404303775655667,0.0190788686771703,0,0,0,0.138424667417025,0,0,-0.0536415706070331,0,0,0.0904113747900291,0,0,0,0,0,0.0877813014984513,-0.122416352838199,-0.00646176786557643,0,0,0,0,-0.0443319354950077,0,0,0,0,0,0,0,0.0900936063469248,0,0,-0.0278853480326127,0,0,0,-0.0448646366388095,0.0276430822617592,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.144741401875679,0,0,0,0,0,0,0,0,0.162056542578006,0,0,0.327467838921925,0,0,0,0,0.158399938887896,0,0,0,0,0.0451595100325177,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.217676159034126,0,0.0696090298063481,0,0,0,0,0,0,0,0,0,-0.0398933157730112,0.00908806807162806,0,0,0,-0.0783643971164326,0,0
X002236.SZ,0,0,0,0,0.122971641758551,0,0,0,0,0,0,0,0,0,0,0,0,0.0085193672406181,0,0.0289675641797601,0,0,0,0,0,0,0,0,0,0,0,0,0.0350428898027519,0,0,0,0,0.0295043175305516,0.118361818209477,0,0.163832657828684,0.101052621661514,0,0,0.102863656233088,0,0,0,0.135952725600955,0.0875796345424739,0,0.0144950374391417,-0.00170022386238101,0,0,0,0.0193043567507215,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0.418675511431003,0,0,0,0,0.186535841612163,0,0,0,0,0,0,0,0,0,0,-0.0499978420330615,0,0,0.0374334037822784,-0.224685809781773,-0.069665793285083,0,0.0417535981326331,0,0,0.102769321792296,0,0,0,0,0,0,0,0,0,0,0.36488036129925,0,0,0,0,0.0172273571440121,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0.122357917157846,0,0,0,0,0,0,0,0,0,0,0,0.00726493928286823,0,0,0,0.107320459674334,0,0,0,0,0,-0.0466312765569328,0,0,0.035208813614757,0,0.0991524737232676,0,0,0,0,0,0,0,-0.144861592547884,0,0,0.246374533539037,0,0,0,0,0,0,0,0,0,0.0676008017783335,-0.0383086881692127,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0550380050155016,0,-0.00659608253213357,0,0,0,0,0,0.0603768474453585,0,0,0,-0.00230228698967283,0,0,0,0,0,0,0,0.135799202285402,0,0,0,0,0.106952749052508,0,0.0236332819174966,0,0,0,0,0,0.0248486077159997,-0.0154725655424044,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,-0.0150227994270846,0,0,0,0,0,0,0.142355471133995,0,-0.133521584028662,0.20818220310535,0,0,0,0,0,0,0,0,0,0.0959566873948684,0,0,0,0,0,0,0,0,0,0,0.169353464811178,0,0.138505927231947,0,0,0,0,-0.326112559069017,0,0.259577219613959,0,0,0,0,0.0294861434617819,-0.000211989992444627,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0.0272849107170064,0,0,0,0,0.169936854638076,-0.262074249082203,0.130373804335709,0,0,0,0,-0.252746189690556,-0.168250334368924,0,0,0,0,0,-0.134891212756844,-0.130300488458889,0,-0.0147772386416544,0.0341580605583937,0,0,0,0,0.316034445788187,-0.0298041703973159,0.599333790568133,1.38777878078145e-17,0,0,0,0,0.368780447933646,0.0102491522329108,0,0,0,0,0,0,0.0438277806208005,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-0.0655645878968594,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379713320038981,0,0,0.00491433016135512,0.305438523161745,0.0196521929803861,0,0,0.047713369120876,0,0.0544060093572033,0,0,0,0,0,0,0,0,0,0,0,0,0.0595783495655798,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0921913044001732,0,0,0.128888336532828,0,-0.0183978957267093,0,0,0,0,0,0,0.210138088241329,0,0,0,0,0.0403910769639811,0,0,0,0,0,0,0,0,0.339651722526994,0.0622498427785788,0,0,0,0,0,-0.0781356500149555,0,0,0,-0.0822099705497401,0,0,0,0,0,0,0,0,-0.0232545222556905,0,0,0,0,0,0
X000157.SZ,0,0,0.0678498523736561,0,0,0,0,0,0,0,0,0.0563525620019706,0,0.108671090063615,0.0710477721428887,0,0,0,0.0573952578624846,0.0298899037577428,0,0,0,0,0,0,0,0,0,0,0,0.0924797253857929,0,0,0,0,0,0,0.0424436877962193,0,0,0,0,0,0,0,0,0.0512871284614,0,0.0673184896330867,0,-0.00790750637028323,0.0100589980391887,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0.153105412718611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196644569844899,0.043750004282663,0.000524753749910089,0,0,0,0,0.0500503395100294,0.0643791278518813,0,0,0,0,0.156335994996305,0.0637944289335775,0,0,0,0,0.122971751947631,0,0,0,0.0474210891070185,0,0,0.270193090248746,0,0,0.143958962072106,0,0,0,0.00561584820914407,-0.0067950302322008,0,0,0,0,0,0
X002007.SZ,0,0,0,0.044916403384259,0,0,0,0,0,0,0,0,0,0,0.113971278299003,0,-0.256134835776681,0.35652371660118,0.0210528741829731,0,0,0,0,0.0941753468636706,0,0.0741387291497425,0,0,-0.103646455387773,0,0,0,0,0.194524808668087,0,0,0,0,0.170797398866554,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.076587275870239,0,-0.0655900349300598,-0.00723937512048622,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.321780851765386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653065079268575,0,0,0,0,0,0.0383265101846766,0,0,0,0,0,0,0,-1.73472347597681e-18,0.173671670852604,0.261529415328015,0,0,0,0,0,0,0,0,0,0,0,0,-0.102600326613042,0.109913173732441,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.308196234338117,0,0.395983666451387,0,0,0.113054894179706,0,0,0,0,0,0,0,0,0,0,0,0,0.0884350742914423,0,-0.0294855106366452,0,0.026145358465017,0,0.0445835712284831,0,0.0134808446888295,0,-0.149398727362391,0,0,0,-0.0270490091560551,0,-0.0210298368913288,0,0,0,0,0,0,-0.0241403066026272,-0.0364016420095039,0,0,0,-0.0366087151056226,0,0
X002008.SZ,0,0,0,0,0,0,0.160545574676433,0,0,0,0,0,0,0,0,0,0,0,0.045328701682046,0,0.0720400552043061,0,0,0,0,0,0,0,0,0,0.160449505656474,0,0,0,0,0,0,0.0786937843262178,0,0,0,0,0,0,0,0,0.0851844297847165,0,0,0,0,0.00192598122803693,-5.42101086242752e-20,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,-0.0064599920109158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108679221320639,0,0,0,0,0,0,0,0,0.253245504214975,0,0,0,0,0,0.104593171057486,-4.33680868994202e-19,0,0.0156452383267308,0,0,0,0,0,0,0,0,0,-0.0418995905644757,0.0209380384409914,0,0,0,-0.0390658716607072,0,0
X300136.SZ,0,0,0.0758066715330303,0,0,0,0.181154181706086,0,0,0,0,0,0,-0.179454180898924,0,0,0,0,0,0,0,0,0,0,0,0.127417560551978,0,0,0,0,0,0,0.0693955870535128,0,0,0,0,0.0533218553009147,-0.0856802532278061,0.218633979160727,0,0,0,0.443125849287481,0.0288513332626614,0,0,0,0,0,0,0,0.00703794070648054,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.337000770662509,0,0,0,0,0,0,0.078634482305001,0,0.206155197019614,0.310254132778851,0.0336052860991148,0,0,0.200460096776539,0,0,0.182694949501562,0,0.0786544185279416,0,0.0960592482543382,0,0,0,0,0,0,0.0595469123883069,0,0,0,0,0,0,0,0,0,0,0,-0.0560225671080667,0,0,0,0,-0.104397802586803,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279947852518817,0,0,0,0,0,0,0,0,0,0,0.328764043553553,0,0,0,0,0,0.293726466879912,0,0.0422444691190212,0.115465928254422,0.0918688990145447,0.149753873746513,0,0,0,0,0,0.167188949472485,0,0,0,0,0,0,0,0.0245216794164917,0,0,0,0,-0.0175457108311523,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.120842613357194,0,0,0,0,0,0,0,0.120734155410046,-0.0650837946440731,0,0.089205675380586,0,0,0,0.145398083179904,0,0,0,0,0.187134860428401,0,0,0.0577930533280541,0,0,0.0690948434453725,0,0.110965448376663,0,0,0.243725483175986,0,0,0,0,0,0,0,0,0,0.0840284529408697,-0.0279678640831632,0,0,0,0.0416308756703327,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0859321940366608,0,0,0,0,-0.00231110150266823,0,0.11972481844699,0,0,0,0,0,0,0.0691253697789453,0,0,0.0481399341862341,0.0835975010030589,0,0,0,0,-0.0557558192581833,0.00124009478830019,0,0,0.0287767925216584,0,0,0.161757326344459,-0.163041789134878,0,0,0,0.091477650702974,0,0.0146507753156846,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266255809876171,0,0,0.306717888840792,0.0481218395530523,0,0,0,0.091286542347719,0,0,0,0,0,0,0.0356224110628533,0.102741333710218,0,0,0,0,0,0,0.0333241880324445,3.46944695195361e-18,0,0,0,0,0,0,0.0520433690430853,0,0,0,0,-0.0103493436557405,0.0493673843791784,0,0,0,0,0,0
X600177.SH,0,0,0.087262736476577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388152312370776,0,0,0,0,0,0,0,0,0,0,0,0.0426484726215899,0,0,-0.0106437719707238,0,0,0,-8.67361737988404e-19,0.0674435846083498,0,0,-0.00815975961830672,0,0,0,0,0,0,0,0.186602003442624,0,0.0158525399781517,0,0,0,0,-0.0215674782677091,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103136750621945,0,0,0,0,0,0,0,0,0,0.0393935586057361,0,0,-0.0473496721305315,0.176815036411086,0,0,0,0,0,0,0,0.0831805636287729,0.156204158322949,0,0,0,0,0,0,0,0,0,0,0,0.0225293617767057,0,0.0024327786914733,-0.00182832144282382,0,0,0,-0.0823287790383413,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181491653960415,0,0,0.239642329051921,0,0,0,0,0.207177240823955,0,0,0,0.366573863312533,0,0,0,0,0,0,0.0209343281652457,0,0,0,0.0451832758484703,0,0,0,0,0,0,0,0,0,0.0288267129327421,-0.0520157988539706,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303292863203997,0,0.0799387400163424,0,0,0,0,0,0,0.0310168149369811,0,0,0,0.029181985458525,0,0,0,0.048369345801943,0,0,0,0,0,0,0.0613847822342744,0.103493894584953,0,0,0.0738660162882624,0,0,0.0481291180126497,0,0,0,0,0,0,0.0122223234050306,0.00679821531287245,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0.011175265561537,0,0,0,0,0,0,0,0,0,0,0,0.269976844719649,0.352916966682824,0,0,0,0,0,0,0.0647064653578697,0,0,0.0303071774352699,0,0.0609972779796453,0,0,0,0.102003992821768,0,0,0,0,0,0,0.0569659217729254,0,0,0,0,0,0,0.00375467866429151,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.096549642227671,0,0.131432118445341,0,0,0,0,0,0,0,0,0,0,0.0540782120253559,0,0,0.230052153482493,0,0,0,0,0,0.146353301234619,-0.30279299687368,0,0,0,-0.00278606308865184,0,0,0.282130933410925,0.137421139879961,0,0,0.157891784738048,0,0,0,0,0,0,-0.0277300598361431,0,0,0,0,-0.0372447147844831,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0843392391061081,0,0,0,-0.0154640905751564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441939928276607,0,0,0.0560862340780052,0,0.255573241570556,0.0680119388491083,0,0,0,0,0,0,0.0125358543083926,-0.00350458000848249,0,0,0,0.0214359477597882,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,0.13514530123691,0,0,0,0.0627170500427524,0.327935468816685,-0.0083341019433669,0,0,0,-8.67361737988404e-19,0,0.0576973249539106,0,0,0.218950815014537,0,0,0,0.067064879284897,0,0.0338854335174627,0,0,-0.12037802860541,0,0,-0.030730679154588,0,0,0,0,0,0,-0.0216216341649963,0,0,0,0,0,0,0,-0.010839387621287,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391005466860949,0,0,0,0,0.076523727567566,0,-0.00754292650425875,0,0,0,0,0,0,0,-0.0410099769766318,0,-0.0794740270826078,0,0.0313578143255258,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395054862478075,-0.113838071947372,0,0,0,-0.0954017454438886,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277304335068662,0,0,0,0,0,0,0,0.707185910733513,0,0,0,-0.044985173756324,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681373204242269,0,0,-0.169236324397165,0,0,0.280749735648918,0,0,0,-0.172421452744957,0,0.130040688016256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117354754760035,0,0,0,0,-1.52966404115712,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0325807759164738,0,0,0,0,0,0,-0.0327201684432195,-0.0530523058929073,0.113706228789774,-0.0213597538135671,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829805512415742,0,0,-0.0583454272333421,0,0,0,-0.0447193784113234,0,0,0,-0.0804718846659445,-0.0157504004196064,0,0,-0.00774750836607136,0,0,0,0,-0.0050209740114803,0.00831335490457466,0,0.0235125150510042,0,0,0,0
MKreturn,0,0,0.0456437766610037,0,0,0,0,0,0,0,0,0,0,0,-0.0839217608120202,0.0335474514311844,0,-0.0779449401849652,-0.112046100360281,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407694697746223,0,0,0,0,0,-0.00197157891282842,0,0.0740650160632192,0,0,0,0,0,-0.00817228907543047,0,0,0,0,-0.0175485447955494,0,0,0,0,-0.0246042526495458,0,0
MKvol,0.000316664648148217,0,0,0,0,0,0,0,0,0,0,0,0.000587137669115023,-0.0010873090502825,0,0,0,0,0,0.000765770439679767,0,0,0,0,0,0,0,0,-0.000467981560457818,0,0.000504916866100822,-0.000238041604911201,0,0,0,0,0,3.8682527985696e-05,0,0.000648967474946636,0,-0.00025906759925996,0,0,0,0,0,0,0,1.35525271560688e-20,0,0.00363785718649173,-0.00192922341320955,0,0,0,0.00449121212774523,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671888331568312,0,-0.0102941328275008,0,0,0,0,0,-0.0239485142367665,0,0.02147124627705,0,0,0.0639444557684369,0,0,0,0,0,-0.0735931871607017,0,0,0,0,0,-0.210998827621845,0,0,0,4.33680868994202e-19,-0.555285672037502,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000286113217775282,0,0,0,0,0,0,0,0,0,0,0,0,0.000897852843068795,0,0,0,0.000406597219607005,0,0,0,0,0.00173918291071602,0,0.00154900075881447,0,0,0,0,0,0,0,0,0,-0.00129784176969696,0,-0.00355792423952292,-0.000345901489733034,0,0,0,0.0132764737013034,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00129727360101883,0,0,-0.000221554800569506,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,-0.00484526200133623,-0.00442445553375818,0,0,0,0,0,0,0,0,0.0021638311399525,0,0,0,-0.0147223394481489,0,0
