,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002304.SZ,X600690.SH,X002475.SZ,X600104.SH,X600276.SH,X300014.SZ,X000651.SZ,X300124.SZ,X000625.SZ,X600031.SH,X002129.SZ,X000725.SZ,X003816.SZ,X002371.SZ,X000596.SZ,X000063.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X600703.SH,X600089.SH,X002179.SZ,X000661.SZ,X601877.SH,X002074.SZ,X600741.SH,X300142.SZ,X002180.SZ,X000733.SZ,X600522.SH,X600460.SH,X600702.SH,X000100.SZ,X000799.SZ,X600884.SH,X000157.SZ,X601799.SH,X002236.SZ,X000800.SZ,X600584.SH,X002176.SZ,X002414.SZ,X600779.SH,X600563.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.142258188772578,0.183428339797539,0,0,0.0336558275004391,0,0,0,0,0,0,0,0,0,0,0,0,0.104200230664263,0,0,1.73472347597681e-18,0,0,0,0.0260244257028646,0,0,-0.0440221746901816,0,0,-0.0319073160093657,0.024379178904495,0.0799691195196776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00565494090625681,0.0056338701727127,0,0,0,0,0,0
X000858.SZ,0.00359611612828349,0,0.0201266867815891,0,0.240411427941539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668442097148226,0,0,0,0,0,-0.0464823559161132,0,0,0,0,0,0,0,0,0,0,0.0439327648557635,0,0.232985048347264,0,0,0,0,0,0,0.0245558840188371,0,0.156467618869972,0,0,0,-0.00460636336272416,0,0,0,0,0.0277769749036803,0,0
X600809.SH,0,0.390083363453529,0,0.0605605349669486,0,0,0,0,0,0,0,0,0,-0.0437223829058112,0,0,0,0,0,0.159202970541234,0,0,0,0,0,0,0,0,0,0,0,-0.0123189683219986,0,0.0427248917404953,0.0110642809415524,0,0.365899599119489,0,0,0,0,0,0,-0.027810115268913,0,0,0,0,0,0,0,0.00783750293352925,0,0,0,0,-0.055620203797871,0,0
X002415.SZ,0,0,0,0,0,0.308341482283824,0,0,0,0,0,0,0.320308507036734,-0.304049669382158,0,0,0,0,0,0,0,0,0.171713587797602,0,0,0,0.060112431084718,0,0,0,0,0,-0.0231664646618457,-0.0633282089053696,0,0,0,0,0.0495119330431088,0,0,0,0.620998099155667,0.072936548025559,0,0,0,-0.122052052856992,0,0,0,0,0.130855817253965,0,0,0,-0.141648396646763,0,0
X000568.SZ,0,0,0,0,0,0.190663882640685,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449160958238899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224294328006157,0,0.297797802493293,0,0,0,0,-0.050268387184651,0,0,0,0,0,-0.0164572884471578,0,0,0.0684331206795129,0,0,0,-0.0104941911700308,0,0
X002304.SZ,0,0,0,0,0.131186417047967,0,0.0905875829133324,0.0269031173607856,0,0.0530405653430837,0,0,0,-0.0322878756613742,0,0,0,0,0.0156326987436104,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0286323168253825,0,0,0.31315151670753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35090419476019e-05,0,0,0,0,0,0
X600690.SH,0,0,0,-4.33680868994202e-19,0,0.0778937358147888,0,0,0,0,-1.0842021724855e-19,0,0.269590038949562,0,0,-0.112748610904375,0,0,0,0,0.0256219703746052,0,-0.0255099284132396,0.0394450383010262,0,0,0,0,0,0,0,0,-0.0473260017576765,0,0,0,0.0622528435858424,0,0,0,0,0,0,0,0,0,0.0980848184783929,0,0,0,0,-0.0342692451572793,-0.0120177608022147,0,0,0,-0.0349140615268828,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.049880978938303,0.147710331524744,0.12153544993692,0,0.314624017054071,0,0,0,-0.0200869039113447,0,0,-0.0151366648233284,0,0,0,0,0,0,0,0,0,0,0,0,0.215499341601696,0,0,0,0,0,0.162715829021038,0,0,0.0220932611414337,0.010772238142267,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127118114088331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16523429854367,0,0.0504211579215999,0,0.0499215230000089,0,0,0,1.73472347597681e-18,-8.67361737988404e-19,0,0.0276306724364161,0,0.0756316317459893,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.260766544409782,0,0,0,0,0,-0.117266606588118,0.0889088394168956,0,0,0,0,0,0,0,0,0,0,0.0465874999574804,0,0,0,0.163772018570388,0,0,0,0,0,0,0,0.0978902028030808,0,0,0.0419847910644707,0,0,0,0.0738178229743932,0.0936467699075704,0,0,0.259645807634567,0,0,0,0.034627659847339,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.157544429012756,0,0,0,0,0,0.221228809953023,0,0,0,0,0,0,0,0,0,0,0.0559207196596988,0,0,0,0.114546437127564,0.17005232111257,0,0,0,0,0.140484032463513,0,0.0580853425625052,0,0,0,0,0.00805718627355306,0,0.0643182187135476,0,0,0.0557632387094269,0,0,0,0,-0.00923587330311481,-0.123602570565271,0,0,0,0,0,0
X000651.SZ,0,0.0691433081163636,-3.46944695195361e-18,0,0,0,0.12181989545913,0,0,0,0,0,0,0,0.169463798084933,0,0,0,0,0,0.00576662407671128,0,0.0690219424140935,0.0046253656247861,0,0.0795974330372981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.020157427415028,0,0,0.00128659100940088,-0.0877991918336879,0,0.0627337532789066,0,0,0,-0.0211600636427114,0.00659995341234025,0.103300559716494,0,0,0.0129541362925276,0,0
X300124.SZ,0,0,0,0.095664861439065,0,0,0,0,0,0,0.00769407988124139,0,0,0,0.0740974050807005,0.153185298161154,0,0,0,0,0,0.0360636389018383,0.0445830854839742,0.0725675129682611,0,0.172378307416435,0,0,0,0.215372467229621,0,0,0,0,0,0,0.0854839750548042,-0.124528935766777,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105962974323651,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,-0.0722938244554199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171216336495602,0,0,0,0,0.0451546647712382,0,0,0,0.274090741285857,0.0554330270748647,0,0,0,0,0,0.110175618713502,0,0,0,0.260497928352613,0,0,0,0,0,0,0,0,0,0,0,0,-0.106091102962927,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846901584611602,0,0,0,0,0,0,0,0,0.0622705525562338,0.034893984833714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584417566808679,0,0,0,0,0.0287427265139995,0.0236766569386464,0.135580244850082,0,0,0,0.00148759709017479,0,0,0,0,0,0,0
