,X600519.SH,X600104.SH,X000725.SZ,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600703.SH,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X000559.SZ,X600839.SH,X000338.SZ,X002236.SZ,X002241.SZ,X600066.SH,X600089.SH,X600741.SH,X002475.SZ,X002129.SZ,X300124.SZ,X000547.SZ,X000016.SZ,X002506.SZ,X002465.SZ,X600435.SH,X600582.SH,X000568.SZ,X000800.SZ,X600177.SH,X300003.SZ,X000977.SZ,X002294.SZ,X000066.SZ,X002456.SZ,X600867.SH,X002008.SZ,X600006.SH,X002007.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.113785517748726,0,2.16840434497101e-19,0.118140362712087,0,0,0,0.135456064061206,0,0,0,0,0,0,0,0.00250487485327533,0,0.235711107815169,0,0,0,0,0,0,0.0599228403436088,0,0,0,0,0,0,0,0.0316846830945409,0.101706447497945,0,0,0,0.00765848717643186,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.149964794602331,0,0,0.243021963156419,0,0,0,0,0,0,0.00637349907885195,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0369419246065882,0,0,0,0,0.291146851477347,0,0,0.0678213087384141,0,0,0,0,0,0,0,0.129318004762244,0.0152176645460343,0,0,0.0618982076031389,-0.108475371484489,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.014543372358925,0.146945480657419,0,0,0,0,0,0.0820289495986356,0,0.0341006787816699,0.0759591085568047,0.0724175132142863,0,0.250132083726676,0,0.00385641656728954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334611154913233,0,0,0,0,0,0,0,0,0.100466685506018,0,0,0,0.0171056682308376,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303261955230981,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0343563687894258,0,0.0121464963716385,0,0.0178654514347056,0,0.0714922277138396,0,0,0,0,0.0587683115936865,0.295062759049895,0,0,0.0271028560929534,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0404489856910958,0.294517449456419,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.104425126479325,0.0176404071639305,0,0,0.061234068090683,0.0229018554417573,0,0,0,0,0.0477696442386327,0,0,0,0,0,0,0.115168825679483,0,0.0344968480835167,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.0498823584522212,0,0,0,0,0.13514061765659,0.229987308881187,0,0.240972742387642,0,0,0.00472597830191504,0,0,0,0,0,0,0,0,0,0,0,0.0780040696649533,0,0.00577453919556795,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.00677261923382142,0,0,0,0,0,0,0,0,0,0,0,0.0175628420187341,-0.0570949064250037,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.424733309502429,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510674966775748,0,0,0,0,0,0,0,0.150047175090798,0.0986558738468027,0,0,0,-0.00382032050855883,-4.33680868994202e-19,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.235974689616712,0,0,0,0,0.0839669777165236,0,0,0,0,0.20834247713939,0,0,0,0,0,0,0,0,0,0,0.0457044192140668,0,0,0,0,0,0,0,0.211434179957127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0910372720809125,0,0,0,0,0,0,0,0,0,0,0,0,0.0316813118706175,0.144045318471542,0,0,0,0,0.0369643264868905,-0.114489267839715,0,0,0,0.153880553473367,0,0,-0.266479817996965,0,0,0,0,0,0,0.0447977891909007,0,0.250810673957857,0,0,0,0,0,0,0,0.105592900581551,0.0367125565443354,-0.0514783369381574,-0.117719416020878,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.115088472891956,0,0,0,0,0,0,0,0,0,0,0.0880923687943932,0,0,0.085355253583503,0,0,0,0,0,0.00314730929351083,0,0,0,0,0.221916781331957,0,0,0,0,0,0,0.294139869389533,0,0,0,0,0,0,0.0220630183423458,0,0,0,0,0,0.0323952020741915,-0.0540938887147051,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0538493213971788,0,0,0,0,0,0,0.272722640862079,0,0,0,0,0,0,0,0.125543734039827,0,0,0,0,0,0.152818660461002,0,0,0,0,0,0,0.0556702942050781,0,0,0.0913233361811288,0,0,0,0,0,0,-0.0692290702821299,0.0499858531382503,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0767377606338516,0,0,0,0.0137303697687086,0,0,0.163673989578861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560053081853489,0,0,0,0,0.188290395420532,0,0,0,0,0,0.00956661087112918,0,0,0,0,-0.0230535274365667,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,-0.203152875728622,0,-0.149992403011491,0,0,0,0,-0.25282510320733,0,0,0,0,0,0,0,0.149834430194625,-0.0348677146352118,0,0,0,0,0,0,0,0.0105318428864477,0,0,0,0,0,0,0,0,0.177354850014038,0.180178437196861,0,0,0,0,0,0,0,0.183689070931941,0,0,0,0.036242841509272,0.0364251552050029,0,0,0,0,0,0
X002465.SZ,0,0.0406546830696377,0,0,0,0,0,0,0.169497373048127,0,0,0.263914801496675,0.0356307882440001,-0.0701067946635777,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979007611916285,0.0605822120157445,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.169979174767777,0,0,0,0,0,0.0246171596863346,0,0,0,0.0219992498905208,-0.00725797025431322,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0807251867358383,0,0,0.532880494374609,0,0,0.0050459384944207,0.0606541763372798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153683802063227,0,0,0,0,0,0,0,0,0.00833057645794119,0,0,0,0,0,0,0,0,0,0,-0.00120087902664022,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931160077415918,0,0,0.0072862384283679,0,0,0,0,0,0,0,0.260305704557,0,0,-0.0356287401531284,0,0,0,0,0,0.0673471725905548,0.251545080154808,0,0,0,0,0.0209509252426527,0.0447457956851103,0.069388397594872,0,0,0.0202748878850922,-0.00783848419192485,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.487291151668236,0,0,0,0,0,0,0,-0.0521629418619534,0,0,0,0,0.186085474140933,0,0,0,0,0,0,0,0,0.024971613004343,0,0,0,0.202065124825732,0,0.100346649197749,0,0,0,0.0674816370880058,0,0,0,0,-0.0704470253892019,-0.263842793685002,0.0224371158775135,0,0,0,0,0,-0.0410501600068018,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.237717484854104,0,0,0.115349185508496,0,0,0.0259438998646533,0,0,-0.123725713997586,0,0,0,0,0,0.045525771497009,0.0159596950454402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575982974284702,0,0,0,0,-0.00631983296020004,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0361748050003856,0.0828336623090351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0.0110980978960614,0.383704237001584,0,0.0377070337455465,0,0,0,0,0,0,0.0398743494029716,0,0,0,0,-0.00140914230622526,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275441926810396,0,0,0.0495835438211256,0,0,0,0,0.11312614494307,0,0,0,0,0,0.00323605034501291,0,0,0,0.0851859859107347,0,0,0,0.0493746964963314,0,0,0,0,0,0.039018354438025,0,0.0653762893611399,0,0,0,0,-0.0285948374316181,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0954524457194774,0,0,0.117586602303059,0,0,0,0.108042910473795,0,0,0.196610982889373,0,0,0,0,0,0,0,0,0,0,0.00143672413631107,0,0,0.193675998016951,0,0,0,0,0,0,0,0,0,0,0,0,0.0108515023639555,0,0,0,-0.0107249998081721,-0.000493678169945645,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0594399532927352,0,0,0,0.0556553095503807,0,0,0.0572230317083857,0,0.0400014759114881,0,0,0.0508855830621366,4.33680868994202e-19,0,0,0,0,0,0,0.15637664547725,0.00544207232714691,0,0,0,0,0,0,0,0,0,0.0345375317877539,0,0.0293984714544184,0,0,0,0,0,0,0.205019219929591,0,0,0,-0.0183554478519338,0,0,0,0,0,0,0
X000066.SZ,0,0,0.00615381882636545,0,0,0,0,0.0191201850013371,0,0,0,0.0317010394996231,0,-0.0996747494191929,0,0,0,0,-0.0688021832606726,-0.00255210026494397,0,0.0161687678758455,0.03548976692696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780747584620615,0,0,0,0,0,0,-0.122994167854276,0.090657509441117,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,-0.200917264659618,0,0,0,0,0.0844900982876311,0,0,0.112718889125499,0,-0.0885123802165073,0.375742588372895,0,0,0,0,0,0,0,0,0,0,0,0.361446668918178,-0.0894806120385067,0,0,0,0,0,0,0.251974160363878,0,0,0,0,0,0,0,0,0,0.0217227977622761,0,0,0.00327608131366582,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0525885928627296,0,0,0,0,0,0,0.030364631361485,0,0.0250125438737335,0,0,0,0,0,0,0,0,0.202049888702111,0,0,0,0.0662982395662784,0,0,0,0,0,0,0,0,0.102383561616799,0,0,0,0,0,0,0,0.13029435606045,0,0,0,-0.0396438508412985,0.0144155160317773,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.0494299131970521,0,0,0.171121697467758,0,0,0,0.0661430472793651,0,0,0.252515640122434,0,0,0.170731776940953,0,0,0,0,0,0,0,0,0,0,0,0,0.00123581766302636,0,0,0,0,0,0,0,0,0,0,0.106666621883147,0,0,0,0,-0.0104696258438231,0,0,0,0,0,0
X600006.SH,0,0,0,0,0,0,0,0,0,0,0,0.180930287441371,0,0,0,0.0822053369951447,0,0,0.0470349980069666,0.0228089939946585,0,0,0,0,0,0,0,0,0,0.0586155999389969,0,0,0,0,0,0,0.247382176768191,0,0,0.00759054680172403,0,0,0,0,0,0,0,0,0,0.0219889056857926,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,-0.00490004694331134,0,0,0,0,0,0,0,0,0,0,0.0314120670336115,0,0.113678410461224,0,0,0.492028138865682,0,0,0,0,0.0814324433930213,0,0,0,0,0.063994812899381,0,0,0,0,0,0,0.087579588370088,0,0,0,0.0660003071314991,0,0,0,0,0,0,-0.00863622579015295,0,0,0,0,0,0,0
X000581.SZ,0,0.0875578718573482,0,0,0,0,0,0,0.156452905547868,0,0,0,0,0.0451673115829051,0,0,0,0.165381245896849,0,0,0,0,0,0,0,0,0,0.111625583414095,0,0.127543437897493,0,0,0.0709295718014601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00382928855268908,0,0,0,0,0,0
Change_TY3M,0,0,-0.0742918927200117,0.0213739143860058,0,0,0,0,0,0,0,-0.167641751259552,0,0,-0.0679590296651953,0,0,-8.67361737988404e-19,0,-0.0309811707294069,0,0.12268148855496,0,0,0,0,0,-0.00466842561130229,0,0,-0.232745224104779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119565181945181,0,0,0,0.0118626771097204,0,-0.0314583348363351,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15992776294863,0,0,-0.076651685562149,0.281879806906806,0,0,0,0,0,0,-0.0643042404367074,0,0,0,0,0,0,0,0,-0.000646933933975552,0,-0.196498201704829,0,0,0,0,0,0,0,0,0,0,0,0,0.766675054731536,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.107276754175362,0,0,0.213365949228792,0,0,-0.0481605602975386,0,-0.138815537332977,0,0,0,0,0,0,0,0,-0.130742382400233,0,0,0.101451170061696,-0.462421396687801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255138524853289,0,0,-0.0567638325384226,0,0.364583676748749,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137327344854407,0,0,0,0,-0.341697054802842,0.0471195239340219,0,0.458451264097473,0,-6.93889390390723e-18,-0.148592428546546,0,0,0,0,0,0,0,0.0813392545642312,0,-0.0333099960820291,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0145570855281536,0,0,-0.260423982592545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179379399312195,0,0,0,0,0.242005732720503,0,0.12879371031847,0,0,0,-0.0300836296933679,0,0,0,0,0,0,0,0,0,0,-0.0232784195448383,0,0,0,0,-0.0137242131049241,0,0.138885808684503,0,0,0,0,0
MKvol,0,0,0,-0.00347438674891252,0,0,0.00567050699544365,0,0,0,0,-0.00668633644109126,0,0,0,0,0,0,0,0,0,0,0,0,0.00111047228121917,0,0,0,0,-0.00242649105867377,0,0,0,0,0,0,0,0,0,0.00401281832808727,0,0,0,2.16840434497101e-19,0,0,0,0,0,-0.00655125684626325,0.00688199790114895,0,0,0,0.174912737644305,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.0535268864278719,0,-0.0695948299549834,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0409797645455302,0,0,0,0,0,0,0,0,0.0343218642106649,0,0.0134045182089733,0,0,0,-0.0731800061050669,0.069641047666517,0,-0.0413031214043173,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021306509906887,0,0,0,0.0109277596765812,0,-0.00338563113082255,-2.16840434497101e-19,0,0,0.00503713854902952,0,0,0,0,0,0,0,-0.00314151774060495,0.00761447447944853,0,0,0.00543972379128532,0.0191962110514917,0,0,0,-0.0969789510483927,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000862026367038429,0,0,0,0,0,-0.00341321479969571,0,0,0,0,0,0,0,0,0,-0.0121252663387693,-0.00662222206513852,-0.00107824420222592,0,0,0,0,0,0
