,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X002371.SZ,X600104.SH,X003816.SZ,X000063.SZ,X000596.SZ,X300124.SZ,X000725.SZ,X600031.SH,X300014.SZ,X002129.SZ,X000625.SZ,X000338.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X000100.SZ,X600372.SH,X000661.SZ,X002241.SZ,X601877.SH,X600702.SH,X000157.SZ,X000977.SZ,X002180.SZ,X600741.SH,X300142.SZ,X002074.SZ,X600522.SH,X600584.SH,X600460.SH,X000733.SZ,X300003.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,X002463.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.344715235433254,0,0,0,0,0,0,0,0,0.0024781191866019,0,0,0,0.000104310481055869,0,0,0,0.0885887699643223,0.0124055197498017,0,0,0,0,0,0,0,0,0,0,0,0,0.0740460888368635,0,0,0,0,0,0.103628900162402,0,0,0,0,0,0,0,0.130397726225081,0,0,0,0,-0.0345275419040528,0.023654854590248,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.143858243459308,0,0,0,0,0,0,0,0.138924862839716,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0428401703728706,0,0,0,0,0,0.0834934250081104,0,-0.0163078031827984,0,0,0,0,0,0,8.67361737988404e-19,0.000792451326998945,0,0,0,0.0554044593848506,0,0,0,0,-0.0709440168403006,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,-0.16276831003555,0,0,0.0280160725498956,0,0,0,0,0.160935175114603,0,0,0,0,0,0,0,0.149518582484544,0,0,0,0.0424153668335454,0,0,0,0,0.335775498144396,0,0.00458183780108317,0.059694589960777,0,0,0,0,0,0.112153254651781,0.00611674643528816,0,0.159689512451372,0,0.0483316849708628,0,0.0465851855972627,0,0,0,0,0,0,0
X000568.SZ,0,0.626397846765274,0,0,0,0,0.0535443012101844,0.034837531514543,0.031041847350995,0,0.0647669447589464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106616283417129,0.0606715839767593,0,0,0,0,0,0.168067421406832,0,0,0,0,0,0,0,-0.148070348122447,0,0,0,0,0,0,0,0,0,0,-0.0259834636627775,0,0,0,0,0,0,0
X600276.SH,0,0,-8.67361737988404e-19,0,0,0,0,0.0677541310893377,0,0,0,0,0,0,0,0,0,0.21763281455872,0,0,0,0,0,0,0,0,0.0689196310329739,0,0,0,0,0,0,0,0,0,0,0,0.0779994231411449,0,0,0,0,0.124377961420032,0.194677760969072,0.0987269461995006,0,0,0,-0.019951654885977,0,0.0200082016428951,-0.0112689041350379,0.199957047461628,0,0,0,0,0
X600809.SH,0,0.154050396738944,0,0,0,0,0.25549245116984,0,0.124795544663794,0,-0.0327067629152384,0,0,0,0,0,0,0,0,0,0,0,-0.121312093282795,0,0,0,0,0,0,0.0651907462782219,0,0,0,0,-0.0133583761136513,0.266012231698383,0,0,0,0,0,-0.0253914939438611,0,0,0,0,0,0,0,0,0,-0.0292482181449664,-0.0168673232326137,0,0,0,0,0,0
X002304.SZ,0,0.164911936384211,0,0,0,0.190126399342041,0,0.0632795982747079,0,0,0,0,0,-0.0727333837258659,0,0,0,0,0,0,0,0,0,-0.018247883517721,0,0,-0.0671485758080902,0,0,0.0388182694072975,0,0,0.20589486159737,0,0,0,0,0,0,0,0,0,0,0,0,-0.112227795938759,0,-0.0153704301112023,0.0645096951471042,0,0,-0.0346634342370706,0.00345276350863723,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.122913619348285,0,0.0218438462686606,0,0,0,0,0,-0.3730743456548,0.112765556873892,0,0.144582949338104,0,0.0694614100903498,0,0,0,0,0,0,-0.0212870606363154,0.0564886464047991,0.0165243626811151,0,0,0,0,0,0.0364310498316506,0,0,0,0,0,0,0,0,0,0,0,0.035923124427757,0,0,-0.137774467177583,0,0.0346105646970439,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0.299487053523891,0,0.0328209270363795,-0.0867998090354605,0,0,0,0,0,0,-0.513383052931241,0,0,0,0,0,0,0.0837322095583385,0,0,-0.104921034400262,0.0859834583565586,0,0.0254046490275128,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122837231413905,0,0,0.00664049887037468,-0.0433176987338553,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.094000598297224,0,0,0,0,0,0,0,0,0.208151380282753,0,0,0,0,0,0,0,0,0,-0.100774823005082,0,0,0,0,0.0581484634899678,0,0,0,0,0,0.146344156310151,0,0,0,0,0,-0.10342001977597,0,0.0852653041692828,0,0,-0.00321831314996896,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649751371460394,0,0,0,-0.0490862579898969,0,0,0,-0.0354171983061905,0,0,0,0,-0.0314809474167066,0,0,0,0,0,0,0,-0.0988049195756004,0.126226736709802,0,0,0,-0.0671600105757613,0,0.513713360458152,0,0,0,0,0.186441284285034,0,0,0.334556488140329,0,0.052656743386835,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.102448744570405,0,0,0,0,0,0,0,0,0,0,0,0.282264411934766,0,0,0,0,0.018979690809788,0,0,0,-0.0191475938554427,0,0,0,0.0104930003801182,0.0132880915777478,0,0.200035861032275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189235964133506,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.0544896160339665,0,0,0,0.0523693557628843,0,0,0,0,0,-0.00599277331988435,0.0537018646779165,0,0,0,0,0,-0.0409968875556645,0.0274441699633954,0,0,0,0,0,0.0901142003823092,0.0243251281208847,0,0,0,0,0,0,0,0,0,0,0,0,0.0314591660483253,0,0,0,0.0262389454530817,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0647130730283069,0,0,0,0,0,0,0,0.301582026606929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211270059000608,0.521285298194449,0,0,0,0,-0.185714243550345,0,0,0.101246274999235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230879727952043,0.414505785182019,0.00809093770724704,0,0,0,0,0,0,0
X000596.SZ,0.150986597211227,0.128519701929198,0,0,0,0.209631202166561,0.157649676364134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803174178270501,0,0,0,0,0.0148198460477128,0,0,0.14262233668026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119668764110616,0,-0.0245138504933733,-0.0217961041299209,0,0,0.0259149326544923,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0.107263075518223,0,0.0796851649182333,0.12094697451945,0,0,0,0,0,0,0,0,0,0.165417627354224,-0.0505004123525434,0,0,0,-0.125834799531239,0,0,0,0,0,0,0.175108964944614,0,-4.33680868994202e-19,0,0.0368279894510463,0,0,0,0,0,0.0984886128190154,0,0,0,0,0,0,0,-0.059453240575975,0.00711152645883719,0,0,0.0291067195708951,0,0,0,0,0,0
