,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X002028.SZ,X000157.SZ,X600372.SH,X600741.SH,X600066.SH,X600584.SH,X600703.SH,X600418.SH,X000977.SZ,X600522.SH,X002236.SZ,X600183.SH,X601877.SH,X002049.SZ,X601799.SH,X000800.SZ,X000921.SZ,X600487.SH,X002294.SZ,X002074.SZ,X000661.SZ,X002180.SZ,X002223.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.138159076869185,0,0,0,0,0,0,0.158178622244032,0,0.187377401611658,0,0,0,0,0,0,0,0,0,0.0257325338199632,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0515394373602201,0.0817247934462213,0,0,-0.00764342228517084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001833279349059,0.0386323513687042,-0.121410051138207,0,0,0,0,0,0
X000858.SZ,0.062073825905388,0,0.081515861151086,0,0,0,0,0,0.0805706282410416,0,0,0,0,0,0,0,0,0,0,0.12089898028477,0.406776033515023,0,0,0,-0.11844457582293,0,0,0,0,0,0,0,0,-0.00769791448334657,0,0,0,0,0,0,0.0121434548215175,0,0,0,0,0,0,0,0.0267613188015455,0,0,0.0386362547906053,0.0308705565438157,0,0,0,-0.005601555929992,0,0
X600276.SH,0,0,0,0,0.109850714656327,0,0,-0.00483616261970853,0,0.097031523784155,0,0,0,0,0,0,0,0,0,0,0.0401957805760905,0,0,0,0,0,0,-0.118129672102885,0,0,0,0,0,-0.0508158373006027,0,0,0,0,0,0,0,0,0,0,0.297319737693915,0,0.00186111404785598,0,0,0,0,-0.0924138411494058,0.0550098323375163,0,0,0,0.000666421974859804,0,0
X002475.SZ,0,0,0,0,0,0,0,0,-0.0693023277896169,0,0,0,0,0,0,-0.0181752284892318,0,0,0,-0.0763975031956539,0,0,0,0.481815680987213,0.0964060537414476,0,0,0,0,0,0,0.197205119360757,0,0.0186309069192622,0.0325444827216569,0.145815383172855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059580877964954,0,0,0,0,0,0,0
X600690.SH,0,0,0.037023597215103,0,0,0,0.326459546131434,0,0,0,0,0.0826524166359453,0,0,0,0,0,0,0.118319786104259,0,0,0,0.0724774188436767,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0726749038829869,0,0,0.0313081388736069,0,0,0,0.26058381349738,0,0,0,0,0,0,0,0,0,0.00370437971621492,0,0,0,-0.0107042778506483,0,0
X002415.SZ,0,0,0,0,0.239766563560519,0,0,0,0,0,0,0,0,0.148679309881498,0.106549559950986,0,0,0,0,0,0.0147417599717641,0,0,0,0,0,0,-0.169245941995252,0,0,0,0,0,0,0,0,0,0,0,0.221043072881174,0.103988011881912,0,0,0,0,0,0,-0.0473220883721837,0,0,0,0.0278944859411657,0,0,0,0,-0.0182092500711822,0,0
X000651.SZ,0,0,0,0,0.197112996343957,0,0,0,0,0,0.0162416317210724,0,0,0.043237304814406,0,0,0,0,0,0,0,0,0,0,0,0.00319150775509718,0.055694207887386,0,0,0,0.0941901538104913,0,0,0,0,0,0,0,0,0,0,0,0.189759294370192,0,0,0,0,0,0,0,0,0,-0.0620199617809,0.0967643512264691,0,0,-0.0469585294638533,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351503765182009,0,0,0,-8.67361737988404e-19,0,0,-0.304877256616491,0,0,0,-0.166510455812731,0,0,0,0,0,0,0,0.215405505766647,-0.0509365936963646,0,0,0,0,-0.0544600719035677,0,0,0,0.0918340620363276,-0.144515053816318,0.269837901917698,0,0,-0.0713546933390664,0,0
X600809.SH,0,0,0,0,0,0,0,0.0474335140255481,0,0,0.321522668488954,0,0,-0.136980368590227,0,0,0,0,0,0,0.529221992806926,0,0,0,0,0,0,0,0.0484973921054842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120782579878988,0,0,0,0,0,-0.0180360546064209,0,0,-3.46944695195361e-18,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052730947229216,0,0,0,0,0,0,0,0,0,0.198864213534417,0.198488063139735,0,0.0819819484003133,0.0245171755995769,0.183304300601614,0,0,0,0,0,0,-0.132272966499941,0,0,0,0,0.0534210991809646,0,0,0.177360031263012,0,0,0,0,0,0,0,0
X000568.SZ,0.142354221729817,0.43946965222686,0,0,0,0,0,0,0.280379480541927,0,0,0,0,0,0,0,0,0,0,0,0.119611622084196,-0.0716091180816098,0,0,0,0,0,0,0,0,0,0.0853983113349625,0,0.0406368379371369,0.021492300462489,-0.0753377722046944,0,-0.10361258826414,0,0,0,0,0,-0.036554274323697,0,0,0,0,0.0484103124322772,0,0,-0.0140137319603767,0,-0.0810320721602024,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.688560147060274,-0.0682089353054978,0,0.0712176098497818,0,0,0,0,0,0,-0.0735502680162754,0,0,0,-0.011075720800339,0,0,0,0,0,0,0,0,0,0,0,0.0815378389436491,0,0,0,-0.0345249728958544,0,0,0,0,0.0380952342271398,0,0
X600104.SH,0,0,0,-0.0800089106460109,0,0,0,0,0,0,0,0,0,0,0,-0.00170896172534072,0,0,0,0,0,0,0,0,-0.120992395842015,0.112894873463949,0,0,0,0,0.186762153121134,0,0,0.0255306715737596,0,0,0,0,0,0,0.00722953731329012,0,0,0.030690118238981,0,0,0,0,0,0,-0.0335686909853961,0,0,-0.133063409267508,0,0,-0.0149607029098301,0,0
X600031.SH,0,-0.0628161795864121,0,0,0.347816545698806,0.547914180251523,0.0330468875172365,0,0,0,0,0,0,0,-0.0251395126903472,0,0,0,0,0,0,0,0,0,0,0,0.0457603813915124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397845166785794,0,-0.0603677969585851,0,0,0,0,0,0
X000625.SZ,0,0,-0.110281538386081,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216741790096089,0,0,0,-0.0857114313718873,0,0,0.116733195233272,0.0333060644716198,0,0,0,0,0.3046298084292,6.93889390390723e-18,0,0,0.31997144768232,0.0960051017636632,0,0,0,0,0.0844712214927427,0,0,0,0,0.0957179543031318,0,0,0,0,0,0,0,-0.00372956959135407,0,0,0,-0.0455745021180628,0,0
X300124.SZ,0,0,0,0,0,0,0,-0.0383632873811063,0,-0.281444420805122,0,0,0,0,0,0,0,0,0,0,0,0,0.12726117041613,0,0,0,0,0.00269329811672093,0,0,0.0184852146882641,0,0,0,0,0,0,0.343727366347635,0,0,0,0,0,0.213034073028414,0,0,0.275728700007837,0,0,0,0,-0.166620692498915,0.0492731007856508,-0.0647296319542984,0,0,-0.051950107177251,0,0
