,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600690.SH,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X000661.SZ,X601877.SH,X600809.SH,X000100.SZ,X300003.SZ,X600271.SH,X000157.SZ,X600703.SH,X002007.SZ,X300124.SZ,X002236.SZ,X300142.SZ,X002008.SZ,X002179.SZ,X000625.SZ,X600177.SH,X600776.SH,X600498.SH,X000977.SZ,X002371.SZ,X300146.SZ,X600487.SH,X002506.SZ,X000066.SZ,X600066.SH,X600183.SH,X000050.SZ,X600867.SH,X002049.SZ,X600522.SH,X600566.SH,X002180.SZ,X600089.SH,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0,0.232763588388315,0,0,0,0,0,0,0,0,0,0.169958086903198,0,0,0,0.0729972000629895,0,0.0322684800571219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0270079630971096,0.0694498771609532,0,0,0,0,0,0,0.436530615572783,0,0,0,0,-0.0396258333611472,0.0597271172780268,0,0,0,0.0127532971097023,0,0
X000338.SZ,0,1.73472347597681e-18,0,0,0,0,0,-0.0602276632965088,0,0,0,0.282316236240821,0,0,0,0,0,0,0,0,0,0.165165982846062,0.189740851593858,0,0,0,0,0.0903580506609858,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0205853577315974,0,0.0152152828718966,0,0,0,0,0,0.0134355651346562,0,0,0.144252318000357,0,-0.0926094660805856,0.0341726751696444,0,0,0,0,0,0
X002475.SZ,0,0.049229022697311,0,0,0,0,0,0,0,0,0,0,0.0478523980394534,0,0,0,0,0,0,0,0,0,0,0.171740782083142,0,0,0,0,0.0294030641860534,0,0,0,0,0,0,0,0,0.128846935414394,0,0.0342088004408643,0,0.033865158425742,0.0266742356027005,0,0,0,0,0,0,0.167983270360502,0,0,0,0,0,0,-0.100822931345885,0,0
X600741.SH,0,0,0.161657350355265,0,0,0,0,0,0,0,0.0591250739148669,0.0621265482970305,0,0,0,0,-0.0229112515251972,0,0,0.0459256251576345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145284837323203,0,0,0.141046354926211,0,0,0.0651801682852802,0,0,0.212797072736518,0,0,0,0,0,0.0686161983508047,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.109782588927285,0,0.279470031004916,0,-0.124330291897216,-0.0197175442019852,0,0,0,0.305515566146308,0,0.421863575204782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00829237511253719,0,0,0,0.0354943799372832,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.00279437175835446,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0853311807346183,0,0,0,0.276490950401336,0,0,0,0.0995605557705557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234366047727046,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290588237052089,0,0,0,0,0,0
X601877.SH,0,0,0.145467184983454,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.166013280833091,0,0,0,0,0,0,0,0,0.0170578318092544,0,0,0,0,0,0.0339074755615895,0,0,0,0,0,0,0,0,0,0.123519119106528,0,0.192953455437425,0,-0.0178058337180077,0,0,0,0,0,0,-0.085407596078995,0,0,0,0,-0.0568247667534285,0,0
X600809.SH,0,0.337074270924818,0,0,0,0,0,0,0.0583109343307808,0,0,0,0.209592812802916,0,0,0.11668311689963,0,0,0,0,0,-0.0411465039653709,0,0,0,0,0,0,0,0,0,0,0.0179690828981096,0,0.0417281371596126,0,0,0.105579235281206,0,0,0.00528905095247792,0,0,0,0,0,0,0,0,0,0,-0.0251412435714686,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.331354706940223,0,0,0,0,0,0,-0.00661799899762626,0,0,0,0,0,0.0572835933203858,0,0,0,0,0,0,0,0.00492139800144823,0.0606950788880887,0.348659140556205,0,0,0.0423494891188189,0,0,0,0,-0.0608099503048369,0,0,0,0.112622827198469,0,0,0,0,0.140467326131453,0,0,0,-0.00293005619195342,0,0,0,0.0189784234069217,0,0
X300003.SZ,0,0,0,0,0,0,0,0.145030745860851,0,0.0618301970855632,0.012965678310148,0,0,0.149395523663009,0,0,0,0,0,0.0982653381259989,0,0,0,0,0,0,0,0,0,0,0,0,0.0131189845221128,0,0,0,0.0742177331913623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00736391350679807,0,0
X600271.SH,0,0,0,0,0,0,0,3.46944695195361e-18,0.184579888108855,0,0,0,0.0405673717336206,0,0,0,0,0,0,0.0231191483300389,0,0,0.136989365299684,0,0,0,0,0,0,0.0643066965335419,0,0,0.0858088287936202,0,0.0573001515312329,0,0,0,0,0,0,0,0,0,0.0722154522768929,0,0,0,0,0.000816362918473696,0,-0.0264208261963683,-0.000925818841529732,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.162463751877625,0.0214344104146783,0.105780787596756,0,0,0.0396430425635721,0,0,0,0.0281225361611385,0,0,0,0,0,0,0,0,0,0,0.164360438449434,0,0.055649360016908,0,0.0259308679974455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00756325425589121,0,0,0,0,0,0,0
X600703.SH,0,0,-0.210511086064786,0,0.249336373231394,0,0,0.220675338123227,0,0,0,0,0.256413769982575,0.100933550940502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12090721204785,0.0520049568283589,0,0,0,0,0.153285048101409,0,0,0,0,0,-0.0653689082577902,0,0,0.186942890182279,0,0,0,0,0,0.136446964861822,0,0.118750142376252,0,0,0,-0.131926522313099,0,0
X002007.SZ,0,0,0,0,0.0534574620148062,0,0,0,0,0,0,0,0,0.265063900394415,0,0,0,0.101007352466342,0.263197459088755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206377208736189,0,0,-0.0353419167578124,0,0,0,0,0,0,0,0.178489474039001,0,-0.0146157425196013,0,0,0,0,0,0,0
X300124.SZ,0,0.127564035168773,0,0,0,0,0,0.0302976946199168,0,0,0,0,0,0,0,0,0,0,0.0133007917648847,0.0318528148023434,0,0,0,0,0,0,0,0.0887417892146564,0,0,0.0354342210276647,0,0.027975974835046,0,0.088864696947816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0173460796927768,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0.297435645792175,0,0,0,0.0513181189513358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128737937311241,0,0,0,0,0,0,4.19378646833614e-05,0,0,0,0,0,0.0061829596670317,0,0.11425805926181,0.0641600128824798,0.09601736772063,0.0093282562633764,0,0,0,0,0,0,0,0,0,0,-0.059785296082025,0,0
X300142.SZ,0,-8.67361737988404e-19,0,0,0,0,0,6.93889390390723e-18,0,0.165136938508599,0,0,0.0364482790311836,0.0578342388110329,0,0,0,0,0.125815715152872,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630982232813492,0,0,0,0,0,0,0,0,0.0594688205768207,0,0.0179342187777691,0.0017450575356037,0,0,0.0307966506224158,0,0.108572779213738,0,0,0,0,0,0,-0.0199625513091306,0,0
X002008.SZ,0,0.0101608043395417,0,0,0,0,0,0,0,0,0,0.0491572810110074,0.109323820737594,0.149414368726183,0,0,0,0.00858073248272507,0,0.0928504341297343,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0483776420978467,0,0,0,0,0,0.0227553778226098,0,0.16695568426163,0,0,0,0,0,0,0,0,0,0,0.0138615619547893,0,0,0,-0.0120892357406401,0,0
X002179.SZ,0,0,0,0,0,0,0,0.163294297598471,0,0,0,0.0755693409253924,0,0,1.73472347597681e-18,0,0,0,0,0.0471204901280074,0,0.0307364677427332,0,0,0,0,0,-0.0271625607264236,0,0,0,0.201281598135683,0,0,0,0,0,0,0,0,0,0,0,0,0.104340248675159,0,0,0,0,0,0,0.0631420020318796,-0.020273883261959,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.284758335211278,0,0,0.0748374544278591,0.00228405567944982,0.0710377939510256,0,0,0,0,0.359941294363908,0.0179828759448077,0,0.175582993141362,0.0785861248006773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114951051089396,0.107286225145092,0,-0.0847932480008192,0,0,0,0,0,0,0,0,-0.0530862419310302,0,0,0,0,-0.0415967386457197,0,0
X600177.SH,0,0,-0.0253312298426255,0,0,0,0,-0.0114765771278405,0,0,0,0.0245529652802356,0.10046308607849,0,0,0,0,0.0202282036731563,0,0.189982033836213,0,0,0,0,0,0,0,0,0.0203968549839436,0,0,0,-0.0229876563854377,0,0,0,0,0,0,0,0,0,0,0.294541145687127,0,0,0,0,0,0,0,0.0670342624119548,0,0,0,0,0.0714650105893332,0,0
X600776.SH,0.0574883813820758,0,0,0,0,0,0,0.172370349837514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322576989341481,0,0,0,0.340410933289957,0,0,0,0,0,0,0,0.322711685815463,0,0,0,0,0,0,-0.316281975050085,0,0.0405073207046866,-0.111380178797359,0,0,0,0.0727272623500172,0,0
X600498.SH,0,0.0106061836713136,0,0,0,0,0,0.305665138588399,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667416382896849,0,0,0,0,0.114371718769445,0,0,0,0.122615721413324,0.00625666121632565,0,0,0,0,0,0,0.205114151106816,0,-0.0238608996853623,0,0,0,0,-0.00163144538955544,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.335050670051442,0,0,0,0,0,0,0,-0.0280831908419493,0,0,0.115420622590752,0,0,0,0,0,0,0,0,0,0,0,0,0.353255258862158,0,0,0.0966848637316317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682085011419665,0,-0.0435748459327067,-0.104319588338702,0,0,0,-0.0229899646279235,0,0
X002371.SZ,0,0,0,0,0,0.111122160656628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237037424913043,0,0,0,0,0,0,0.0356358260720203,0,0.362968932463684,0,0.0313516886578717,0,-0.0761311940266963,0.0197167278609536,0,0,0.158406384734276,0.175225610345902,0.26976402233025,0,0,0,0,0,0,0,0,0,0,0,-0.0212584382729207,0,0
X300146.SZ,0,0,0.0293067141076604,0,0,0,0,0.205484866539395,0,0,0,0.0358186153916857,0,0,0,0,0,0,0,0,0,0,0,0,0.246761832306684,0,0,0,0,0,0,0,0,0,0,0.034143141474072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312710172829702,0.0917883055543065,0,0,0,0.0181763656638263,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.103346914829401,0,0,0,0,0,0.101832334257752,0,0,0,0,0.0546315122494947,0,0,0,0,0,0,0.317334468181158,0,0,0,0,0,0,0,0,0,0,0,0,0.215941605959208,0,0.00293162343975002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0729039318221959,0,0
X002506.SZ,0,0,0.346934125460441,0,0,-0.122756833048584,0,0.0877673215987926,0,0,0,0,0,0,0,0,0.0737631025407088,0,0,0,0,0,0,0.136949169398565,0,0,0,0,0,0.232240905232612,0,0,0,0,0,0.0235048694384897,0,0,0,0,0,-0.127743489352944,0,0,0,0,0,0,0,0,0,-0.0991763874781144,0.0733149533124628,0,0,0,-0.0258949327360384,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0.171241914565014,0,0,0,0.0441623372015118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366234247676774,0,0,0,0.151199892228228,0,0.124231879868523,0,0,0.254516477059749,0,0,0,0,0,0,0,0.117992609933102,0,0,0,0,0,0,0,-0.0721870081129402,-0.0799871839824333,0,0,0,-0.0774359225222237,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.102136616585472,0,0,0,0,0,0,0,0,0.303226940955831,0,0,-0.00438437761425331,0.188098163085507,0,0,0,0,0,0,0.132514956734114,0,0.183482347296323,0,0.00642247759804937,0,0,0,-0.114457881321678,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.243002857068829,0,0,0,-0.00427148202347208,0,0,0,0,0.0363357216863521,0,0
X600183.SH,0,0.0519951080725396,0.00248044067817827,0,0,0,0,0.00706714609223231,0,0,0,0,0,0,-0.00825603678736974,0,0,0,0.0438332535343518,0,0,0,0,0,0,0,0,0,0,0.118731221503761,0,0,0,0.5160754593388,0,0,0,0,0,0.112974992467222,0,0,0,0,0,0,0,0,0,0.017470222028227,0,-0.0157887342016141,0,0,0,0,-0.0406437476702007,0,0
X000050.SZ,0,0,0,0,0,0.0115265289380809,0,0,0,0,0,0,0.105074909078498,0,0,0,-0.0709909151407394,0,0,0,0,0,0,0,0,0,0,0.00192024762203407,0,-0.0019622904506792,0,0,0.365319296703676,0,0,0,-0.432222621364969,0,0,0,0,0,0,0,0,0,0,0,0,0.228917676236326,-0.232798880428175,0,-0.0611786353263778,0,0,0,0.0230986604825261,0,0
X600867.SH,0,0,0,0,0,0,0,0.165664421558828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342327524532842,0.566737043732188,0,0,0,0.0334198605039332,0,0,0,0,0,0.0419165108637384,0,0,0,0,0,0.369145030057101,0,0,0,0.0385411195112976,-0.000585114930224954,0,0,0,0.0265846171167362,0,0
X002049.SZ,0,0,0,0,0,0,0,0.168835353826937,0.0608023606159397,0,0,0,0.0276854838719515,0,0,0,0,0,0,0.0535727492453418,0,0,0,0,0,0,0.0591914487681175,0,0,0,0,0,-0.0354995476657669,0,0,0.257396889217421,0,0,0,0.0563746732218947,0,0,0,0.194371776545119,0,0,0,0,0,0,0,-0.051937048988666,-0.0449355290001314,0,0,0,0.00721950490190852,0,0
X600522.SH,0,0,0,0,0,0,0,0.213332171284896,0,0,0,0.00776585825343015,0.0865466169888219,0.0992404392126551,0,0,0,0,0,0,0,0,0,0,0,0,0.0467570410215222,0.00590169830965301,0,0,0,0,0.0261515969445994,0,0,0.0390044158175473,0,0,0,0.0327684995180413,0.0103403715253523,0,0,0.0607323203798454,0,0,0,0,0,0,0,-0.0196884612102458,0,0,0,0,-0.00622447319354945,0,0
X600566.SH,0,0,0.140636172762775,0,0,0,0,0,0,0,0,0.117751117474782,0.0674507057322791,0,0.108844302497116,0,0,0,0,0,0,0,0,0,0,0,0.0767463222485046,0.0389894318681054,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601603636377683,0,0.128023252264208,0,0,0,0,0,0.00693827847810458,0,-0.00923645821470859,-0.00385130997830003,0,0,0,0.022101542329871,0,0
X002180.SZ,0,0,0.198637727917511,0,0,0,0.0450804958166599,0,0,0.0600895215768633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126480954249025,0,0.098655708466429,0,0,0,0,0,0,0,0.39706446722923,0,0,0,0,0,0,0,0,0.0524294481578296,0,0,0,0.024387717017222,0,0,0.019840365516969,0,0,0,0,0,0,0
X600089.SH,0,0.177668778361381,0,0,0,0,0,0,0,0,0,0,0,0,0.112603943338319,0,0,0,0,0,0,0,0,0,0,0,0.0317851850185247,0,0,0,0.083622921518281,0,0.0622941497810346,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.12962418407645,0,0,0,-0.0150408306691293,0,0,0,0,0.0299168088142866,0,0
X002129.SZ,-0.041917025835358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139241094391095,0,0,0.036297662706349,0,0,0,0,-0.0756466405105837,0,0,0.152954083053698,0,0,0.141718469791074,0.463272081198988,0,0.0483144682535991,0,0,0,0,0,0.128825620130635,0,0,0,0.0362143144407386,0,0,0,0,0.036221959158701,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.136041655130668,0,0.0488576302652748,0,0.0140145458836246,0.025574847524128,0,0,0,0,0,0,0,0,0,0,0,-0.183750326527619,0.136454854079678,0.11463413375713,0,0,0,-0.136134389347173,-0.104426997723174,0,0,0,0.240298740026789,-1.73472347597681e-18,0,0,0,-0.0931192806727812,0,0,0,0,0,0,-0.0174720999120886,-0.0409365408088297,0,-0.0749870765731599,0,-0.0178845676231137,0,0
Slope,0,0,0,0,0,-0.36476035602062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688603324553804,-0.226544572609938,0,0,0,0,0,0,0,0.293150088008528,0,0,0,0,0,0
TED,-0.407713399782259,0,0,0,0,0,0,-0.139389836636761,0,0,0,0.584247692556909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22455520715954,0,0.297715251659367,0.225206156073741,0,0,-0.169078394193569,0,0,-0.171348189085999,0,0,0,-0.224962620047182,-0.513635814191332,0.129363937189217,0,0,0,0,-0.187378232199795,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.119283879510546,-0.00372965048231487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169648252741715,0,-0.021164660194871,0,0.00426102238595802,0,0,0,-0.0127134156528431,0,0,0,-0.0216692528084975,0,0,0,0,0,0,0,0,0,0,-0.012195628209997,0.00685681130602064,0,0,0,-0.0539988215341262,0,0
MKreturn,0,-0.145437492911896,0,0,0,0,-0.0561810098518939,0,0,0,0,0,0,0,0,-0.00917953183991309,0,0,0,0,0,0,0,0,-0.00725116717742374,-0.0158262100616722,0,0,-0.215469031189499,0,0,0.0149585262051375,0.0372791517351646,0,0,0,0,0,0,0,0,0,0,0.0190905926946965,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0489902981587989,0.175770372952029,0,0,-0.0766838465406169,0,0
MKvol,0,0.00401813284891449,0,0,0,0,0,-0.0107269114680976,0,0.00257497002285781,0,-0.000872262921477497,0,0,0,0,0,0,0,0,0,-0.00270655748606409,0,0,0,0,0,0.000136712927866961,0,0,0,0,0,0,0,0,0,0,0.00746852745597989,0.000643950730149884,0,0,0,0,0,0,0,0,0,0.00256270623933393,0,-0.000426017967290909,-0.000717922113047381,0,0,0,0.0140760425166966,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.253554387565727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.176610224853011,0,0,0,0,0,0,0,0,0,0,0.122573299093938,-0.0169626058202296,0,-0.107852154570741,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308457951033591,0.0190626840551216,0,0,0,-0.0374314984443637,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00487125336421327,0,-2.71050543121376e-20,0,0,0.00129689225646624,0,0,-0.00287439415277804,0.00508689889337465,0,0,0,0,0.000338964927783338,0,0,0.00827600149547951,0,0,0,-0.000205546396576528,0.0108707346158594,0,0,0,0.00637359187472921,0,0
