,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002236.SZ,X600741.SH,X002475.SZ,X000338.SZ,X600031.SH,X002008.SZ,X002456.SZ,X000625.SZ,X600487.SH,X300124.SZ,X600066.SH,X000100.SZ,X002241.SZ,X601877.SH,X300003.SZ,X600809.SH,X002294.SZ,X600867.SH,X300136.SZ,X600522.SH,X002508.SZ,X600271.SH,X000050.SZ,X600566.SH,X600089.SH,X000157.SZ,X000981.SZ,X600177.SH,X600498.SH,X600707.SH,X002085.SZ,X000596.SZ,X002179.SZ,X002180.SZ,X600699.SH,X300142.SZ,X000661.SZ,X600584.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0,0.296175216265448,0.258606239377149,0,0,0,-0.0397030108559452,0,0.101055171506526,0,0,0,0,0.320385709327807,0.111861322075679,0.138790856233727,0.134561247249,0,0,0,0,0,0,0,0,0,-0.0346301752285302,-0.0299485643219112,0.0488541156911028,0,0,0,0,0,0,0,-0.09523434084005,0,0,0,0,0,0,0.0723974118751661,0,0,0,0,0,0.00709950489484686,0,0,0,0,0,0,0
X600741.SH,0,0.830746545822641,0,0,0,0,-0.0175897275703336,0,0.386853427555477,0,0,0,0,0,0,0,-0.14188890317723,-0.202026896210806,0,0,0,0,0,0,0,0,0.0676152546140052,0,0.0531007018139357,0,0.0212896669123188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178627831751275,0,0,0,0,0,-0.00196491353622415,-5.42101086242752e-20,-0.0219074325050958,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367388934994609,0,0,0,0,0,0,0.165760468451835,0,0,0,0,0.0250085317872569,0,0.0143252909937451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608891511889177,0.0318218345556059,0,0,0.01384229050116,-0.0118467346814883,0,0,0,0,0,0
X000338.SZ,0,0,0,0.130131243833184,0,0,0,0,0,0,0,0,0,0,0,0,0.386007606130424,0,0,0.251445034969386,0,0.133427456804988,0,0,0,0,0,0,0,0,0.0869029658837567,-0.0328312586453305,0,0.203254585417089,0,0,0.122692079453157,0,0,0,0,0,0,0,0,0,0,-0.13142564406223,0,0,0,0,0.0118430103133839,0,0,0,0,0,0
X600031.SH,0,0,0,0.135761697650562,0,0,0,0,0,0,0,0,0.0198760205109655,0,0,0.194288424005443,0,0,0,0,0,0,0,0,0,0.159109712235536,0,0,0,0,0,0,0.0929527406432972,0,0.136940571289605,0,0,0,0,0,0,0,0,0,0,0,0,0.120788019064415,-0.123072561268387,0,0,0,-0.013220195943386,0,0,0,0,0,0
X002008.SZ,0,0,0.0885919964629849,0,0.0662189189240899,0,0,0,0.486683721773982,0,0,0.154106346957738,0.117911178410032,0,0,0,0,0,0,0,0,0,0,0.00044620679518605,0,0,0,0.0111667482203048,0.0111143531124035,0,0,0,0,0.123236042299566,0,0,0,0,0,0,0,0,0,0,0,0,0.200970662263459,0,0,0,0,0.0589127680402593,-0.057475070213217,-0.314800998248432,0,0,0,0,0
X002456.SZ,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.553816962580203,0,0.236121860498209,0,0,0,0,0,0,0,0,0,0,0,0,0.16788240037807,0.229721867088225,0,0,-0.263870383017403,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,-0.00137673877495098,0.0228905430360073,0,0,0,0,0,0
X000625.SZ,0,0,0,0,-0.0176314545157017,0,0,0,0,0,0,0,0,0,0,0.0635663121750323,0.175781608738997,0,-0.0408845863079021,0,0,0,0,0,0.217217552736393,1.0842021724855e-19,0.0555463290190476,0,0,0,-0.0584295481395476,0,0,0.0772002758629426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106607577855269,0,0,0,-0.00240373224400585,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.189019331342967,0,0.231585288517949,0,0,0,0,0,0.0513616799454536,0.157312351859341,0,0,0,0,0.258242948477813,0,0.1521384601611,0,0.122258739863128,0.0523496750579663,0,0.111589190502527,0,0,0,0,0.287895136409624,0,0,0,0,0,0,-0.0977312554083567,0,0,0,0,0,0,0,0,0,-0.048362149388666,0.0553812162728182,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.116332332239249,0,0,0,0,0,0.0568874259679716,0,0,0.0588130894917234,0.0947862092129133,0,0,0,0,0,0,0.109428980880874,0.112306499765524,0.0185381213720669,0,0,0,0,0.00657019662246323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428392438737916,0,-0.00556525990025454,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.00207767300029071,0,0,0,0,0,0,0.0111814225556251,0,0.0896248048074372,0.16159391216276,0,0,0,0,0.109978567804186,0,0,0,0,0,0,0,0,0,0,0.103818910729642,0,0,0,0.0840935645001258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00829269799836354,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.202301555028917,0,0.114917636392204,0,0,0,0,-0.054671260962587,0,0,0,0.146954335752212,0,0,0.00946050657788497,0.0742911844575902,0,0,0,0,-0.0284354672120862,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0447439030918761,0,0,0,0.04754603427943,0,0.0280476018876115,0,0.0131156994851328,0.00140783621798447,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.057679701219213,0,0.0841212951895406,0,0,0,-0.113583636610364,0,0,0,0,0,0,0,0,0.0320610436936406,0,0,0,0,0,0.309987722236922,0,0,0.213285810344118,0,0,0,0,0.0640692516354857,0,0,0,0,0,0.0745654090013068,0,0.0682277681275834,0,0,0,-0.00272518401092496,0.0227792820050576,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,-0.176263643099881,8.67361737988404e-19,0,0,0,0,0,0,0,0.338693896067698,-0.130834431389616,-0.018737621903601,0,0.197016733938142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326108752265618,0,0,0,0,0,0,0.290663278431569,0,0,0,0,0.0362777931735374,0,0,0,0,0,0
X300003.SZ,0,0,0.0305128877531339,0,0,0,0.159964821581024,0,0,0,0.0213924151417865,0,0,0,0,0.0732756940235356,0,0,0,0,0,0,0,0,0,-0.029965255634213,0,0.220777949443542,0,0,0,0,0,0.0963555869732102,0.121315118685797,0,0,0,0,0,0,0,0,0,0.330635077934062,0.0385109489030516,0,0.064363767712666,0,0,0,0.0764623378423051,-0.0850273475176606,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0.20092937008934,0.690107414530012,0,-0.00228088528294941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015166736869535,0.486056199793586,0,0,0,0,0,0,0,0,0,0,0.197829309925046,0,0,0,0,0,0.0575060172539222,-0.118095140270633,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.104181462445465,0,0,0.222989109437882,0,0,0,0,0,0,0,0,0.0386187243440352,0,0,0,0,0,0,0,0,0,0,0,0,0.129763381750033,0,0,0,0,-0.0328373983588186,0,0,0,0,0,-0.16651497348692,0,-0.05490447985643,0,0,0,-0.271526333910561,0,0,0,0.0065311500695421,-0.0484719273709513,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.0689234656066097,0.0614037176795202,0,0.0292442479598591,0,0,0,0,0,0,0,0,0,0.323552350708111,0,0.0981507383505262,0,0,0,0,0,0,0,-0.0467216623097096,0,0.257301438180214,0,0,0,0,0,0,0,0,0.151034813342488,-0.0533515425426403,0,0,0,0,0,0.201622887124592,0,0,0,-0.00657459627317715,0,0,0,0,0,0
X300136.SZ,0,0,0.372363627557551,0,0,0,0,0,0,0,0,0,0,-0.120660335906126,0.209921553969636,0,0,0,0.745580138249795,0,0,0,0.112798721347607,0.202455778855187,0,0.032172406563934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192660017978578,0,0,0,-1.0842021724855e-19,0,-0.535175213507199,0,-0.0348320741698208,0,0,0,0,0,0,0
X600522.SH,0.205540709979905,0,0,0,0,0,0,0,0,0,0.0613477049386351,0,0,0,-0.0179204379505448,0,0,0,-0.0559685877869995,0,1.73472347597681e-18,0,0,0,0,0.0645721213020352,0,0.0722477682566031,0,0,0,0,0,0,0.0324082518030833,0,0,0,0,0,0,0,0,0.0551879787811726,0,0,0,0,0,0.295785174307651,0,0.00652911104880072,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.488863968464252,0,0,0.218386215716882,0.288379640593389,0,0,0,0,0,0,0,0,0.250550373890237,0,0,0,0,0,0,0,-0.197394002028167,0,0,0,0,0,0,-0.0180276971135465,0,0,0,0,0,0,0,0,0,0,0,0.0935207461496783,0,0,0,-0.0226302675958855,0,0,0,0.00204642591576777,-0.0703876196828083,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0.14386002495892,0,0,0,0,0,0,0,0,0,0,0.299249746758462,0,0.448530018583617,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.13660051279233,0,0,0,0,0,0,0,0,0,0,0,0,0.0693219294284903,0,0,0.0107447994551778,-0.00417809323957426,-0.101659545608143,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0659175828305173,0,0,0,0,0,-1.73472347597681e-18,0,0,0.128974412332371,0,0,0,0,-0.0759030636203325,0,0,0,0,0,0,0.926338155088115,0,0,0,0,0.0604805660675358,0,0,0.048624763059522,0.0107782551691819,0.496409309630682,0,0.0135204988345673,0.00490122637964239,0.224335958653491,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.179092614956841,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490000380045403,0,0,0,0.0590074365018349,-8.67361737988404e-19,0,0,0,0,0,0.0139695872850167,0,0,0,0,0,0,0,0,0.029504147235633,0,0.205504658313474,0,0,0.0307753107957941,0,0,0,-0.0157592526511829,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0.0238183454520593,0,0,0,0,0,0,0,0,0.268644845300786,0,0,0,0,0,0,0,0,0.0846962622786571,0.0224588527858347,0.10780981172548,0.0953117015952149,0,0,0,0,0,0,0.0297009030512559,1.73472347597681e-18,0,0,0,0,0.0536673792888055,0,0,0,0,0,0,0,0,0.052773603008687,0,-0.0107459753209792,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0197423700225048,0,0.117960528132865,0,0,0,0,0,0,0.0713519219457807,0,0,0,0,0,0.0320663594506503,0,0,0,0.0137909103012886,0.100038856874421,0,0,0,0,0,0,0.0315037926506776,0,0,0,0,0,0,0,0,0,0,0,0.174733862501642,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.121436216429389,0,0,0.0962880540969336,0,0,-0.064095847647726,0,0,0,-0.0119995003741407,0,0.057641388802374,0,0,0,0,0,0,0,0,0,0,0,0.117308044716783,0,0.0354561097360045,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0784430937127209,0,0,0,0,-0.0103395600259801,0,0,-0.0239245783250522,0.0152315962488663,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,-0.0415135788757005,-0.100160293651055,0,0,0,0,0,0,0,0,0,0,-0.0375081751801248,0,0,0,0.137749847501343,0,0,0,0,0,0,-0.087453047083846,-0.202411172424827,0,0.236387981874293,0,0,0,0,0,0.178443986664848,0,0,0,0,0,0,0,0,0,0,0,-0.0402521117899034,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0.160117821453206,0,0.160150065721063,0,0,0,0,0,0,0,0,0.04901664729508,0,0,0,0,0,0,0.0719675964878824,0,0.223300027246009,0,0,0,0,0.223364524039343,0,0.193049854900846,0.239364031040889,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0485317954445669,0,0,0.0205384904398098,0,0,0,0,0,0
X600707.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261547284219744,0.0943321716700836,0,0.00568308953493531,0,0,0,0,0,0,0.0822572807418554,0,0,0,0,0.0647284711226378,-0.0463764490031134,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614654376927963,0.108354276759235,0,0,0,0,0,0,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.554126996131661,0,0,0,0,0,0,0,-0.226921979809708,-0.247466539213403,0,0,0,0,-4.33680868994202e-19,0,0,-0.0196375506638583,0,0,0,0,0,-0.0753254253561348,0,0,0,0.127294239954385,0,0,0,0,0,0,0,0,0.159746375740159,0.141414082121044,0,0.0813856760184393,0,0,0,0.00383469147790811,0,0,0,0,0,0,0
X000596.SZ,0.46445058527752,0,0,0,0,0,0.051121052396891,0,0.0208568845836609,0,0,0.190035828066906,0,0,0,0,0,0,0,0,0,0,0,0.1360945623636,0,0,-0.107250291222859,0.0583907161029482,0,0,0,0,0,0,0,0.0864050421224459,0,0,0,0,0,0,0.0389267385029404,0,0,-0.194458243522379,0,0,0,0,0,0.010374675091124,-0.0257770727981201,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0974593201823894,0,0,0,0,0.0699367958202519,0,0,0,0,0,0,0,0,0,0,0,0,0.0921452920423968,0,0,0,-0.0298389454776165,0,0,0,0.0395995763718436,0.0550904471922738,0,0,0,0,0,0,0.0981451609526171,0,0,0.124805680596129,0,0,0,0.20252254700052,0,-0.0144939394020414,0.00540493570562772,0,0,0,0,0,0
X002180.SZ,0,0,0,-0.0184365966798409,0,0,0,0,0,-0.047988490755196,0,0,0,0,0,0,0,0,0,0,-0.0119966806760438,0,0,0,0.0861014186443547,0,0.06264309157298,0,0,0,0,0,0,0,0,0,0,0,0,0.371456900371236,0,0,0,0,0.300068164699045,0,0,0,0,0,0,0.0100155126924366,3.46944695195361e-18,0,0,0,0,0,0
X600699.SH,-0.169557309590383,0,0,0,0,0,0,-0.0618141919256544,-0.0243437174826729,0,0.111188681780974,0,0.0347494303806831,0,0,0,-0.0805868912180329,0.15520997662952,0,0,0,0,0,0,0,-8.67361737988404e-19,0.029737237277475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196839047982465,0,0,0,0.00056121115541776,0,0,0.0374887174859273,0,0,0,0
X300142.SZ,0,0,0,0,0.058836711733591,0,0,0,-0.0745950911182871,0,0.183650940070337,0,0,0,0.106405399067563,-0.170157933946416,-0.126973668781151,0,0,0,0,0,0,0,0,0,0,-0.17772173195371,0,0,0.0114925649680697,0,0,0,0,0,0,0,0,0,0,0,0.112815949520777,-0.163565059416683,0,0,0.467230153690147,0,0,0,0,-0.0120983021761549,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.0987546330546666,0.0736216070626057,0,0,0,0,0.20034810512855,0,0,0,-0.189606291664122,-0.0383478338287662,0,0,0,0,0,0,0,0,0,0,0,0.461390230251699,0,0,0,0,0,0,0,0,0,0,-0.0312309024917213,-0.106079721400058,0,0,0,0.03487418062159,0,0,0,0,0,0,-0.0345651787224657,0,0,0,0,0,0
X600584.SH,0,0.140757499085297,0,0,0,0,0.170984496483868,0,0,0,0.336387165696074,-0.330701533212351,0,0,0.107002563265722,0.0413209923195864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305560849940908,0,0,0.273632584884911,-0.00250906925939915,0,0,0,0,0,0,0,0,0.314858859257579,0,0,0,0,0,0,-0.0296366088695874,0.0414794822206243,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.20999274562906,0,0,0,0,0,0,-0.195678414132812,0,-0.12431914110346,0,0,0,0,0.079467529260418,0,0,0,0,-0.0739917355045734,0.02600197182164,0,0,0,0.0508170985641274,0,0,0,-0.00651538795170076,0,0,0,0,0,0,0,0,0,0,0,-0.150613967322969,0.220731741736728,0.0936196107625528,0,-0.0230868136525699,0,-0.0574479918450761,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168952373477811,-0.3112016783561,0,0,0,0,0,0,0,0,0,0,-0.100797621103053,0,0,0,0,0,0.518633152167858,0,0,0,0,0,0,0,0,0,0,0,-0.284639192879886,0,0,0,0.421989272166217,-0.395621667384201,0,0,1.33935147820502,0,0,0,0,0,0
TED,0,0,0,0,-6.93889390390723e-18,0,0.468269915442352,0,0,0,0,0,0,0,0,-0.246866264785356,0,0,0,0,0,0,0,0,0,0,0,0,0.0143421447413475,0,0,-0.181729915003195,0,-0.603309463279152,0,0,0,0,0,0,0,0,0,0,0,-0.766424303308258,0,-0.0996416181221958,0,0.615087704181785,0,0.893465069223014,0,0,0,0,0,0,0
RealEstate_excess,0.090999813407039,0,0.068192541818592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634800348820485,-0.00347261591130739,0,0,0,0,0,0.0361625525484524,0,0,0,0,0,0,0.0351361800206395,0,0,0,0,0,0,0,0,0,0,-0.0372611679498936,0,0,0,-0.150840456484451,0,-0.0149223782035078,8.67361737988404e-19,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.111990291891922,0,0,0,0,0,0,0,0.109328461240738,0,0,0,0,0,0,0,0,-0.010400519748605,0,-0.0191370286054367,0,-0.277200382812755,-0.0214446006263146,0,0,0.0517737870987712,0,0,0,0,-0.148563050634374,0,-0.0300540673953026,0,0,0,0,0,0,-0.0387833972587768,0,0,0,-0.00502290457172713,0,0.0481910127985772,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00247424877333377,-0.000704451511157647,0,0,0,0,0.00142014752236739,0,0.000176135816205053,0,0,0,0,0,0.00169090738472308,0,0,0,0,0,0,0,0,0,0.000664753289414845,0,0,-0.000705143431575769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00217964775165247,0.00544957209661418,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0087805313780736,0,0,0,0,0,0,0,0,-0.067050820712551,0,0,0,0.072771024250624,0.00204103230295344,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112038630149474,0,0.0302272870399223,0,0,0,0,0,-0.0331608340687773,-0.0880499877948225,0,0,0,0,0,0,0.0217397390094611,0,0,0,-0.00711145754284356,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00546145568766984,0,0,8.67361737988404e-19,0,0,0,-0.0173186696602264,0,0,-0.00368485854301841,-0.0061774671123416,0,0,0,0,0,-0.000342969690812531,0,0,0,0,0,0,0.00874658496799612,-0.00860792188457637,0,0,0,0.019987634956807,0,0.00324656569890017,0,0,0,0,0,0,0,0,0,0.0131374430119954,0,0,0,0,0,0,-0.0199961820684696,0.0380175919591942,0,0.00467028768417931,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467202761581968,0,0,0,0,0.0059249485366372,0,0,0,0,0,0,0,0,0,0,0,0,0.00264629629462046,0,0,0,0,0,0,0,0,0,0,-0.0158725217355331,0,0,0,0,0,0,0,0,0,-0.0113534608622471,-0.00506604760133635,0,0,0,0,0,0
