,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X000568.SZ,X600741.SH,X600703.SH,X002475.SZ,X601877.SH,X600271.SH,X300003.SZ,X002236.SZ,X300124.SZ,X600809.SH,X000100.SZ,X002008.SZ,X600487.SH,X600498.SH,X000625.SZ,X002007.SZ,X000661.SZ,X000596.SZ,X000157.SZ,X300142.SZ,X600867.SH,X600566.SH,X002179.SZ,X600177.SH,X002456.SZ,X600066.SH,X002506.SZ,X600089.SH,X300146.SZ,X600372.SH,X600522.SH,X002180.SZ,X600699.SH,X002241.SZ,X000977.SZ,X002294.SZ,X300136.SZ,X600201.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.379615783080928,0,0.104923234036947,0,0,0.084110792551143,0,0,0,0,0,-0.0231258253376975,0,0,0,-0.0671712215251954,0,0,0,0,0,0,0,0,0,0.434048548240112,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891683142262929,0,0,0,0.00896457591921796,0,0,0,0.00323484024849265,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.216040977246256,0,0,0,0,0,0,0,0.187851951618634,0,0,0,0,0.0722295116170587,0.0775005887322592,0,0,0,0,0,0.13572779474124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181605280034251,0,0,0,0,-0.0201218261528769,0.0324851200870154,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710691548947723,3.46944695195361e-18,0.613482887281699,0,0,0.109330997676406,0.333434418464076,0,0,0,0,0,0.0543754692461877,0,-0.110395742364737,0,0,0,0,0,0.0327880452404133,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207980139076391,-0.00640808097136681,0,0,0,0,0,0
X000651.SZ,0.134405358859316,0.111405018197572,0,0,0,0,0.110169341267193,0,0.30107066976503,0,0,0,0,0.0866290077821619,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0658371813615048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189766993216213,0,0,0.00240726120058289,0,0,0,0,0,0,0
X000858.SZ,0.159429753828447,0,0,0,0,0,0.221748536232222,0,0,0,0,0,0,0.128587346368406,0,0,0,-0.0286245654506564,0,0,0,0.200257282027736,0,0,0,0,0,0,-0.0287649654123905,0.227572129130465,0,0,-0.0207866593375911,0,0,0,0,0.0148562461246037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00464957965014292,0.0192904059376039,0,0,0,0,0,0
X600276.SH,0,0,0.169795873263091,0,0,0,0,0,0,0.115675884711898,0,0,0,0,0,0.0292691843240263,0,0,0.427707581070139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521267094461654,0,0,0,0,0,0,0,0,0,0,0.00820708471801641,0,0,0,0.0239838183922374,0,0,0,0.00984445294804867,0.0131082102905643,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.083021629137933,0,0,0,0,0,0,0,0.317545358092221,0,0,0,0,0,0.100778871124256,0,0,0.338613088890359,0,0,0,0,0,0,0,0.194063560255218,0,-0.0681819062883692,0,0,0,0,8.67361737988404e-19,-0.0248854085243174,0,0,0,0,0,0,0,0,0,0,-0.0166928665378541,0,0,0,0.0396927179540352,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194981924108572,0,0,0,0,0,0,0,0,0,0,0,0.213030901116298,0,0,0,0,0,0.0802183142435774,0.150641397735581,0,0,0,0,0,0,0,-0.0310050417452456,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0495321909878979,0,0.0108948128219571,0,0,-0.0117983437366071,0,0,0,0,0,0,0,0,0,0,0.301921589238421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497494017191719,0.321249569142191,0,0,0,0,0,0,0,0,0.357659940899101,0,0,0,0,0,-0.00336290027419932,0,0,0,0,0,0
X000063.SZ,0.00373430807878177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142864649162151,0,0,0,0.100555374175773,0.479043760353496,0,0,0,0,0,0.126255602975568,0,0,0,0,0.0930882787658494,0,0,0,0,0,0,0,0,0,0,0,0.042574243482468,0,0,0.0313267324595356,-0.0302991001642456,0,0,0,0.179172169018673,0,0
X600031.SH,0,0,0.000164977733147906,0,0,0,0.0669908076560189,0,0,0,0,0,0,0,0,0,0,0.0425585121071931,0,0.0136167726988782,0,0,0,0.0429688149754311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392473162920534,0,0,0,0,0,0,0,0,0.357192209178688,0,-0.0251169741561788,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632706276741706,0.0526594948101066,0,0,0.0521670501079659,0.0578422854266352,0,0,0,0,0,0,0,0,0,0.0209943667297284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197745282119069,-0.0059452682811837,0,0,0,0,0,0
X000568.SZ,0.229958811112315,0,0,0,0,0,0.133292019506398,0,0,0,0,0,0,0,0,0,0,0,0.0533556463998923,0,0,0.238567977729514,0,0,0,0,0,0.0969742943476181,0,0,0,0,0.0509927568975745,0,0,0,0,0,0,0,0.153298340372948,0,0,0,0,0,0,0,0,0,0.036109386063191,-0.036759498363322,0.0424643905225046,0,0,0,0,0,0
X600741.SH,0,0,6.93889390390723e-18,0.376981466639007,0,-0.0640566095766971,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0208816950675523,0,0.0228322618699132,0,0,0,0.165125424551134,0,-0.0180283537426234,0,0,0,0,0,0,0,0,0.0057932254590451,0,0,0,0,0.122467968118182,0,0,0,0,0,0,0,0,0.0461302803805477,0,0.125422940573358,0,0,-0.0109298921908896,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148192292680367,0,0.130622649887739,0,0,0.29177154300338,0,0,0,0,0,0.0916335840349171,0.0925974721213757,0,0.073093966936597,0.37007934568532,0,0,0,0,0,0,0.00710733623672779,-0.0884019719268704,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0.142359118970006,0,0,0,0,0,0,0.0116290063401424,0,0,0,0,0.106261790161465,0,-6.93889390390723e-18,0,0,0,0,0,0,0.00400804561806729,-0.0591980217208673,0.159799024575695,0,0,0,-0.108155344945564,0,0,0,0.667705003395657,0,0,0,0,0,0,0,0,0,0,0,0.0562940439093728,0,0,-0.00864326360331771,0.14570478400643,0,0,0,-0.00351625966084643,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.0311921248803382,0.0398293552781038,0,0,0,0,0.0402001334356079,0,0,0,0,0.127163741000395,0,0,0.0411393541042053,0,0,0,0.110477062598309,0,0.0222003580631357,0,0,0.040448690324224,0,0,0,0,0,0,0,0,0.00885396159998507,0,0,0,0,0,0.00794724796658822,0,0.0309022852052417,0,0,-3.3881317890172e-21,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112656739398429,0,0,0,0,0,0,0,0,0,0.00388751079145988,0,0,0.169862250342533,-0.12628327123561,-0.0546822082051418,0.432550002317701,0,0.301431965397686,0,0,0,-0.00577920836970817,0.336230847441321,0,0,0,0,0.374365110925409,0,0,0,0.0115936526337255,-0.0191796214562334,-0.00601382880239297,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164818321819692,0,0,0,0,0,0,0.479326794087604,0,0,0,0,0.0367040638318285,0,0,0,0,0,0.689770465083726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0697503032077153,0,0,0.0555707017639545,0,0,0,0,0.0171652174110231,0,0
X002236.SZ,0,0,0.650755071622078,0,0,0,0.0626501826280072,0,0,0,0,0,0,0,0.0237760541509114,0,0,0.0509586562366527,0.0777162691569103,0,0,0,0,0,0,0,0,0,0.087651771808079,0,0,0.00453258285786518,0,0,0,0,0,0,0,0,0.0487916928614144,0,0,0,0,0,0.0879237358448951,0,0,0,0,0.0204282790620046,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.0657769701282447,0,0,0.383645051103108,0,0,0,0.124073334619878,0,0,0,0,0.0896836296415365,0,1.43008481767928e-05,0,0,0,0,0,0,0.367610221035769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00223166709913011,0,0,0.0199679868668999,-0.0681568726399396,0,0,0,0.156023173277559,0,0
X600809.SH,0.134556787735057,0,0,0,0.203466582497546,0,0.229043417736256,0,0,0,0,0,0.204315599991591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144764456786127,0,0,0,0,0,0,0.0664283027353116,0,0,0,0.243714512466957,0,0,0,-0.0180913157032027,0,0,0,0,-0.0252071143746537,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0737770375343868,0,0.0519990935248507,0,0,0,0,0,0,0,0,0.243188007766073,0,0,0,0,0,0,0,0.20811094990868,-0.0313614940721631,0,0,0.123253928059432,0,0,0,0,0,0.00979852654809932,0,0,0,0,0.130265458362549,0,0.0952540839644343,0,0,1.73472347597681e-18,0,0,0.00868081486084888,0,0.0199390149375344,-0.0600111637074362,0,0,0,0,0,0
X002008.SZ,0,0,0.142493965374194,0,0.157241469204779,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0711741902681054,0,0,0.108699244259565,0,0,0,0,0,-0.196798899270943,0,0.0912761898239647,0,0,0.219047412465857,0,0,0,0,0,0,0,0,0,0,0.183743211745855,0,0,0,0,0.0349054100795789,0,0,-0.00856356067087939,0.0404353372892797,0,0,0,-0.149539806759739,0,0
X600487.SH,0.199411730528698,0,0,0,0,0,0,0,0,0.593732641211541,0,0,0,0,0,0,0,0.0110345227692654,0,0,0,0,0,0,0,0,0,0.300082137098954,-0.0243781662337477,0.052474029831074,0,0,0,0,0,0,0,0.0425961803964837,0,0,-0.221681508272506,0,0,-0.0414529574003167,0,0,0,0,0,0,0,-0.0174280895273808,-0.0284017914515466,0,0,0,0,0,0
X600498.SH,0,0.150141318189555,0,0,0,0,0,0,0,0.499369691985898,0,0,0,0,0,0,0,0,0.0515733919325617,0,0,0,0,0,0,0,0,0,-0.106164666384733,0,0,-0.124088809396546,-0.116325723476907,0,0.0511905081712588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278106277746494,0,0.149867395949101,-0.00789060943763938,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0960918199827984,0,0,0,0.173558483185072,0,0.23188854461875,-0.0171695839198147,0,0,0,0,0,0,0,0.143270097627643,0,0,0,0,0,0,0,0,-0.058165508834247,0,0,0,0.0376176232447063,0,0.277161711072402,0,0,0,0,-0.000327988317740204,-1.73472347597681e-18,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785381258674892,0,0,0,0.302007121289798,0,0,0,0,0,0.532924101301127,0,0,0,0,0,0,0,0,0.296614528687742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708534709279289,0,0.0435415028825207,-0.0164915455067768,0,0,0,0,-0.11624665804292,0,0
X000661.SZ,0,0,-0.138738770684273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368401199502519,0,0,0.147960563049924,0,-0.263125478448894,0,0.180061109670256,0,0,0,0,0,0,0.0657195703099594,0,0,0,0,0.160220146066799,0,0,-0.069110809542752,-0.0676755401217686,0,0.676056842011215,0,-0.306976924329995,0,0
X000596.SZ,0,0,0,0,0.176718148503714,0,0.458636411479103,0,0,0,0,0,0,0,0,0,0,0.0544234357987867,0,0,0.0421914796433473,0,0,0,0.0653037687138213,0,0,0,0.0211970587882623,0,0,0,0,0.0587830781691411,0,0,0,0.160478696340004,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0209298960050118,0.0738749815889408,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.292332640066365,0,0.0494358080550889,0,0,0,0,0,0,0,0,0,0,0,0,0.130131632745348,0,0.0899113021063612,0,0,0,0,0,0,0,0,0,0.0172465301215749,0,0,0,0,0,0,0,0,0.0369701075786823,0,0,0.125584880595974,0,0,0,0,0.000825170445043977,-0.00743763129993815,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.112368054299996,0,0,-0.153688306040042,0,0,0,0,0,0.109547166856704,0.157146493738766,0.16269834264005,0,0,0,0,0,0,0,0,0,0,0.288449664950657,0,0,0,0,0,0,0,0,0,0,0,0.0381665547863182,0,0,0,0.0673428130542335,0,0,0,0,0.48483565909555,0,0,-0.190436603556119,0.259484657161117,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0.0714418529375738,0,0,0,0,0,0,0,0,0,0,0,0.326697355671212,0,0,0.0477834162998902,0,0.496708756288289,0,0,-0.0126156291740284,0,0.281426928217854,0,0,0,0,0.123617992554762,0,-0.478121802564383,0,0,0,0,0,-0.345930675271766,0,0.418903095940396,0,0,0,0.0903228025574962,0,0,0,-0.059570155590693,0.370767234192957,0,0.350684120688026,0,0,0,0
X600566.SH,0,0,0,0,0,0.362968071657892,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.157803961044669,0,0,0,0,0,0,0,0,0,0.104843811264062,0,0,0,0,0,0.152321685897293,0,0.0311195419341383,0,0,0,0,0,-0.203970735920342,0,0,0,0,0,0,0,0,0,0,0.0314225694036381,0,0,0,0,0,0,0
X002179.SZ,0,-0.188726063337207,0,0,0,0,0,0,0,0,0,0,0,0,0.127875680385509,0,0.023028853589266,0.177457103126036,0,0,0,0,0,0,0,0.0169823787993351,0,0,0,0,0,0,0,0.056132234007956,0,0,0,0,0,0,0.233975807415647,0,0,0.0145844341123156,0.275314017046704,0,0,0,0.10532303731335,0,0,-0.0154066369441119,0.0351707413578927,0,0,0,-0.302388397064891,0,0
X600177.SH,0,0,0,0,0,0,0,0.0119691296098159,0,0.0586524272741374,0,0,0,0,0,0,0,0,0,0,0.0136884946572725,1.73472347597681e-18,0,0.0801524741755059,0,0,0.0670938522861142,0,0.0287497451835832,0,0,0,0,0,0,0,0.054213576189201,0,0,0,0,0,0.0247720568139063,0,0.0835702036510592,0,0,0.166689576891163,0.0345110844536824,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.234115463306158,0,0,0,0,0,0.163529091714684,0,0.123443468276928,0.093107903395026,0,0,0.128351306575206,0.0498176431286996,0,0,0,0,0,0.0299261147098661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17481100658019,0,0,0.0173351005670776,-0.0745509371022098,0,0,0,0,0,0
X600066.SH,0,0,0,0,0.470943254388529,0,0,0,0,0,0,0,0,0.312419136683172,0,0,0,0,0,0,0,0,0,0,0.144976557505171,0,0,0.00241107362684703,0,0,0,0.146646892798565,0.0399374155342873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327798031336409,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118096010823407,0,0,0,0,0,0,0,0,0,0.0797258572644837,0,0,0,0,0,0,0.019922124475022,0,0,0,0,0.110831345530674,0,0,0.0395370763820519,0.0533744197904423,0,0.0259855540526949,-0.0792679223987559,-0.0834846931563357,0,0,0,0,0
X600089.SH,0,0,0.00324879641221798,0,0,0,0,0.00666628261436716,0,0,0,0,0,0,0,0,0,0,0,0.0770862860136786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115857125001414,0,0,0,0,0,0.0438431808382226,0.155141258602882,0.221604461360477,0,0.0484512435952691,0,0,0,0,0,-0.0312852304995193,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30708349990172,0,0,0.0123392315538528,0,0,0,0.144241185001572,0,0,0,0,0,0.0577847180728768,0.183212753628371,0,0,0.360976971073759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577593565287616,0.104486526847673,0,0,0,1.73472347597681e-18,0,0
X600372.SH,0,0,0.0286731294475467,0,0,0,0,0,0,0,0.285998650673184,0,0,0,0,0,0,0.150496278332798,0,0,0,0,0.108231541502754,0,0,0,0,0,0,0,0,-0.0121536882540601,0,0.0192896685732382,0.142690349581363,0,0,0,0,0,0,0,0,0,-0.00957622373412849,0,0.086528834427219,0,0,0,0,0,0.0408045553877735,0,0,0,0,0,0
