,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X600104.SH,X002415.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X000568.SZ,X002475.SZ,X600690.SH,X000338.SZ,X600741.SH,X000596.SZ,X600809.SH,X000661.SZ,X601877.SH,X002236.SZ,X000157.SZ,X600703.SH,X000100.SZ,X600183.SH,X300003.SZ,X600271.SH,X300142.SZ,X002007.SZ,X300124.SZ,X002179.SZ,X002241.SZ,X000625.SZ,X002506.SZ,X600498.SH,X600177.SH,X600867.SH,X002008.SZ,X600487.SH,X300014.SZ,X000050.SZ,X002049.SZ,X002129.SZ,X300146.SZ,X300136.SZ,X002463.SZ,X600066.SH,X002371.SZ,X000977.SZ,X600522.SH,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.257650806122325,0,0,0,0,0,0,0,0,0,0.0396805088960062,0,0,0,0,0,0,0,0.119988867330331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0132293949205279,0,0,0,0,0.0913962155150769,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.392299912908937,0.127229401963445,0,0.0536262435371411,0,0,0.107937031183441,0,0,0.017561883802472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150531142958927,0.00156473729653575,0,0,0,0,0,0.0559474252585549,0,0,0,0,-0.0472105887228764,-0.00966675779731593,0,0,0,0,0,0
X000651.SZ,0,0.207236098704153,0,0,0,0,0,0,0,0,0,0.227220526767839,0,0,0.0430750179430216,0,0.0869611149607865,0,0,0,0,0,0,0,0,0,0.0159078631590577,0,0,0,0,0,0,0,0,0,0.0203092409373678,0,0,0,0,0,0,0,0,0,0.0168922413228131,0,0,0,0,0,0.0241014038516141,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.206607479578821,0,0,0,0,0,0.123863795320423,0,0,0,0,0,0,0,0,0.119300916842303,0.101531400728344,-0.0214372808576058,0,-0.0765701387625696,0.0329273087451285,0,0,0,0.079325101033873,0,0,0,0,0.1626607211338,0,0.225994358914884,0,0,0,0,0,0,-0.0546420062860924,0,0,-0.0251186168718262,0,0,0,0.0470235027669844,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.0900247452761383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20657562824111,0,0,0,0,0,0,0.119846117669753,0,0,0,0,0,0,0,0,0.103755009373518,0,0,0,0.00972733795320426,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.0527225880787496,0,0,0.093321344095396,0,0,0,0,0,0,0,0.659940954933067,0,-0.0394209544068483,0,0,0,0,0,0,0,0,0.225865356047106,0,0,0,0,0.0144106398419607,0,0.0797136241247368,0,-0.0485720359884156,0,0.206518524781916,0,0,0,-0.0981426286607424,0,0,0,-0.101947869891726,0,0,-0.00721716890116722,0,0,0,0.0391267583837804,0,0
X002304.SZ,0,0.1072125538675,0,0,0,0,0,0,0,0,0.217145171450575,0,0,0,0,0.290179950084168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128498204705566,0,0.00382860680961661,0,0,0,0.0733932313135554,-0.020570675419886,0.0238822458263076,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.100232282420601,0,0,0,0,0,0.057709432116052,0,0,0,0,0,0,0,0.014112749102446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568299695741334,0,0,0,0,0.0695194201789743,0,0,0,0,0,0,0,0.0632141879291913,0,0,0,0.00807574659051518,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0.109121115010478,0,0,0,0,0,0,0,0,0,0,0,0.187515148266124,0,0,0,0,0,0,0,0,0,0.416738208375055,0,0,0,0,0,0,0.0420407203443954,0.0261069680795054,0,0.105914394760356,0.0561168706814468,0,0,0,0,0,0,0.0343251280906834,0.0324003044959639,0,0,0,-0.012388616976897,0,0
X600031.SH,0,1.38777878078145e-17,0.111026839958966,0,0,0,0,0,0,0,0.0313287873944957,-1.73472347597681e-18,0,0.208470716213808,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.130363823711719,0,0,0,0.0492848629313629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970956745158294,0,0,0,0,-8.67361737988404e-19,0,0,0,0.00172176057194281,0,0
X000568.SZ,0,0.54898245250058,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0409802692296326,0,0,0,0,0,0.18325583102296,0,0.0896307766153877,0,0,0,0,0,0,0,0,0,0,0,0,0.0244710165491171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00064317868245461,0,0,0,-0.0010625129743413,0,0,0,0,0,0,0
X002475.SZ,0,0.018220894162439,0.102602653532587,0,0,0.274200763881905,0,0,0.289476848986373,0,0,0,0,0,0,0,0,0,0,0,0,0.204813697417964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151859512491116,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0
X600690.SH,0,0,0,0,0,0.0431491175154747,0,0,0,0,0,0.0894630564778369,0,0,0.0738608748749135,0,0,0,0,1.73472347597681e-18,0,0.0749629516567561,0,0,0.073956614735872,0,0,0,0,0,0.0789154069319734,0,0,0,0,0,0,0.0123109102477195,0,0,0,0,0,0,0,0,0,0,0,0.0322390238555827,-0.0210737473727357,-0.0263792353874724,0,0,0,0,0.0718401641183234,0,0
X000338.SZ,0,0,0.117977255489228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194945861118652,0,0,0,0,0,0,0,0,0,0,0,0.0657073474090992,0,0,0,0,0,0,0.0614712137224037,0.300102360700344,0,0,0,0,0,0,0,0,0,0,0,0,0.0148616211677245,0,0,0,0,0,0
X600741.SH,0,0,0,0,0.078763051571279,0,0,0,0,0,0,0.284503525712588,0.242898010853694,0,0,0,0,0,0,0,0,0.109168681136804,0,0,0,0,0.00664761933792331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326650737963501,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.063930714597566,0.208316525536894,0,0,0,0.116395222637939,0,0,0,0,0,0.415979650700427,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0303613942270945,0.0424481055201857,0,0,0,0,0.0443924169524549,0.0486455264304546,0,0,0,0,0,0.191944308518597,0,0,0,0,0,0,0,0,-0.0126895637302129,0,0,0,0,0.192504509925398,0,0
X600809.SH,0,0.325136618978558,0.0721030438408145,0,0,-0.0343126365521933,0,0,0,0,0.105675215538928,0,0,0,0,0.188707952016407,0,0,0,0,0,0.0312218404142612,0,0,0,0,0.0311097172254426,0,0,0,0,0,0,0,0,0.00934501303000541,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.14163152742942,0,-0.00111887478269927,-0.00438870291234641,0,0,0,0,0,0
X000661.SZ,0.0929718900692829,0.0701491610526708,0,0.231254395100416,0,0,0,0,0,0,0,0.0387212564833196,0,0,0,0.0967894649615482,0.120366963384119,0,0,0,0,0,0,0,0,0,0,0.200708671912456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171826614275029,0,0,0,0,0.00769861803343152,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.0203962583872162,0,0.0803333127936357,0,0,0,0,0,0.0016529187084737,0,0.0074256926900522,0,0,0,0,0,0,0,0,0,0.0357108817717063,0,0,0.0240951123274393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483983218406067,0,0,0,0,0,0,0.0276181013590722,0,0,0,0,-0.0299094816392484,0,0,0,0.062268231058183,0,0
X002236.SZ,0,0,0,0,0,0.623928409437055,0,0,0,0,0.0754654299612171,0,0,0,0,0,0,0.0014844462031547,0,0,0,0,0,0,0,0,0,0,0,0,0.0900897517170656,0,0,0,0,0,0,0,0.0322223723705867,0,-0.0506790952985809,0,0,0.153708195662088,0,0,-0.0654847541752794,0,0,0.0950046522979475,0,-0.00631218212142241,-0.0372903108673003,0,0,0,0.0263881149203156,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0590710845752521,0.367888799499301,0,0,0,0,0,0,0,0,0,0,0,-0.0710251452135119,0,0,0,0,0,0,0,0,0.108372662328551,0,0,0,0,0.11285892985566,-0.356062528237733,0,0.254741817726923,0,-0.0490436271442832,0,0.00918578032032908,0,0,0,0,0,0,0,0,-0.0971410419896925,0.0778806307957903,0,0,0,0,0,0
