,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X600690.SH,X002415.SZ,X000651.SZ,X003816.SZ,X600809.SH,X002371.SZ,X000568.SZ,X000725.SZ,X600104.SH,X600031.SH,X000625.SZ,X300124.SZ,X000063.SZ,X002304.SZ,X000338.SZ,X002179.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X002463.SZ,X600089.SH,X002028.SZ,X000157.SZ,X600372.SH,X600066.SH,X600741.SH,X600584.SH,X600703.SH,X600418.SH,X000977.SZ,X002236.SZ,X600522.SH,X600183.SH,X601877.SH,X002049.SZ,X000921.SZ,X000800.SZ,X601799.SH,X600487.SH,X002294.SZ,X002180.SZ,X002074.SZ,X000661.SZ,X002223.SZ,X000400.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0227334377655053,0,0,0,0,0,0,0.144336022019524,0,0.2256472542487,0,0,0,0,0,0,0,0,0,0.0652737184546638,0,0,0,0,0,0,0,0,-0.0768902010181882,0,0.104642561794936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242304788802702,-0.109840372337863,0,0,0,0,0,0
X000858.SZ,0.328311998687429,0,0.106156979126278,0,0,0,0,0,0.280913591382081,0,0,0,0,0,0,0,0,0,0,0.0923433475467179,0.113240775623239,0,0,0,-0.0926001216887662,0,0,0,0,0,0,-0.00418348725441381,0,-0.0362531043996993,0,0,0,0,0,0,0.0319433125865567,0,0.0367418021419641,0,0,3.46944695195361e-18,0,0,0.0725613190968199,0,0,0.0436303972667159,0.0249693802172718,0.0420777512502126,0,0,-0.0226150350734911,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0557444288096225,0,0,0,0,0,0,0,-0.0801901497245176,0,0,0,0,0,0,0,0,0,0,0,0,0.0989387732464255,-0.0358498876340651,0,0,0,0,0,0,0.275707777707614,-0.128193729706446,0,0.268652616121176,0,0,-0.0729199024762952,0,-0.0448492951561368,0,0,0,-0.0315752590168597,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664391335972432,0,0,0,-0.0810019161383844,0,0,0,0.474998589725994,0.0865810831266342,0,0.0156900623978898,0,0,0,0,0.234232194643108,0,0.031347188195562,0.0245706405611871,0,0.127183773269285,0,0,0,0,0,0,0.0506308658904573,0,0,0,0,0,0,0,-0.0640313435206778,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.355201665476139,0,0,0,0,0.0563256996772584,0,0,0,0,0,0,0.102287190884533,0,0.0388398228938522,0,0.0653010714402327,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476808671908912,0,0.0179756162987354,0,0.273798363833376,0,0,0,0,0,0,0,0,0.0501708754465185,0,0,0.00902217905121168,0,0,0,-0.00133180575784325,0,0
X002415.SZ,0,0,0,0,0.243661382420042,0,0,0,0,0,0,0,0,0.163543685189307,0.0635566395498054,0,0,0.0391473389909291,0,0,0.0246572912293685,0,0,0,6.93889390390723e-18,0,0,-0.212330994859869,0,0,0,0,0,0,0,0,0,0,0,0.264409381300204,0,0,0.0941238800301396,0,0,-0.0321760051023118,0,0,0,0.0120069187830743,0,0.0211403975643515,0,0,0,0,-0.0247475077812441,0,0
X000651.SZ,0,0,0,0,0.154132368309007,0,0,0,0,0,0,0,0,0.124963152211937,0,0,0,0,0,0,0,0,0,0,0,0.00675266076386488,0.0152773397520353,0,0,0.051732265469477,0,0,0,0,0,0,0,-0.0270371402409978,0,0,0.169761514294335,0,0,0,0,0,0,0,0,0,0,0,-0.0140490632544584,0.0758802977128298,0,0,-0.0194472648804683,0,0
X003816.SZ,0,0,0,0.0205952763125512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.333853908551021,0,0,0,0,0,0,0,-0.292617589343106,0,0,-0.159946072140629,0,0,0,0,0,0,-0.0489435578983281,0.154721681390504,0,0,0,-0.0467828588014471,0,0,0,-0.0361881344666073,0,0.0870751087973014,-0.144745887085016,0.288224802410722,0,0,-0.0557666769283884,0,0
X600809.SH,0,0,0,0,0,0,0,0.025262044975455,0,0,0.177059616160212,0,0,0,0,0,0,0,0.00615257438636659,0,0.581118657082625,0,0,0,0,0,0,0,0.201905147707463,0.0587271431805768,0,0,0,0,-0.0883650842215177,0,0,0,-0.0535456434280942,0,-0.0447784754535697,0,0,-0.116392078430392,0,0,0,0,0,0,0,-0.0176024448495846,0,0,0,0,-0.013882930411016,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038572765824778,0,0,0,0,0,0,0.0444508004145017,0,0,0,0,0,0,0,0,0.0775906995858767,0,0.142884686876974,0,0.0178712991429873,0,0,0.206898650212065,0,0,0,0,0,0,0,0,0.244972331598226,0,0,0,0,0.195514006289628,0,0.0303985404504652,0,0,0,0,0,0
