,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600703.SH,X600690.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X000625.SZ,X000338.SZ,X002456.SZ,X600031.SH,X600066.SH,X000100.SZ,X601877.SH,X002008.SZ,X600809.SH,X300124.SZ,X300136.SZ,X600487.SH,X002508.SZ,X600522.SH,X300003.SZ,X002085.SZ,X600867.SH,X600699.SH,X600089.SH,X002294.SZ,X000050.SZ,X600498.SH,X000157.SZ,X000596.SZ,X600177.SH,X600271.SH,X002180.SZ,X600566.SH,X000559.SZ,X600118.SH,X300115.SZ,X600707.SH,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.485605239067984,0,0,0,0.0158086299221075,0,0,0.0181191892415731,0.0828713989580918,0.150397988448075,0,0,0,0,0,0,0,0,0,0,-0.251632540820343,0,0.0116162820985301,-0.122223275002869,0,0.0648132574680076,0,0,0,0.108937195984769,0,0,0.0504496976936206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175651676201969,0,0,0,0,0,0
X002475.SZ,0,0.0261673323365896,0,0,0,0,0,0,0,0,0,0.0254095299732299,0,0,0,0,0,0,0.173212823647609,0,0,0,-0.182263014130158,0,0,0,0.356211882921416,0,0,0,-0.0651339250717992,-0.0274755069950439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397707050011855,0.0482654917259609,0,-0.0132733541429186,0,-0.0477317120730444,0,0,0,0,0,0,0
X002236.SZ,-0.122616274965084,0,0.326980753911253,0,0,-0.157400049353977,0,0,0.218544280894761,0,0.21815839542391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,-0.0294326176459662,0,0,0,0,0,0,0,0,0,0,0,0,0.0114906591901577,0,0,0,0,-0.0619887001193529,0,0,0,0,-0.0123942642036365,0,0,0,0,0,0
X002241.SZ,0,0,0.167976541960691,0,0,0,0,0,0,0,0,-0.124248528322636,0.0425815530554156,0,0,0,0,0,0.376784406688022,0,0,0,0,0.124937917380762,0,0,0,0,0,0,0.0519964575091128,0,0.12168393782866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141605510380425,0,0.0407192238370046,0,0,0.0175568445234407,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0710919102817625,-0.0240078378513279,0,0,0,0.284272525927832,0,0,0,0,0,0,0.122112109995469,0,0,0.0261195694319041,0,0,0.0909054608183505,0,0,0.0719064206691161,0,0.0366526361640153,0,0,0.13305749437064,0,0,0.0454527814808587,0,0,0,0,0,0,0,0,0,0,0.0454461599302252,0,0,0,-0.0172643977708432,0.0502746954217504,0,0,0,0,0,0
X000338.SZ,0,0,0.0436739420268679,0,0,0.0331691257026691,0,0.026704958745324,0.0367410424060598,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0561453881258551,0,0,0,0,0,0,0,0,0,0,0.0916672892558155,0.419931071156845,0,0.136683691179736,0.0202389390161172,0,0,0,0,0,0,0.149544892440557,0,0.0928414473442135,0,0,0,0,0.00544092708650843,0.00264973328141353,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,-0.0161399830977704,0,0,0.216479087540827,0.184474111350696,0.210923478622514,0,0,0,-0.0822036051035612,0,0.176475860581171,0,0,0.00161481597125479,0,0,0,0,0,0,0,0,0,0,0,0.215161764010166,0.20023093945176,0,0,0,0,0.156921649325913,0,0,0,0,0.0757508869471226,0,0,0,0.0178555189251665,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.0911575074117894,0,0,0,0,0,0,0,0,0,0.0514399266879389,0,0,0,0,0,0,-0.0524093637328929,0,-0.093565218855441,0.133521833489355,0,0,0,0,0,0,0,0,0,0,0.470753668828966,0,0,0,0,0,0,0,-0.204991200329149,0,0,0,0,-0.0973142496670917,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.447071233486598,0,0,0.246383227310363,-0.0104950939077289,-0.0430101566549076,0,0,0,0,0,0,0,0,-0.132304581483306,0,0,0.026925232320322,0,0,0,0,0,0,0,0,0.223399531564134,0,0,-0.0100589480779469,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.163368007846318,0,0,0,0,0,0,-0.0857328758252221,0,0,0,0,0.0392016358764445,0.161355484909162,0.0239935353216632,0,0,0,0,0,0,0,0,0,-0.0294551179860795,0,0,0.00309461708667761,0.012587831119539,0.124387955086814,0,0.036149823838441,0,0,0,0,0,0,0,0,0,0,0,0,0.0701065910811066,0,0,0.00321238976233394,0,0,0,0,0,0
X601877.SH,0,0,0,0.191726494986908,0.0519062636256671,-0.023355330372735,0,0,0.0639846874098647,0,0,0,0,0,0,0,0,0,0,0.116849411491536,0,0,0,0,0,0,0,0.00601783992973792,0.00986642248403312,0,0.0389994353006409,0,-0.023057409348717,0.205898978311059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220982299111223,0,0,0,0,0,0
X002008.SZ,-0.217385847819981,0,0.13191444060552,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.328585344457535,0,0,0,0,0,0.269511730929328,-0.0541623936317304,0,0,0,0,0,0,0,0.00158864546721598,0.0469635295763059,0.0576319356078546,0,0,0,0,0,0,0,0,0,0,0,0,0.00451682910060189,0,0,0,0,0,0,0,0,-0.0207513262617377,0,0,0,0,0,0,0
X600809.SH,0,-0.0787803262777474,0,0,0.13867941515411,-0.0459423180625748,0,0,0,0,0,0.495733471450354,0,0,0,0.0140893256936381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130644806335713,0,0,0,0,0,0,0,0.191587197314784,0,0,0,0,0,0,0.113190753525536,0,0,-0.0451945522825105,0,0,-0.0288409227383615,0,0,0,0,0,0
X300124.SZ,0,0,0.0401372103267758,0,0,0,0,0,0,0,0.0692810831084577,0,0,0,0,0.0965389007216871,0,0,0,0,0,0,0,0.0834002913679243,0,0,0,0,0,0,0.176897807226834,-0.155614018191779,0,0.149444659362388,0.17316550281899,0,0.0523192564721967,0,0,0,0,0,0.0750685741538871,0.065691743227248,0,0,0,0,0.0121756790620857,0,0,-0.01176868761924,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0116848482879669,0,0,0.283459676804405,0,0.160121518700553,0.1426073771056,0.306844412965505,0.2539690282214,0,0,0,0,0.0491213599032254,0,0,0,-0.0241990370806357,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338452223577037,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240865007331715,0,0,0,0.162112853473458,0,0.106530643546171,0,0,0,0,0.0847165626705177,0,0,0,0,0.177469061685841,0,0.293376421024317,0,0.00276613018805631,0,0,0,0.0760577543947514,0,0,0,0,0,0,0,-0.0508388823146553,0,0,0,0,0,-0.0440085107098991,0.025027093595861,0,0,0,0,0,0
X002508.SZ,0,0,0.0669285787714794,0.218188641107212,0,0,0,0,0,0,0.187570125041152,0,0,0,-0.0382956245937099,0,0.0878273420668303,0,0,0,0,0,0,0.067660333698042,-0.0126835077305792,0,0,0,0,0,0,-0.233577205315422,0.0833429277009945,0,0,0,0,0,0,0,0,-0.0336429414391418,-0.0332746254037636,0,0,0,0,0,0,0,0,-0.0408344137845105,0.0595521580849737,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.215699475764366,0.238387341777508,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.00118345665302381,0,0,0,0,0.0444324409583327,0.312033366551076,-0.128230827457359,0,0,0,0,0,0,-0.116443332243795,0.0562985017437988,0,0,-0.0719506027297071,0,0,0,0,0,0,0,0,0,-0.0367166278825944,0,0.018223367473115,-8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0,0,0.00763228766167526,0,0,0.272288273100095,0,0.0383359792956693,0,0,0,0,0.0169393286771346,0,0,0.49799810659792,0,0,0,0,0,0,0.00919324712486483,0,0,0,0,0,0,0,0,0,0,-0.19919579010835,0,0,-0.09112347757341,0.0993280645050877,0,0,0,0,0.136397290679983,0.391080335078216,-8.67361737988404e-19,-0.0502900305276386,0,0,0,0,-4.33680868994202e-19,0.0605185899705356,-0.055542107387414,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.252966206417258,0,0,0,0,0,0,-0.0245531314553426,0,-0.0379158043780162,0,0,0,0,0.0763942783050792,0,0,0.197057034024738,0,0.00372564095114314,0.0794013699687559,-0.277333639474711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106849733616178,0,0,0.0833155317310501,0.0221156506418052,0,0,0,0,0,0
X600867.SH,0,0,0.255876557899109,0,0,0.0269657585831945,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0471959427801573,0.0285523522349114,0,0,0,0,-0.0187944671559196,0,0,0,-0.0101492062598823,0,0.0248420595580385,0,0.0326795044614084,0,0,0,0,0,0,0,-0.051480148042669,0,0,0,0,0,0,0,0,0,0,0.134504987838048,0,-0.0108620048494203,0,0.0345930927843412,0,0,0,0,0,0,0
X600699.SH,0,0,0.0812957554263285,0,0,0,0,0,0,0,0,0,0,-0.110469794871759,0,0,0,0.0796461518830162,-0.00550162665449738,0.123098630298777,-0.000481025413822199,0,0.262943669528327,0,0,0,-0.00894802292737746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0974509509640206,0.077746258065999,0,0,0,0.0163867153240254,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,-0.00227470918659861,-0.0175658870642899,0,0,0,0,0,0,0.00807143662299679,0.0182287670765244,0.064425175166577,0,0,0,0,0.0217407332528541,0,0,0,-0.0177427880185069,0,0,0,0,0,0,0,0.17985427706953,0,0,0,0,0,0.120496617262661,0,0,0,0,0,0,0,0,-0.0287990174566195,0.0199369110149036,0,0,0,0,0,0
X002294.SZ,-0.0274591121068126,0,0,0,0,0,0,0,0,0,-0.0124118082522991,0,0,0,0,-0.00754767446043121,0,0,0,-0.244540035286256,0,-0.12325256118406,0,0,-0.0230407348471465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30533310196324,0,0,0,0,-0.0556110495996164,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0.234517344919082,0,0,0.0310817647661853,0,0,0,0,0,0,0.501739101899049,0.679102641480735,0,0,0,0,0.151578653526134,0,0,0,0,0,0,-0.0856768824318374,0.100383520161865,0,0,-0.0203676783271006,0,0,0,0,0,0.0281875933996765,0.0453580320332705,0,1.0842021724855e-19,0,0,0,0,0,0.0226833002982403,0,0,0,0,0.011329036220217,0,0,0,0,0,0
X600498.SH,0,0,0,-0.05448108292749,0,0,0,0,0.133185874473102,-0.00738340849382559,-0.0160415364031944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931728623507624,0,0,0,0,0,-0.0824472461212768,0,0,0.12805822803882,0,0,0,0,0,-0.0804812082404971,-0.121011726454641,0.0531374913754101,0,0,0.15702200431067,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,-0.0184485215314494,0,-0.0166226180497973,0,0,0,0,0,0,0,0,0,0.253396360746467,0,0,0.0215192246565143,-0.0289049790941508,0,0,0,0.0551747283773221,0.0846751143886781,0,0,0,0,0.0652545332902464,0,0,0.12247661500506,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00884950622914068,0,0,0,-0.0189978214430492,0.0231223953110511,0,0,0,0,0,0
X000596.SZ,0.380906114751405,0.245268576069186,0.0780938275029273,0,0,0.0190011657510056,0,0.312489400770225,0,0,0.184598145574028,0,0,0.0419612675674102,-0.0982553909660102,0,0,0,0,0,0,0,0,0,0.277929754614861,0.238357912252952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192082360013847,0,0,0,0,0,0,0,0,0.019452850567219,0,-0.0509193196180161,0.0430028052650782,0,0,0,0,0,0
X600177.SH,0,0,0,0.00541249702144494,0,0,0,0,0,0,0,0,0,0,0.0136134100696449,0,0,0.148658740892575,0,0.0265237520982349,0,0,0.0675206177900535,-0.0185608184227827,0,0,0,0,0.0520474404961354,0,0,0,0,0.0650959306374462,0,0,0,0,0.0599394925743212,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186384620109043,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0316368478990131,0,0,0,0,0,0,0,0,0.131176794653376,0,0,0,0,0,0,0.00334143838121159,0.0180934435527407,0,0.0354935701876897,0,0,0.047667687091765,0,0,0.0659836759355178,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.03060819202085,0,0.0516089948949188,0,0,0,-0.0074183032094496,-4.33680868994202e-19,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,-0.365044439569079,0,0,0,-0.16383748243439,0,0,0,0,0,0,0,0,0,0,0,0.270410674582527,0,0.117086098290541,0,0,0,-0.129238219281983,0,0,0.291092356421664,0.17301619046075,0,0,0,-0.138597768834746,0,0,0,0,0,0,0,0,0,0.277269379501429,0,0,0,0.0564343423518841,-0.0597913931559728,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0.114884090693024,0,0.0355106415512105,0,0.369583228064004,0,0,0,0,0,0,-0.228302446304694,0.00670269874307011,0,0.143128897298825,0,-0.00104844636983434,0.00252605342150444,0,0,0,0,0,0,0.169856331323388,0,0,0,0,-0.156514323082358,0,0.0171110918975209,0,0,0,0,0,0,-0.103045611070809,0,-0.141310344973314,0.00290437498047612,0,0,0,-0.0588135636373406,0.044428505432388,0,0,0,0,0,0
X000559.SZ,0,0,-0.0892501546765503,0,-4.33680868994202e-19,0.260733182528189,0,0,0,-0.217353239669015,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510217510551496,0,0,0.0975393772539663,0.0109858604207133,0,0.0456572925602107,0,0,0,0,0,0,0,0,0,0,0,0.0157822491105137,0.0140629671766554,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0528558840180909,0,0,0.00357226051223498,0.0267869477193589,0,0,-0.075252979026728,0.0592101201154117,0,0.0329936829605704,0,0,0,0,0,0,0,0,-0.0178998878553022,0,0.0081863947579334,0,0,0.0422080883424977,0,0,0,0,0,0,0,0,0,0,0,0.307931972357531,0,0,0.0397360290184813,0,0,0,0.022604765826251,-0.0675091218876351,0,-0.0774281791637103,0.0820989035183873,0,0,0,0,0,0
X300115.SZ,0,0,-0.0557695921442974,0,0,-0.357944900656327,0,0,0,0,0,0,0,0.187756464714255,0,0.00132303666585445,0,0,0,0,0,0,0,0,0.0586761684334721,-0.0791493256724867,0,0,0,0,0,0.233689097505884,0,0,0,0.11892986427459,0,0,0,0,0,0,0,-0.0391068684190166,0,0,0,0.131313080622143,0,0,0,0,-0.00656059422632303,0.0864296647167804,0,0,0,0,0
X600707.SH,0,0,0,0,0,0.114266524926709,0,0,0,-0.0701393983116686,0,0.0660571210404469,0,0,0,0,0,0.0106972123275052,0,0,0,0,0,-0.203410460374893,0,0,0,0,0,0,0,0,0.135359278066169,0,0,0,0,0.146910466667695,0,0,0,0.384577687239303,0.180449671564613,0,0,0,0.163188621285753,0,0.167104484513219,0,0,0,0.0368919647654925,0,0,0,0,0,0
X002179.SZ,0,0,0.0933366178467116,0,0,0,0,0,0.0643803777990495,0,0,0,0,0.125667696483571,0,0,0,0,0,0,0,-0.211186068808481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0896370374264047,0,0,0,0,0,-0.0783468939401078,0,0,0.0096094715861618,0.169042108020737,0,0,0,-0.0455483224120526,0.0244658800122751,0.138312892149206,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.251472587330086,0,0,0.172088211202767,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.124573031039245,0,0,0,-0.0274716469774468,0.218595812758583,-0.0409161545699303,0,0.00504574232739719,0,-0.0458345303592863,0,0.0750380201224417,0,0,0,0,0,0,0,0,0,0,0,0,0.000956476474320731,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0792182648088719,0,-0.00543207441868594,0,0,0,-0.0795146166540651,0,0,0,0,0,0,-0.11885462041749,-0.0286694739896453,0,0,0,-0.161740615677906,0,0.125999542195699,0,0,-0.0358000881448492,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288261336594889,-0.113294452692237,-0.0247829904416868,-0.0456140042179732,0,0,0,-0.0380328774217647,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.377660567841791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181884735878701,0,-0.0543948863244149,0,0.117244233636632,0.028201113480167,-0.0530054877256078,-0.197930933773201,0,0,0,0,0,0,0,0,0,0,0,0,0.108705782952692,0,0,0,0,0,0.697954323179981,0,0,0,0,0,0
TED,-0.501926935606979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.034292094493819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94724668188107,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.15109147129731,0,0,-0.0596480345911756,0,0,0,0,0,0,-0.19613100404436,0,0,0,-0.0421033918097391,0.0800238730450822,0,0.0747059970054178,0,0,0,0.303119568900603,0,0,0,0,-0.164274986862913,0,0,0,0,0,0,0,0.0467961408260473,0,0,0,0,0,0,0,0.147074720889099,0.134218068223393,0,0,0.0765826990384503,-0.0636743739978679,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0344949431600549,0,0,0,0,0,0,0,0,0,0,0,-0.0631496091000645,0,0,0,0,0,0,0,-0.00926033458046204,0,0,0,0,0,0.00237223602419277,0,0,0,-0.0177921733834024,-0.0850693901271385,0,0.0276432456495117,0,0,0,0,0,-0.0205048849657325,0.0305410853436757,0,0,0,0,-0.0130426693266222,0,0,0,0,0,0,0
MKvol,0,0,-0.000373709293646403,0,0,-0.00172197520952173,0,0,0,0,0,0,-0.00260487718526157,0,0,0,0,0,0,-0.00105918605969775,-0.00146400024581293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00162593949906864,0,0,0,0,0,0,0,0.00145723377312764,0,0,0.00118324238150517,0,0,0,0,-0.00250360752718012,0.00362683863079724,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.00513424687133177,0,0,0,0,0,0,-0.0108847255953362,0,0.00615909554590078,0,0,0,0,0,0,0,0,0,0,0,-0.0215115681209699,0,0,0,0,0,0,0,0,0.0149475878081854,0,0,0,0.00578144226683411,0,0,0,0,0,0,0,0,0,0.00848753254746989,0,-0.0444674512380153,0.0897931279153264,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0213541721900533,0,0,0,0,0,0,0,0,0,-0.00309832180302999,0.000193161292978745,0,0.00898764497031862,0,0,0,0,0,0,0,0,0.0150726771050418,0,0,0,0,0,0,0,0,0,0,0,0.00885159380348561,0,0,0,0,0,0,0,0,0,0,-0.00663906790210702,0,0,0,0,0.0147980959780162,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0.0288971046620181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254054484707798,0,0,0,-0.0215274159127329,0,0,0,0,0.0254008635334397,0,0,0,0.00167008411500184,0,0,-0.00795528111483641,0,0,0,0,0,-0.0186183944099567,0,0,0.000528306475854484,0,0,0,0,0,0,0,0,-0.0476402906428022,0.0432078273685444,0,0,0,0,0,0
