,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000661.SZ,X000596.SZ,X601877.SH,X600809.SH,X000100.SZ,X600703.SH,X600271.SH,X000157.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X002236.SZ,X300124.SZ,X002008.SZ,X600177.SH,X000625.SZ,X002179.SZ,X002506.SZ,X600498.SH,X000977.SZ,X600776.SH,X600183.SH,X600487.SH,X002049.SZ,X002371.SZ,X600867.SH,X300146.SZ,X000066.SZ,X600118.SH,X600522.SH,X002129.SZ,X000050.SZ,X600066.SH,X600089.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000568.SZ,0,0.279615258177863,0,0,0,0.0935221875272296,0,0,0,0,0,0,0.0630951197640991,0,0,0,0.0613144893207837,0,0.11114638314368,0,0.0532250577694565,0,0,0,0,0.0810259744826211,0,0,0,0,0.0713884470754739,0,0,0,0,0,0,0,0,0,0.0442063999917919,0,0,0,0,0,0,0,0,0,0,-0.0274172141539678,0,0,0,0,-0.0245611643484802,0,0
X600031.SH,0,0.0443872111439885,0.15903755870009,0,0,0,0,0,0,0,0,0,0.241982412275348,0,0,0.121976457564482,0.0365850331904393,0,0.163964154053526,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143305266123051,0,0,-0.028377021866883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823046987222203,0,-0.00194930115418891,0,0,0,0,0.00470271302028606,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.697791386447079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668283370771088,0,0,0,0,0,0,-0.0414378470386351,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.221464943237736,0,0,0,-0.0959669177789025,0.0208073776987522,0,0,0,0,0,0
X002475.SZ,0,0,0.191504040411191,0.0439255931151282,0,0,0,0,0,0,0,0,0.137119424063721,0,0.0451061812964812,0,0,0,0,0,0.244146822248338,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0266328951194193,0,0,0,0,0,0,0.139322508244784,0,0,0,0,0.0679699589924498,0,0,0.0478996151504992,0,0,0,0,0,0,0,0,0,0,-0.0552441577004473,0,0
X600741.SH,0,0,0.0562953523379046,0,0,0,0,0.0367297443050174,0,0,0,0.201654056425813,0,0,0,0,0,0,0,0.0681636624047724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252193239617152,0.152025762191359,0,0,0,0,0,0,0,0,0,0.223342756932271,0,0.143684130488992,0,0,0.0592664502673625,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.110811657758524,0,0.0163455400396805,0,0,0.291000182423798,0,8.67361737988404e-19,0.0355388003380191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0326714838904725,0,0,0,0,0,0,0,0,0,0,0.00115510297771155,-0.0575714876328467,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0745313982894782,0,0,0,0.0476213773673394,0,0,0.288137764230624,-0.154853621259203,0,0,0,0.231670876741987,0,0,0.470792911888117,0,0,0,0,0,0,0.0730907951326276,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106838576572331,0,0,0.0322484536699103,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00628566056839951,0,0,0,0,0,0
X601877.SH,0,0,0.0814094628676,0,0,0,0,0,0,0,0,0,0,0.1834204992708,0,0,-0.1971784169884,0,0,0,0,0.127450311573243,0,0.079759719501238,0,0,-0.00416634534621859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133725069905449,0,0,0,0,0.075727641479643,0.0866773775092697,0,0,0,-0.0539224577746281,0,0,0,0,-0.000949399927117683,0,0
X600809.SH,0,0.340881383194951,0,0,0,0.00397326293868111,0,0,0,0,0,0,0.177602733292626,0,0,0,0.158161835741494,0,0,0,0,-0.0715075708016367,0,0,0,0,0,0,0,0,0.0250628384402252,0,0,0,0.108346515645786,0.00922953625671269,0,0,0,0,0,0,0,0,0,0,0,0.0374211142130317,0,0,0,-0.0429572068933265,0,0,0,0,4.33680868994202e-19,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951562949637479,0,0,0,0,0,0,0.294645293985949,0.0791529410010906,0.277694477900452,0,0,0,0.0425976631965097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132923520142072,0,0,0,-0.0190120748363379,0,0
X600703.SH,0,-0.0367182223927047,-0.55007460794444,0,0,0,0,0.223053787445622,0,0,0,0,0.19499075860476,0.554832749084017,0.0877673516371262,0,0,0,0,-0.0994398770650251,0,0,0,0,0,-0.166587338500087,0,0,0,0,0,-0.194473071659022,0,0,0,0,0,0,0.349360407645863,0.053623438316356,-0.0287381528532868,0,0,0,0,0,0,0,0,0,0.283354537878059,0.0422879137653788,6.93889390390723e-18,0.339557993532164,0,0,-0.106814075381392,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.159124073873117,0,0,0,0,0,0,0.0765402330079025,0,0,0.0681944971998593,0,0,0,0,0,0,0,0,0.0112136823707978,0,0,0.0833680412004958,0.00888183807418897,0,0,0,0,0,0,0,0.184458140199561,0,0,0.0295543651788166,0,0.0369923299201352,0,0,-0.0229814863704392,0,0,0,0,0.032251691136618,0,0
X000157.SZ,0,0,0.026439921320539,0,0,0,0,0,0,0.186645497427653,0,0,0.114012447968535,0,0,0,0.0171304604585628,0,0,0.0554436463817309,0,0,0,0,0,0,0,0,0,0,0.151384034532607,0,0,0,0.00833383764049854,0.0472314846280435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000310022164935924,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256449104684908,0,0,0,0.131416258959045,0.274260662610854,0,0.0352493105500443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135053298531767,0,0,0,0,0,0,0,0,0.167700045371281,0,-3.46944695195361e-18,0,0,0,-0.0114889432199776,0,0,0,0,0.00995542945558608,0,0
X300003.SZ,0,0,0,0,0,0,0,0.0818663809845259,0,0,0.151545823424899,0,0,0.0580626040639622,0,0,0,0,0,0.11882951228352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618547782026224,0,0,0,0.0452759224903479,-6.93889390390723e-18,0.043734660142501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100751024962156,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0.110002013217089,0,0.076232193242062,0.0508527223872423,0,0,0.00596322068343349,0,0.0700867443729278,0,0,0,0,0,0,0,0.0417514599608871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227792188053543,0,0,0,0,0,0,0,0,0,0,-0.00874383993728883,0,0,0,0,-0.0149446736928246,0,0
X002236.SZ,0,0,0,0,0,0.517132357503257,0,0.0375533445906523,0,0,0.0696648864810721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13246456969608,0,0,0,0,0,0,0.0568067304538546,0,0.00885872717183634,0,0,0,0,0,0.0827496657165872,0,0,0,0,0,0,0,0,0,0,0,-0.00913626876503342,0,0,0,-0.0275411260553003,0,0
X300124.SZ,0,0.119014703012774,0,0,0,0,0,0,0,0.0348395322368616,0.061104034960799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177829959535827,0,0,0,0.156098997279964,0.00596041740115085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123920036891016,0,0,0,0,0,0,0
X002008.SZ,0,0.0642895774540332,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0120710983627069,0.114289494928586,0.254865214530814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00652224717684599,0,0,0,0,0.0523262562456292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0430324319967847,0,0,0,0,-0.0180629490659628,0,0,0,0.0203030976785117,0.0216267014632174,0,0,0,0,0,0,0.173969574459695,0,0,0.0975545472772704,0,0,0,0,0,0,0,0.0286781080787605,0,0,0,0,-0.00232410450812487,0,0,0,0,0.268825182111126,0,0,0,0,0,0,0,0,0,0,0.0682754754088059,0,0,0,0,0.0649391292152029,0,0
X000625.SZ,0,0,0,0.0862680089811698,0,0.0158175533084982,0,0,0,0,0.349705762623384,0,0.0708708782068774,0.0302777454195691,0.250802289686736,0,0,0,0,0.367971246183603,0.0578651445704378,0,0.0606809908364795,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0512996924829344,-0.0657002804111716,0,0,0,0,0,0,0,0,-0.134236612144856,0,-0.0704131623540879,0,0,0,0,0,0,-0.0404182714675912,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.064286719548851,0,0,0,0.0144132532813021,0,0,0,0.0979013765679698,0,0,0,0.0648201494030075,0,0.00726589813532025,0,0,0.458995877430168,-0.0913779657315997,0,0,0,0,0,0,0,0,0.0309847267460711,0,0.0117877996004167,0,0,3.46944695195361e-18,0,0,0.0300172629614021,0.177480278885633,0,0,0,0,0,0.00517866509403191,0,0.0615749693520648,-0.00903516242104853,0,0,0,0.0211916173238483,0,0
X002506.SZ,0,0,0.304686419005053,0,0,-0.50204667688464,0,0.00874865126342202,0,0,0,0,0,0,0,0.302146507152158,0,0,-0.0134794326525279,0,0.106310244020049,0,0,0,0,0,0,0,0,0,0,0.117853956469396,0,0,0.204005155307293,0,0,0,0,0,0.0286961037056738,0,-0.0815526554400426,0,0,0,0,0,0,0,0,-0.135157894674185,0,0,0,0,-0.0878131995265796,0,0
X600498.SH,0,0.055394194960898,0,0,0,0,0,0.222846325494355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.029545578726565,0.129273670041537,0.0212429795092142,0,0.0336180758291603,0,0,0.0612124963457473,0.0425921589269387,0,0.204340541687006,0.00947702424088238,0,0,0,0,-0.0259911167186453,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.24165286355133,0,0,0,0,0,0,-0.137903132196696,0,0,0,0.0855039424969184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36214670412852,0,0,0,0.175738517322497,0,0,-8.67361737988404e-19,0,0,0.0301905338710233,0,0,0,0,0,-0.0854103419037912,-0.0584485728708916,0,0,0,-0.00822002529603884,0,0
X600776.SH,0,0,0.0844015513839296,0,0,0,0,0,0,0,0,0,0,0,0.131788894034797,0,0,0,0.167778934393375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311698442865863,0,0,0,-0.108906140889619,0.180122388813152,-0.167028760012668,0,0,0,0,-0.168315024968849,0.226007823563656,0,0,0,0,0.0538568118115244,-0.152936292364583,0,0,0,0.0970688680651568,0,0
X600183.SH,0,0.0515140013961702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851317035280404,0,0,0,0,0,0,0,0,0,-0.0361153470903865,0,0,0.290336152697456,0,0,0,0.195317849130605,0,0,0,0,0.0726869635693367,0.143076171786788,0,0.0101973879973827,0,0,0,0,0,-0.021116852884143,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0.0226111504047711,0,0,0,0,0.0965164577768692,0.102331022659947,0,0,0,0,0,0,0,0,0,0,0,0.126238303333754,0,0.139154479216511,0,0,0,0,0,0.12179417488905,0,0.0837647453351519,0,0,0,0,0,0.161121396646993,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0082661370859591,0,0
X002049.SZ,0,0,0,0,0,0,0,0.19242382293736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152158865822676,0,0,0,0.0555959310677062,0,0,0,0,0.166411413324278,0.166293903525684,0,0,0,0,0,0,0,0,0,0,-0.0613584512129005,-0.0838670649379384,0,0,0,-0.0254321384270574,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364929036266422,0,0,0,0,0.154160720182997,0,0,-0.00622597399185573,0,0,0,0,0,0,0.362805623301887,0,0,0,0.145534381611486,0,0,0,0.0740012271216461,0,0,0.0462276074373752,0.154060235539224,0,0,0,0,0,0,0,0,0,-0.00700233175887565,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0.0719068492335004,0,0,0,0,0,0,0,0,0.164615789555595,0,0,0,0,0,0,0,0.0971442216165716,0,0.230576221186303,0.172695372363837,0,0.00638723548707121,0,0,0,0.279637584784779,0,-0.0329567325917992,0.0646605923190634,0,0,0,0,0.14218133198212,0,-0.0528105650036811,0,0,0,0,0.0367310010609213,0,0,0,0,0.0556930818852569,0,0
X300146.SZ,0,0,0.0658827537513381,0,0,0,0,0.0101230714083419,0,0,0,0,-6.93889390390723e-18,0,0,0.0323649665656135,0.0637526414355609,0,0,0,0,0,0,0.1610227504484,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506941575941837,0,0.0159215702099106,0,0,0,0,0,0.098246681199352,0,0,0,0,0,-0.0168297738054609,0.0719039091340448,0,0,0,0.0565678709597481,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.233885327891096,0,0,0,0,0,0,0,0,0,0.00413780890319354,0,0,0,0.0326487322996888,0,0,0,0,0.123681262382257,0,0,0,0.259290264842015,0.251231186239768,0,0,0,0,0,0.404796036201605,0,0,0,0,-0.0547571025483865,0,0,0,0,-0.0284628557023913,0,0
X600118.SH,0,0,-0.0895903092347226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156764608785764,0,0,0,0,0,0,0,0,0,0.105115393957832,0,0,0.0986066326802469,0,0.165423056145632,0,0.0796257056750569,0.133370077446612,0,0,0,0,0,0.193789187997923,0,0,0,0,0,0.0500021488788579,-0.0532325250142868,0,0,0,-0.0388053226436919,0,0
X600522.SH,0,0.0404906728252194,0,0,0,0,0,0.0784191602453922,0,0,0,0,0.035900733470278,0.0796350701370241,0,0,0,0,0,0,0,0,0,0,0,0.0274543694449989,0.105908623139112,0,0,0,0,0,0,0,0,0.0614512521670064,0,0,0,0,0.0358644056016353,0,0,0.103888873770433,0,0.0708849126357499,0,0,0,0,0,-0.0264994885766217,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112373832663463,0,0.179028160386657,0,0.0081123685726806,0,0,0,0,0,0,0,0,0.147418414717743,-0.247394478836764,0,0,0.0892440821491965,0.208854349642328,0,0,0.224275652484537,0.119392420015909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.00986655694634707,0,0,0,0,0.119184670863445,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12491622455983,0,0,0,0,0,0,0,0,0.330072115784091,0,0,0,0,0,-0.334904054625021,0.0402963571835696,0,0,0.240556315779032,0,0.0626358766938098,0,0,0,0,-0.121260337986355,0,0,0,-0.0304443025256095,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.126483741947531,0,0,-0.0582520992706296,0,0.229645277545158,0,0,0,0.0588218544092938,0,0,0,0,0,0,0,0,0.127778440881325,0,0,0,0,0,0,0,0,0,0,-0.00913637759804023,0,0,0,0,0.228267295320583,0,0,0,0,-0.0260079405197876,-0.0271210714692152,0,0,0,0,0,0
X600089.SH,0,0.159798532180085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091824651966015,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0634142257533497,0,0,0,0,0.1104714573823,0,0,0.0339016446757542,0,0,0,1.0842021724855e-19,0,0,0,-0.05313453718091,0,0,0,0,0.0101101295129028,0,0
X600566.SH,0,0,0.110075620733343,0,0,0,0,0,0,0,0,0.136916687845442,0,0.0108806382873739,0.0631215119653871,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.108971998524005,0,0.111740692976142,0,0.0145390731194346,0,0,0,0,0,0.0174782691686179,0,0,0,0.116755438730303,0,0,0,0,0.052328132561699,0,0,0,0,0,-0.0214549912914869,8.67361737988404e-19,0,0,0,0.0139861558634284,0,0
Change_TY3M,0,0,0,0,0,0,-0.0729027852555471,0.0555274638794905,0,0,0,0,-0.0668682392492074,0.143001465160077,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.129316291601275,0,0.0216314790065181,0,0,0,-0.155702261725619,0,0,0,-0.0727294601059592,-0.108984416413682,0.00337456153000802,0,0.166088035007875,0,0,0,0,0,0,0,0,-0.0337774644748654,-0.137825569872936,0,0,0,-0.0493140100923487,0,0
Slope,0,0,0,0,0,-0.318315885782399,0,0,0,0,0,0.0682677179238244,0,0,0,-0.0395603837548747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270959766971838,-0.217738183207067,0,0,0,0,0,-0.369292401801425,0,0.00148707728897659,0,0,0,0,0,0,0,0,0,0,0,0.354784852797976,0,0,0,0,0,0
TED,0,0,-0.0476263440358912,0,0,0,0,-0.352171868535997,0,0,-0.0886121824278106,0.502087652521302,0,0,-0.077061339834864,0,0,0,0,0,0.00676438485061695,0,0,0,0,0,0,0,0,0,0,0,0.406041852975642,0,0,0,0,0,0,0,0,0.116820902062569,0,0,-0.142769379446762,0,-0.177251016636616,0,0,0,-0.206118719497688,0.165199870900451,0,0,0,0,-0.166804895265964,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,-0.0670044327808716,0,-0.0589052953292163,-0.0760018979793744,0,0,0,0,0,0,0,0.056700132796709,0,0,0,0,0,0,0,-0.0414780076868816,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400149790330716,0,0,0,0,-0.0721300770249869,0,0,0,0,-0.0391144577477446,0.0107074751678653,0,0.210260419611953,0,-0.00256779761790833,0,0
MKreturn,0,0,0,0,0,-0.0342421616285705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288985476750196,0,0.161801600294769,0,0,0,0.142942223667327,0,0,0,0,0,0,0,0,0,0,0,-0.1059399892667,0,0,0,0,0,0,0,0,0,0,-0.0287704032292091,0.413438239883472,0,0,-0.0172227954757536,0,0
MKvol,0,0,0,0,0,0,0,0.00040718291594779,0,0,0.00108898521466957,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00295787733768848,-1.35525271560688e-20,0,0,-0.00113593153810652,0,0,0,0,0,0,-0.000238842456231907,0,0,0,-0.00514672718032015,0,0,0,0,0,0,0,0,0,0,0.000865442821899392,0.00108615986596716,0,0,0,0,0.0095842909847738,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.196348228359011,0,0,0,-0.136720513942694,-0.656309899074743,0,0,0,0,0,0,-0.0425009934319053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133250272825971,-0.217920876021964,0,0,0,-0.666360672019746,-0.0174655201027146,-0.541017946139525,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00345047274859226,2.16840434497101e-19,0,0,0,0,0,0,0,-0.00607009350204763,0,0,0,-0.00530323544674613,0,0,0,0,0,0.00457147877370787,0,0,0,-0.00299443137727994,0,0,0,0,0,0,0,0,0.00716038561130312,0,0,0,0,0,0,0,-0.0306692265356109,0.021346414841665,0,0,0,-0.0443343413432772,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294297208348849,0,0,0,0,0,0,0,-0.000955546242319133,0,0,0,0,0,0,-0.000590578033711429,0,0,-0.00715742149059988,0,-0.00364562575524593,0,0,0,0,0,0.00570884527646177,0,0,0.00315310572445218,0.00344931531435907,0,0,0,0,0,0,0,0,-0.000450146704653628,0.0103867246842659,0,0,0,0.00333643894038208,0,0
