,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X002304.SZ,X600276.SH,X000858.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X000100.SZ,X002292.SZ,X600066.SH,X600741.SH,X600031.SH,X002236.SZ,X600118.SH,X002049.SZ,X002475.SZ,X002506.SZ,X002241.SZ,X000559.SZ,X000157.SZ,X600372.SH,X000338.SZ,X000568.SZ,X600177.SH,X300003.SZ,X600089.SH,X002294.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600867.SH,X600582.SH,X002180.SZ,X002465.SZ,X002007.SZ,X601877.SH,X600498.SH,X000869.SZ,X002456.SZ,X002512.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0424075017792938,0.364820351888026,0,0.110573383087677,0,0,0,0,0,0,0,0.0690871438157267,-0.00459499892957891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406173110332985,0,0,0,0,0,0.0503374895194965,0,0,-0.0711129469136014,0,-0.0069658875628759,0.000495554457671844,0,0,0,0,0,0
X600104.SH,0,0,0.373719874656522,0,0,0,0,0,0,0,0,0,0.0413759817419148,0.00388926797694751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124248495075351,0,0,0,0,0,0,0,0,0.0172102619618077,0,0,0.0341662029922986,0,0,6.52177448485954e-05,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.245113542084309,0,0,0,0,0,0,0,0,0,0,0.278806476436983,0,0,0,0,0,0,0,0,0,0.0631483776663645,0,0,0,0,0,0,0,0,0,0.0620225481935128,0,0,0,0,0,0,0,0,0,0,0.240204537213043,0,0,0,0.0149240295023042,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.427307080621763,0,0,0.0353966945971848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228767661848212,0,0.0488646118085777,-3.46944695195361e-18,0.0389234713623824,0,0,0,0,0,1.35525271560688e-20,0.0599280750356286,0.0622676385673793,0,0.0144688549846092,0,0,0,0,0,0,0
X002304.SZ,0,0,0.144809546467584,0,0,0,0,0,0,0.019212425396879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218534691730747,0,0,0,0.102444038585544,0,0,0,0,0.124424819415242,0,0,0,0.0415577456189779,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917935325577684,0,0,0,0,0,0,0,0,0.0354402867580624,0.0127595239030719,0,0,0.0376275563418907,0,0,0,0.0266900487775067,0.0486688589988169,0,0.025961790014334,0,0,0,0.0309240554083329,0.00579359380082954,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.111507866239545,0,0,0,0,0.0966013761446188,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0324041292809682,0,0,0,0,0.0422394524804372,0,0,0,0,0.0053537317422463,0,0,0.0367145845181721,0.116629874512741,0.187753251670156,0,0,0.0348042014251497,0,0.00304315252973348,0,0,0,0,0,0,0
X000725.SZ,0,0,0.153344590947587,0,0,0,0,0,0,0,0,0,0.118350931293031,0,0,0,0,0.0937142986288108,0,0,0,0,0,0.0263588801010945,0.0578533744898775,0,0,0,0.190511937145483,0,0.215132022409117,0,0,0.0405043079623011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00577851119932259,-0.0197775117206453,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0884914356110645,0,0,0,0,0,0,0,0,0.224618708005741,0.0326058536997212,0,0,0,0,0,0,0,0.122412272571748,0,0,0,0,0,0,0,0,0,0,0.000805569392128074,0,0,0,0,0,0,0.161069625639473,0.0702310081089026,0,0,0,0.145961017036005,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268003413533109,0,0,0,0,0.114880679564584,0,0,0,0.0253836340866565,0.129766209915183,0.0433282400630055,0.0665138885187553,0.00682627334406949,0.00837913965862829,0,0.173403683637576,0,0.00983178600165071,0,0,0,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,-0.205525810949828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509832914756716,0.217508914387239,0,0,0,0.148880099780174,0,0,0,0,0,0,-0.0158318325431534,-0.0275966473210824,0.158559533263186,0,-0.516276056454733,-0.0327383083782472,0,0,0,-0.0163705593380994,0,0,-0.155611680437065,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502628718926846,0,0,0,0,0.0385592594933954,0,0,0,0,0.10436498448451,0,0,0,0,0.0576342747637541,0,0,0,0.133328442985574,0.0568174655222015,0,0,0,0.0236282816254681,0,0,0.0485853223006822,0.0376965013997744,0,0.0331926907589796,0,0.187396498463244,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.267501288442706,0,0,0,0,0.00243669667245607,0,0,0,0,0,0,0,0.11101243346122,0,0.0602928893130494,0,0,0,0,0,0,0,0,0,0.00792691657878764,-3.46944695195361e-18,0,0.0435794977772057,0,0,0,0.0404957242887068,0,0,0.175503895336661,0,0,0,0.0157601812709784,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649088270626842,0,0,0,0,0.17866245889719,0,0,0,0,0,0,0,0,-0.238467902070641,0.203503964514737,0,0,0,0,0,0,0,-0.0282036015153214,0,0.243504261918506,0,0.475655140713739,0,0.101375036244933,-0.163653176549593,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165515071036783,0.167607973513804,0,0,0,0,0,0,0.0985960488483136,0.197252287277403,0,0,0,0.122880558600237,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0.14870073966198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403046168065319,4.33680868994202e-19,0,0,0,0,0.240891884637668,0,0,0,0,0,0,0,0,0,0,0,0.00872164295591224,0,0,0.171750115672749,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.126824454348863,0.00928366516274613,0,0,0,0,0,0,0,0,0,0,0.0314431605342359,0,0.0315111433098142,0.189577211233382,0,0.118617933396987,0,0.308211485075499,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0359669883855028,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0985571910532166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266958389284858,0,0,0,0,0,0,0.251189841677516,0,0,0,0,0,0,0,0.0401094498853368,0,0,-0.0431741565389525,0.252815325895761,0.376183803437154,0,0,0,0,0,-0.0601674331806805,-0.0757698720821603,0,0.158341732899227,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178234446406617,0,0,0,0,0,0,0,0.154230356112541,0,0.274757474510245,0,0.272362584107565,0.043347748572533,0,0,0,0,0,0,0,0,0,0,0.0240208653648537,0,0,0,0.0249939065019121,0,0.125917884826514,0,0,0,0.0425897662410719,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0324794701360829,0,0,0,0.0252008211809979,0,0.00315972757644996,0,0.00374191600871045,0,0.0334172961659857,0,0,0,0,0,-0.00624286752058624,0,0.0494693823623618,0,0.0145900366157794,0,0,0,0,0,-0.129193674475526,0.00750410181671299,0,0,0,0,0.00174231592078702,0,0,0,0,0,0,5.42101086242752e-20,0.0177388497347217,0,0.0956851941005704,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297246595787286,0,0,0,0.034091051778747,0,0,0,0.0123291972235223,0,0.0486700356115145,0,0,0,0.00679113585065421,0,0.116727939614431,0,0,-0.0805501523972126,0,0.0818037415069237,0,0.00934435612616701,0.037778390261291,0,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.281552911371355,0,0,0,0,0.0299099296421919,0.0828189675593332,0,0,0,0,0.12091924943089,0,0,0,0,0,0,0,0,0,0,0,0,0.132376226471573,0,0,-6.93889390390723e-18,0,0.0808424182897034,0.0992392541289597,0,0,0,0.0187954801037456,0,0.100956654697894,-0.163315619280522,0.109577634228623,0,0.0288815544516814,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0983159268348524,0,0,0,0,0.0353220308772177,0,0,0,0.00730295970622705,0,0.139948640182119,0,0.216570051528451,0,0,0,0,0,0,0,0.152618648805753,0,0,0.105836599063781,0,0,0,2.16840434497101e-19,0,0,0.0876626995109593,0.059399252633932,0,0,-0.151186419213641,0.0662604862183199,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978339603116366,0.00212880160369245,0,0,0,0,0,0,0.133303626246974,0.0268178862888075,0,0,0,0.117613454651401,0,0.0212850005806876,0,0,0,0.0412349267145918,0.0876702985936915,0,0,-0.0420649873412942,0,0,0,0.353700928079005,0,0,0,0,0.125678433442329,0,-0.018640135553934,0.0146582003343062,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426629986141669,0,0,0,0,0.137785615761939,0,0.0913357671314565,0,0,0,0,0.00909595992849789,0,0,0,0,0,0,0,0,0.0566083360419971,0,0,0,0.00359983884988492,0,0,0,0.0109071157454538,0,0.0248085416434921,0.0312162658749209,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413125422938101,0,0,0.127471968245638,0.0390027776506922,0,0,0,0,0,0.132123251094771,0,0,0,0,0,0,0,0,0,0.0371724005926521,0,0,0,0,0.146556875378381,0,0,0,0.00541522374968698,0.0261553010343647,0,0.0288200879241373,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0.128600928307814,0,0,0,0,0,0.0742334697469338,0,0,0.284797019059673,0,0.0898328629389846,0,0,0.0650340915522072,0,0.0286133279431636,0,0,0,0,0,0,0.0690674466101952,0,0,0,0,0.0523265746952707,0,0,0,0,0,0.0576253883215722,0,0.0514313511182482,0,0,0,0.0190528081511675,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0.084099391214445,0.0318969379894054,0,0,0,0.0558307095112347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529778338126911,0,0,0,0.00660607489257281,0,0,0.115950643911596,0,0,0,0.0719701671786433,0.0240466946077278,0,0.0335777713100672,0.0375158898552103,0,0.136306290056239,0,-0.00768608009680137,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0378763320271132,0.188315011451252,0,0,0,0.100132136745716,0,0,0,0.197426047133542,0.0255965672845842,0,0,0,0.0276576302449675,0,0.142312109656992,0,0.130277781930527,0,0,0,0,0,0,0.15195076144948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00130661940305864,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,-0.0350671522050787,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0913742722917188,0.136217097766321,0,0,-0.0277942167118943,0.186750261905118,0.166422082425506,0,0,0,0,0,0,0,0,0,-0.0164336115391886,0,0,0.200438237685634,0,0,0,0,0,0,0,0,0,0,0.0226532613400051,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.211167093389462,0,0,0.00979362308951199,0,0,0,0,0,0.0762254227805016,0,0,0,0,0,0,0.0597313188759826,0.0244225657848733,0.0495057768105648,0.0415640924960585,0.0835237201266699,0.142587390264245,0,0,0,0.0623833634866057,0,0.0256017588635399,0,0,0,0,0.0551505127451435,0,0,0,0.0938755136277029,0,0,0,0.00987738266956722,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137336135843849,0.106646459154231,-0.0469770370161714,0,0,0,0.0675974740957256,0,0,0,0,0,0,0.10855886602082,0,0.0207225223403186,0,0.0771491883577822,0,0.0274702384155349,0,0,0.0556439267387764,0,0.0524372392707979,0,0.0422502539460126,0,0,0,-0.00133965001154861,0.0195480053988225,0,0,0,0,0,0
X002085.SZ,0,0,0.153964409472236,0,0,0,0,0,0,0,0,0,0,0.0127165178485078,0,0,0,0,0.128529491431324,0,0,0.16808702801224,0,0.158065706185113,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0852318831798419,0,0.0410551555016563,0.053772804836022,0,0.0695917610873147,0.043448575262192,0,0,0.00125938716159649,0,0,0,0.0252561321663901,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.20840529842084,0,0,0,0,0,0,0,-0.0182714298196595,0.180126031627901,0,0,0,0,0.14765206386944,0.158625130033746,0,0,0,0.246689716792788,0,0,0,0,0,0.158724119884197,0,0,0,0,0.238825992456687,0,0,0,0,0,0,0,0,0,0,0.0661116136428303,0,0,0.0285938384434852,0,-0.0291179765535549,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646653771768681,0,0,0,0.0157723215676069,0.0632749930002504,0.0854167333969328,0.0429863678651823,0,0,0,0,0,0,0,0,0,0.12605030372468,0,0,0,0,0,0.210126966539754,0.0561986244805262,0.0705496595630162,0,0.00564180236391683,0,0.231818214160245,0,0,0,0,0,0,0,0,0
