,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600690.SH,X600703.SH,X600741.SH,X002292.SZ,X000100.SZ,X600066.SH,X600031.SH,X002241.SZ,X002236.SZ,X600118.SH,X600177.SH,X600372.SH,X002506.SZ,X000559.SZ,X000157.SZ,X002475.SZ,X000568.SZ,X000338.SZ,X002085.SZ,X300003.SZ,X600089.SH,X300124.SZ,X002074.SZ,X002294.SZ,X600867.SH,X002456.SZ,X002426.SZ,X002465.SZ,X600498.SH,X002180.SZ,X002007.SZ,X002008.SZ,X000869.SZ,X601877.SH,X002508.SZ,X000977.SZ,X000050.SZ,X002049.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0906729691083334,0,0,0.0323809909658549,0,0,0,-0.295805712083571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105096365538138,0.144582432400797,0.0591205751128916,0.0059066703265644,-0.0363354947080338,0,0,0,0,0,0,0,0,0.172249699257307,0,-0.0452916335843008,0.305957724258925,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337574159864051,0,0,0,0.218797354663363,0,0,0,0,0.0441496984701744,0,0,0.0848284595171049,0,0,0,0.0987997916157368,0,0.089067882087843,0,0,0,0,-0.207943030943369,0,0.0109541275462364,0,0,0,0,0.138171124364492,-0.286380831094256,0,0,0,0,0,0
X600703.SH,0,0,0.0787955535963488,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155285810860211,0,0,0.0930461693756024,0,0,0,0.0456245928209104,0,0,0,0,0,0,0,0,0,0,0,0,0.221665043268358,0,0,4.33680868994202e-19,0,0,0.0739709792707254,0,0,-0.00985562652160514,0,0,0,0,0,0.012698908932179,0.020452431981306,0,0,0,0,0,0
X600741.SH,0,0.202577040179158,0.182452150515421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16404104680283,0,0,0.0186795715575318,0,0,0,0,0,0,0,0.0367342407803096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278441577728871,0,0.0205082182232506,0.1117522319132,0,0,0,0.00630078213887131,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29086138917348,0,0.0889328392837597,0,0,0.174061132005484,0.187909832522908,0,0,0,0.0603334489618653,-0.0687021225621216,0,0,0,0,0,0,0,0,0.180033451443707,0,0,0.127761986418904,0,0,4.33680868994202e-19,0,0,0.212258958601461,0,0,0,0.131709370560798,-0.113495398018204,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119541692437724,0,0,0,0.0306752196688965,0.0159500967859144,0.128516791936684,0.0302774122916325,0,0,0,0,0,0,0,0,0,0,0,0.179380693764226,0,0,0.183501871852189,0,0,0,0,0.0253359757477666,0,0,0,0,0,0,0.00901299012820523,-0.0105706808448746,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0899137486919129,0,0,0,0.338887760726637,0,-0.0740977870158302,0,0,0,0,0,0,0.204892869188997,0,0.0428954311444245,0,0,0,0,0,0,-0.0502148952875042,0,0,0.0801618651121503,0,0,0,0,0,0.13447466538076,0.0268653091144716,0,0,0,-0.065826446191235,0,0,0,0,0,0,0.0120029010539587,-0.0595246737677342,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.199365861843475,0,0.042809554576936,0,0,0,0,0,0,0,0.0239576229719139,0,0,0.138799953557491,0.0864655487743664,0,0.147789649246934,0,0,0.0233704522555093,0,0,0,0,0,0,0,0,0,0,0.111604149863419,0.00426371878459629,0,0,0,0,0,0,0.0727804584295544,0,0,0,0.0159566725201621,0,0,0,0,0,0,0
X002241.SZ,0,-0.007528696677479,0,0,0,0,0,0,0,0,0,0,0,0,0.231151134678758,0,0,0,0,0,0.196940516664526,0,0,0,0,0,0,0,0,0,0,-0.0893646823463208,0.438731395847239,0.0571495828630681,0,0,0,0.0355455373089857,0.135008465430579,0,0,0,0,0,0,0,0,0.0983925111277042,0,0,0,-0.011781710717647,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101543517184577,0.0849012623614461,0,0,0.135920650075972,0,0.0116663877625058,0,0,0,0,0,0,0.0591544411254413,0.394085850797668,0,0.245450221921743,0,-0.051846643795939,0.199828985709081,0,0,0,0,0,0,0,0,0,-0.0927623185407431,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949889612497795,0.0813912977618233,0.0421368415932087,0,0,0.17499450974395,0.146316740487426,0.242410624527723,0,0,0,0.0954942243213604,0,0,0,0,0,0,0,0.19934058461749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267185510329538,-0.0345919002528119,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.041808400273746,0,0,0,0.149640169851029,0,0,0,0,0,0,0,0,0.148707751149514,0,0.0878265275556393,0,0,0,0,0.0661847622023967,0,0.373704429808391,0.020970313785466,0.042500626806176,0,0,0,0,0,0,0.0197146308692621,0.00568783566064012,0,0,0,0,0,0,0,0,0,-0.00754432967661302,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976180596736204,0,0.532387381561396,0,0,0,0,0,0,0,0,0,0,0,0.0413408769954977,0.0888952128704137,0,0,0,0,0,0,0,0,0,0,0.0307110496439972,0,0,0.146093762136735,0,0,0,-0.00297746214307858,0,0,0.0398032290768138,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.179909375200814,0,0.0234502831822168,0,0,1.73472347597681e-18,0,0,0.171440021393444,0,0,0.0842363076982474,0,0,0,0.10423601109046,0,0,0,0,0,0,0,0.0276633482905632,0.223594414817679,0,0,0,0,0.0532656076119025,0,0,0,0,0,0,0,0.147404691672047,0,0,0,0,-0.0322133358422299,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525964428105623,0,0,0,0,0.168044761173745,0.0433367333076691,8.67361737988404e-19,0,0.0948933099085182,0,0,0,0,0,0,0,0,0,0.0860808550721019,0.051273237637822,0.267573563955748,0.152361792388775,0,0,0,0,0,0,0,0.186789680362598,0,0,0,0,0,0,-0.018549833190258,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.111753874386226,0,0,0,0.0618069246675588,0,0,0.0364462960122163,0,0,0,0,0.0717835325613562,0,0,0,0.10172696890885,0,0,0,0,0,0,0,0.242851882486288,0,0.00145336471568881,0,0,0.0611094767609766,0,0,0,0,0,0,0,0,0,0,0.0596790804710134,0,0,0,0.0225000096030647,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201078752996812,0,0,0,0.0211901315008036,0,0,0,0,0,0.210589399188273,0,0,0,0,0,0,0,0.0214624899062047,0,0,0,0,0,0,0,-0.00487039189717995,0.363814591381238,0,0,0,0,0,0.00583788963588041,0.00567840486602382,0.0958307117214609,0,-0.0195211493270249,0.0525943661645152,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0190927012549727,0.12773720855488,0,0,0,0,0,0,0,0,0.0103881273308173,0,0,0,0,0,0,0,0.0693398872924514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200729774208406,0,0.0447777512553459,0,0,0.0166799411534059,0.0242196266169621,0,0,0,0.0419295713903456,0.0705170520063478,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0650227767623897,0,0,0.146025657110118,0,0,0.229890758134741,0,0,0.0809910354075968,0.0453183981237268,0,0,0,0,0,0,0,0,0,0,0,0.0928883126194067,0,0,0.155330277127669,0,0,0,0,0,0,0,0,0,0,0,0.0179225930493803,0,0.0281642535288246,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.283989671154832,0,0.223293884223804,0,0,0,0.105926949443563,-0.102013445070701,0,0,0,0,0,-0.140620608996095,0,0,0.324228535949958,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.502931828095532,0,0.00868814814014849,0.0256859696217245,0,0,0,0.127466290446501,0,0,0,-0.0410784401031972,0,0,0,0,0,0,0,0,0
X300003.SZ,-0.0745028555866234,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597462342602716,0,0,0,0.165353434089193,0,0,0,-0.103167585932544,0,0.208887901281698,0,0,0,0,0,0,0,0,0,0,0,0,0.0449285982653766,0,0,0,0,0,0,0.098203636003496,0,0,0.162000279833264,0,0,0,0.0223597081012381,-0.0294466291748339,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104059226349373,0,0,0,0.209939266256673,0,0.196533366972602,0,0,0,0,0,0.0368197355831431,0,0,0,0,0,0,0.155219861542204,0,0,0,0,0.055961303698219,0,0,0.0154419701234285,0,0,0.0419929056095513,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839705390805941,0,0,0,0,0.137250640424836,0.0758206173006062,0,0,0,0,0,0,0,0,0.0955343944869327,0,0,0.0413178292527855,0,0,0,0,0.169075724961719,0.140859042762204,0,0.00701887240204516,0,0,0.183973587407127,0,0,0,0.00582788217785476,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0569270406084628,0,0,0,0,0.115317648916733,0,0,0,0.215058467201492,0,0,0.0558727975899625,0,0,-4.33680868994202e-19,0,0,0,0,-0.0761938791935057,0.180416861431971,0,0.190009154225651,0,0,0,0.128849135910134,0.15185235122205,0,0,0.066095353376081,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0300628156836256,0.00745004238812723,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859974680842745,0.0785137851509956,0,0,0,0,0,0,0,0.0140201710364685,0,0,0.0322123678863796,0,0,0.0889372060000359,0.0522203984490187,0,0,0.0994522404967117,0,0,0,0,0,0,0,0.203346281556578,0,0,0,-0.026183736866899,0,0,-0.0072809050010566,0.0107332825086056,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108683547600129,0,0.1162591300664,0,0.106654013271459,0,0.050277058881411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110830916346146,0,0,0,0.0207298991922479,0,0,0,0,0.00799519934619081,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434983028079243,0,0,0,-3.46944695195361e-18,0,0.231067999742943,0,0,0.197467081586732,0.0805764171587012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222775226765791,0,0,0.11939465742432,0,0.154255249526797,0,0.00345956035562755,0,0,0,0,0,-0.0393199714291532,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.163445731646219,0,0.244369340961954,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164635587753236,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0.0040918713131122,0,0,0,0,0,0.303375309049131,-0.0254220217703966,0.00782295744126559,0,0.32702303585638,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.145083919598653,0,0,0,0,0,0,0,0,0,0.487108848546981,0,0,0,0,0.244031794660375,0,0,0,0,0,-0.282344839538024,0,0,0,-0.191402710390064,0,0,0.0991790405299536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480414337169901,-0.0597403941019217,0,0.217242463659351,0,0,0,0
X600498.SH,0,0,0,0,0.0403988795694354,0,0,0.258868588126645,0,0,0,0,0,0,0,0,0,0,0,0.0734004356840777,0,0,0,0.0632316413468324,0,0,0,0,0,0,0,0,0,0.211211325691937,0,0,-3.46944695195361e-18,0,0,0,0,-0.0343383382492667,0.285550596478747,0,0,0,0,0,0,0,0,0.00376290838637573,-0.00753634639466311,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.0867627726706912,0.155790831574588,0,0,0,0,0,0,0,0,0,0.0539857166867431,0,0,0,0.0377356053242964,0,0,0,0,0,0.165622905083826,0,0,0,0,0,0,0.0168533044871969,0,-0.0909474623714914,0,0,0,0,0,0,0,0,0.0525321492766719,0.0505963266295492,0,0,0.087032407556738,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119260796375306,0,0.0692033068435995,0.146430547483527,0,0,0,0,0,0,0,0.252252264231665,0,0,0,0.0803311633794829,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215800958267911,0,0,0,0,0,0,0,0,0,0,0,0.301300834457626,0,0.122955889329335,0,0,0,0,0,0.0715767045855155,0,0.0674276249531545,0.0524302480346295,0,0,0,0,0.0384864441778488,0,0,0,0,0,0
X000869.SZ,0.251238970563351,0,0.124566903608747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031836674547824,0,0,0,0,0,0.162937356672725,0,0,0,0,0,0,0,0,0,0,0,0.051048062834594,0.0583894440937367,0,0,0,0,0.117639617303417,0,0.0465837282197712,0,0.0519727299596791,0,0,0,0,0.033670380180021,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111685023317394,0.144094191693648,0,0,0,0.0368913732821198,0.102810005579766,0,0,0,0,0,0,0,0,0,0,0,0.232960307297371,0,0,0.0997432001905432,0,0,0,0.0392498501758455,0,0,0.171904298927367,0.0233671441097361,0,0,0,0,-0.00707031888496542,0,0,0,0,0,0
X002508.SZ,0,0,0.071206222381611,0,0,0,0,0,0,0,0,0,0,0,-0.0381177539817033,0,0,0,0,0,0,0,0,0,0,0,0.0741396262476995,0,0,0.0560104285381457,0,0,0,0.0570345752283593,0,0,0,0,0,0,-0.0448737644498161,0,0.197926362084298,0,0,0,0,0,0,0,0,0.00650879574756233,0.109757030773739,0,-0.146087141053033,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889185285779514,0,0,0,0,0,0,0.0991239486662456,0,0.107675284285969,0.139187711815003,0,0,0,0,0.109988812294765,0,0,0.0274534125550252,0,0,0,0.0511379254121278,0,0,0,0,0,0.00588678585019595,0,0.0753369088503906,0,0,0.172469716578597,0,0,0,0,0,0,0,0,0,0,0
X000050.SZ,0,0,0.0203669309424743,0,0,0,0,0,0,0,0,0,0,0,0.0494602098658808,0,0,0,0,0,0,0,0.00278390697786438,0.0888853244158052,0.0294367453540966,0,0.0563835604538353,0,0,0,0,0,0.211534206871417,0,0,0,0.102536897209948,0,0,0,0,0.127626891238924,0.1688636988619,0,0,0,0,0,0,0,0,0.0331599929918531,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.553301624439666,0,0.610235746446289,0,0,0,0,0,0,-0.232550703925871,0,0,0,-0.075181802838748,0,0,0,0.0313416487449469,0,0,0,0,0,0,-0.708375864421917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126156872434138,0,0,0,0,0,0,-0.17385932572942,0.132496560432475,-0.325081544454566,0,0,0.275326722533219,0,0
X000981.SZ,0,-0.0909344409655737,0,0,0,0,0,0,0,0,0.0114041660422938,0,0,0,0.0235839486901343,0,0,0,0,0,0,0,0,0,0,0,0.204916859710445,0,0,-0.0345144224588125,0.00320998035137657,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175401678596432,0,-0.0230775951938872,0.0503530764457296,0,0,0,-0.0629726554354221,0,0,0,0,0,0,0
Change_TY3M,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122371890450104,0,0,0,0,0,0,0,0,0,0,0,0.132631493716786,-0.103307212331334,0,0,0.260914318615912,0,0,-0.0770230386491494,0,0,0,0.0253501501404564,0,0,-0.112525986501987,0,0,0,0,0,0,0,0,0,0,0.0121353496816041,-0.124419491516256,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.375579096704244,0,0,0,0,0,0.156372481530027,0,0,0,0,0,0,-0.442867587995359,0,0,0,0,0,0,0,0,0,0.267114797011379,-0.0116406286423103,0,0,0,0.115941101844429,0,-0.179828367750116,0,0,0,0,0,-0.0937636771641896,0,0,0,0,0,0,-2.34381117076764,0,0,0,0.684701729832251,0,0,0,0,1.28958190375656,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0995668689110763,0,0,0,0.16077047453717,0,0,0,-0.71283667251932,0,0,0,0,0,0,0,0.0692195447481828,0,0,0,0.887400831996543,0,0,0.0495301532926468,0,0,0,0,0,0,-0.527995048743053,0,0,0,0,0,0.202610631253138,0,-0.218492548376066,0,-1.09657779814941,0.114971815382185,0,0,0,0,-0.259990608100566,0,0
RealEstate_excess,0.319197117042143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432206856349661,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,-0.00840639294477953,0,0,0,-0.0148283391267798,0,0,0,0,0,0,0,0.00690932441644131,-0.205312800556383,0,0,0,0,0,-0.136166993486219,0,0.0792796929368199,-0.074888594153807,0.052709244914859,0,0.403475201483052,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29968783803328,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444028962878388,0,0,0,0,0,0,0,0.100156851554013,0.0899878272920366,0.155760897887785,0,-0.201571678205898,0,0,0,0,0,0,0,0,0,0.0192304618249964,0,0.476755248527973,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.014227953655041,0,0,0,0,0,0,0,0,0,0,0,-0.00808117073913665,0,0,0,0,0,0,-0.00517296639393272,0,0,0,0.0108209746653532,0.00507726092468232,0,0,0.00231134872158437,0.0103828683811238,0,0,0,-0.00238909756370117,0,0,0,0,0,-0.00510921091280225,0,0.00625215769886155,0,0.0198191567164493,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00185721398900216,0,0,-0.00819066785788585,0.00391257901805768,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0170475458518007,0.0413721583887264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130559627847154,0,0,0,0,-0.0401665695125343,0,0,0,0,0,0,0,0,0,0.0526529777768277,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00463105677421125,0,0,0,0,0,0.0100351402459673,0,0,0,0,0,0,-0.0353340172336301,0,0,0,0,0.00240223331824138,0,0,0,0,0,0,0.0361277553936831,0,0,0,0,0,0,0.0210412167342791,0.0100947763517694,0,0.00385992100510256,0,-0.00711590175596063,0,0,0,0,0,-0.0318015328097256,0,0,-0.0108709915366643,0.0396234511714301,0,0,0,0,0,0
