,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X000625.SZ,X600690.SH,X000651.SZ,X600104.SH,X002304.SZ,X300124.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X000338.SZ,X002371.SZ,X000063.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X000661.SZ,X002236.SZ,X600372.SH,X002241.SZ,X002049.SZ,X600741.SH,X000157.SZ,X600584.SH,X000977.SZ,X601877.SH,X000800.SZ,X600522.SH,X002007.SZ,X600418.SH,X002180.SZ,X601799.SH,X600183.SH,X002074.SZ,X002463.SZ,X300142.SZ,X002028.SZ,X002294.SZ,X000733.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.20559294547663,0,0,0,0,0,0,0.0251724887017568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225022638944683,0.246548850714407,-0.132817163087119,0,0,0,0,0,0.0454570239260443,0,0,0,0,0,0,0,0,-0.0087029272501642,0,-0.0660865886220275,0,0.0200643743322533,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0436300832162433,0,0.303260758417984,0,0.0292359600514231,0,0,0,0,0,0,0,0,0,0,0,0,0.136887188802214,0,0,0,0,0,0,0,0,0,0.0387688620015296,0,0,-0.120993740862026,0.0716275111046449,0,0,0,0,-0.00878768443296674,0,0,0,0,0,0,0,0,0,0,0,-0.00304074035093899,-0.0275867454652781,0,0,0,0,0,0
X300124.SZ,0,0,0,0.207911032418728,-0.000772835973667006,0,0,-0.0585732736053932,0,0,0,0,0,0,0,0,0,-0.0687212474299189,0,0,0,0,0,0,0.0211238386524408,0,0,0.166345734228926,0,0,0,0,0.248862710458244,0,0,0,-0.116740306376171,0,0,0,0,0,-0.0399508067365054,0,0,0,0,0,0,0,0,0.00276897600993514,0,0,0,0,0,0,0
X000725.SZ,-0.185140223054656,0,0.0317944967913735,0,-0.0317576819774286,0,0,0.139316443923548,0,0,0,0,0,0,0,0,0,0.0791798940281375,0,0,0,0.328049214449382,0.340453484346748,0,0,0,0,0,0,0,0,0,0.117304253100952,0,0,0,0,0,0,0.0240630898846517,0,0,0,0,0.0645092665103617,0,0,0,0,0,0,-0.0119164496675373,0.0371972588406266,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.00107947378005944,0.0101113913151076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694958718332023,0,0,0,0,0,0,-0.0472004426247571,0,0,0,0,0,0.0428935132624558,0,0,0,0,0,0,0,0,0,-0.050128287869077,-0.14614647966901,0,0,0,0,-0.00638362598070024,0,0,0,0.0340638156768556,0,0
X000596.SZ,0,0,0,0.334836227618111,0,0.0184164123984398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259224538987154,0.14264166484321,0,0,0,0,0,0,0,0.00746256576032032,0,0,0,0,0,0,-0.00951273029510116,0,0,-0.045914060102498,0,0,0,0,0,0,0.0174895513377158,-0.0320184911321901,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0346482408184145,0,0,0,0,0,0.00579166797675185,0,0,0,0,0,0,0,0,0,0,0.0562418303014536,0,0,0.0870653226123933,0,0,0,-0.102300796030297,0,0.052007415175756,0,0,0,0.0122390104199709,0,0,0.0517627220091792,0,0.103717887627634,0,0,0,0.035949784365662,0,0,-0.133411649984938,0,0,-0.00253281565576353,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.0759837415459328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172120162371623,0.377876569132983,0,0,0.233700236978221,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0687350597271834,0,0.195009944002313,-0.0259034373823618,0,-0.120332463397597,0,0,-0.064619797287187,0,0
X000063.SZ,0,0,0,0,0,0,0.0412662663108036,0,0,0,0,0,0,0,0,0,0,-0.0797586497965059,0,0,0.312160560146149,0,0,0,0,0,-0.281560461157325,0.225578198496691,0,0.164003634145865,0,0,0,0,0.322642683379298,0,0.239261424263499,0,0,-0.113360504503586,0,0,0,0,0,0,0,0,0.0373717353471317,0,-0.199507079868374,0.0201972156709103,0,0,0,0,0.0852724700527119,0,0
X600031.SH,0,0,0,0,0,0,0,-0.0736072647155239,0,0,0,0.108743316415334,0,0,0,0,0,-0.0607808084114405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520526633064608,-0.0320878085084753,0,0,0,0.171470082154802,0,0.112630387239038,0,0,0,0,0,0.0184049941857297,0,0,0,0,0,0,-0.0115553199306201,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0.125721646464407,0,0.030112483947245,0,0,0,0,0,0,0,0,0,0.0180180949191651,0.0315523259931911,0,0,0,0,0,0,0.268982355049896,0,0,0,0,0,0,0,0,0.0699282789383202,0,0,0,0,0,0,0.0669308031253358,0,0,0,0,0,0,0,0.0179658276455873,0,0.0222384853241534,-0.0372593809729487,0,0,0,0,0,0
X002179.SZ,-0.100929794987046,0,0,0,-0.0606098078386704,0,0,0,0,0,0,0,0,0.334758273722063,0,0,-0.0586251737871611,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448097170226298,0,0,-0.0732821162504631,0,0,0,-0.0586532658744911,0,0.0609970946639445,0,0,0,0,-0.0739303481512689,0,0,0,0.203182086593608,0,0,-0.00558833295683062,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0.0184664601956449,0,0,0,0,0,0,0,0.526784134139444,0,0,0,0,0,0.103894615713923,0,0,0,0,0,0.0483184476811301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197514015707234,0,-0.0597877251642572,0,0,0.164184332407948,0,0,0.102679421108431,0,0,0.0724246872412267,0,0,0,0,0,0.106965859098878,0,0
X600089.SH,0,0,0,0,0,0,0,0.0848832354590951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389937213200347,0,0,0,0,0.0121672298939037,0,0,0,0.143076193143362,0,0,4.33680868994202e-19,0,0,0,0,0,0.171268284518859,0,0,0,-0.01777382254526,0,0,-0.096653949483281,-0.00155103297438744,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,-0.207162800714404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162314842440353,0,0,0.153978222127369,0,0,0,0.405939757486424,0.344060581174009,0,0,0,0,0.0562289703959526,0,0,0,0,0.0390588314922043,0.197489651098406,-0.131006878056426,0.176303728101612,0,0.101937145052069,0,-0.0183873288951504,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0.0172234772197527,0,0,0,0.099553263571373,0,0,0,0,-0.0527437321415685,0.0693887423842667,0,0,0.0099965965373473,0,0,0,0,0,0,0,0,0,0.0416365146070668,0,0,0.2553615727336,0.0704952866649313,0,0,0,0,-0.0556884437109094,0,0,0,0.309191821017232,0,0.245005158127092,0,0,0.00631761982318186,0,0,0.00933461364924063,0,0,0,0,0.0412408920235956,0,0
X000661.SZ,0,0,0,0,0,0,0.0396328333536664,0,0,0,0,0,0,0,0,0.152402000888995,0,-0.0995280487753472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102557100381041,0,0,0,0,0,0,0,0.389548093744307,0,0,0.116966134720735,0,0,0.0163332756216448,0.0354180972024325,-0.060709016934084,0,0,0,0,0,-0.0839095624680501,0,0
X002236.SZ,0,0,0,0,0,0,0.0733776895194187,0,0,0,0,0,0.0641810030436868,0,0,0,0.0168388768778838,0,0.479389092119915,0,0,0,0,0,0,0,-0.0755402733262432,0,0,0,0,0,0,0,-0.00672715104799672,0,0.269799101730149,0,0,-0.0637201017472161,0,0,0,0,0,0,0,0,0.0350067312572995,0,0,0,0.0167665592663307,0,0,0,0.107470254359051,0,0
X600372.SH,0.0488478741352092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267407953867536,0,0,0,0,0,0,0,0,0.0352610667121742,0,0,0.00412611261780881,0.0841174939359463,0,-0.00780500891347221,0,0,0,0.119168780372546,0,0,0,0,0,0,0,0,0.0322328315600438,0,0.00258794921171672,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893831733230911,0,0,0.0864411978631055,0,0,0,0,0,0.0547088810603855,0.0249281208758675,0,0,0,0,0,0,0,0.258101522569949,0,0.12411670007747,0,-0.0158671946836909,0,0,0,0,0.0385688352937264,-0.0923550004239167,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,-0.101580587603025,0,0,0,0,0,0,0,0,0,0,0.179490912480324,0,0,0,0,0,0,0,0.340707494079109,-0.0100251607679483,0,0,-0.0979442417906468,0,0,0,0,0,0,0,0,0,0.192284361325954,0,0,0,0,0,0,0,0,0.190976223612205,-0.210456516012966,-0.115422368313797,0.0274525073317724,-0.102625073936033,0,0,0,0,0,0
X600741.SH,0.227150865665294,0,0,0,0,0,0,0.0238358996974496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178029950172372,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0472510868603895,0,0,0,0.279099974300399,0,0,0,-0.0153682753805521,0,0,0.0448700311048649,0,0,0,0.148025136503874,0,0
X000157.SZ,-0.0484376623942683,0,0,0,0,0,0,0,0,0.0297147483625206,0.0500960050405927,0,0,0,0,0,0,0,0,0.432415380181069,0,0,0,0,-0.0809554371748643,0.050267531315658,0,0,0,0,0,0,0,-0.0362871784116642,0,0,0.0183061139762389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00154675550327622,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175933135003919,0,0,0,0,0,0,0.0170061679135188,0,0.154217353569509,0,0.0355927014725976,0.051038774917617,0.0236721679942435,0,0,0,0,0,0,0,0.0130207840941857,0.059560496782472,0,0,0,1.73472347597681e-18,0,0,0,0,0.157722720371285,0,-0.01022762483254,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.392098884255364,0,0,0,0,0,0,0.182363362342175,0.223333626963104,0,0,0,0,0,0,0,0,0,0,0,0,-0.106038416024675,0.124370996123345,0,0,0,0.507198324740622,0.175257805823354,0,0,0,0.115164475025469,0,0,-0.0291035040724903,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.103033766401322,0,0,0,0,0,0,0,0,0,0,0,0,0.203708698276126,0,0,0,0,0.110483849398663,0.0168579106091949,-0.0117669621278489,0,0,0,0,0,0,0.0136624668954127,0,0,0,0,0.00279153684349342,0.0359664757653131,0,0,0,0,0,0,0,0,0,0,0,0.00334658378644277,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.431727542114617,0,0,-0.180430282117381,0,0,0,0,0,0,0,0,-0.101284403076179,0,0,0,0,0,0,0,0,0,0,0,-0.0093488037564378,0,0,0,-0.0317259285105671,0.198492697392117,0.0584972462821446,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0482373188048836,-0.158181538873446,0,0,0.10136899761355,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684310295998766,0.255376856399036,0,-0.0364280927575635,0.143746614676256,0,0,0.0140530194998676,0,0,0,0,0,0,0,0,0.0941437068517352,0,0,0,0,0.125022283166879,0,0.143497395087677,0,0,0.0433278357910884,0,0,0,0,0,0,0.0168966071173008,0,0,0,0,0.0290775299146105,0,0
X002007.SZ,0,0,0.0487543921805866,0,0,0,0,0,0,0,0,0,0,0,0.19629319078341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0790777277328932,0,0,0,0,0,0,0,0,-0.0670170349894859,0.113891635631102,0.130554541008126,0,0,0,0,0,0.052468084927826,0,0,0.0684606737155202,0.0306257076290389,-0.0663297112553781,0,0,0,-0.0145980265417124,0,0
X600418.SH,0,0,0,0,-0.0478893709305492,0,0,0.432825611876849,0,0,0,0,0,0,0,0,0,0,0,0.157315265237161,0,0,0.402664234957503,0,0,0,0,0,0,0,0.0629700214728583,0,0,0,0,0,0.635135302206838,0.177362183091749,0,0,0,0,0,0,-0.0696601304105118,-0.199747816794716,0,0,0,-0.00931803869245891,0,0.0547985799096543,-0.0494945339276866,0,0,0,0,0,0
X002180.SZ,0,0,-0.0409845594961975,0,0,0,0,0,-0.330669793692564,0,0,0,0,0,0,0,0,0.0952693563181529,0.163368036568948,-0.120595341115503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0226170444155798,0,0.0659129945299171,0,0.263508845232278,0,0,0,0,0.258634238272438,0,0.188610717419991,0,0,0,0.0698204286145802,0,0.00243814522407883,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.00330241927156091,0,0,0,0,0,0,0,0,0,0,0.194005320156881,-0.00971371733832598,0,0,-0.159330184482408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574073098085087,0,0,0,0,0,-0.0370254793858508,0,0.296083099644655,0,-0.0477118627078446,0,-0.0337316633852697,0,0.00188319092980853,0,0,0,0.0119459584195977,0,0
X600183.SH,0,0,0,0,0,0,0.150564878908171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406048056553794,0,0,-0.0387079319056061,0,0.0131372829941202,0,0,0,0,-0.0322021689807561,0,0,0,0,0,0,0,0,0,0.123058577303507,0.0609312785280941,0,0,0,0,0,0.0541294746414398,-0.0870841644084265,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.0543223859611732,0,0,0,0,0,0,0,0,0,0,0,0.0180151111803464,0.233022662005944,0,0.00980878234315657,0.242850442754743,0,0.159091744787582,0,0,0,-0.0160240551442288,0,0,0,0,0,0,0.0830344784249759,0,0,0,0.0665750314398654,0.119731766611368,0,0,0,0,0,0,0,0.0671130909350941,0.0541173216587706,0.0306382839168798,-0.0378696200664011,0,0,0,0.0204276082892996,0,0
X002463.SZ,0,0,0,0,0,0,0.210166783974088,0,0,0,0,0,0,0,0,0,-0.164637293940061,0,0,0,0,0,0,0,0,0,0,0.314823429186187,0,0,0,0,-0.163518878312901,0.119146833443684,0.410351128302291,0,0,0,0,0,0,0.133712037642589,0.0353747864153922,0,0,0,0,0,0,0.0682819391678183,0,0,0.012985114615566,0,0,0,0.00683834109885957,0,0
X300142.SZ,0,0.166006930203498,0,0,0,0,0,-0.0404602673608319,0,0.0464278893111639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152947456495687,0,-0.115686688875359,0,0,0,0.631662967754557,0,0,0,0,0,0,0,-0.247467150307839,0.189867001062084,-0.0631951645416761,0,0,0,0,0,0.0743771661031802,0,0,0,-5.42101086242752e-20,0,0,0,0,0.00548935124072301,0,0
X002028.SZ,0.183131138192279,0,0,0,0,0,0,0.0850605883779841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122225015814879,0.117155456165773,0,0,0,0,0,0,-0.254255003590095,0,0,0,0,0,0,0,0,0,0,0,0.223696770377991,0,0.0605142870620289,0,0,0,0,0.0010442375138529,0,0.0958540071303484,0.00032067831626448,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.151936031664007,0,0,0,0,0,0,0,0,0.0313395524016985,0,0,0,0.0469185718272595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435921483237065,0,0,0,0,0.0347560257100517,0.0909421590636249,-0.0143314345285896,0,-0.0010046800758183,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.0916979435838633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.677977699181876,0,0,0,0.0683325325652474,0,0.05676638574305,0,0,0.0657264260268382,0,0,0.0426981293172071,0.106167368025429,0,0,0.225342850154142,0,-0.0671617329641903,0,0,0.110762143184766,0,0,0,0,0,0,0,0.116822871022909,0,-0.0574123417298984,0,0,0,-0.0326185153118961,0,0
X000066.SZ,0,0,0,0,0,0,0,0.207002141970352,0,0,0,0,0,0,0,0,0.0649469808430259,0,0,0,0.0307926874298056,0,0,0,0.0743952064556128,0,0,0,0,0.233583754344898,-0.0736874847064468,-0.0703605906193332,0,0,0.115182193291536,0,0,0,0,-8.67361737988404e-19,0,-0.15319316723839,0.113437984406946,0,0.191397754321811,0,0,-0.0853157157987147,0,0,0,0.0337351960113322,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0222824259530857,0,0,0,0,0,0,0,0,0,0,0,-0.0179294604398508,0,0,0,0,0,0,0,0,0,-0.204720541473502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.243995960902329,0,0.15417816091972,0,0,0,-0.0194294043665004,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102993852586355,0,0,0.314911543483353,0,0,0,0,0,0,0,-0.00848948024683376,0,0,0.00309739015276179,0,0,0,0,0,-0.125719170450056,0,0,1.15281359322167,0,0,0,-1.81418391826904,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115171496288199,0,0,0,0,0,0,0,0,0,0,-0.0534093371213795,0,0,0,0,0.18669736851389,0,-0.184957414398904,0,0,0,0,0,-0.0115296664023885,0,0,0,0,0,0,0,0,0,0,-0.0428985413691797,0.54540257512935,0,0,0,0,0.390133485046012,0,0
RealEstate_excess,0.101004331008823,0,0,0,0,0,0.0438895551498778,0,-0.329818343647106,0,0,0,0.0310298023802264,0,0,0,0,0,0.0398786551462293,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.318342053193602,0,0,0,-0.0195904761055944,0,0,0,0.014419891101896,0.0855318591221407,0,0,0,0,0,0,0,0,0,-0.00963536588396563,-0.0291136337385348,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760973993276717,0.0493215506597004,0,-0.0308148148460393,0,0,0,0.0477716454028197,0,0,0.0307555578181698,0,-0.034633038121274,0,0,0,0,-0.0157435302657715,0,0,0,0.251603910219644,0,0,0,0,-0.0304413150155228,-0.0261206725298209,0,0,0,0,0.0127416336936821,-0.112062942201368,0,0,0,0,0,0.00321594165099858,0,0
MKvol,0.000591869792532599,0.00133227920591666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000734635956671825,0,0.00021678141790849,0,-2.52840663466061e-05,0.000159171226576491,0,0,-0.00100997752096895,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0.00027466814593033,0,0,0,0,0.000466027997301356,-0.00111102021203857,0,0,0,-0.00944477793754057,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00693518837185381,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00538306557662629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212719742225068,0,0,0,0,0,0,-0.000635577057116934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00873324040015938,0,0.0104513867515484,-0.00102221709094884,0,0.0015021943102779,0,0,0,0.0233489777150208,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0019440658921776,0,-0.00229478727796933,0,0,0,0,-0.00465121687872693,0,0,0,0,0,0,0,0,0,0,0,-0.00208604360073165,0,0,0,0,0,-0.00532189761366697,0,0,0,-0.018150412740827,0.0160645390135558,0,0,0,0.0435557016336979,0,0
