,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X600690.SH,X000651.SZ,X600809.SH,X600104.SH,X002371.SZ,X003816.SZ,X000568.SZ,X000063.SZ,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X600418.SH,X002179.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600089.SH,X600703.SH,X000157.SZ,X600183.SH,X600372.SH,X600741.SH,X002049.SZ,X002028.SZ,X600066.SH,X002236.SZ,X600522.SH,X000066.SZ,X601877.SH,X600839.SH,X600460.SH,X600487.SH,X002156.SZ,X002456.SZ,X000800.SZ,X000661.SZ,X000921.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0892759321212866,0,0,0,0,0,0.199541012240647,-0.0040470622129036,0,0,0,0,0,0,0,0,0.329345757724037,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00154158969734103,0,0,0,0,0,-0.011630723118129,0,-0.00820380973663978,-0.00284206320043298,0,0,-0.0235012682807753,0,0,0.0082244254066679,0,-0.0253120344460089,0,0,-0.0636808340175782,0,0
X000858.SZ,0.469471130758173,0,0,0,0,0,0,0.129353826194639,0.0969921850024803,0,0,0.191688332340233,0,0,0,0,0,0.0175470982594719,0,0.0768789723083213,0,0,0,0,0,-0.045251860172062,0,0,0,0,0,0,0,0,0,0.0156540384932038,0.076131325248093,0,0,0,0,0.0358704862371592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0395990551722273,0.139429429659229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274235390327449,0,0.0143208898623019,0.0645093113648475,0,0,0,0,0,0,0,0,0,0,0,0.0536424391922739,0,0,0,0,-0.12458682753557,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133359419812872,0,0,0,0,0,0.1019235417443,0,0.405726482454978,0,0,0.0696127355351698,0,0,0,0,0,0.0636362599234854,0,0,0,0,0,0,0,-0.0038694659784526,0,0.0746907871223512,0,0,-0.00501576275737651,0,0,0,0,0.0147580101945604,0,-0.0381320212315085,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.157373884845932,0,0.0340458113180369,0,0,0,0,0.0796762733568809,0,0,0,0,0,0.140257640654019,0,0,0,0,0.0699146146706285,0,0,0,0,0,0.0638682261094317,0,0,0,0,0,0,0,0.0283681924125631,0,0,0.0372132483778428,0,8.67361737988404e-19,0,0,0.000357849939846031,0,0,0,0,0,0,0,0,-0.059051336768239,0,0
X600690.SH,0,0,0,0.290437549430439,0,0,0.0583172771106664,0,-0.0805737213080197,0,0,0.0380746093519262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00250711689776439,0,0,-0.0408751090789619,0,0,0,0.215699694197483,0,0,0.0327480935345584,0,0,0,0,0.00278156224055691,0,0
X000651.SZ,0,0,0,0.00712170540268829,0,0.116759996889824,0,0,0.0593564856259376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137573716081647,0,0,0,0,0,0,0,0,0,0,0,0,0.229585560431288,0,0,0,0,-0.00210110922802578,0,0,-0.00735967527107135,0,0,0,0.232326451480064,0,0,-0.0273751533994561,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0.495235980280896,0,0,0,0,0,0,0,0.373212138657803,0.00419394949713216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620183837854256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0.200332620874116,0,0,0,0,0.0825311989447635,0,0,0,0.0297596364383586,0,0,0,0,0,0,0.215980368718844,0,-0.0916491487980836,0,0,0,0,0,0,0,0.983785384911555,-0.340994474545926,0,0,0,0,-0.122391720919261,0,0,-0.0759982650799471,0,0,0,0,0.0992855540732424,0,0,0,0,0,0,0,0,0.134900654119841,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0203173462088955,0,0,0,0.332496018931172,0,0,0,0,0,0,0,0,0,0,0,0.374722710592079,0,0,0,0,0,0,0,0.116390774073156,0,0,0,0,0.0776019345455311,0,0,0,0,0.0657293211410147,-0.0546097782705768,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885323206496886,0,0.0213835699808573,0,0,0,0,0,0.0831100922253103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414808848645784,0,0,0.0794963677995122,0,0,-0.0727409419599504,0,0,0,0,0,0.0718630443794256,0,0,-0.0703568711751949,0,0,0,0,-0.00619675685602532,0,0
X000568.SZ,0,0.38282184416163,0,0,0,0,0,0.214163514820018,0,0,0,0,-0.0502774506690376,0,0,0,0,0.106269182157003,0,0.13111001531337,0.036315586454644,0,0.00727314615928686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995360375080364,0,0,0.0411200917227721,0,0,0,0,-0.0212536396275349,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0763170667380922,0,0,0,0,0,0.1371821902406,0,0,0,0,0,0,0,0,0.0555008226597821,0,0,0.256152545935277,0.10513069969611,0,0,0,0,0,0,0.294862328175932,0,0,0.178925203576551,0,0.0911437672178302,0,-0.0390685683848299,-0.213112685293604,0,-0.0448550626958913,0,0,0,0,0,0,-0.0293361324695621,0,0,0,0,-0.0195361597154936,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0067933675036384,0.0999129905792498,0.2937658940694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260542340704018,0,0,0,0.0485246685889017,0.0411269027271324,0,-0.0682422623258226,0,0,0,0,0,0,-0.0241620700822999,0,0,0,0,0.0267090032138579,0,0
X300124.SZ,0,0,0,0,0,0,0,0.0723466087463078,0,0,0,0,0.0189706287414995,0,0,0,0.00498121987997143,0.121353896516434,0,0,0.461606016920314,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567381389882115,0,0,0.00306474946068524,0,0.0899146822181455,0,0,0,0.0215157389943519,0,0.0624269619844507,0,0,0,0,0,-0.0337460994187486,0,0,0,0,-0.0353484276945222,0,0
X600031.SH,0,0.0869041297463945,0,0,0,0,0,0.0460226987106838,0,0,0,0.154058908015547,0,0,0.0350068570893423,0,0,0,0,0,0.143343786460204,0,0.0131807374220045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015247572941089,0,0,0,0,-0.0204271312353086,0,0
X000625.SZ,0,0,0,0,0,0,0,0.0917020607982614,0.0456028555343962,0,0,0.0182261239375958,0,0,0,0,0,0,0.290728570503487,0,0.116809874701837,0.029945009791502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440396225163013,0,0,0,0.0747776769956521,0,0,0.0523366819399108,0,0,-0.0487284531382827,0,0,0,0,0.0123433399089088,0,0
X002304.SZ,0.0145080860807636,0.626628421477571,0,0.0215420494773536,0,0,0,0,0,0,0,0,0.0746587747860927,0,0,0,0,0,0,0,0,-0.132299283211263,0.0370011458122723,-0.117834097052966,0,0,0,0,0,0,0,0,0,0,0.0709039959987434,0,0,0,0,0,-0.0179397886720719,0,0,0,0,0,0,0,0.210479467321024,0,0,-0.00393055565089777,0,0,0,0,-0.0192752531570164,0,0
X000338.SZ,0,0.374442047832563,0,0,0,0,0,0,0.0106422613185097,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0910826531197659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949537233654354,0,0,0,0,0,0,0,0,0,0.0723108913790648,0,0.134704609869301,0,0,-0.0174618101092788,0,0,0,0,-0.00844565817309881,0,0
X000596.SZ,0,0,0,0,0,0,0,0.5388979976883,0.0941255141089206,0,0,0.250071592851191,0,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0289495687371144,0,0,0,0,0,0,0,0,0,0,0,0.0259854367550662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824863478187058,0,0,0,0.0128253536949314,0,0.0415101438217282,0.030371447382325,0,-0.00380928455633946,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0393928073961601,0,0,0,0,0,0.501124644318631,0,0.080604949039069,0,0,0.253275471726946,0,0.190484255147762,0,0,0,0,0.0588987186950171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638614622664785,0,0,0,0,0,-0.0118929521427073,0,0,0,0,-6.93889390390723e-18,0,0
X000100.SZ,0,0.0850827446215685,0,0,0,0,0,0,0.0128413962672244,0,0,0,0,0,0,0,0,0,0,0,0.218425005547117,0,0,0,0,0,0,0,0,0,0.111627174079325,0.165657549461439,0,0,0,0,0,0,0,0.0378230755338993,0,0.0808424543613858,-0.00906899921192828,0,0,0,0,0,0,0,0,-0.00256290505497568,0,0,0,0,0,0,0
