,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000625.SZ,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X002508.SZ,X601877.SH,X300124.SZ,X600177.SH,X300003.SZ,X300136.SZ,X600522.SH,X600271.SH,X000157.SZ,X002008.SZ,X002007.SZ,X002085.SZ,X002294.SZ,X600118.SH,X600089.SH,X600487.SH,X600867.SH,X600566.SH,X600699.SH,X600809.SH,X600372.SH,X000559.SZ,X300115.SZ,X000623.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.0144851790310712,0,0,0,0.0685324752241208,0,0,0.102301620201325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00505903038859298,0,0,0,0,0.306694288812396,0.0300409414565469,0,0,0,0.203266135851552,-0.0123286435199167,0,0,0,0,-0.0864145037248414,0,0.0334192044726286,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.190641159276863,0,0,0,0.0056923224164541,0.171449878567732,0,0,0.15295007765989,0,0.28810393199011,0,0,0,0,0,0,-0.0394260049416563,0,0.0294545895008223,0,0,0,0,-0.0419760499211481,0,0,0,0,0,-0.0398489159945414,0,0,0,0,0,0.0133134545341896,0,0,0,0,-0.0898418110189565,0,0,0,0,0,-0.0281177962902736,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.0426503892171935,0.133352040450743,0.0693633709726064,0,0,0,0,0,0.123485426211007,0,0,0.202700752327127,0,0,0,0,0,0,0.0868445319006524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202837139905121,-0.304948342167084,0,0,0,0,0,-0.0386314177522113,0,0,0,0.034465986258302,0,0,0,0,0,0
X000651.SZ,0.0792331552169877,0,0,0,0,0,0.0399448144402691,0,0.187985599491827,0.170454373981225,0.0508275975798304,0,0,0,0,0,0,0,0,0,0,0,0.0810524296718007,0,0,0,0,0.0943180487258885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224700832293705,0,2.71050543121376e-20,0.00884511232684205,0,0,0,0,0,0
X000858.SZ,0.11763221544425,0,0,0.0264866198197231,0,0,0,0,0,-0.00687029759264565,0,0,0.548979510489407,0,0,0.102096835979298,0,0,0,0,0,0,0,0.0923173070378732,0,0,0,0.00060359154178894,0,0,0,0,0,0,0,0,0.0181126497499027,0,0,0,0,0,0,0,0,0,0,0,0,-0.00682192585084495,0,0,0,0,0,0,0
X600276.SH,0,0,0.0860086442818925,0,0,0,0,0.0740514508688703,0.0340691522188244,0,0,0,0,0,0,0,-0.199791064490583,0,-0.0752512694548211,0,0.0277894369443368,0,0,0,0,0,0,0,0,0,0,0.0282267001883968,0,0,0,0,0,0,0,0,0,0,-0.0669741585916223,-0.130990814430855,0,0,0,0,0,0.0122738508259091,-0.000820312856280439,0,0,0,0,0,0
X000725.SZ,0,0,0.409169915259536,0,0,0,0,-0.00455471736693491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.20985787110851,0,-0.0653447654848334,0,0.188498869254544,0,0,0.490764868838031,0,0.0772234861178644,0,0,0,0.0630532881324522,0,0,0,0,-0.0280024514238244,0,0,0.0300007674831904,0,0,0,0,0,0
X002304.SZ,0,0.0300730342589205,0,0,0.27707925078219,0,0,0,0.213667380067002,0,0,0,0,0.32908981194728,0,0,0,0.08130554978135,0,0,0,0,0,0.0600490701906641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267417527602591,0,0,-0.071035184668932,0,0,0,0,0,0.0152148225928827,0,0,0,0,0,0
X600690.SH,0,0.543340250720694,0,0,0,0,0,0.0881052490360971,0,0,0,0,0,0.115864311986139,0,0.0936434558537409,0,0,0,0,0,0.0391575992306026,0,0,0,0,-0.13444386658923,0.0383299913908273,0.0111845221679782,0,0,0,0,0,0,0,0,0.0104111375598965,0,0,-0.052710500831992,0,0,-0.126578738084126,0.0747571434348001,0,0,0.0703831547988594,0,-0.00132119214263182,-0.0116763760610299,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0912862960428431,-0.0207019929839361,0,0,0.0207821383061853,0,-0.020208001442897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632125313409809,0,0,-0.116360100836999,0,0,0.0768872444838681,0,0,0,0,0.0941281804829956,0,0.258330962931201,0,0,0,0,0,-0.0106526229118009,0,0,0,0,0,0
X600703.SH,0,0,0.0534954938035507,0,0,0,0.0537914205760298,-0.0241067133319984,0,0.0892175875966667,0,0,0,0,0,0.0118651851039992,0,0,0,0,0.210613483557621,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00425370023423685,0,0,0.135233704893465,0,0,0,0,-0.0575652060469645,0,0,0,0,0,0,0,0.00329118374763245,0,0,0,0,0,0
X000625.SZ,0,0,0,0.186571877212039,0,0,0,0,0.0200511332949619,0,0,0,0,0,0,0.00348235252203661,0,0,0,0.53955708710338,-0.192930420798818,0,0,0,0,0,0.195538974709435,-0.102545018401159,0,0,0,-0.0505771277374676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189758439840115,0,-0.03801000474695,0.0192821675913457,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.803879166995833,0,0,0,0,0,-0.0222135495620227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237931025131749,0,0,0,0,0,0,0,0,0,0,0,-0.0217836564426515,0.107130023401255,0,0,0,0,0,0,0.0229166789435739,0.00735604084540262,-0.00791566356136219,-0.0879837091077161,0,0,0,0,0
X600741.SH,0,0.538483045517007,-0.0458824903986644,0,0.0101021618097379,0.275471715882368,0,0.0339631537424183,0,0.115798555775537,0,0,0,0,0,0,0,0,0,0,0,0,0.018056440730712,0,0.065958087564503,0,0,0,0,0,0,0,-0.0295877393659529,0.0485502584873046,0,0,0,-1.73472347597681e-18,0,0.0397136784203785,0,0,0,0,0,0,0,0,0,-0.0151220308348584,0.00730919202372476,0,0,0,0,0,0
X002475.SZ,0,0,0.0220951380754929,0,0,-0.0213214741871478,0,0,0,0.0217793780058783,0,0,0,0,0,0.0583908953314805,0,0.132654218685201,0,0,0,0,0,0,0,0,0,0.280553963191222,0,0,0,0,0,0,0,0,0,0,0,0.0855969628259844,0,0,0,0,0,0,0,0,0,0.0114984832671864,0.0174137322190717,0,0,0,0,0,0
X002236.SZ,0,0,0.28514483766206,0.144576486942491,0,0,-0.251368312609258,0.132097152506845,0,-0.0549016535855253,0,0,0,0,0.351617623987213,0,0,0,0,0.270578740821536,0,0.0202356121835978,0,0,0,0,0,-0.140457487507429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528808244356491,0,-0.0437702453504096,0,0,0,-0.015492500999151,0,0,0,0,0,0
X600031.SH,0,0,0,0.0271367437622729,0,0,0,0,0,0,0.0421591841411234,0,0,0,0,0,0,-0.0497214000273002,0,0,0,-0.225481920961483,0,0,0,0,0,0,0,0,0.428943124502568,-0.0861956833896471,0,0,0,0,0,0,0,0.164662332265064,0.0551365974219142,0,0,0,0,0,0.181895561991957,-0.0125881117814565,0,0.0140993344019173,-0.030551541000573,0,0,0,0,0,0
X002241.SZ,0,-0.224052366439243,0,0,0,0,0,0,0,0,0,0,0,0,0.00586480943920203,0,-0.0223133883126816,0,0,0,0.285855816221923,0,0.138281041307125,0,0,0,0,0,-0.102814309715799,0,0,0.143375422386883,0,0.0390568717146926,0,0,-0.20160048990348,0,0,0.120485906213614,0,0,0,0.239678604533058,0.353556002727444,0,0.0615576064871029,0,0,0.0101330666196016,0.0248551517797441,0,0,0,0,0,0
X000338.SZ,0,0,0,-0.428919558272024,0.134997007870815,0,0.165779044599685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241591902363101,0.0535004155356233,0,0,0,0,0,0.0134143915003876,0,0,0,0,0,0,0.0137440894162035,0,0.0390734714172607,0.0444707402077789,0,0,0,0,0.053499309609681,0,0.148745492828231,0,-0.0203513318999742,-0.014766439981147,0,0,0,0,0,0
X600066.SH,-0.032380954064591,0,0,0.0810009141275774,0,0,0,0,0,0,0,0.0184697988701984,0,0,-0.486381202444453,0.128170015809238,0,0,0,0,0,0,0.132897400715278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0969330432507449,0,0,0,0,0,0.140859350988866,0,0.00140198712561794,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.0756944510847964,0,0,0,0,0.315847333526173,0,0,0,0,0,0,0,0,0,0,0,0.0323689445824486,0,0,0,0.261218547130015,0,-0.0575787201721352,0,0,0,0.0607540242969823,0,0,0.0439463345418484,0.167828449274882,0,0,0.114057834015584,0,0,0,0,0.0497357154387521,0,-0.0190762589668683,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721183937757017,0,0,0,0,0,0,-0.0262366450823017,0,0,0,0,0.0992863159865562,0.120980935904189,0,0.0220054843493092,0,0,0,0,0,0,0.0626712061080312,0,0.0318762952119023,0,0,0,0,0,0,0,0.0158100527367372,0,0.0424229740897659,-0.0295961284774278,0,0,0,0,0,0
X002508.SZ,0,0,0.250268041569151,0.293470857654078,0,-0.287772974549389,-0.115495327975871,0,0,0,0,0,-8.67361737988404e-19,0,0.049599385007497,0,0,0.0739283240136258,0,0.105498735269443,0,0,0,0,0,0,0,0,0.181649053262121,-5.00813986023536e-05,0,0.285313139785877,0,-0.0355355469230725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011180791965017,0.016438258945003,0.00951987038932979,0,0,0,0.149561096594712,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302797236547594,0,0,0,0,0,0,0,0,0.00334402141234373,0,0.182386313262394,0,0,0,0,0,0,0.0094476196875474,0.133004345003346,0,0.139989381643746,0,0,0,0,0,0,0,0.152035734356503,0,-0.0128160484442579,0.00759023519386647,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0981067596947341,0,0,0,-0.0979241788727885,0,0,0,0.203970681652623,0,0,0,-0.0897571851058876,0,0,0.0326643826356143,0,0,0,-0.132270270739735,0,0,0,0,0.127143933779633,0,0.232706084534917,0,0.0294263436198574,0,0,0,0,0.0731228941396063,0,0,0,0,0,0,0,0,0,0,0,0,0.0143750373787848,0.0269074315922084,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.0568809931019411,0,0,0,0,0,0,0,-0.0665332939282676,-0.0297908797172069,0,0,0,0,0,0,-0.0170784312220888,0,0,0,0,0,0.0113171657495134,0,0.0621240216877984,0,0,-0.0797555030895439,0,0,0,0.0954835732550827,0,0.0227392074202193,0,-0.0659748124160051,0,0,0,0.0229841606192569,0,0,0,0.00274398444169819,-0.00430580294359552,-0.0178151979637911,0,0,0,0,0
