,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000625.SZ,X000063.SZ,X002292.SZ,X600703.SH,X600690.SH,X000100.SZ,X002241.SZ,X600271.SH,X600118.SH,X000559.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X600089.SH,X000568.SZ,X600177.SH,X002049.SZ,X300124.SZ,X002465.SZ,X000977.SZ,X002129.SZ,X601877.SH,X000869.SZ,X002294.SZ,X300003.SZ,X002456.SZ,X002074.SZ,X600582.SH,X600867.SH,X002506.SZ,X002085.SZ,X002426.SZ,X002008.SZ,X600498.SH,X300001.SZ,X600839.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103839869759888,0,0,0,0,0,0,0,0,0,0,0,0.062380148155808,0,0.129500563135158,0,0,0,-0.0785191221860572,0.0224597309951482,0,0,0,0.0290938426538721,0.0327294971449672,0,-0.0493524461750405,0.0328290273501596,0.0414045970991131,0.0166218635398882,0,0,0,0.000206663072705485,0,0,-0.0184699683894803,0.0315106700479958,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.349768711350397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104298361607661,0,0.00342142986766639,0,0,0,0.0119962237355735,0,0,-0.0428526561222936,0,0,0,0,0,0,0.000734760722760975,0,0,0.0278839287201539,-0.0171808320601922,0,0,0,0.0289376088583705,0,0,-0.0514485523915578,0.0462342550981852,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00804550603653929,0,0,0,0,0,0.184968079790658,0,0,0,0.3537660515422,0,0,-1.73472347597681e-18,0.0584051601109955,0,0,1.73472347597681e-18,0,0,0,0,0.0339809629905727,0,0,0.0588726090742431,0.0565922107846831,0,0,0,0,0.0235039923238145,0,0,0,-0.0147862604218942,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0.166704629151788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290177803665244,0,0.276767931865329,0,0,0,0,0.0231130089002068,0,0,0,0,0,-0.0460110294859336,0,0,0,0,0,0,0,0,0,0,0.0171020308841762,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.0103259386964662,0,0,0,0,0,0.0159016379703703,0.0283208759473884,0,0,0,0,0,0,0,0,0,0,0.154352913154408,0.0210005933701587,0,0,0.0163768781937991,0.0899661774300879,0,0,0,0,0.0372992422237742,0,0,0,0,0,0,0,0,0.013708131220542,0.128782002788022,0,0.000668680551532339,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0378561037353377,0,0,0,0,0,0.145615971808504,0,0,0.136348455580416,0,0,0,0,0,0,0,0,0,-0.0396002787219374,0,0,0,0,0,0.000214041818967361,0,0,0,0.0274637172298426,0,0,0.105701863147205,0,-0.0165750470301271,0,0,0.0883627575890362,0,0,-0.0386323153351999,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.0536137265757003,0,0.0378804661632152,0,0,0,0,0,0,0.0146585086599882,0,0,0,0,0,0,0,0,0,0,0.413091589402618,0,-0.0489857102554881,0,0,-0.0900756787667977,0.0151019678850356,0,0,0.123987873293656,0,0,0,0,0.0266245363197003,0.00668613932788688,0,0,0,0,-0.0201226947417106,0,0,-0.00335689392232376,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.134137209948561,0,0,0.102394005246004,0,0,0,0,0,0,0,0,0.0781005004523345,0,0,0,0,0,0,0,0,0,0,0,-0.079293444476908,0,0,0,0,0,0.0620256851409171,0,0,0,-0.0676059952646203,0,0,-0.0750745445233128,0,0,0,0,0,0,-0.0536696298963463,-0.0141413058988151,0.0250439880281194,0,-0.0376757263564306,0,0,0,0
X000625.SZ,0,0.102438609988171,0,0.106580476562243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110841513212088,0,0.315875381432207,0,0,0,0,0,0,0,0,0.0420381532053506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0670979383427973,0.186846956638102,0,0,-0.0441921300539105,0,0,0,0,0,0
X000063.SZ,0,0,0.0788875540483058,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.092831380532267,0,0.0964892277611016,0.0607451582555505,0,0.200952792811501,0,0.00673461184644982,0.0383723850780955,0,0,0,0,0,0,0,0,0.000725430214261875,0,0,0,0.147628728829764,0.0286656376667296,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258496714134891,0,0,0,0,0.244226531621496,0.135359567828774,0,0,0.0872716259420547,0,0,0,0,0.116342977979104,0.0524544311602433,0,0,-0.0359144990752123,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397016300091133,0,0,0,0,0,0,0,0,0,0,0,0,0.0279690545777868,0,0.0291085351979881,0.032916256354317,0,0,0,0,0.124390344591481,0.00895429715038707,0.0661135212152159,0,0,0,0,3.46944695195361e-18,0,0,0.0279999969836398,0,0.0218729364777545,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00713590232996831,0,0,0,0,0,0,0,0,0,0.0879731402234871,0,0.0128957582151458,0,0,0,0,0.0143743017545324,0,0,0,0,0,0,0,0,0.0184215173184918,-0.101067445770061,0,0,0,0,0,0,-0.0396549330959246,0,0.00596309185128134,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.048422139443369,0,0,0,0,0,0.0259401433962944,0,0,0,0,0,0,0,0,0,0,0,0.0324958484123263,0,0,0,0,0.0845476235374294,0,0,0,0,0.0340466981955033,0,0,0,0.016485312312948,0,0,0,0,0,0.26290145730804,0,0.035567606038306,-0.0339984309565345,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,-0.111071562954149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0138529183927321,0,0.0602111721932644,0.511342453919108,0,0,0,0,0.0414711199700979,0,0,0,-0.0300200617428356,0,0,0.192617836914826,0.0530129802492894,0,0,0,0,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346022201195852,0,0,0,0,0,0,0,0,0,0,0.0234751841469172,0,0,0.0381559728958696,0,0,0,0,0,0,0,0,0.0335011704956641,0,-0.0795555244769913,0,0,0,0,0,0,-0.0316894423214132,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0527800129147833,0.107911959819474,0,0,0,0,0,0,0,0,0,0,0,0.142302165055585,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.120884193970404,0,0,0,0,0,0.0644008780486224,0,0.0838708261805469,0,0,0,0,0.0274639605076995,0,0,0.176255688179081,0,-0.0193747678341016,0.0152868241456638,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.105321795400156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200061939659422,0,0.117417905644453,0,0,0,0,0,0,0.140216226323128,0,0,0,0.120895387780858,0,0,0,0.104637635864577,0,0,0,-0.0172382108028254,0,0,0,0,0,0
X600031.SH,0,0,0.0577167108629105,0,0,0,0,0,0,0.0668527589160881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985241683412626,0.15817792493337,0,0.154856144156603,0.00162747397376744,0,0,0.0673847374510971,0,0,0,0,0,0,0,0,0,0,0,0,0.0221930186490844,0,0,0.220843288631545,0,-0.00854679928722562,0.00522293104139138,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.065797065469307,0,0,0.113890801866038,0,0,0,0,0,0,0,0,0,0,0,0,0.228846336060964,0.162898675139695,0,0,0,0,0,0.0904968730248125,-0.175416390054433,0,0,-0.0470684869587528,0.0587244109073957,0,0.0190719973514985,0,0,0,0.0614612546261713,0,0,0,0.0436530166480588,0,0,0,0,0.0448067368137234,0,-0.0107334459656633,0,0,0,0,0,0,0
X002236.SZ,0,0,0.0448126444084175,0.0283125007611684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152715262771222,0,0.00516816366120678,0,0.247192536746896,0,0.00607960020771797,0.0395247343560093,0,0,0,0,0,0.089650662712152,0,0.0104779858058858,0.00494243680117797,0,0,0,0,0.0671579856233031,0,-0.00164939958511441,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0994165975614407,0,0,0,0,0,0,0,0.110490041239104,0.0280473327100648,0,0,0,0,0.0443581128492253,0,0,0,0,0,0,0,0,0,0.0894203669419614,0.0947132832032681,0,0,0,0,0,0.0102327693069792,0,0,0,0,0,0,0,0.0102493872250702,0.0318079098447838,0,-0.0109343514704863,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0154655439495574,0,0,0,0,0.584424200678018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724085872630775,0,0.0494208588252346,0,0,0.12075627821136,0,0.222335495566146,0,0,0,0,0,0.0627485857014171,0,0,0,0,0,0,-0.00682803911202836,-0.00141067807883925,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17384794980623,0,0,0,0.06181897485707,0,0,0,0.0876553413165045,0,0.206273548297197,0,0,0,0,0.0709292120334745,0,0,0,0,0.107129379808932,0,0,0,0.00369108006434831,0,0,0,0,0,0,0,0.0172178118506091,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499680852650261,-0.0312910986290645,0,0,0.20908412974575,0,0.0697977573182921,0,0,0,0,0,0,0,0,0.153375630715722,0.0939281656638658,0,0,0,0,0,-0.00335996554833277,0,0,0,0,0,0,0,0,0,0,0,0.00100463899976436,-0.0371083504618473,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233243434289912,0,0,0,0,0,0.0201702901142155,0,0,0,0.0586221634135838,0,0.0110818467426696,0.0252429547594812,0.10017041837376,0,0,0.115070049869957,0,0,0,0,0.0362992380484003,0.0907837406518385,0,0,0,0,0,0,0,0,0.181864403103384,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.157528107320236,0,0,0,0,0,0,0,0,0,0,0,0.037022482848251,0,3.46944695195361e-18,0,0.121140015535837,0,0,0,0,0.243801849646074,0,0.0134808665584654,0,0,0.0697836463452314,0,0.0927771358715399,0,0.0182318644033269,0.0159310441439923,0,0,0,0,0.0441553493541158,0,0,0,0,0,0,0,0,0,0.0365837400993212,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0381522667499578,0.102141771764965,0,0,0,0,0,0.125116567906134,0,0,0,0,0,0,0.0355739737243969,0,0,0,0,0,0,0,0,0,0,0,0.00545219865336789,0,0,0,0,0.0787266632802075,0,0,0,0,0.0101781251848283,0,0,0,0.0633337403627021,0,0,0,0.0884576724793694,0.00324345220570727,0,0,0.00502572985535197,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.103466401488202,0,0,0,0,0.0616375649052559,0,0,0,0,0,0,0,0.0042341001777477,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0151583763093388,0.253899014262037,0,0,0,0,0.0466131320271232,0,0,0,0,0.0881508131793108,0,0,0,0,0.114237799150506,0,0,-0.00291330670659411,0,0,0,0,0,0
