,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600031.SH,X002475.SZ,X000338.SZ,X600741.SH,X000596.SZ,X601877.SH,X000661.SZ,X600703.SH,X600809.SH,X000100.SZ,X300003.SZ,X600271.SH,X002236.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X000625.SZ,X000157.SZ,X300142.SZ,X600487.SH,X600177.SH,X002179.SZ,X002456.SZ,X300146.SZ,X600498.SH,X600066.SH,X002506.SZ,X002241.SZ,X000977.SZ,X600867.SH,X600522.SH,X600566.SH,X600089.SH,X000050.SZ,X600776.SH,X600183.SH,X600372.SH,X002371.SZ,X002129.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.177528676483128,0,0,0,0,0,0.124025486111579,0,0,0,0,0,0,0,0.127784383188888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0813964713680472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00495162486662069,-0.00187480920098098,0,0,0,0.017112512157179,0,0.0076662536821944,-0.0175503054084366,0,0,0,-0.0424065600136646,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0.0930540425326586,0,0,0.0534033325026321,0,0,0,0,0,0,0.3712991787883,0,0,0,0.22500875813983,0.0871077391571968,0,0,0,0,0.000504117731598204,0,0,0,0,0,0,0,0,0,0.0349681121889491,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0580560132986082,0,0,0,-0.0301740519515642,0,0
X000651.SZ,0,0,0,0.0495870976981075,0,0,0,0,0,0.155694051583473,0,0.153775232649976,0,0.185334269653111,0.0324650798886746,0.065843534922119,0,0.066672554624834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031885186968843,0,0,0,0,0,0,-0.0164247069832001,0,0,0,0,-0.0816207447437213,0,0
X600104.SH,0,0,0,0,0,0,0,0.00403787384836196,0,0,0,0.084475854831203,0,0.0742583610779601,0.160746158197107,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.185772052441458,0,0,0,0,0,0.0778259890941268,0,0,0.0200085145506215,0,0.068061441682157,0,0,0,0,0,0,0,0,0,0,0,0,0.00947927549854777,0,0,0,0,0.0590435378657611,0,0
X600276.SH,0,0,0.132149386514917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130694120562707,0.0831250103116125,0,0,0.250120823550669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565696311318807,-0.0921039328329524,0,0,0,0.082203200619238,0,0,0,0.0115636516079897,0,0,0,0,0,0.00945342055575333,0.0319476609156884,0,0,0,0,0,0
X002415.SZ,0,0.00997815767827642,0.0633159458305178,0,0,0,0,0.0528592243016785,-8.67361737988404e-19,0,0.0121814140166226,0.0277784103947388,0.0222258629152019,0,0.0634078990925531,0,0,0,0,0,0,0,0,0.320306998769955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281408471342828,0,-0.0307506773699796,0,0,0,0,0,0,0
X002304.SZ,0,0.0983688329804423,0.139356348249802,0,0,0,0,0,0,0,0,0.0864667952780139,0.0601521742112814,0,0,0.163569399204295,0,0,0,0.169009536559386,0,0,0,0,0,0,0.0098779085003625,0,0,0,0,0,0,0,0.0137514764226754,0,0,0,0,0,0,0,0,0,0,0.0450075811129541,0,0,0,0,0,0.0104781146693381,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543613087477708,0,0,0,0,0.284579979378335,0,0,0,0.108904807687511,0,0,0,0,0,0,0,0,0,0.0656423514131552,0,0,0,0,0,0,0,0.187245375264046,0.0577036103754775,0,0,0,0,-0.0353673673551853,-0.0945267338725836,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267126511290434,0,0.00814298540284967,0,0,0,0,0,0,0,0,0,0,0.0443455118516464,0,0,0,0,0,0,0,0,0,0,0.214362548647112,0,0.148221539674647,0,0,0.0871406163539855,0,-0.0553469460041725,0,0,0,0,0.0096888813374251,0,0
X600690.SH,0,0.271749781478378,0.0861555933381309,0,0,0,0,-0.0362622048462448,0,0,0,0,0,0.0755791457872488,0.0786069576317381,0,0,0,-0.102574049296768,0,0.065814131806428,0,0,0.100973163100627,0,0.0199577162227325,0,0.0212704316074004,0,0,0,0,0,0.180219883947261,0,0,0,0,0,0,0,0,0,0,-0.0459177392581201,0,0,0,0,0,0,0,-0.0312829311491037,0,0,0,0,0,0
X000568.SZ,0,0.275056986868236,0,0,0,0,0.0431568282136719,0,0,0,0,0.0163967769793276,0.0255393989327263,0.269644328909607,0.0251809599683232,0.0752507926758456,0,0,0.00771400081411297,0,0,0,0,0,0,0,0.0902996568084586,0,0,0,0.0734757626865993,0,0,0,0.0263166203660387,0,0,0,0,0,0.0601240624647416,0,0,0,0,0,0,0,0,0,0,-0.0149969495359171,0,0,0,0,0,0,0
X600031.SH,0,0,0.331754543508848,0,0,0,0,0,0,0,0,0,0,0.179409975024439,0,0,0,0.0428473643950062,0,0,0,0,0,0,0,0,0,0.0876010011673409,0,0,0,0,0,0,0,0,0,-0.0763229460722569,0,0,0,0,0.221800568860964,0,-0.000654815338101623,0,0,0,0,0,0,-0.00237000618754817,0.0786982129167115,0,0,0,-0.0397957689899764,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136467943730798,0,0,0,0,0,0,0,0,0,0,0.205174090950484,0.118441061600193,0,0,0,0,0,0,0,0,0,0.0409146717053942,0,0,0,0.0666106411987405,0,0.188005740149403,0,0.000329677138717934,0,0,0.0149190104933215,0,0,0,0,-0.034822009208286,0,0
X000338.SZ,0,0,0,0.128894620099836,0,0,0,-0.0277825772261159,0,0,0.0580844006190142,0.227703379324395,0,0,0.253530514020574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401218705386777,0,0,0,0,0,0,0,0.119058060453371,-0.131645087808471,0,0,0,0,0.0892149307761042,0,0,0,0,0,0,0.203245386968064,0,-0.0766187320162815,0.0866127323594617,0,0,0,0,0,0
X600741.SH,0,0,0,0.523877368651631,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.154502474376924,0,0,0,0,0,0,0,0,0,0,0,0.041150498562664,0,0,0,0.110087411335084,0,0,0,0.010857476155256,0,0.150509058320715,0,0,0,0,0,0,0,0,0.0365426308845033,0,0,0,0,0,0,0
X000596.SZ,0,0.199502544065227,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0215841561181457,0,0,0,0,0,0,0.273545905031584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526557656857718,0.0174144487410114,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651240556848396,0.0916942484328982,0,0,0,0.0192740151383512,0,0
X601877.SH,0,0.0164188393737805,0.0287651293474893,0,0,0,0,0,0,0,0,0,0,0.0432129083577694,0,0,0,0,0,0,0,0,0,0,0,0,0.0934775581939922,0,0,0,0,0,0,0.226442210836099,-0.175968612794744,0,0.0746721863396013,0,0,0,0,0,0.0645593871273312,0,0.0619759174217752,0,0,0,0,0,0,-0.0119964917986309,-0.102088142398976,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.0291348475948818,0,0.0730273833258829,0,0,0,0,0.154857945145985,0,0,0,0.0796379985175857,0,0,0,0.116098617918588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0474539509933053,0,0,0,0,0,0.0543335705481819,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0478376691171788,0,0,0,-0.00818047101765551,0,0
X600703.SH,0,0,0,0,0.0997101922362067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763606166076514,0,0,0,0,0,0,0,0,0,0,0.437761820080573,0,0,0,0,0,0,0.115899082978256,0,0,0,0,0,0,0,0,0,0,-0.0775740526787722,0,0
