,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X002304.SZ,X600104.SH,X000568.SZ,X600031.SH,X600809.SH,X000725.SZ,X600690.SH,X000661.SZ,X000063.SZ,X300124.SZ,X003816.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002241.SZ,X300014.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002371.SZ,X000157.SZ,X002007.SZ,X002179.SZ,X002129.SZ,X600584.SH,X601877.SH,X002049.SZ,X600183.SH,X002236.SZ,X002414.SZ,X300142.SZ,X000800.SZ,X300003.SZ,X601799.SH,X000066.SZ,X300136.SZ,X002008.SZ,X002185.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X600066.SH,X002156.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0,0,0,0,0,0.213549167818162,0,0.476234345547384,0,0,0,0,-0.00287084933941964,0,0,0,0,0,0.0372178634832068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467899010243463,0,0,0,0.187945454161783,-0.0169703142520638,0,0,0,0,0,0,-0.114344683445142,0,0,0,0,0.0329622022661152,0,0,0,0.00583476794691307,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110019045724893,0,0,0,0,0,0,0,0,0.42737184243481,0,0,0,0,0,0,0,0,0,0,0.0269730665608272,0,0,0.0751081488803725,0,-0.0950274925415433,0,0.10492858890142,0,0,0.108233711930648,0,0,0,0,0,0,0,0,0,0,0,-0.00569760828336923,0,0
X600690.SH,0,0,0,0,0,0,-0.104627566830366,0.110032760254254,0,0,0.227086233903107,0,0,0,0,0,0,0.0209203413795555,0,0,0,0,0,0,0.0132705167699393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066916039103817,0,0,0.131480645590894,0,0,0,0,0,-0.0856853387404603,0.218808650853482,0,0,0.0338127852184677,0,0,0,-0.0125474270153591,0,0
X000661.SZ,0,0,0,0,0,0,0,-0.0279447451513731,0,0.111734446095041,0,0,0,0,0,0,0,0.0291480474153371,0,-0.308945501701119,0,0,0,0,0,0.225230028297475,0,0,0,3.46944695195361e-18,0,-0.157634599742576,0,0,0,0,0.622040883922517,0,0,0,0,0,0,0,0,0,0,-0.0470909697225597,0,0,0,-0.0236076821335059,0,0,0,0,0.0277412268441666,0,0
X000063.SZ,0,0,0,0,0,0,0,0,-0.0161267033843114,0,-0.154560214695806,0.0473130980734897,0,0,0,0,0,-0.0285403920702025,0,0,0,0.0397264655214998,0,0,0,0,0,0,0,0,0,0,0,0,0.127000012733365,0,0.0148766179561913,0,0.262488012101645,0,0,0,0,0.13351930827303,0,0,0,0,0.152925502621283,0,0,0.0673633184460186,0,0,0,0,0.0390380791288699,0,0
X300124.SZ,0,0,0,0,0,0.0537321007705506,-0.117365968881352,0,0,0,0,0,0.246038225199092,0.0128728286292685,0,0,0,0.0166385370507265,0,0,0,0,0,0.0840853892409677,0,0,0,0,0.104066856413569,0.0672255985416432,0.139613031713903,0,0,0,0,0,0,0.228263355818612,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0433138952650988,0,0,0,0,0.0554351610548426,0,0,0,2.71050543121376e-20,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0386528371522758,0,0,0.0502044373002931,0,0,0.125235468286088,0,0,0,0.0402405167548218,0.0195946886506838,0,0.00902828106302733,0,0,0,0,0,0,0,0,0,0,0,-0.0519081487931339,0,0.0568684011835291,0.00952512131122552,0,0,-0.0469691124290135,0.0652016232853674,0,0,0,0,0,0,0,-0.0073882281408101,0,0,0,0.00979478767289846,0,0,0,0.00234828916832073,0,0
X000625.SZ,0,0,0,-0.482171041251213,0,0,-0.0622847401684309,0,0,0,0,0,0,0,0,0.48081863073601,0,0,0,0,0,0,0,0,0.162738545913471,0,0.404350904213265,0,0,0,0,0,0,0,0,0,0.10619075760932,0.221315927546023,0,0,0,0,0,-0.0566101347047953,0,-0.13658158669343,0,0,0,0,0,-0.0661938717001146,0.119780835255847,0,0,0,-0.0728772835533584,0,0
X000338.SZ,0,0.107404782831226,0,0.210373492818097,0,0,0,0.133775145977642,0,0,0,0,0,-0.125896206636611,0,0,0,0,0,0.00421388499795836,0,0,0,0,0,0,0,0,0,0,0,0.0351548202793044,0,0,0,-0.00647545129366495,0,0.252488782503915,0,0.147417710227117,0,0,0.119473319192401,0,0,0,0,0,-0.0431507231096319,0,0,0.0399694867890542,0,0,0,0,0.0202396814253116,0,0
X600703.SH,0,0,0,0,0,0,0.0804148862469688,0,0.020673876133183,0,0,0,0.120747601584024,-0.0863908519031039,0,0,0,0,0.0414320039727876,0,0,0.0336095581476532,0,0,0,0.0939928843131344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266021892807882,0,0.270629075906201,0,0,-4.33680868994202e-19,0,0,0,0,0.0070395640806704,0,0
X002241.SZ,0,0,0,0,-0.10169704495512,0.676914009970675,0,0,0.304248965944198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0295450719860707,0,0,0,0,0,-0.126340079894067,0.197874603182563,0,0,0,0,0,0,0,0,0.0460249182576245,0,0,0,0,-0.0316256518391947,0.0197085695255564,0,0,0,-0.0433530826589447,0,0
X300014.SZ,0,0,0,0,0,0.0943640642562585,0.279545679160302,0.123447592332691,0,0,0,0,0,0.153073186202316,0,0,0,0,0,0,0,0,0.212400485518996,-0.158093102563069,0,0.302708034453038,0,0,0,0,0,0,-0.0531502790404458,0,0,0.122367044709872,0,0,0,0.0119347264229952,0,0,0,0,0.189575820487405,0,0,6.93889390390723e-18,0,-0.372793190549329,0,-6.93889390390723e-18,-0.00726702751804587,0,0,0,-0.0215741155055434,0,0
X000596.SZ,0,0,0,0,0,0.384883018617985,0.00306236938609755,0,0.0378011223603237,0,0.344817755976147,0,0,0,0,0,0,-0.0441130588523354,0,-0.0797823482897079,0.144598508312265,0,0,0,0,-0.0148844770051306,0,0,0,0,-0.0340898101070045,0.100472920901756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206346503555084,-0.0189706507079236,0,0,0,0.024612379283351,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.833327511641804,0,0,0,0,0,0,0,0,0,0.0214569639886518,0,0,0.112203411115943,-6.93889390390723e-18,0,0,0,0,0.0459866224521425,0,0,0,0,0,0,0,0,0,0,0,0.000969386557620231,0,-1.73472347597681e-18,0,0,0.0215562286088989,0,0,0,-0.0374225863561945,0.0247020999947334,0,0,0,-0.0364185780014574,0,0
X600741.SH,0,0,0,0,0,0,0,0.0303632883310309,0,0.135819955391712,0,0,0,0,0,0.0254233676337272,0,0,0,0,0,0,0,0.0405507893498434,0,0,0,0.0387594971734727,0,0.0182558301958552,0,0,0,0.0110330997991719,0,0,0,0,0,0,0.0711761903896613,0,0,0,0,0,0.0163115078333646,0,0,0,0,0,0.0245514340919258,0,0,0,0.00223237139146198,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,-0.0648611739908727,0,0,0.21524861350836,0,0,0,0.0432622551823918,0,0,0,0,0,0,-0.0522905782889264,0,0,0.234306692237798,0,0,0.51569510420608,0,0.29889999127518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0204312955929856,0,0,0.167449976492809,0,-0.055292423614621,0,0,0,-0.0147292550042436,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.19289447762485,0,0,0,0,0,0,0,0,0,0.00485506372978888,0,0,0,0,0,0.0366121905284066,0,0,0,0.0553963516731361,0,0,0,0.269748847495617,0,0,0,0,0.0725446218040519,0.0620422621956091,0,0,0,0,0,0,4.33680868994202e-19,0.0141099687709052,0,0,0,0.012569450081162,0,0,0,0,-0.0387836218237413,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358376553954785,0,-0.157958149155913,0,0,0,0.0847474699218331,0,0,0,0,0,0,0.160866376970372,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.272998165847223,0,0.0676519596196524,0,0,0.140297432022279,0,0,0,0.329400756538565,0,0,0,0,0,0.00548418874045216,0.00193289973158812,0,0,0,0.0147082010476804,0,0
X002179.SZ,0,0,0,0,0,0,0.00451481550088453,0,0,0,0,0,0,-0.00818134045870419,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0932811958484767,0.0309254612980617,0,0.130252841498839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907732240780342,0,0,0,0,0,-0.00532354659217879,0,0,0,-0.0105128277200062,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13479594574441,0,0,0,0.0530622391497688,0,0,0,0,0.359657066285831,0.115046853100189,0,0,0,0,0,0,0,0,0.0997018193065061,0,0,0.0971896567833997,0,0,0,0,0.117517121712664,0,0,-0.198814404136218,0,0,0,0.144611183189328,0,0,0,-5.42101086242752e-20,0.00130045332075448,0,0,0,-0.00249690926566337,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355343317268484,0,0,0,0,0,0,0.0578440603370434,0,0,0,0,0,0,0,0,0,0,0.239299151144129,0,0,0,0,0.165566305090506,0,0,0,-0.00363887400839993,0,0,0,-0.0141944319872638,0,0
X601877.SH,0,0,0,0,0,0.277536730244025,0,0,0,0,0,0,0,0,0,0,0,0.0435284273522575,0.110454996617351,0,0,0,0.393740373120616,0.221234050130035,0,0,0,0,-0.03897962761561,0,0,0,0,0,0,0,0.00266760911502008,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.0427406653684901,0,0,0,0.0686869649299413,-0.033863696746624,0,0,0,0.0361089505469437,0,0
X002049.SZ,0,0,0,0,0,0,0.112599465328615,0,0,0,0.145252830980288,0,0,0,0,0,0,0,0,0,0.285662036765705,-0.214728688375633,0,-0.060583524707048,-0.220343903564079,0.310612427599829,0.2457246470265,0,0,0,0,0,0,0,0,0.0957338864466022,0,0,0,0,0,0,0,0.0444091056090388,0,0.524490896479558,-0.462368020705439,0,0.118638398433829,0,0,0.12700635150189,0.046565550579198,0,0,0,0.0821140902274906,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596470762428084,0,0.0892249583036819,0,0,0,0,0,0,0.0162188408363654,0.0105399147316128,0,0,0.195096695271926,0,0,0,0,0,0,0,0,0.0302242752926966,0,0,0,0.144774014164186,0,0.0332091799711376,0.0931230736164439,0,0,0,0,0,0.0577136733118148,0,0,0,-0.00973855261772217,0,0
X002236.SZ,0,0,0,0,0,0.374750603665824,0,0,0,0,0.0162262520654408,0,0,0.0253929931710777,0,0.0315000597980204,0,-0.222203813424202,0,0,0.0383322550478127,0,0,0.160496506102284,-0.0901974377135397,0,0,0,0.0854821167688507,0,0,0,0,0,0,0.228164344207918,0.0642736690783334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374940994366562,-0.0768673947218529,0,0,0,-0.0282990597567082,0,0
X002414.SZ,0,0.235392115260599,0,0,0,0,0.0353985954252075,0.141635209497512,0,0,0,0,0,0,0,0,0,0,0,-0.0581540381852356,0,0,0,0.116708290302502,0,0,0,-0.0382556344426045,0,0,0,0,0.0486513028796301,0,0.46149520338771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101016957964313,-0.160319284240729,0,0,0,0.00928875743460164,0,0
X300142.SZ,0,0,0,0,0.309453403283675,0,0,0,0,0.436997639176679,0,0,0,0.063505339485914,0,0.0683730128303742,0,0.278250106628132,0.0679608751300163,0,0,0,0,0,0,-0.487976539963332,0,0.497591283588588,-0.295454404504324,0,0,0,0,0,0.0126101001771245,0,0,0,0,0.350283823619403,0,0,-0.284180837916887,0,0,0,0,0,0.693364018587586,0.153937519381381,0,-0.0872420750821841,0,0,0,0,-0.147002883070038,0,0
X000800.SZ,0,0,0,0,-0.00877265463421818,0,0,0.431044532707075,0,0,-0.00357691646948875,0,0,0,0,0.0354210480396007,0,0.218027688103755,0,0,0.0044727833680893,0.0318830514655299,0,0,0,0,-0.174240922229582,0,0,0.282429083816001,0,0,0,0,0,0,-0.14151623917779,0,0,0,0,0,0,0,0,0,0,0.0514844338477784,0,0,0,-0.0542397792385685,0,0,0,0,0.00614589954984024,0,0
X300003.SZ,0,0,0,-0.0841061931487339,0,0,0.0239220775214207,0,0,0,0,0,0,0.239750319479128,0,-0.0520753606151006,0,0,0,0.0481652906070098,0,0,0,0,0,0,0.0593563044023542,0.227399986056652,0,0,0,0,0,-0.142458835631155,0,0.203243878612933,0.0218829769150963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194064802220369,0.214805830395557,0,0,0,0.0554084707859935,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0.0974709847390619,0,0,0.286455124270148,0,0,0,0,0,0,0.117811491826531,0.0141985693173332,0,0,0,0.0549429255450572,0,0,0,0,0,0.163595286781045,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123616474862853,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619541576620493,0,0,0,0,-0.0454241164432107,0,0,0,0.0558372719861722,0,0,0,0.108762359907495,0.101485632611579,0,0,0.0152776386888356,0,0,0,0,0,0.128102698204321,0.0567096380320106,0,0,0,0,0,0,0,0,0.30699207929294,0,0.0328798977391215,0.139015831312308,0,0,0.00940540405448673,0,0,0,0,0.00424514703867765,0,0
X300136.SZ,0,0,0,0,0,0.228108082412741,0,0,0,-0.52320840471325,-0.243253240032623,0.351851110255524,0,0,0,0,0,0,0,0,0,-0.00986225903924013,0,0,0,-0.0375437990585856,0,0,0,0.290275322305251,0,0,0,0,0,0,0,0,-0.304069898437502,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797060185867894,0,0,0,0,0.0172415726131607,0,0
X002008.SZ,0,0,0,0,0,0.203769023907605,0,0.00222010634773627,0,0,0,0,0,0,0,0,0,0,0.0471780307407052,0,0.113132120700799,0,-0.134215201373663,0,0.231860032412135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0893790223285401,0,0,0,0.155144426140024,0,0,0,-0.0464227474420135,1.0842021724855e-19,0,0,0,-0.027673810049511,0,0
X002185.SZ,0,0,0,0,0,0,-0.0528152893399977,0,0,0,0,0,0,0,0.22639999637476,0,0,0.0264907546239444,0,0.00813782945463026,0,0,0,0,0,0,0,0.0301494028915579,0,0,0.0899431758850378,0,0.215409580536485,0,0,0,0,0,0,0,0,0,0.0816521514171585,0,0,0.117395922953029,0,0,0,0,0,-0.00931959653723918,-0.0121265947266187,0,0,0,-0.00883250659112302,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0339920008044845,0,0,0.0028924798372591,0,0,0,0,0,0.0201844274372719,0.0472230769558065,0,0.187472773505241,0,0,0,0,0,0,0,0.0676643411408706,0,0,0,0.0519314318216064,0,0,0,0,0,0.0631561028911058,0,0,0,0,0,0,0.115968387505517,0,0,0,-0.00598317404189894,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.109842323508993,0,0,0,0,0,0,-0.266949646337024,0,0,0,0,0,0.0717338654256557,0,0,0,0,0,0.273697804933596,0,0,0,0,0.123295542244303,0.0366015519127125,0,0,0.00916768629218018,0,0,0,0.195269214492804,0,0,0.118408324387124,0,0,0,0,0.0822200215320695,0,0,0,0,0,0,0,0.01188782481945,0,0
X300146.SZ,0,0,0,0,0,0,0.0350559383629734,0,0.0981305784639084,0,0,0,0,0,0,0,0,0,0,0,0.0423128695540088,0,0,0,0.128430620835351,0,0,0.197257752549107,0.208732471783173,0,0,0,-0.0340696296954752,0,0,0,0,0,0,0.176169761856225,0.0427051705419029,0,0,0,0,0,0,0,0.253391471555649,0,0,-0.0226463521620498,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.14161328008099,0,0,0,0,0,0.0292646874715389,0,0,0,0.0328346701966971,0,0,0,0,0.0551975639494024,0,0,0,-0.244837971434152,0,0,0.0225638960118838,0,0.084273491411569,0,0,0,0,0,0,0,0,0,0,0,0,0.104933821438198,0,0,0,0,0,0,0,0,0,0,0.184295821374977,-0.108916725208151,0,0,0,0.0891290257039435,0,0
X002156.SZ,0,0,0,0,0,0,0.0412810726629355,0,0,0,0,-0.00661931922519796,0,0,0.0672402444604233,0,0,0,0,0.0562093497248446,0,0,0,-0.00970698088264152,0,0,0,0,0.163639646569764,0,0.321916974136503,0,0.0932465815214996,0,0,0,0.0881809290872901,0,0,0,0,0,0,0,0,0.109801590793203,-3.46944695195361e-18,0,0,0,0,-0.00966320503253751,0,0,0,0,-0.00797911616046086,0,0
X002508.SZ,0,0,0,0,0,0.0994125963051705,0,0,0,0,0,0,0.241166509353993,0,0,0,0,-0.0147869294723716,0,0,0,0,0,0,0.447766414825434,0,0,0,0,0.0544260600494315,0,0,0.121426687166198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059117928893728,-0.0617147411274377,0,0,0,-0.0194193184619741,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.0730048853586054,0,0,0,0,-0.0318051989253874,-0.0216623514815446,-0.0528547240539298,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0108287122590771,-0.0107062359452944,0,0,0,0,0.218475611394315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216540408513069,-0.0625259052695714,0,0,0,-0.0251498003912296,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0436638681940849,0,0,0,0,0,0,0,0,-0.269679534830384,-0.0413690226811991,0,0,-0.0862306031167344,0,0,0,-0.251339442676977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.182637246652172,0.125993149643639,0,-0.170574410016414,0,0,0.749435491700532,0,0,0,-0.211074242442265,0,0
TED,0,0,0,0,0,0,0,-0.115716337515701,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858816312068311,0.161595954492832,0.0633197633265358,0,0,0,0,0,0,0,0,-0.294709961157594,0.20422674013398,0,0,0,0,0.271853476553413,0,0,0,0,0,0,0,0,0,0,0,-1.15423913126624,0.758115932063605,0,0,0,0,0.21084575545324,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.049690322162762,0,-0.0409828799993424,0,0,0.0167884640760879,0,-0.0351462979603461,0,0,0.0414285293018574,0,0,-0.0126215874051553,0,0,0,0,0,-0.138367905307965,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.160267351822668,-0.00946764071406009,0,0,0,-0.0295557184046091,0,0,0,0,0,0,0,0,0,0,0.0293299339600195,0,0,0,0.00872784046830995,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.011803582385995,0,0,0,-0.0103123559152031,0.0419608865093851,0,0,-0.0187693342272402,0,0,0,0,0,0,0,0,0,0.0113798650740202,0,0,0,-0.0503705501786496,0,0,0,0,-0.0330687298291131,0.0307032645614426,0,-0.0604449512184654,0,0,0,-1.73472347597681e-18,0,0.0351425460789551,0.0919475634001998,0,0,0.159007790784567,0,0,0.00744993771827879,0,0,0,0.00386690165605073,0,0
MKvol,0,0,0,0,0,0.00272125215641354,-0.00217393709768793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00328999872918704,0,0,-0.00149274087932799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146675603565042,0,0,0,0,0,0,0,0,0,0.0104192449051361,-0.00195851932303086,0,0,0,-0.00329199012757099,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.171010658903757,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00599285592610105,0,0.00025894808965092,0,0,-0.00394013336502523,0,0,0,0.00706523734128072,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00187799428312147,0,0,-0.00210157477295853,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.00621688601966047,0,-0.000496113909998378,0,-0.0129060194708183,0,0,0,0,0.0104661382266709,0,0,0,0,-0.00729380185033455,0,0,0,0,0.000521178971458751,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.000395874352154598,0,0,0,0,-0.000285784412387539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000458288264195391,0,0,0,0,0,0,0,0,-0.00190741291841967,0,0,0,0,0,0,0,0,0,0,0,0.00144175762137396,-0.00295098910203361,0,0,0,0.0013732879985505,0,0
