,X600519.SH,X000858.SZ,X000651.SZ,X600276.SH,X002415.SZ,X600104.SH,X002475.SZ,X003816.SZ,X002304.SZ,X000725.SZ,X000063.SZ,X600031.SH,X600690.SH,X000338.SZ,X000568.SZ,X000661.SZ,X600741.SH,X600809.SH,X600703.SH,X002241.SZ,X000596.SZ,X000100.SZ,X002236.SZ,X300003.SZ,X601877.SH,X000157.SZ,X300124.SZ,X300142.SZ,X002007.SZ,X600183.SH,X300014.SZ,X000625.SZ,X000066.SZ,X002371.SZ,X300136.SZ,X002456.SZ,X002179.SZ,X600271.SH,X002008.SZ,X002463.SZ,X000977.SZ,X600584.SH,X600177.SH,X002180.SZ,X000050.SZ,X002129.SZ,X600498.SH,X002508.SZ,X002049.SZ,X600066.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,-0.155985130407661,0.0697484826195928,0,0,0,0,0.147281523705652,0,0,0.59966309893088,0,0,0.0672856153574556,0,0,0.0808680388741807,0,0,0.0160218442370521,0,0,0,0,0,0,-0.0217306391806565,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797027527119664,0,0,-0.0239539742107262,0,0,0,0,0.00209579820171045,0,0,0,-0.000322923546962387,0,0
X000858.SZ,0,0,0,0.0225386759539234,0,0,0.0458554915805031,0,0,0,0,0,0,0,0.549150541664246,-8.67361737988404e-19,0,0,0.0162175826172235,0.0251945899838065,0.0233818660212093,0,0,0,0,0,0,0,0,0.0330412860473503,0,0,0.0211834653613072,0.0166906373971794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00695817369338349,0,0,0,0,-0.00997081788067197,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.311100974183837,0,0,0,0,0,0,0,0,0.0228636217203328,0,0,0,0,0,0,0,-0.111530995725022,0,0,0,-0.0188623464418388,0.0305579849253804,0.0211336901343948,0,0,0,-0.0940217773817932,0,0,0,0.160439643701982,0,0.0547392971463221,0,0,0,0,0,0,0.0153725589264452,0,0,0,-0.0491446373199,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303506217209492,0,0.104371955024158,0,0,0.0712950454222689,-0.0554787151589851,0,0.0118138478305284,0,0,0,0,0,0,0,0.0593372112704495,0.00753586496484698,0,0,0,0,0,0.056548879663748,0,-0.0611717008928833,0,0,0,0,0,0,0,0.00849052138006437,0,0,0.0176976973724967,0,0,0,0,-1.73472347597681e-18,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.139102799261262,0,0,0,0,0.0527128667895225,0,0,0.0462248416445415,0,0,0,0,0,0,0.564904381871337,0,0,0,0,0.0771007053571651,0,0,0,0,0,0,0,-0.044348512073837,0,0,0.0291097605144648,0,0.0450455698823227,0,0,0,0,0,0,-0.0438607847452594,0,0,0,0.0921445613366104,-0.0501731356486229,0,0,0,-0.088618621797408,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566210361250362,0,0.0813782366170984,0,0,0,0,0.0313895061102892,0,0,0.0862858523863896,0,0,0.00619490002573938,0.047223479579144,0,-0.0332409245234693,-0.09842468276207,0,0,0,0,0,0.050891089431495,0,0,0,0,-0.00505861965851066,0,0,0,0,0,0,0.00700545037173353,-0.0050063695331798,0,0,0,-0.0340115492101295,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0995065090163608,0,0,0,0,-0.0850797273982133,0.362290655266893,0,0,0,0,0,0,0,0,0,0.04291344287644,0,-0.0873949024146691,0.189224883409883,0,0,0,0,0,0.146737390286233,0.0638870618544029,-0.0836489870482469,0,0,0,0,0,0,-0.0026414326063022,0,0,0,0,0.0296973452483408,0,0,0,0.01081283153222,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.109906623751863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482385948744113,0,0.0341105195616021,-0.0331849665490208,0.106015048937421,0,0,0,0,0.118933940396278,0,0,0,0,0.218915166594248,0,0,0,0,0,0,0.0807629371444481,2.0455645879096e-05,0,0,0,0,0,0
X002304.SZ,0,0,0.00513852256033981,0.0726673903894537,0,0,0,0.0445113671562585,0,0,0,0,0.0212549602657176,0,0,0,0,0,0,0,0.179161998658409,0,0,0,0,0,0,0,0,0.0744169295901617,0,0,0,0,0,0,0,0,0,0.0576636174264106,0,0,0,0,0,-0.0196856911053177,0,0,0,0,0,-0.013859762226591,0.0230556525955141,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0394811986969245,0,0,0,0,0,0,0,0,0,0,0,0.0087892939461735,0,0,0.155065342140087,0,0,0,0,0,0,0,0,0.0445490154606409,0,0.0320741744157993,0,0,0.0260227986498835,0,0,0,0.0497674271036677,0,0.0865228073230589,0,0,0.0711109958298964,0.0763099851164746,0,0,0,0,0,-1.0842021724855e-19,-0.00322288440317231,0,0,0,0.0463507655742315,0,0
