,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X600104.SH,X600276.SH,X300124.SZ,X000725.SZ,X003816.SZ,X600031.SH,X002129.SZ,X300014.SZ,X002371.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000596.SZ,X000338.SZ,X002179.SZ,X000625.SZ,X300142.SZ,X600703.SH,X600089.SH,X601877.SH,X000661.SZ,X600741.SH,X600460.SH,X000100.SZ,X000733.SZ,X002180.SZ,X600522.SH,X000157.SZ,X600702.SH,X000799.SZ,X600884.SH,X002236.SZ,X002074.SZ,X600584.SH,X002432.SZ,X600183.SH,X002414.SZ,X000800.SZ,X601799.SH,X000977.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600276.SH,0,0,0,0,0,0,0,0.0895733654801972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363425952362806,0,0,0,0,0,0,0,0,0,0,0,0,0.1077987934267,0,0.233041815253795,0,0,0,0.11954294099448,0,0,0,0,0,0,0,-0.0368254758918354,0.0357572905398851,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.349722415447557,0,0,0,0,0,0,0.0463994841291041,0.0534936372202276,0,0,0,0,0,0,0,0,0,-0.094136203624167,0,0,0,0,0,0,0,0,0,0,0,0,0.157599907750242,0,0,0,0,-0.123358347533876,0,0.447467904577011,0,-0.0664628518830418,0,0,0,0.0871553413233578,-0.120152560561572,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648237951540119,0,0,0,-0.0191503146288262,0,0,0,0,0.191206939189137,0,0.0267592435604905,0,0,0,0,0.0345303760590816,0,0,0.250520275681448,0,0,0,0,0,0,0,0,0,0,0.0254647411870498,0,0.0453448698526198,0.133782802438413,0,0,0,0.0042159702054402,0,0.0102904526952448,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0.0191530651745637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284420842411179,0,0,0.0421212895422641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636888436922709,0,0,0,0,0.0120201407311247,0.0128794272050453,0,0.0423876495227735,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0869523109334781,0,0,0,0,0,0.111836146676932,0,0,0,0,0.307429409710972,0,0.0868837861506263,0,0,0,0,0,0,0,0,0,0,-0.0819387114241352,0.0890087167377417,0,0.0470239400494487,0,0,0,0.106585475067112,0,0,0,0,0,0.159920891750174,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.108714302860973,0,0,0,0,0,0,0,0.284097341721577,0,-0.0311315075955347,0,0.0812900577304711,0.157849245388652,-0.0910617645784695,0,0,0,0.0562659410420206,-0.216821825395006,0,0,0,0,0,0,0,0,0.330462238332792,0,0,0,0.0728646012456349,0,0,0,0,0,0,0,-0.0235082619599944,0.0266452656927069,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225431240238432,0,0,0,0,0,0,0,0,0,0,0,0,0.228517365614877,0,0,0,0,0.0771932101642393,0,0,0.0520711742835722,0,0,0.653826677771163,0,0,0,0,0,0,0,0,0,0,-0.0193173950388876,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.191420845548893,0,0,0,0,0,0,0,0.0162006940243248,0,0,0,0.228972952775738,0,0,0,0,0,0,0.0867789926532458,0,0,0,0,0.248719414492033,0,0,0,0,0,0,0.10842960646456,0.125726786577714,0,0,0,-0.05400833027605,0,0,0,0,0,0,0,0,-0.0101579841899577,0,-0.29012737888985,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.537243046680591,0,0,0,0,0,0,0.0297407459480293,0,0,0.0976696618167794,0,0,0.18717847160072,0,0,0,0,0,0.0182840634179159,0,0.172328777523942,0.0766640082755522,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000326195250515313,0,0,0,0,0,0,0,0.0526653447825345,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0487890679681093,-0.0883036369085498,0.0757765420799915,0,0.118098749182776,0,0,0,0,0,0.67502986104741,0,0.0828446665703211,0,0,0,0,0,0.0877901649451969,0,0.0414087038554335,-0.0369411510537623,0.230049042517665,0,0,0,0,0,0,0,-0.0841473420970268,0,0,0,-0.0900351879797396,0,0,0,0,-0.0501907573615533,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.0673622088250284,0.419594186806424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312361302867444,0,0,0,0,0,0,0,0,0.125647226602335,0,0,0,0,0.104411943726446,0.0460343903817557,0,0,0.0402206597237103,0,0.0877818969698032,0,0,0.0156676545951391,0,0,0,0.0192923929299722,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.101236406248354,0,0.14531234848,0.0229449419946903,0,0,0,0,0,0,0,0,0,0,0.0274077544839722,0,0.240593067451793,0,0,0,0,-0.0187773517205358,0,0,0,0,0,0,0,0,0,-0.00416956808001263,0,0,0,0,0,0,0,-0.101162257515076,0,0,0,0,0,0.438723524805293,0.00418151623430168,-0.0145019422041601,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.00974754607688353,0,0.0460185084245391,0,0,0,0.134511083522923,0.0918843298356284,0,0,0.239933666575664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909791486596994,0,0,0,0,0,0,0.250511625535799,0.0385272941909964,0,0,0,0.0925979373142872,0,0,0,0,0,0,0,0,0.156951612892808,-0.0318989747716709,0.0190316652307806,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.185683731068129,0,0,0,0,0,0,0,0,0,0,0.0821576696693407,0,0,0,0.199886624176766,0,-0.07910112808565,0,0,0,-0.0199926985615321,0,0,0.225582869254802,0,0,0,0,0.0410807818312344,0,0,0,0,0,0.116367819476867,0,0,0,0.0431770165321736,0,0,0,0.169444386340059,0,0,-0.149711859010999,0.0184287225615206,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.395796999747727,0,0,0.135133681588952,0,0,0,0,0,0,0,0.0684861686632016,0.0598710931136558,0,0,0,0,0.124576083600712,0,0.026989179388571,0,0,0,0.0672097828215368,0,0,0,0,0,-0.0481466947246838,0.0343667114853237,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2537608721693,0,0,0,0,0.375128313015779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362397721179834,0,0,0,0,0,0,0.0450879467339751,0,0,0,0,0,0,-0.363087764024041,0,0.052611191506896,0.191664699875507,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759678016932397,0,0,0.212098356492767,0,0,0.0600786200385268,0,0,0,0,0.0457851397001941,0,0,0.400829103932298,0,0,0,0,0,0.0367982594753063,0.00404129222434124,0.1536940660683,0,0,0,0,0.00727279339567864,0,0.0119316618374668,0,0,0,0,0,0,0,0,0.0124652506782591,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757783170118555,0,0,0,0,0,0,0.0330401499039319,0.0609935259335297,0.056318869470964,0,0.132391828359155,0,0,0,0,0,0,0,0,0,0,0.0476041511250852,0,0,0,0.0124233354218841,0,0,0,0.0275651339465882,0,0,0.0665809455012026,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212101935850364,0,0.207760037447865,0,0,0,0,0.141791555360663,0,0,-0.0560259895615571,0,0,0,0,0,0,0,0,0.191047045896966,0,0,0,0,0,0.0113854454091459,0,-0.0273880849275785,0,0,0,0,0,2.16840434497101e-19,-0.127734767331777,0.0275635501893749,-0.00943934115744127,0.0943940879750008,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0.0404507128087353,0,0,0,0.0135505363918863,0,0.0195541763707095,0,0.31076765339593,0,0.109061155671035,0,0,0,0.158428842384685,0,0,0,0,0,0,-0.144598017023624,0,0,0,0,0,0.0513436059831318,0,0,0,0,0,0.101659824758264,0,0,0,0,0.106033042592395,0,0,0.00435150391422172,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.11523490614171,0,0,0,0,0.0831473515271211,0,0,0,0,0,0,0,0,0,0,0,0,0.0654794567550582,-0.0585889089945659,0,0,0,0,0,0,0,0.15615408090957,0,0.0618110148298611,0,0,0.0286903552209655,0,0,0,0,0,0,0.130015910619163,0,0.165229190594772,0.000185663718121836,0,0,-0.0106112082755173,0,0,0,0,0,0,0
X600460.SH,0,-0.254264889067461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291823491953052,0.236881680955517,0,0,0,0,0,0,-0.0714368559777882,0.0467588509046606,0,0,0,0.222440804262976,0,0,0,0,0.0953672593682111,0,0,0,0,0,0,0,0.0153696369141532,0,0,0,0,0.0629391451100272,0,0,0.00484480627307132,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033805510292756,0,0,0.182259828699974,0,0,0,0,0,0,0,0,0.353246699561286,0,0,0.0804418882501342,0.0750110434111823,0,0,0,0,0,0.14831201364563,0,0.085642658037476,0,0,-0.0225465154025446,0.00789734194937473,0,0,0,0,0,0
X000733.SZ,0,0,-0.0651712690217238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186262677067742,0.259145216562765,0,0,0,0.0402345215458956,0,0.104300470355432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246984264179306,0,0,-0.0426044457685889,0,0,0.0108839734337569,-0.00714793635200121,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.167045245715289,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.366216304288286,0,0,0,0,0,0.183738872682488,0,0,0,0,0,0,0,0,0.121656902026009,0,0,0.14859207791098,6.93889390390723e-18,0,0,0,-0.0477537017873158,0,0.110659541240053,0,0,0,0,0,0,0.0142580522188186,0,0,0,0,0,0
X600522.SH,0.0805812573421751,0,0.0326453724244973,0,0,0,0,0.29177170501095,0,0,0,0,0,0,0,0,0.365519520805583,0,0,0.0105159820881856,0,0,0,0,0,-0.107264671208977,0,0,0,-0.0224735755152192,0.147898545170491,0,0,0,0,0,0,0,0,0,0,0,0,0.0109751019106704,0,0,0,-0.124255747382041,0,0.152182224069174,-0.0676144059626795,0,0.0154718997098799,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236613464949851,0,0,0,-0.014681536904147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361343677662877,0,0,0,0,0,0,0.0343195443354522,0,0,0,0.0285172206219145,0,0,0,0,0.0325925366784784,0,0,-0.015638626756919,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.279905771204969,0,0.143005467737857,0.0155238927452003,0,0,0,0,0,0,0,0,0,0,0,0.0399187231831771,0,0,0,0,0.151954932468158,0,0,0,0,0,0,0,0,0.0554776065109561,0.00440685200248883,0,0,0,0.521093953973479,0,0,0,0,-8.67361737988404e-19,0,0,-0.104148442143243,-0.0378496004097384,0,0.0747717912194129,0,0.0134819514235572,0,0,0.184478280404149,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116259513315728,0.109111861685058,0,0,0.756630343775441,0,0,0,0,0,0.0117375321472673,0,0,0,0,0,0.06518740346098,0,0,-0.017785169347042,0,0,0,-0.130265580836457,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0.0292919291137635,0,0,0,0.131437818241544,0.252683021000001,0,0,0,0,0,0,0.0732127785186229,0.0684827106424766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229801046010044,0,0,0,0,0,0,0.10518641937,0.0556532524471694,0,0,-0.00156872704808326,0,0,0,0,0,0
X002236.SZ,0,0,0.484777010772931,0,0,0,0,0.0523396892154881,0,0,0,0,0,0.0842429644501219,0.0145863693285296,0,0,0,0,0,0,0,0.0256192772610774,0,0,0.0679777078385441,0.0655191949376545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443263408911032,0,0.0213036959551245,0,0,0.0882222513117329,0.0835677671806418,0.038282051392222,-0.020435587568944,0.048037397614361,0,0,0,0,0,0
X002074.SZ,0,0,0.0900802615586035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185947319239548,0,0.092349276966367,0.0553417270124957,0,0,0,0,0.271277839949294,0,0.119987630053287,0,0.0783404245086961,0,0,0,0,0,0,0,0,0.0301081751836816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253715431773432,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629395983191905,0,0,0,0,0,0.0808177420172107,0.142723949562291,0,0.0688474706948816,0,0,0,0,0,0.0300121162147105,0,0,0,0,0.0169873975764948,0,0,0,0.126613715852976,0,0,0,0,0,0.307897124256594,0,0,0.12639997222781,0,0,0,0.00826064208253255,0,0,0,0,0,0
X002432.SZ,-0.177805843025346,0,0.229378296830697,0,0,0,0,0,0,0,0,0,0,0,-0.321883676465918,0,0.755137694652213,-0.117796517036848,0,0,0,0,0,0,0,0,0,0,0,0,-0.161276457515259,0,0,0,0,0,0,0,0,0,0,0.22288366397325,0,0,0,0,0,-0.203601024975412,0.0528494489039582,0.381252791388971,0,0.100855195047914,-0.130877905475752,0,0,0,0,0,0
X600183.SH,0,0.193084560787103,0,0,0,0,0.215558778577194,0,0,0,0,0.095516728682686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698024756269402,0,0,0.0217715305927006,0.0650504363310347,0,0,0,0,0.124750027790418,0,0,0.0191908559230086,-0.0211488664177628,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.00698089571587326,0,0,0,0,0,0,0.280609111162612,0,0,0,0,0,-0.0053526751600554,0,0,0,0,0,0,0.398464651380728,0.0110430723178309,0,0,0,0.178208406822719,0,0,0,0.13312092668459,0,0,0,0,0,0,0,0,0,0.0814295370351427,0,0,0,0,0,0,0.0731206566693789,-0.0426120924833228,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.171093083076701,0,0,0,0,0,0,0,0.0442129503860056,0,0,0,0,0,0,0,0.199999220375898,0,0.0466904467769132,0,0,0,0,0,0,0,0.101118152741577,0,0,0,0,0,0,0.0780602685919286,0,0,0.0176309165861797,0,0,0,0,0,0,0,0,-0.0186659843852091,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,-0.0291460569116243,0,0,0,0.230592055854953,0,0,0,0,0,0.288921982952253,0.0741834755135108,0,0,0,0,0,0,0,0.119145690000351,-3.46944695195361e-18,0,0.178154127477915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786915794364555,0,0,0,0,0,0,0,0.110802441868306,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01753075023367,0.019831333096478,0,0,0,0,0.423466963794605,0,0,0,0.294482640386877,0,0,0,0,0,0,0,0.0907321906012206,-0.0235835730324892,0,0,0,0,0,0
X600779.SH,0,0,0,0,0,0,0,0,0,0,0.231095434961582,0,0,0,0.024874021846766,0,0,0.0553049417980014,0,0,0,0,0,0,0,-0.0540945592536448,0,0,0,0,0,0,0,0,0,-0.126607975645061,0,0,0.452559653960886,0.0145062519489861,0,0,0,0,0,0,0,0,0.368944852481563,0,0,-0.0119669778627706,0,0,0,0,0,0,0
Change_TY3M,0,0,0.025381885342262,0,0,0,0.225368379983945,0,-0.0706044463708214,0,0,0,0,0,0,0,0,0.0277616321918821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665741609730786,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185085767311486,0,0,0,-0.0299117905763798,-0.078050891045748,-0.142529107668287,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.306287767674642,0,0,0,-0.0849267505060338,0,0,0,0,0,0,0,0,0.00211447569005227,0,0,0,0.0997922255367192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419267252612428,0.236248515419771,0,0,0,0.672762853195216,0,0,0,-1.75494405093247,0,0
TED,0,0,0.249434925684483,0,0,0,0,0,0,0,0,-0.636844682142834,0,0,0,0,0,0.265206322319544,-0.177216797743957,0,0,0,0,0,-0.0444978476095874,0.0143318063897085,0,0,0,0,0,0,0,-0.825024456057037,0,0,0,0.132269102741256,0,0.461741615668672,0,0,0,-0.0425152667586586,0,0,0,-0.13219226743851,0,0.28557049200405,0,0.578413073283702,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0189468003324948,0,0,0,0,0,0,-0.0830879867107342,0,0,0,-0.0172040437701363,0.00193376398423919,0,0,0,0.0978503693922287,0,0,0,0,0.0857589098206129,0,0,0,0,0,0,-0.0948424931433439,0,0,0,0.0452556349830945,0,0,0,-0.00655368613504543,0,0,0,0,0,0,-0.0643672394570822,-0.0197274129144722,0.0296803026419736,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.139843747740821,0,0,0,0,0,0,0,0,0,0,0,0,-0.177509458720949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934042503830181,-0.120398271922963,0,0,-0.0913804398853585,0,0,0,0,0,0,0,0,0,0.0256079845376295,0.221826398124711,0,-0.0126526181266739,0.0284836652983401,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117521168930846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00118884699115493,0,0,0,0,0,0,0,0.00423936300956833,-0.00642961741210707,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00751194613780099,0,0,0,0.0280834304066965,0,0,0,0,0,0,0,0,0.00518872955087782,-0.00630151982116375,0,0,0,0,0,0,0,0,0,0,-0.0182107817352176,0,0,0,0,0,0,0.00552724336229467,0,0,0,0,0,0.0220279205936716,0,0,0,0.00789737226873718,0,0,0,0,0,-0.036843826386509,0.032845432892458,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206899929780076,-0.0152967292713391,0,0,0,0,0,0,0,0,0,0,-0.0103951294641286,0,0,0.0129986279952653,0,0.000937888812635441,0,0,0,0,0,0,0,0.0177599386348849,0.00613335375773625,0,0,-0.0240881759852088,0,0,0,-0.061590798783248,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293810868040172,0,0,0,0,0,0
