,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X002304.SZ,X600276.SH,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X300124.SZ,X002371.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X002049.SZ,X600031.SH,X000596.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X601877.SH,X300142.SZ,X002180.SZ,X002074.SZ,X000733.SZ,X600741.SH,X000100.SZ,X600460.SH,X600884.SH,X600702.SH,X000157.SZ,X002414.SZ,X600487.SH,X000799.SZ,X002236.SZ,X600584.SH,X600563.SH,X601799.SH,X600418.SH,X000800.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0273226190842149,0,0,0,0,0.0223691768647415,0,0,0.275812205969625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131072184194501,0,0,0,0,0,0,0,0,0,0.0229942828732429,0,0.0210093328529284,0,0,0,0,-0.0122740110878854,0,0,0,0.029738844660688,0,0
X002414.SZ,0,0,0,-0.313892173410774,0,0,0,0,0,0,0,0.0953888019913277,0.123134917212375,0,0,0,0,0,0.107206112902528,0,0,0,0.180223973427628,0,0,0,0,0,0.0101556177840462,0,0.187070668756762,0,0,0.223527023181318,0.10331468592177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405111181459293,0,0,0,0,0,0
X600487.SH,0,0.0545538081206062,0,0,0,-0.131656033185417,0,0,0,0,0,0.132670021359709,0,0,0.0959048847628897,0,0,0,-0.0456144804475202,0,0,0,0,0,0,0,0.366384440691113,0.532633883700602,0.00376814986927938,0,0,0,0.0186883977338207,0,0.172183981235927,0,0,0,0.10118046512213,0,0,0,0,-0.248128728989465,0,0,1.38777878078145e-17,0.0926023599108992,0,-0.162016433051346,0,0,-0.0204193809590362,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0444681171678003,0,0,0,0,0,0.0490605040484652,0,0,0,0,0,0,0,0,0,0.072316252848233,0,0.0388721255017468,0,0,0,0,0,0.482820442906139,0,0.028484478746136,0,0,0,0,0,0.0755018659289111,-0.0194486089827549,0,0,0,0,0.0123347565577762,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.368224054167931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718661777029281,0,0,0,0.0279993735591088,0.0104051381155606,0,0.0112627894471654,0,0,0.00636143718331764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156710205010495,0,0,0,0,0.059019313446248,0,0,-0.0166197602242346,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804700727763142,0,0,0,0,0,0,0.025695194882598,0,0,0,0,0,0,0,0,0.32797942265114,0,0,0,0,0,0,0.167107503624171,0,0.111509817712,0,-0.0618500913646858,0.111632232747453,0.0285085055814688,0,0,0.0139465833834947,0,0,0,0.0721456851929217,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0.188823311326574,0,0,0,0,0,0,0.267942236338944,0,0,0,0,0,0,0,0,0.0614993128500319,0,0.524286692939266,0,0,0,0,0,0,0,0,0,0,-0.0242531824505178,0,-0.29237186697218,0,0,0,-0.00367402626107219,0,0,3.46944695195361e-18,0,-0.0211509482619092,-0.0319360142383052,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.0684555845799226,0,-0.0821042529820342,0,0,0.192042623251418,0,0,0,0,0.143466849416228,0,0,0,-0.147406787142369,0,-0.0750356098647312,0,0,0,-0.0963551855058531,0,0,0,0,0,0.128291302786073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00856815889147398,0,-0.0832508157535708,0,-0.0260290788907648,-0.0330880129729341,0,0,0,0.136348370251847,0,0
X600418.SH,0,0,0,0,-0.290005191349927,0,0,0,0,0,0,0,0,0,0,0,0.619505740369348,0,0,0,0,0,0,0,0,0,0,0.10872457715958,0,0,0,0,0,0,0,0,0.225659002907863,0.0642663022238087,0,0,0.128629714926808,0.146700170751462,0,0,0,0.0545503355509828,0,0,-3.46944695195361e-18,0.0964642643207064,0,0.0310218852923696,-0.0532772217060978,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104333808199874,0,0,0,0,-0.0459312198065855,0,0.355490284920665,0,-0.0011663244922654,0,0,0,0,0,0,0.33195910190223,0.0343931585937515,0,0,0,0,-0.117773419064608,0,0,0,0,0,0,0,0,0.194067197588642,0,0.109435365588092,-0.0549904061537472,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0.0841149384932673,0,0,0,0.0564216595995674,0,0,0,-0.278683922227011,0,0.0292848802390187,0,0,0.00767512384916704,0,0,0,0,0,0,0.273024199647913,0,0,0,0,0,-0.043754030458917,0,0,0,0,0,0,0,0,0.192074820033805,0,0,0,0,-0.0237919486074822,0,0,0,0,0.0889297456918572,0,0,0,0,0,0,0
Change_TY3M,0,0,0.148393929584069,0,0,0,0,0,-0.0325501531239214,0,0,0,0,0,0,0,0,0,-0.0965008935743903,0,-0.0262992168263674,0,0,0,0,0,0,0,0,0.0520257642591432,0,-0.0399884487388482,0,0,0,0,0,0,0,0,0.0300759335039748,0,0,0,0.14862710718925,0,0,-0.0272951924924963,0,-0.166282144393005,0,-0.0625023758657584,-0.0532068045913324,0,0,0,0.0537770968158044,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132453869102559,0,0.0273973426103408,0,0.102622872924804,0,0,0,0,0.0948764004022587,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.089831973827465,0,-0.382377925955761,0,0,0,-0.0977303502227885,0,0.089752563188628,0.082463210050271,0,0,0.147880934008994,0,0,0,-0.046914715582128,0,0
TED,0,0,-0.0542076335242115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909036975918688,0,0,0,0,0,0,-0.0621999332282099,0,0,0,0,0,0,0,0,0.228776522994654,0,0,0,0.197898650009424,0,0,0,0,1.19765254998979,0,0
RealEstate_excess,0,0,-0.0607849424118012,0,0,0,0,0,0,0,0,0,0.0405893134816825,0,0,0,0,0,0,-0.119548101124535,0,0,0,0,0,0,0,0,0,0.0799985919570554,0,-0.0178622141476978,0.0646944526096621,0,0,0,-0.0397781746963478,0.0385818928212179,0,0,0,-0.102125794053583,0,0,0,0,0,0,0,0,0,0,-0.0190250030223414,0,0.0963652754078622,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038570094522698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0833732489279018,0,-0.0975100483756889,0,0,0,0,0.00894833068831673,-0.00254633998891407,0,0,0,0,0,-0.0219732993154877,0.0761929069080265,0,0,0.0376001689360373,0,0
MKvol,0,0,0.000174760412299043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000757287686379871,0,0,0,0,0,0,0,0,0.00410620316075381,-0.00235576877115419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00087527345150218,-0.00130789510699786,0.00502978758624636,0,0,0,0.0231767740418192,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0030111130536388,0,0,0,0,0,0,0.0902534317780286,-0.0424819323153332,0,0,0,0,0,0,0.0337449290929896,0,0.0110698532335983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258719055983436,0,-0.0675746760737303,0.0277860299960059,0,0,-0.283412788546465,0.251857482430133,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137509890941821,0.00286719851067384,-0.000374559205724363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000358517176195322,0,0,0,0,-0.00539625269781679,0,0,0,0.0172023921467635,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046415300897998,0,0,0,0,0,0,0.00028282272974128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.11758236813575e-22,0.00171144226154163,0,0,0,0,0,0,0,0,0,0.00159181856451026,0,-0.00178283894501383,0,0,-0.0104863374220954,0,0,0,0.0134135289909217,0,0
