,X600519.SH,X000858.SZ,X000568.SZ,X600809.SH,X002415.SZ,X600276.SH,X002304.SZ,X600690.SH,X002475.SZ,X000651.SZ,X300124.SZ,X300014.SZ,X600104.SH,X000725.SZ,X000596.SZ,X600031.SH,X000625.SZ,X002129.SZ,X003816.SZ,X002371.SZ,X000063.SZ,X002049.SZ,X000338.SZ,X600703.SH,X002179.SZ,X000661.SZ,X600089.SH,X002241.SZ,X002180.SZ,X000100.SZ,X601877.SH,X300142.SZ,X600702.SH,X000733.SZ,X600741.SH,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X600584.SH,X000799.SZ,X300003.SZ,X600884.SH,X002294.SZ,X000066.SZ,X002007.SZ,X601799.SH,X002236.SZ,X002414.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.260535522873011,0.219337464564107,0,0,0.0359120238100102,0.0389532519777802,0,0,0,0,0,0,0,0,0,0,0,-0.0231085506174947,0,0,0,0,0,0.0480977028165794,0,0,0,0,0,0,0.0612972191137405,0,0,0,-0.00179030418842502,-0.00399021505558522,0,0,0,0,0,0,0,0,-0.00702136809710156,0,0,0,0,-0.00282585706611904,0.00682660924431213,0,0,0,0,0,0
X000858.SZ,0,0,0,0.231826511816998,0,0,0.584479322308414,0.0941455580818562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527352991507672,0.0279905886868574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510448583805475,0,-0.0153897371071549,0,0,0,0,0,0,0
X000568.SZ,0,0.179871655098734,0,0.288666296161452,0,0,0.243016734413105,0.0951391843746586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302787890324091,0,-0.0264778456120664,0,0,0,0,0,0,0,0,-0.00426328493172564,0,0,0,0.26338755219658,0,0,0,0,-0.0349798493869611,0,0,0,0,0,-0.00565330648373428,-0.0106111099804118,0,0,0,0,0,0
X600809.SH,0,0,0.650607374547815,0,0,0,0.140760985262429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667280605148123,0,0,-0.0197738665896394,-0.0297517295208208,0,0,0,0,0,0,-0.024662188247804,0,0,0,0,-0.0414534167619297,0,-0.0125852313715344,0.00730342841072846,0,0,0,0,0,0
X002415.SZ,0,0,0.0812702634679831,0,0,0,0,0,0,0,0,0.0549294496083081,0,0,0,0,0,0,0,0.115789672783582,0.0410804545842729,0,0,0.0856756010414883,0,0,0,0.0381851876321701,0,0,0,0.0682720268025556,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.133418371330689,0,0,0,0.0079337973164248,-0.0324897246904007,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177735678100846,0,0.0180861674882968,0,0,0,0,0,0,0,0,0,0,0,0,0.00852768002032732,0,0,0,0,0,0.153649060623079,0,0,0,0,-0.0231349751933613,0.0115673557795064,0,0,0,0,0,0
X002304.SZ,0,0.363894142426822,0.3414776467039,0,0,0,0,0,0,0,0,0,0,0,0.0547337623802523,0,0,0,0,0,0,0.0868972285460085,0,0,0,0,0,-0.0229837736468734,0,0,0,-0.0184039072756515,0,0,0,0,-0.0586987192390347,0,0,0,0,0,0,-0.0617214767768592,-0.0654978136128371,0.05864146856824,0,0,0,0,-0.00775473304109347,-0.00144001929551904,0.00180280355892534,0,0,0,0,0,0
X600690.SH,0.152810139534741,0.0240795167608351,-4.33680868994202e-19,0.00612505849758504,0,0,0,0,0,0.021788861531938,0,0,0,0,0.0904684210520793,0.248934016269085,0.0669289584056422,0,0,0,0.0141816209461954,0,0,0,0,0,0,0,0,0.0687609020064829,0,0,-0.0251454516933737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0021432255616625,-0.00109841270580783,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0998209966578371,0.294585730444796,0,0,0,0,0,0.0321962401725593,0,0.254629612253687,0,0,0,0,0,0,0,0.237097053923957,0,0,0,0.07929914038059,0,0,0,0,0.0955168534332935,0,0,0,0,0,0,0,0,0.0998574638679369,0,0,0,-0.0215585099940302,0.13443511263964,0.0363524751836376,-0.0637191023213394,0,0,0,0,0,0
X000651.SZ,0,0.212945050266582,0.00564350314042455,0,0,0,0,0.334486371544658,0,0,0,0,0,0,0,0.0923505710305829,0,0,0,-0.0148659426620206,0,0,0,0,0,0,0,0,0,0,0,0.0445865235292457,0,0,0,0,0,0,0,0.0324541844056018,0,-0.0366942756500417,0,0,-0.0143472073226482,0,0,0,0,0,0,0,-0.00410125547710049,0,0,0,0,0,0
X300124.SZ,0,-0.0237624544729688,0,0,0,0,0,0,0.106825912689954,0,0,0.0941862556854322,0,0,0,0,0,0,0,0,-0.032932888678775,-0.19547462577378,0,0,0,0,0,0,0.129165343711102,0,0.0088029698968064,0,0.12763006568158,0,0,0,0.0979690337236751,0,0,0,0,0,0,0,-0.0343630851759743,0.168387655850347,0,0,0,0,0,-0.0048503515192788,-0.00508638312137346,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.260998564494525,0,0,0,0,0,0.205424980461222,0.316400738606671,0,0,-0.0792395684836417,0,0,0,0.0791305864678105,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109836856431949,0,0,0,0,0.372311055600422,-0.167464851419097,0,0,0.0161066127303845,0,0,0,-0.187874020835008,-0.0343764263597359,-0.0121142514021597,0,0,0,0,0,0
X600104.SH,0,0,0.0289554945431547,0,0,0,0,0.0498070069721311,0,0,0,0,0,0.0945404727104751,0,0.110144592131268,0.0975043011245675,0,0,-0.0352182389294907,0,0,0,0,0,0,0,0.0239967271481424,-0.0519948954090808,0.0612093967049753,0.0023970644326707,0,0,0,0,0,0.0133803942994664,0,0,0,0,0,0,-0.0554836076441379,-0.000871462683306749,0,0,0,0,0,0,0.031186941613608,-0.00452383634494169,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.176411203595801,0,0,0,0,0,0.0140253607424368,0,0,0.11226154030285,0,0,0,0,0,0.0954812421630538,0,0,0,0.470439750978911,0,0,0,0,0,0,0,0,0.0927753968699408,0.0198779928520643,0,0,0,0.0446932240598919,-0.109418835239111,0.0364738568953653,0,0,0,0,0,-4.33680868994202e-19,0.00372034057453895,0,0,0,0,0,0
X000596.SZ,0,0,0.183241280059631,0.0227513258199401,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416797557422539,0,0,0,0,0,0,0,0,0.184963927097224,0,0,0,0,0,0.0153430771893345,0,0,0,0,0,-0.0457348272484764,0,0,0.159809656382951,-0.0442851335206605,0,0,-0.0576848425800479,0,0,0,0,0,0,0,-0.00324290507131428,0,0,0,0,0,0
