,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X000725.SZ,X003816.SZ,X002304.SZ,X600031.SH,X600690.SH,X000568.SZ,X000338.SZ,X600703.SH,X000661.SZ,X600741.SH,X000100.SZ,X002241.SZ,X600809.SH,X300014.SZ,X002371.SZ,X002236.SZ,X000596.SZ,X600183.SH,X000977.SZ,X300003.SZ,X601877.SH,X002007.SZ,X300124.SZ,X002129.SZ,X000625.SZ,X002180.SZ,X000157.SZ,X600584.SH,X002456.SZ,X300142.SZ,X000066.SZ,X300136.SZ,X600271.SH,X002008.SZ,X002179.SZ,X600118.SH,X002463.SZ,X002049.SZ,X002414.SZ,X000050.SZ,X600699.SH,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002304.SZ,0,0.157609974650686,0,0,0,0.196933793959516,0,0,-1.73472347597681e-18,0,0,0,0,0.0523354967348088,0.0413308776185193,0,0,0,0.124061586230187,0,0.00656951278466448,0,0.017839942491249,0,0.100366616225767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000934363943530292,0,0,0,0,0,0,0.045591577859829,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.178849693920256,0,0,0,0,0,0,0,0,0.166403258397967,0,0,0,0,0.0682586499336273,0,0,0,0,0,0,0,0,0,0.425309518461257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101982363912066,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.128740053521227,0,0,0,0,0,0,0,0,0,0.0578475508503015,0.04593637572249,0,0.10982293803889,0,0,0,0,0,0,0,0.0218195349169208,0,0,0,0.0224705743711678,0,0,0,0,0,0,0,0,0,0,0,0.231002385626816,0,0,0,-0.0126534477744282,0,0,0,0,0,0
X000568.SZ,0,0.171586443258103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210428410315031,0,0,0,0,0.00764518319851893,0,0,0,0,0,0,0.0204089060119985,0.0687870326476313,0,0,-3.46944695195361e-18,0,0.163749798586289,0,0,0,0,0,0,0.0590793382057999,0,0.0625528951987644,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0873999496421807,0.307126426758762,0,0,0,0,0,0,0,0,0,0,0.165851643362163,0,0,0,0,0,0,0,0,0,0,0.0640433496130909,0.0882675687377348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525996401392505,0,0,0,0,0.00626899472829082,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749333389817554,0.143876987665973,0,0.0661591353668846,0,0,0,0,0,0,0,0,0,0.0210806604761299,0.0269137730867341,0,0,0.0944400915177638,0.257881964493786,0,0.0054857953100144,0,0,0,0,0,0,0,0,0,0.0430496408484337,0.114691825522048,0,0.0111421186296672,0,0,0,0,0,0,0
X000661.SZ,0,0,0.169012709942644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276611948668383,0,0,0.222923984781499,0,0,0,0,0.0799761902261115,0.00806881049713556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052783404064777,0.105230596695785,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.18349799785122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524202001248014,0,0,0,0,0,0.20139427073034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136189587529459,-0.007151458169065,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.462273096444586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131196607438646,0,0,0,0,0,0.0272550707416913,-0.0792185894476003,0,0,0,0,0,0.341984118061992,0,0,0,0,0.102045143646637,0,0,0.0714639551870854,0.197639772309932,0,0.0125607991115722,0,0.0327648045920239,-0.0152428680291379,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.769092187594994,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0621431621120604,0,0,0.00649050365118043,0,0,0,0.0569554649377658,0,0,0,0,0.120398297498635,0.0959997874274333,0,0.0751655093424298,0,0,0,0,0,0,-0.0370432949814758,0,0,0,-0.0106861377985843,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0166516702351136,0,0,0,0,0,0,0,0.537718121592308,0,0.0682852421046863,0.0285202782504686,0,0,0,0,0,0,0,0.153295630691729,0.000751659351677361,-0.011058813628205,0,0,0.0274452583059405,0,0,0,0.0577954161301084,0,0,0.0335088784490273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598012841838186,0.00252378330591106,1.0842021724855e-19,0,0,0,-0.0232235916502839,0,0
X300014.SZ,0,0,0,0,0,0,0.113257134226225,0,0,0,0,0,0.300632009473479,0,0,0,-0.265911575018665,0,0.339523581974874,0.242329145063561,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.102363974267239,0,0,0.0392652873856097,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.107747957164472,-0.0876360296278339,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00897764170322105,0,0,0,0,0.0422475578930483,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0868117676678038,0,0,0,0,0.247702046265963,0,0.320527966152786,0.0816577802332188,0,0,0,0,0,0,0.0734480237405001,0,0,0,0,-0.0123507587247966,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021225532491828,0.0847933028780471,0,0,5.42101086242752e-20,0.0567583070513422,0,0,0,0,0.23873708844083,0,0.0877630944991979,0,0.0313296220677431,0,0.141735400093555,0,0.0144950280863591,0,0,0.206466408896806,0,0.0439664335733466,0,0,0,0,0,0,0,0.00973353432510015,0,0,0,0.0200689519614355,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0.0271738960123877,0.342140159637783,0,0.0585688620535115,0,0,0.0490104681578776,0,0,0,0.283084219804097,0.091313178757149,-0.0702186333226643,0,0,0,0,0,0,0,0,0,0.00964362668676317,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841155050700969,0,0,0.00989107283849662,0,0.0259093050985062,-0.0290420728725081,0,0,0,0.0302319066697157,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.136503868358777,0,0,0,0,0,0,0,0,0,0.25648807279319,0,0,0,0,0,0,0,0,0,0,0,0,0.0583084518692822,0.0370610464974349,0,0,0,0,0,0,0,0.53740587557138,0,0,0,0,0,0,0.00817975853112083,0.0174590878733658,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.135093485534306,0,0,0,0,0,0,0,0.256819852051356,0,0,0,0,0,0,0.109189316471854,0,-0.0940031450420978,0.193913196719732,0,0,0,0,0,0,0,0,0,0.0279743849780897,0,0.00996263601351593,0,0.093339042788287,0,0,0,0.0596063416654515,0,0,0.229169768849941,0,0,0,0,0,0.0129756463856196,0,0,0,0,0,0
X300003.SZ,0,0,0.132585750487655,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.305558792847188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569106920055104,-0.255961290737443,0,0,0,-0.0820377522846995,0,0,0,0,0,0.108844712004362,0,0.0588623117617338,0.0501781062515009,0,0,0,0.213263516843968,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.18968028143187,0,0,0,0,0,0,0,0,0,0,0,0,0.0602147282114474,0,0,0,0.0182346608162727,0,0,0.0255101192860982,0.0706278524816116,0.0763840670980209,0,0.067609656827141,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106836448539359,0.0601332747255049,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179079897842742,0,0,-0.0282214166560665,0,8.67361737988404e-19,0,-0.0513061591225727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370935370844179,0.445593125363731,0,0,0,0,0,0,0.0878965747024226,0,0,0,-0.158246450189245,0,0,-0.0618989113686814,-0.0512851589988225,0,0,0,-0.139478557057759,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.0179242105877676,0,0.0582005579708009,0,0,0,0,0,0.107508530770148,0,0,0,0,0.0373417825491533,0,0.158254108315001,0.0554345478030647,0,0,0,0,0,0,0.0446130149639357,0.0866407316316751,0,0,0,0,0.0597348101961726,0,0,0,0,0,0,0,0,0,0,0.105049268734033,0,0,0,0,0,0,0,0.0470349224229638,0,0
X002129.SZ,0,0,0,0,0,0,0,0.150296927365752,0,0,0,0,0,0,0,0.0301681438203884,0,0,0.246863378636683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676712714196901,0,0,0,0,0,0,0,0,0,0,0,0.21867697184061,0,0,0,0.042674459599653,0.0416165618165762,0,0,-0.00805066316634132,0,0,0,-0.00955649757334217,0,0
X000625.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249145146148807,0,0,0,0.122297625707371,0,0,0,0.108003572394807,0.0711523012493367,0,0,0.10293557786704,0,0,0,0,0,0,0,0,0,0.229593311559776,0,0,0.162963083850661,0.197638961593252,0,0,0.0246627663963075,0,0,0,0,0.0474004411001584,0,0
X002180.SZ,0,0,0,0,0,0,0.0822159659210498,0,0,0,0,0,0,0,0.0848100026706113,0,0,0,0,0,0,4.33680868994202e-19,0.0989529510428842,0,0,0.164355827380327,0.00324882365997275,0,0,0,0,0.116522642155681,0,0,0,0.0968252214050386,0,0.11530325521507,0,0.0372976899344692,0,0,0,0,0,0,0,0,0,0,0,0,0.00154865291451643,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.0334485118723508,0,0,0,0,0,0.0504254109540261,0.233835948267539,0,0.0665241613665025,0.204539328289025,0,0,0,0.0150631033952939,0,0,0,0,0.112135298406944,0,0,0,0,0,0,0,0,0.114975653164178,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0456584237655558,0,0.0421932237216208,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.192243578445153,0,0,0,0,0,0,0,0,-0.0647420635966135,0.318034734507016,0,0,0,0,0,-0.0311938228929109,0,0,0,0.0752268285958782,0,0,0,0,0,0.0858328796665649,0,0.170352528705354,0,0,0.166413387960876,0,0,0,0,0,0,0,0.116573985836237,0,-0.0106893773815822,0,0,0.17270131609112,0,0,0.0472921243132078,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124889174661606,0,0,0,0,0,0.13077042483231,0,0,0,0.161728331167017,0.0433677514779633,0,0,0.184377561092051,0,0,0,0,0,0.0830358068994535,0,0,0.0654261668781953,0,0,0.0692014677021113,0,0,0,0,0,0.122317964275202,0,0.0104047392654984,0,-3.46944695195361e-18,-0.010496832821368,0,0,0,0.0233820892086201,0,0
X300142.SZ,0,0,0,0,0,0,0,0.0626523758770179,0,0,0,0,0,0.314312665028509,0,0,0.143054239135103,0,0,0,0,0,0,0,0,0,0.112390116179438,0,0,0.283133021432823,0,0,0,0.19590023760248,0,0,0,0,0,0,0.113982989262128,0,0,0,0,0,0,0,-0.014912493598217,-0.154384121833852,0,0,-0.0664738179034057,0,0,0,0,0,0
X000066.SZ,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0845479877203601,0,0,0,0,0,0,0.137159467290424,0,0,0,0,0,0,0,0,0.0283335310435462,0,0,0,0,0,0,0.217863448266234,0.0433247860058034,0,0.067948093627875,0,0,0,0,0,0,0,0.168580149732479,0,0,0,0.0409463582325587,0,0,0,0,0.0932212013009918,0,0
X300136.SZ,0,0,0,0,0,0,0,0.234402892153088,0.236407339030422,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.0465236792618388,0,0,0.0761714595221208,0.0231591661252807,0,0,0,0,0,0,0.145268477387532,0,0,0,0,0,0,0,0.0360069799587217,0,0,0,0,0,0,0,0.0198795564316183,0,0,0,0,0,0,0.0122514287548971,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0.108496598606067,0,0,0,0,0,0,0,0,0,0,0,0,0.0300340522107464,0.0122574626607421,0.08669751118959,0.105761753091402,0.0308924005830501,0,0,0.178467675284985,0.0897066752931522,0,0,0,0,0,0,0,0,0.133221738241304,0,0,0,0,0,0,0,0.0253708534168605,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939316140475094,0,0,0,0,0.453256120266103,0,0.00200503432447408,0.0640302338565876,0,0,0,0,0,0,0,0,0,0.0670759577595788,0,0,0,0,0,0,0,0,0,0,0.00425331198757339,0,0,0.0892017334194755,0.15330920532228,0,0,0,-0.0216606427232912,-0.0158436386642634,0,0,0,-0.0375513128958743,0,0
X002179.SZ,0,0,0,0,0,-0.00639595445005939,0.0392454006821017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170952926244768,0.324850209700636,0,0,-0.0474644529664942,0,0,0.0151886937488735,0,0,0,0,0,0.0638345980831833,0,0.0711497233947317,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211577779878021,-0.0191809357586971,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0379120219250811,0,0,0,0,0,0,0,0,0,0.0424120238134519,0,0,0.0834828281244069,0,0,0,0,0.117814027566115,0,0,0,0.0395311227907835,0,0.0944475442490699,-0.0752281318337137,0,0,0,0.119381506189459,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18179323898011,0.0935279306733351,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792459754931173,0.116123174620572,0.340491580720893,-0.00533523385923166,0,0,0,0,0,0.0570524724418467,0,0,0.263861340494569,0,0,0,0,0,0,0.0115603334307655,0,0,0,0,0,0,0,0.215689183506448,0.0119224911135985,-0.0126340597537789,0,0,0,-0.0249838524586761,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12770268169306,0,0,0,0,0.170070715619641,0,0,0,0.0499207589294893,0.0531077135485516,0,0,0,0,0.10135697504863,0,0.235548298966173,0,0,0,0,0.108174829193994,0,0,0,0,0,0,0,0,0,0.000487980581964628,0,0,0,-0.0108372548988866,0,0,0,-8.67361737988404e-19,0,0
X002414.SZ,0,0,0,0,0.0705747876418442,0,0,0,0,0,0,0,0,0,-0.214015974874002,0,0.174228531997458,0,0,0,0,-0.008515937303557,0.340622475828325,0,-0.0734062329551867,0,0.149830465644694,0,0,0,0,0,0.152262739796185,0,-0.129131267279055,-0.0745025135248093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0424630416345341,0,0,0,0.0198646320576387,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372125383324366,0,0.285006828528524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402649065051488,0,0,0.0257108801604486,0,0.0325745668328681,0,0,0.146800076051826,0,0,0.341966184781027,0,-0.0483548025117492,0,0,0,0.117462680831746,0,-0.0104488311611376,0,0,0,8.67361737988404e-19,0,0
X600699.SH,0,0,0,0,0,0,0,0.0608192707130143,0,0,0,0.101630140683871,0,0,0,0,0,0,0.147029409382784,0,0,0.0333337711964193,0,0,0,0,0,0,0,0,0,0.278157017602577,0.00610287383491699,0,0,0,0,0,0,0,0,0,0,0.0615205106990982,0,0,0,0,0,0,0,-0.00879763220133044,-0.058140944232698,0,0,0,-4.33680868994202e-19,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.0434628273744302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153256067793006,0,0,0.0925763662048913,0.130074101147318,0,0,0,0,0,0,0.181744747521681,0,0.0313059263330395,0.240453127369445,0,0,0.165496254080575,0,0,0,0,0,0,0.0348607553415765,0,-0.00837474082904351,0,0,0.000346195701760328,-2.16840434497101e-19,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116261287153156,0.024546002809349,0,0,0,0,0,0,0,0,0,0,0,-0.134929012609759,0.0519587122040978,0,0,0,0,-0.163418442322774,0,0,0,0,0,0,0,0.163049488240345,-0.237010281797087,0,0.426718529673433,0,-0.0629980549976727,0,0
Slope,-0.0139883108308661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699079603491518,0,0.0829047241484226,-0.0464941434099872,0,0,0,-0.122818827979913,0,0,0,0,0,0,0.457039572185314,0,0.761362343526347,0,0,0,-0.136578131804341,0,0
TED,0,0,0,0,0,0,0,0.420558648780127,0,0,0,0,0,0.0933690714633002,0,0,0,0,-0.154027235520339,0,0,0,0,0,0,0.0241583139272972,0,0.144251954254436,0,0,0,0,0,-0.422739262186389,0,0.0344962141149693,-0.25459549888267,0,0,0,0,0,0,0,0.0702241642003246,0,0,0,0.227957404222782,0.0777014630141399,-1.64077280646677,0.455177887115881,0,0,0,0,-0.585242374542038,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00663814925577648,0,0,0,0,0.071752769498611,0,-0.0160153197602719,0,0,0,-0.0130105673702107,0,0,0,0,0,0,0.0202988766882997,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146982497134742,0,-0.00989060964723039,-0.0156005980268261,0.089073191138264,0,-0.00522686203477978,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,-0.0436321138085109,0,0,0,0,0,0.148021819221525,0,-0.0261962171435758,0,0,0,0,0,0,-0.095349531963787,0,0,0,-0.0667103267439534,0,0,0,0,0,0,0,0,0,0,-0.0317437692002205,0,0,0,0,0,0,0.139970556790229,0,0,0.105398949292324,0,0,0.283935813724779,0,0,0,0,0,0.00474830344891992,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000528714948249657,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.219973897300881,0.0901051114209157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168334920674395,0,-0.0774337628960866,-6.93889390390723e-18,0,0,0,-0.163662748012228,0.274412436190062,0,0,0,0,0,0.496633560574445,0,0,0,0,-0.257340147431288,0,0,0,0,0,0,-0.320489638224681,-0.551764697664666,0.0795896487209095,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00318163205221258,0,0,0,0,0,0,0,0,0,0,0,0.00357467095263526,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,-0.000733759302461449,0,0,0,-0.000809177808834716,0.00122410307354922,0,0,0,0,-0.00174184032428492,-0.000701222121741451,0,0,0.000530241673705041,0,0,0,0,0,0,0,0,0,-0.00162737968479631,0,-0.00270592640964409,0,0,0,0,0.0223952188894023,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344163377297387,0,0,0,0,0,0,-0.00283010775228557,0,0,0,-8.9390711769503e-05,-0.000729429480166103,0,0,-1.0842021724855e-19,0,0,0,0,-0.00561427401790683,0,0,0,0,0,0,0,0,0,0.0112713366289516,-0.010551372645211,0,0,0,-0.0258732619079942,0,0
