,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X600690.SH,X600809.SH,X000651.SZ,X002371.SZ,X003816.SZ,X000568.SZ,X000725.SZ,X300124.SZ,X600031.SH,X600104.SH,X000063.SZ,X000625.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600418.SH,X002241.SZ,X002463.SZ,X600584.SH,X600089.SH,X000977.SZ,X600703.SH,X600839.SH,X600372.SH,X000157.SZ,X002028.SZ,X002049.SZ,X002456.SZ,X002236.SZ,X600522.SH,X600183.SH,X000066.SZ,X600066.SH,X601877.SH,X600741.SH,X600460.SH,X002085.SZ,X002156.SZ,X002129.SZ,X600487.SH,X000661.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.464001965913731,0,0,0.0193039868947447,0,0,0,0,0,0,0,0,0,0,0,0,0.118972963247807,0,0,0,0,0,0,0,0,0,0,0,0,-0.00761336021623034,0,0,0,0,0,0,0,0.0190286435723992,0,-0.0361098720864649,0,0,0,0,0,0,0,0,0,0,0.002160563098918,-0.120551142475238,-0.0714007340398048,0,0,-0.0869573527289031,0,0
X000858.SZ,0.240521913428769,0,0,0,0,0,0.428988026070488,0,0,0,0,0,0,0,0,0,0,0.0152287802633592,0.125785815462745,0,0,0,0.0838103753124482,-0.083145887288276,0,0,0,0,0,0,0.0334674488869556,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,-0.0692436926506875,0,0,0,0,0,0,0,0,0,0.0372236483883343,0,0,0,0.0305153010524571,0,0,0,0.709938587091207,0.146309687257334,0,0,0,0,-0.0124909622562809,0,0,0,0,0,0.0971825566568165,0,0,0,0.0144356763394445,0,0,0,0,0,0,0,0,0,0,0,-0.0507303685237592,0.0539398982672193,0,0,0,0,0
X600276.SH,0,0.106334935266667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130286664528427,0,0,0.220415230038904,0,0,0,-0.169617369909326,0,0,0,-0.00112565371310312,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983596385997776,0,0,0,0.282953548837975,0,0,0,-0.0958940512408035,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.14166889003938,0.045174338636224,0,0,0,0,0,0,0.0188043822392686,0,0,0,0,0,0,0.175892763659566,0,0,0,0,0,0,0,0,0,-0.0142133517264957,0,0,0,0,0.13219789365338,0,0,0,0,0,0,0,0.0517519336275293,0,0,0,0,0.0963226264991014,0,0,0,0,0.0213060939143037,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.224534320192991,0,0,0,0,0,0.0342017731429449,0,0,0.0761070529531869,0,0,0.0731637342902333,0.0298945200906928,0,0,0,0.0462956984156356,0,0,0.0180694238975805,0,0.113315846913529,0,0,3.46944695195361e-18,0,0,0.0280286216022811,0.00314495073906583,0,0,0,0,0,0,0,0,0,-0.0457312372225904,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0.126229206955517,0.527708551180171,0,0,0,0,0,0,0,0,0.243547951168522,0,0,-0.0147425291750258,0,0,0,0,0,0,0,0,0.093138700849069,0,0,0,0,0,0,0,-0.0421900640834189,0,0,0,0,0.0605183001418463,0,0,-0.0332071034902532,0,0,0,0.0371796832425137,0,0.0126460979385908,0,0,-0.0217055700923881,0,0
X000651.SZ,0,0,0.0019355747661139,0,0.182781446894738,0.416678932104547,0,0,0,0.117970401650567,0,0,0,0,0.0165166450045655,0,0,0.0092392755825609,0,0,0,0,0.0139431198392988,0,0.00304347888181406,0,0,0,0,0,0,0.0903256375200358,0,0,-0.0250952229653546,0,0,0,0,0,0.0724393703275263,-0.101969452713546,0.0466376027583785,-0.0626445899449736,0,-0.0716142955685029,0,0,0,0,0,4.33680868994202e-19,-0.0232963069021865,0,0,0,0.0474101412298549,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,-0.0321591876977493,0,0,0.329426429500195,0,0,0,0,0,0,0,0,0,0,0,0,0.00226576244925409,0.167406396403719,0,0.214217493322587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565092885328498,0.012488321876876,0,0,0,0,0,0,0.110592570307624,-0.0421582957848836,0,0.0520784642896025,0,0,0,0
X003816.SZ,0,0,0,-0.0538026820115316,0,-0.500491467371606,0,0,-0.089592786874877,0,0,0,0.125739616897231,0,0,0,0,0,0.162463650223146,0,0,0,0,-0.104243792268146,0.239029108309439,0,0,0,0,0,-0.0238253459384279,0,0.333704090870742,-0.236830821839813,0,0,0,0,0,0,0,0,-0.0336299638841949,0,-0.087671549369895,0,-0.0899503222272235,0,0,0,0,-0.0531841753928469,0,0.217165692423707,0,0,-0.0808743193158116,0,0
