,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002304.SZ,X002475.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600741.SH,X600809.SH,X000661.SZ,X002241.SZ,X600183.SH,X000596.SZ,X600703.SH,X002007.SZ,X300003.SZ,X601877.SH,X000100.SZ,X002236.SZ,X000157.SZ,X300142.SZ,X002463.SZ,X002179.SZ,X000066.SZ,X300124.SZ,X600271.SH,X002008.SZ,X000625.SZ,X300136.SZ,X600867.SH,X002129.SZ,X300014.SZ,X000977.SZ,X600177.SH,X002506.SZ,X600498.SH,X002049.SZ,X002180.SZ,X600066.SH,X002456.SZ,X600487.SH,X002371.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689209793122982,0,0,0,0,0,0,0,0,0,0,-0.141475200575534,0,0.11466013839286,0,0,0,0.205758069601687,-0.00751862743932311,0,-0.0617760364694369,-0.127694991074156,0,0,0,-0.136322944157466,0,0,0.0545975976880004,0,0,0.0468816138131424,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,-0.227474784649203,0,0,0.0212704990485106,0,-0.0738331745216151,0,0,0,0,0,0,0,0,0,0.063002132863426,0,0.118102145827128,0,0,0,0,0,0,0,0,0,0,0,0,0.0546542043113898,0,0.153815434406609,0,0.0965448643297504,0,0,0,0,0,0,0,0,0.0543882922622766,0,0.0312931831466648,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.0611128037300018,0.000595402636863274,0,0,0,0,0,0,0,0,0,0,0.195818222685006,0,0,0,0,0.0840354166665243,0,0,0.142322490050483,0,0.0522747489543634,0,0,0,0,0.135927885287885,0,0,0,0,0,0,0,0,0,0,0.136917181094593,0.0162095604940832,0.160765607403348,0,0,0,0,0,0,0.0334782672950445,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00426783933406581,0.0507271537156,0,-0.0913135441253109,0,0,0,0,0,-0.173004274413665,0,0.303258375285985,0,0,0,0,0.103152922179199,0,-0.0882370135024056,0,0.194419420235985,0,0,0,0,0,0,0.182954297465997,0,0,0,0,0,0,0,0,0.022339516393546,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0501568276250398,0,0.0263404544391037,0,0,0.231592493930308,-0.191449959161772,0.0740658126400162,0,0,0,0,0,0,0,0,0,0.0373193787655265,0,0,0.00575853401848311,0,0,0,0,0,0.219989338082554,-0.0114214616574399,0,0,0,0.0259347630688133,0,0,0,0,0,0,0,0,0.0620223516594092,0,-0.000977293991327993,0,0,0,0,0.0130098530924731,0,0
X002456.SZ,0,0,0,0,0,0,-0.0292500148720289,0,0.146863532354706,0,0,0,0,0,0,0,-0.0529168540693249,0,0,0.0621423453278505,0,0.166137932130857,0,0,0,0,0,0,0,0,0,0.125062503538745,0,0,0,0,0.0438551158707556,0,0.0741033384249001,0,0.0684198233188456,0,0,0,0,0,0,0,0,0.246252585921686,0,0,0,0,0,0,0.0370086556076238,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.10677905121006,0,0,0,0,0,0,0,0,0,0,0,0.135688374503842,0,0,0,0,0,0,0.0819670788204081,0,0,0.111422765884364,0,0,0.0363090164376264,0,0,0,0,0.0616128919084645,0.13227358441937,0,0,0,0.0422377150319361,0.0619048524991218,0,0,0,0,0,0,0,0,0,0,-0.00504353855279594,0,0
X002371.SZ,0,0,0,0,0,0,-0.0858774184795388,0,0,0,0,0,0,0,0,0,0,0,0,0.104535471135185,0,0,0,0.183741339079712,0,0,-0.0242176990183966,0,0,0,0,0.36342606284358,0.0359221581965457,0,0.0083505261760348,0.0335912350907257,0,0,0,0,0.0837629532927323,0,0.196618342482368,0,0.21685233348124,0,0,-0.152582929847303,0,0,0,-0.0400264996411595,0,0,0,0,0.0412648829130195,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105754860795893,0,0,-0.0995343172620139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043001948262419,0.0373206167530234,0.033878119423006,-0.107482121005825,0,0,0,0,-0.0684021239431414,0,0.0596233104147708,0,0,0,0,-0.00248967078416546,0,0,0,0.0572458342460322,0,0
Slope,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107963080702543,0,0,0,0,0,-0.377636436876193,0,0,0,-0.0909095822623038,0,0,0,0,0,0,0,-0.138297115686205,0,0,0,0,1.57469845478993,0,0,0,0.459740258851711,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555682081594913,0,0,-0.0577349853113657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921048381200657,-0.0292283687734305,0,0,0,0,0,0,0,-0.0487201448845345,0,0,0,0.477277109554562,0,0,0,0,-0.18512416634721,0,0
RealEstate_excess,0,0,0,0.117828779062698,0,0,0,0,0,0.0134370863254474,0.0558785080061922,0,0,0,-0.0240944654096508,0,0.00972539521684045,-0.0355738896630613,0,0,0,0,0,-0.0536236289082862,0,0,0,0,0,0,-0.0687259212986801,0,0,0,-0.0353377183105639,0,0,0,0,0,0.00936313422893259,0,0,0,0,0,0,-0.0504241392634646,0,0.0338764579770595,0,-0.00175849825409903,0,0,0,0,0.0146194439466704,0,0
MKreturn,0,0,0,0,0,0,0.0104925909887142,0,0,0,0,0,0,0,0,0.0738337227976926,-0.163100749697932,0,-0.0270973990323463,0.059158057836764,0.0267277538514744,0,0,0,0,0,0,0,0,-0.0129742748237442,0,0.0159782608152253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102309583673405,0,0,0,0.0433306164215387,0,-0.00237650209139618,0,0,0,0,-0.0173647885585509,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012490283481866,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00173992535110223,0,-0.00335211305568136,-0.00440675604490578,0,0,0,0,0,-0.00286420716398471,0,0,0,0,-0.0012806430091494,0,0.00737607445685847,0,0,0,0.00579853295268871,0,0,0,0,0.0156040598364468,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0566746865401863,0,0,0,0,0.115360284107349,0,0,0,0,0,-0.115499676233211,-0.0145600389571303,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584091455533201,0,0,0,0,0,0,0.0197059302953165,-0.00952663043831524,-0.00908131616243965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16347679357455
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024689715713078,0,0,-0.00329889305417732,0,0,0,0,0,0,-0.00578617684131739,0,0.0122309640493706,0,0,0,0,-0.00322009188536995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00860356704325302,0,0,0,0,-0.0201218709359654,0,0
