,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X600741.SH,X002475.SZ,X002236.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002456.SZ,X002241.SZ,X601877.SH,X600487.SH,X002008.SZ,X300136.SZ,X600066.SH,X000100.SZ,X600522.SH,X300124.SZ,X600809.SH,X002508.SZ,X300003.SZ,X600271.SH,X002294.SZ,X002085.SZ,X600867.SH,X000981.SZ,X600089.SH,X600498.SH,X600699.SH,X600177.SH,X000157.SZ,X300142.SZ,X600118.SH,X600584.SH,X000596.SZ,X000050.SZ,X600566.SH,X002180.SZ,X002179.SZ,X000661.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601877.SH,0.169511061283735,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103136878431287,0,0,0,0,0,0,0.161216249546214,0.0153950469836547,0,0,0,0,0,0,0.138658952660953,0,0,0,0,0,0,0,0.173062873494583,0,0,0,6.93889390390723e-18,0,0.235902299805412,0,0,0,0,0,0,0,0.0184138614680691,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142066492867123,0,0,0,0,0,0.0368093658925078,0,0,0,0.0591457888010593,0,0.206480157359077,0,0,0,0,0,0,0,0,0,0,0.432715442858369,0,0,0,0,0,0.163677393793659,0,0,0,0,0,0,0,0.0288222415601908,0,0,0,0,0,0,0
X002008.SZ,0,0,0.416163909487616,0,0,0,0,0,0,0.0342085795112224,0,0,0.0725110095081143,0,0,0,0,0,0,0,0.00627478304108511,0,0,0.189369862913345,0,0,0.0251444812370341,0.0660812682330177,0,0.067285738948646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124813767388358,0,0,0,0,0,0,0.0308592021052595,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0662145970755635,0,0,0,0,0.0296327827406834,0,0,0.0688112057905753,0,0,0,0,0.0745558308663124,0,0,0,0,0,0,0,0,0,0,0.0308806393645661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929677196408911,0,0,0,0,0,0,0,0.0658758926444714,-0.0581288131275923,0,0,0,0,0,0
X600066.SH,0,0.0980249279027189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898747322324083,0,-0.129353337536732,0,0.23227305213947,0,0,0,0,0.537199740531497,0,0,0,0,-0.131513214839896,0,0,0,0,0,0,0,0,0,0,0,0,-0.33424116426843,-0.257487192569878,0,0,0,0,0.00838717697400095,0.012177151923428,-0.0459719265519997,0,0,0,0,0
X000100.SZ,0,0,0.0527149991165582,0,0,0.139116779805959,0,0,0,0.0971743469387711,0.252122169224308,0,0,0.0296817026974088,0,0,0,0,0,0,0,0.0221893342638287,0.125272188289694,0,0,0,0,0,0,0,0,0,0,0,0.0367080916289693,0,0,0,0,0,0,0.0864496126799693,0,0,0,0,0,0,0.0864435125244586,1.73472347597681e-18,0,0,0.0138585491560635,0,0,0,0,0,0
X600522.SH,0.164460722459737,0,0,0,0,0,0,0,0,0,0.209965823101078,0,0,0,-0.0420176465404927,0,0,0,0,0,0.188398573731392,0.156475361809208,0.0600710689560249,0.110045084863978,0,0,0,0,0,0,-0.203499991954685,0,0,0,0,0,0,0.232825677979178,0,0,0,0,0,-0.180696793311829,-0.102059806493364,0,0,0,0.0459122902801225,0,0,0,0.0148285625411434,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.0259624257167129,0,0,0.250383888302108,0,0.00925697457688089,0,0,0,0,0,0,0,0,0,0,0,0.3556480458083,0.0422689257022844,0.0519094735850332,0,0.382989004969906,0,0,0,-0.151154308187183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300028276440101,0.0240548398075324,0,0,0,0,0,0
X600809.SH,0.050637994500635,-0.0516013296567284,0,0,0,0,0,0,-0.0444184295101842,0,0,0.45713242618783,0,0,0,0,0,0,0,0,0,0.0313045993481955,0,0,-0.000262486659286767,0,0,0,0,0,0,0,0.0287990371255039,0.0680216025643919,0,0,0,0,0,0,0,0,0,-0.156407619207459,0.208547507310079,0.16660284894917,0,0,0,0,0,0,0.00941298686941413,0,0,0,0,0,0
X002508.SZ,-0.0651560309187094,0,0,0,0,-0.0221210922286936,0,0,0,0.11570087541833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379718608948685,0,0,-0.0430098543198928,0,0,0,0,0,0,-0.126956251896094,0,0,0,0.0306891659072851,0,0,0,0.0591033433192658,0,0,0,0,0,0,0,0,0,-0.0539590612591222,0.0753215348758162,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.0201015972733546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203852897837852,0,0,0,0.0352261228583535,0,0,0,0,0.139688126032946,-0.1444327502751,0,0,0.0878601163731552,0,0,0,0,0.396506019803321,0,0,0,0,-0.0015391062088465,-0.0341928159971565,0,0,0,0,0,0
X600271.SH,0,0,0,0.0752532927980766,0,0.0227903474663757,0,0.0299393285209162,0,0,-0.0539450578656347,0,0,0,0,0,0,0,0,0,0,0.0741169530901118,0,0,0,0,0.00567699648616486,0,0,0,0,0,0,0,0,0,0,0.0155278935152036,0.174852724987692,0,0,0,0,0,0,0.17232600533227,0,0,0,0,0,0.0439985672952171,-0.0130898294785558,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.0975494239050517,0.134736349860104,0,0,0.157349391409111,0,0,0,0.0427435047782838,0,-0.0262082340378286,0,0,0,0,0.0686403370814851,0,0.0169426818354563,-0.0533368032161718,0,0,0.0247432711976118,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107589421963614,0,0.106179106851175,0,0,0,0,0,0.0598946992528546,0,-0.00193066586745468,-0.0136881963567659,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.173937928269017,0,0,0,0,0,0,-0.213937816473403,0,0,0,0,0,0,0.0401209891077796,0,0,0,0,0,0,0.160809766806127,0,0,0,0,0,0,0,0,0,-0.393592430259968,0,0,0,0,0,0,-0.0327477587308035,0,0,0.186605018062087,0,0,0,-0.0418187584982021,0,0,0,0,0,0
X600867.SH,0,0.0507834532940409,0,0,0,0,0,0,0,0,0,0,0,0.00786669011969435,0,0,0,0,0,0,0,0.146723052280898,0.0490333186235897,0,0,0,0.11012941999486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847125531589494,0,0,0,-0.00634333491254033,0.000883459762758797,0,0,0,0,0,0
X000981.SZ,1.0842021724855e-19,0,0,0,0,0.0436303256176421,0,0,0,0,-0.0423263061410883,-0.027526032518435,0,0,0,0.0562709321030614,0,0,0,0,0.0217557003750925,0,0,0,0,0,0,0.0708417100519544,0,0,0.0193561836516744,0,0,0,0,0,0,0,-0.0678506749147607,0,0,0.0232571519499936,0,0.0237036749878548,0,0,0.103147755929211,-0.0124323613592045,0,-0.0417939314078017,0,-0.0160173289888338,0.0156770522963863,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0.00650043923305954,0,0,0,0,0,0,0,0,0,0,0,0.0879132700510166,0.0267476479293769,0,0.0641380250054552,0.0334370977790152,0,0,0,0,0,0.0190610519384165,0,0,0,0,0,0,0.0282376260177946,0,0,0,0,0,0,0.0157016826538465,0,0.123879507202455,0,0,0,0.0919931194419071,0,0,0,0.00248181363850509,-0.00811823098635572,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0.283278806599321,0,0,0.20820201705988,0,1.73472347597681e-18,0,0,0,0.455829555312112,0,0,0.0138478592147905,0.0600649791104977,0,0.0380615427442964,0,0,0,0,0,0,0.049871263035826,0,0,0,0,0,0,0,-0.0714726998020955,0,0,0.174492074955737,0,0,0,0,0,0,0,0,0,-0.0591916985411846,0.0769422009866221,0,0,0,0,0,0
X600699.SH,0.01017689624184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146294744873056,0,0,-0.0974850651950252,0,0.0710522821812515,0,0,0,-0.0212876240687279,0,-0.0160637846700571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840087887900729,0,0,0,0.14446548436955,0,0.0797819516916788,0,-0.0177852368337265,0,-0.00230952578286219,0.00653786684272263,0,0,0,0,0,0
X600177.SH,0,0,0,0,0.0249957106475495,-0.0265683594145323,0,0,0,0,0,0,0,0,0,0,0,0.0224950494236335,0,0,0.0349445676613432,0.0228749858462297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127430664578262,0,0,0,0,0,0,0,0.00263063548112086,0.00455165374035574,0,0,0,0,0,0
X000157.SZ,0,-0.0752252326257217,0,0,0,0,0,-0.0294971548386687,0,0,0,-0.0553073478472642,0,0,0,0,0,0,0,0.0414048779220503,0.0652572641023475,0,0,0.0264035259749243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0877685787010332,0,1.73472347597681e-18,0,-0.0278132036170445,0,0.0307167631449836,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.053442662158727,0,0,0,0,0,0,0,0,0,0,0,-0.0476631700197993,0,0,0,0,0,0.0534409236262542,0,0,0,0.258086614472568,0,0,0.406408803464376,0.100074903729773,0,0,0,0,0.068491610029933,0,0,0.0046835284573291,0,0,0,0,0,0.245303389381948,0,0,0,-0.192259568854968,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0668658543695585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156934674865067,0,0,0,0,0.0860185660485255,0,0,0,0,0,0.0371966108244598,0,0,0,0,0,0,0,0.116758461151776,0,0,0,0,0,-0.0366494058499557,0.0352540889390505,0,0,0,0,0,0
X600584.SH,0,0,-0.0692266886258521,0,0,0.281369140756149,0,0,0,0,0,0,0,0,0,0,0,0,0.217426410751141,0,0.0629670582160099,0.0608231139134463,0.0190765224422083,0,0,0,0,0.130783044392182,0,0,0,0,0,0,-0.187545380199254,0,0,0,0.0149986614754142,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561372273153776,0.0888650226195735,0,0,0,0,0,0
X000596.SZ,0.342836287132133,0,0,0,0,0.0251257326516742,0,0.131164109937766,0,0.249359048704611,0,0,0,0,0,0,0,0,0.00655574103399851,0.0368685843332994,0,0,0,0,0,0,0,0,0.285094348296133,0,0,0,0,0,0,0,0,0,0,0,0,-0.017415746054195,0,0,0,0,0,0,0,1.0842021724855e-19,0,-0.0277801370133389,0.0399135368268365,0,0,0,0,0,0
X000050.SZ,0.0603080793271016,0,0,0,0,0.15957814589015,0,0,0,0,0,-0.418165186755362,0,0,0,0,0,0,0.300139314769403,0,0.214745046383129,0.0758154205576417,0.234744331489977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044881038871895,0.0336415431173377,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0.129027281028966,0,0,-0.116308783502055,0,0,0,-0.0728116361598107,0,0,0,0,0,-0.0381202123709878,0,0,0,0,0,0,0.0379753025197043,0,0,0,0,0,0,0.149622958333004,0,0,0,0.0630664536775104,0,0.115709004688083,0,0,0,0,0,0.194169522749599,0,-0.00128519838136947,0,0,0,0,0,0,0
X002180.SZ,0,0,-0.0701464672957749,0,0,0,-0.241310542067371,0,0,0,0,0,0,0,-0.100791014645514,0,0,0,0,0.564243333308496,0,-0.0617084006285845,0,0,0,0.540731582670191,0,0,0,0,0,0,0,0,0.269114767742702,0,0,-0.262891286694877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0726684702882811,0.0706555208290089,0,0,0,0,0,0
X002179.SZ,0.0198490552006033,0,0.0218429526711715,0,-0.080449098090268,0.0085324961115702,0,0,0,0,0,0,0,0,0,-0.090701635042359,0,0,0,0,0,0,0,0,0,0,0.000206608196021535,-0.0644832401446316,0,0,0,0,0,0,0.0952381336784074,0,0,0.332927791267825,0.125063707018914,0,0,0,0,-0.0583403199188101,0,0,-0.0653620251075515,0.0725152343383381,0,0.0244095088538721,0,0,0.00040933904932343,0,0,0,0,0,0
X000661.SZ,0.124293116920707,0,0.112917077001805,0,0,0,0,0.128350185095387,0,0,0.143913310450093,0,0,0,0,0,0,0,0,0.0481070447973089,0,0,-0.0826439449166786,0,0,0.186304468484577,0,0,0,0,0,-0.0395000139391108,0,0,0.121292944133049,0,0,0,-0.0934765910397728,0,0,0,0,0,0.0266216630626742,0,0,0,0,0,0,0,0.0136829521721255,0,0,0,0,0,0
Change_TY3M,0,-0.0202004023548272,0,0,0,-0.0570525780661749,0,0,0.0516490307066765,-0.00987064828918133,0,0,0,0,0.0201794167089216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257163608586471,0,0,0.0383027846485171,0,0,-0.0148530392213935,0,0,0,0,0,0,0.00350114467393151,-0.0206852323038765,0,0,0,0,0,0
Slope,0,-0.386411767285636,0,0,0,-6.93889390390723e-18,0,0,-0.153739471945894,0.342661949685573,0,0,0,0,-0.258673304028992,0,0,0,0,0,0,0.205995281571153,0,0.410046864389931,0,0,0,-0.100537912910503,0,-0.0533315019327187,0,0,0,0,-0.0565577110753034,0,0,0,-0.15357294047383,0,0,0,-0.285002821061545,-0.0110093777237395,0,0,0,0,-0.295114040765259,0,0,0,0.541702539176367,0,0,0,4.99271721642999,0,0
TED,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.297159565553079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270745982980897,0,0,0,0,0,0,0,0,0,-0.115985267603952,0,0,0,0,0,-0.134650635809075,0,0.280615240372803,0,0.598338785701917,0,0,0,0.862771009013636,0,0,0,0,0,0,0
RealEstate_excess,-3.46944695195361e-18,0,0,0.1418113630239,0,-0.0537088006823665,0,0,-0.0179614542066849,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.243421341286543,0,0,-0.00398637331351597,0,0,0,0,0,0,0,0.124335699045923,0,-0.103081704186042,0,-0.0663617942508925,0,0,0,0,0,0,0,0,0,0,0.0895185708634931,0,1.73472347597681e-18,0,0,0,0,0.0180929331090823,-0.0414941478241615,0,0,0,0,0,0
MKreturn,0,0.0399308770217446,0,0,0,0.0210403371030017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0647939656587116,0.0318106842779693,0,0,-0.00286072875663843,0,0,0,0,0,0,0,0,0,0,-0.0494532832757872,0,0,0,-0.0369877722725438,0,0.0421994885807991,0.0067662827053998,0,0,0,0,0,0,0,0,0,0,0,0.106556164379377,0,0
MKvol,0.001348446743173,0,0,0,0,-0.000521715006214731,0,0,0,0,0,0.000572219141348247,0,0,0.000180835470717778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00228346427515057,-3.01584592260862e-05,0,0,0,0,0.00236320437863473,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0883468091190911,0,0,0,0,0,0,0,0,0,0.0391143587234465,0,0,-0.10099537360459,0,0.0942111130549107,0,0.0691421334249951,0,0,0,0,0,0.122995786728428,0.00673222130910838,0,0,0,0,0,0
CarbonVol_Guangdong,0.0528760415333595,0,0,0,0,0,0,-0.0162085460588984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102938034284725,0,0,0,0,0,0,0,0,0,0,-0.00802659953500061,0,0,0,0.00712521291573465,0,0,0,0.000978168280472481,0,0,0.0174993620767096,0,0,0,0.0254079360659557,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.0030364070082918,0,0,0,0,-0.00284570398668837,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242764251051881,-0.00458796135877479,0,0,5.42101086242752e-20,0,0,0,-0.00181967238179767,0,0,0,0,0,-0.00523809651009245,0,0,0,0,0,0,-0.00376461982492798,0.00560760694551087,-0.0163270117555761,0,0,0,0,0,0
