,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002008.SZ,X002007.SZ,X300124.SZ,X600487.SH,X000100.SZ,X000661.SZ,X600498.SH,X002179.SZ,X002456.SZ,X600867.SH,X600566.SH,X000625.SZ,X600809.SH,X300146.SZ,X300142.SZ,X000157.SZ,X000596.SZ,X600177.SH,X002294.SZ,X600372.SH,X002180.SZ,X600089.SH,X002506.SZ,X600066.SH,X600522.SH,X300136.SZ,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.590496942201129,0.175128050060741,0,0,0.0383691621045421,0,-0.0345896473340888,0,0,0,0,0,0,0,-0.0686621226329034,0,0,0,0.0586159177704498,0,0,0,0,0,0.0339772667812929,0,0,0,-0.019575291277647,-0.0224978246047564,0,0.138478901854441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765290525677262,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.00440283408987393,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.142758940980315,0.421111469686054,0,0,0.101139059855915,0,0,0.0752121949532745,0,0,0.0125803339743174,0.0761536331903106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827287708995156,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.000208614810251523,0,0.199299403972367,0,-0.0297181188901413,0,0,0,0.611325275537824,0.221768590176371,0,0,0.07320097988578,0,-0.0260636900722007,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0619085867883281,0,0,0,0,0,0,0,0,0,0,0.122543712957735,0,-8.67361737988404e-19,0,0,0,0.0750844543006518,0.05506269963311,0
X600276.SH,0,0,0.174904989449895,0,0,0,0,0,0,0.0286876034504854,0,0,0,0,0,0.417800682453925,0,0,0,0.0172186801863348,0.0133945177390567,0,0,0,0,0,0,0,0.0327689881288286,0,0,0,0.0696606665386918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215931441861942,0,0,0,-0.00277834161156515,0.0228176029447167,0,0,0,0,0,0
X000651.SZ,0.226103935909386,0,0,0,0,0.0944027011636778,0,0,0,0,0,0,0,0.198824705654882,0,0.0800756255086677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671764826375918,0,0,0,0,0,0,0,0,0,0,-0.0159543133103982,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.217614681897416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366617712040984,0,0,0,0.251613375494409,0,0,0,0,0,0,0.0412142915361097,0,0,0,0,0,0,0,0.00660333463601271,0.0399581965672358,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180197879489666,0,0,0,0,0,0,0,0,0,0,0,0.0129172963160026,0,0,0,0,0,0,0.402104388100661,0.0997633437459071,0,0,0.380273851673719,0,0,0,0,0,0,0,0,0,0,-0.0473934644828046,0,0,0.0605556877274458,-0.00541344496222879,0.0475561753726638,0,0,0,0,0,0
X000725.SZ,0,0,0,0.0394406470525592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507312863109315,0,0,0.319320254099033,0,0.122491784654327,0,0.0128559957086436,0.122951882117795,0,0,0,0,0,0,0,0,0.0128295642410599,0,0,0,0,0,0,0,0,0,0,-0.0339673279278122,-0.0110025193737531,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0.194983882539376,0.037603853902517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114719312639605,0,0,0,0,0,-0.0333214002305161,0,0,0.010303555006259,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0.190561125202063,0,0,0,0.34681531681896,0,0,0,-0.00942531904814659,-0.0671124280984907,0,0,0,0,0,0
X000063.SZ,0,0,0.121525265743044,0,0,0,0,0,0,0,0,0.407974995594466,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.215047038627395,0,0,0.117529382395393,0,0.163165057026387,0,0,0,0,-0.102673031562179,0,0,0,0,0,0,0.085802468908759,0,0,0,0,0,0,0,0,0,0,0.0338377087584145,-0.136619384302387,0,0,0,0,0,0
