,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600690.SH,X600276.SH,X000568.SZ,X002475.SZ,X000651.SZ,X003816.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000625.SZ,X000596.SZ,X600031.SH,X000063.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000157.SZ,X002463.SZ,X600703.SH,X002241.SZ,X600372.SH,X000921.SZ,X002028.SZ,X600066.SH,X002236.SZ,X000977.SZ,X600522.SH,X600741.SH,X600584.SH,X600183.SH,X002049.SZ,X601877.SH,X002129.SZ,X000661.SZ,X002223.SZ,X000800.SZ,X002180.SZ,X600060.SH,X600487.SH,X002074.SZ,X600177.SH,X600566.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.281785131574768,0,0,0,0,0,0,0,0.032968879401165,0,0,0,0,0,0.033837530552101,0,0,0,0,0,0,0,0,0,0,0,0,0.0254717029413006,0,0,0,0,0,0,0.0173850903558906,0,0,0,-0.0226103413385136,0,0,0.00068993959914538,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.398035842859125,0,0,0,0,0,0,0,0.20642264239779,0,0,0.115845866812233,0,0,0.00197226313342378,0,0,0,0,0.0253008213656821,0,0,0,0,-0.0254442428767537,0,0,0,0,0,0,0.0266963244563542,0,0,0,0.0340044555618659,0,0,0,0,0,0,0,-0.03745463757297,0,0,-0.0133879873337064,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0119749199703616,0.0823381855820862,0,0,0,0,0,0,0.181942615793943,0,0,0,0,0,0.026127633825017,0,0,-0.0353648025329633,0,0,0,0,0,0,0,0,0.141380427557662,0,-0.0299648780483383,0,0.0328110939934238,0,0.110829051755809,0,0,0,0,0.0957496456403972,0.0289051028719298,0,0,0,0,0,0,0.0271773403669151,-0.0172818308277368,0,0,0,-0.0131387795406605,0,0
X600809.SH,0,0,0,0,0,0,0.1018817000926,0,0,0,0.02987606081013,0,0,0.0675981237501889,0,0,0,0.247779234801093,0,-0.148519132204434,0.0233799744159151,0,0,0,-0.156296108176135,0,0,0,0,0,0,0,0,0,0,0,-0.0129922772973099,0,0,0,0,0,0,0,0.154992948007201,0,0,0,0,0,0,0,0.0104726573217165,0,0,0,-0.00320890218347467,0,0
X600690.SH,0,0,0,0,0,0,0,0,0.202670455396347,0,0,0,0,0,0.0851844385781003,0,0,0,0,0,0,0.0128003867164367,0,0,0,-0.0847535560894638,0,0,0,0.350373668794687,0,-0.0531918045680857,0,0,0,0,0.0129608755403809,0,0,0,0,0,0,0,-0.0422172193497985,0,0,0,0,0,0,0,0.00739000047674299,-0.0653746854836113,0,0,0.137149438368106,0,0
X600276.SH,0,0,0,0,-0.0075464090271741,0,0,0,0,0,0.1005701862115,0,0,0,0,0,0,0,0,0,0.233477169498666,-1.73472347597681e-18,0.190318966441257,0,0,0,0,0,0,0,0.0818970215561689,0,0,0,0.189565392175345,0,0.121630091629653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507278828434775,-0.0065535688958766,-0.0543200179394513,0,0,-0.00492266320881797,0,0
X000568.SZ,0,0.980722267679806,0,0,0.0218321771607801,0,0,-0.00100344394300174,0,0,0,0,0,0,0,0,-0.0380561390519732,0.0555344268276391,0,0,0,0,0,0,0,-0.04668068100492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228640687954649,0,0,0,0,0,-0.161524426330731,0.15586576982623,0,0,0,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0.107518835985704,0,0,0,0,0,0,0,0.0923261031799501,0,0,0,0,0,0,0,0,0,0.143735536646957,0,0,0,0,0.161403034929092,0,0.221265911913649,0,-0.0377735041226424,0,0,0.0389395540928587,0,0,0,0.0248934833583161,0.104341669957136,-3.46944695195361e-18,0,0.0376504569445123,0,0,0,0,0,0,0,0,0,0,0.113079127340444,0.0118978617674721,0,0,0,-0.00537535268414857,0,0
X000651.SZ,0,0,0,0,0.230400160707847,0,0.0525203480040199,0,0,0,0,0,0,0.162562431337254,0,0,-0.133641954009311,0,0,0,0,0.110496397796034,0,0.230101209564087,0.168324208131441,0,0,0,0,0.0209596439994459,0,0.0110670101052528,0,0,0,0,0,0,0,0,-0.102690377044824,0,0,0,0,0.0496372221348508,0,0,0,0,0,0,-0.031736199759118,0.0190940136494766,0,0,-0.0288289349783453,0,0
X003816.SZ,0,0,0,-0.194886410891388,0,0,-0.135683606995558,0,0,0,0,0,0,0,-0.351671906996689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433159369975194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746113068667865,0,0.0528469102607964,0,0,-0.0308100434285314,-0.0392842177403276,0,0,-0.0208900697536773,0,0
