,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X600276.SH,X000651.SZ,X002304.SZ,X000725.SZ,X600690.SH,X600031.SH,X600703.SH,X000063.SZ,X002475.SZ,X000568.SZ,X600741.SH,X000338.SZ,X300003.SZ,X600271.SH,X002008.SZ,X601877.SH,X002236.SZ,X300124.SZ,X600487.SH,X002456.SZ,X600809.SH,X000100.SZ,X600867.SH,X000596.SZ,X600498.SH,X000977.SZ,X000625.SZ,X000661.SZ,X300136.SZ,X600066.SH,X600566.SH,X000157.SZ,X002179.SZ,X300142.SZ,X002294.SZ,X002180.SZ,X600522.SH,X000981.SZ,X300146.SZ,X002007.SZ,X002049.SZ,X002241.SZ,X000869.SZ,X600177.SH,X600089.SH,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.401235567467837,0,0,0,0,0,0,0,0,0.00478755557405475,0,0,0,0.0601979285090438,0,0.013248039877348,0,0,0,0,0,0,0,0,0,0,0,0,0.0380774020311755,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0504187192242671,0,0,0,0,0.0616360429905364,0,0,0,0,0,0.00449965790623627,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0521495445336614,0,0,0,0,0,0.10003398197016,0,0,0.0271943794916012,0.096175517252835,0.340493483338428,0,0,0,0.0271234223032223,0,0,0,-0.0965833807498839,0,0,0,0.0235045774408941,0,-0.00516663006921564,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.125915617862102,0,0,0,0,0,0,0,0,0,0,0,0,0.0170066739600994,0.0250690830498988,0.0557423981005647,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0641753244105691,0,0,0,0,-0.0741484345685251,0,0,0,0,0.068279561594776,0,0.00941902599810307,0,0.171351380221895,0,0.0635103721900529,0,0,0,0,0.0482564447845744,0.116597085401685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236570892715644,0,0,8.67361737988404e-19,0,0,0.262808223648472,0,0.00351405410004552,0.0171944972618984,0,0,0,0,0,0
X000858.SZ,0.230239902269166,0.0843937871200264,0,0,0,0,0.401208919123832,0,0.0326065737696309,0,0,-0.0617419990284393,0,0,0,0,0,0,0.0803464134391109,0,0.0905383171390036,0,0,0,0,0,0,0.0949185357775773,0,0,0,0,0,0,-0.0247011214351362,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012954391224149,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0913152145451139,0,0,0,0,0.0487630458068461,0.0928077740053486,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.120963135949535,0,0,0,0.184248391208754,0,0,0.0314124104715138,0,0,0,0.345539033000476,0,0,0,0.119770894986446,0.121474583799423,0,0,0,0,0,0,0.0785962680450636,0.0141994420284038,0.00653552184725642,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.0922481804441391,0,0,0.0215139646528463,0,0.0702815101076596,0,0.154948000507223,0,0,0.222267938865223,0,0,0,0,0.0250893059423759,0,0,0,0.0323842572970359,0,0,0,0,0.0116546716520032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285418271870114,0,0.0156526143197535,0.0218874440644875,0,0,0,0,0,0
X002304.SZ,0,0,0,0.456957681724517,0.0711897799442909,0,0,0,0,0,0,-0.10083622155243,0,0.24073279397139,-0.0283624233259546,0,0,0.0858664222745971,0,0,0,0,0,0,0.137035447612742,0,0,0,0,0,0,-0.00825456917475783,0,0,0,0,0,-0.0802783013442878,0.151989352966638,0,0,0.0243533020655573,-0.107968035179571,0,0,0,0,0,0,0,0,0.00289643154183682,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576685228664277,0,0,0,0,0,0,0,0,0.370988967879189,0,0,0,0.109635413939636,0,0,0,0,0,0,0,0.013527197293703,0,0,0.171587100582967,0.202459779763059,-0.0948009067565358,0,0,0,0,0,0,0.106149312320705,0,0,-0.00582445490049338,0,0,0,0,0,0
X600690.SH,0,0,0,0.0579319618807631,0,0,0,0,0,0,0,-0.0283000779447364,0.23845369729211,0,0,0,0,0,0,0,0.0335635549363823,0,0,0,0,0,0.144540179760316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304491660918676,0,0,0.218487261763697,0,0.0162474355513302,0.0414474831599657,0,0,0,0,0,0
X600031.SH,0,0,0.0860882229937041,0,0,0,-0.0679495464722645,0,0,0,0,0,0,0,0,0.262529382169521,0.0462328197245988,0,0.0600898574552726,0,0.0680727022293329,0,0.106283254687349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.19927746814422,0,0,0,0,0,0,4.33680868994202e-19,0.00907233504781732,0.000340494207447433,0,0,0,0,0,0
