,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000725.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600118.SH,X600690.SH,X600703.SH,X000100.SZ,X600031.SH,X600271.SH,X600372.SH,X002292.SZ,X002236.SZ,X000157.SZ,X002241.SZ,X000338.SZ,X600741.SH,X600089.SH,X600066.SH,X002475.SZ,X000559.SZ,X600177.SH,X601877.SH,X002129.SZ,X000547.SZ,X000016.SZ,X002465.SZ,X600435.SH,X300124.SZ,X000568.SZ,X600839.SH,X300003.SZ,X600582.SH,X002294.SZ,X600252.SH,X002498.SZ,X002276.SZ,X002179.SZ,X000066.SZ,X002456.SZ,X000977.SZ,X002008.SZ,X000550.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600118.SH,0,0,0,0,0.139748539337711,0,0,0,0,0,0,0,0,0,0,0,0.166342620762981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58694378974819,0.0667090620147455,0,0.00935378471431481,0,0,0,0,0,0,0,0,0,0,0,0,0.0514598135867864,0,0.0370296827552101,-0.0219207605240533,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.0715332347141308,0,0,0,0,0,0,0.0318380321903239,0,0,0,0,0,0,0,0,0.185797859766307,0,0,0,0.00593958325860722,0,0,0,0,0,0,0,0.145358214306522,0,0,0,0,0,0,0,0,0.00427155738649969,0,0,0,0,0.0291252196786064,0.067407702427385,0,0.00428513590938859,0.00885610038206335,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.0230898467475339,0,0,0,0,0,0.189541664214612,0,0,0,0,0,0,0,0,0,0,0.0119619273694249,0,0,0,0.0331776293765797,0,0,0,0,0,0,0,0,0.174774393197053,0,0,0,0,0,0.124332150635445,0,0,0,0,0.174609498487492,0,0,0,0,0,-0.0270444912774301,-0.020163916266834,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172645325339399,0,0,0,0,0.181324595968946,0,0,0.103724350382446,0,0,0,0,0.137777098981388,0,0.0592274029690436,0,0,0,0,0,0,0.0410121132637374,0,0,0,0,0,0,0,0,0,0,0,0.19616839826005,0,0,-0.00347193065871183,-0.00667236615187346,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.10688807550875,0,0,0,0,0,0.155997489980818,0,0,0.0274254150808363,0,0,0.147314628844638,0,0,0,0.187617452726716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556418229276172,0,0,0,0,0,0,0,0,0,0,-0.0104603963739901,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0573871613232973,0.0977990846931881,0,0.0719482587159927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319767898773322,0,0,0,0.0138371679950586,0,0,0,0.0168547831109774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168838407920659,-0.00721864235031075,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.149974957899582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210146936829048,0,0,0,0.0293549525602592,0,0.037711437010497,0.102505764322497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788261452344019,0,0,-0.00445937988125982,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0019271428663118,0,0,0,0,0,0,0,0.360825198253959,0,0,0,0,0.0542847339223129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525386921123461,4.33680868994202e-19,0.0368245849027224,0.124649475757954,0,0,0,0,0.0344500178239061,0,0.0269415663360622,0.17523499975914,0,0,0,0.0398860249321115,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.349999714350682,0,0,0,0,0,0,0,0,0.408067871646671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263641136202654,0.0461312378670089,0,0,0,0.0541425303820103,0,0,0,0,0,0,0,0,0,0,0,-0.00351637377622347,0.0245564514579185,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0.137846208546114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10512227547383,0,0,6.93889390390723e-18,0.079386180772155,0,0.1382396294759,0.129026789457496,0,0,0,0.0402144808398371,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0.0208180295863436,0.160449037433953,0,0,0,0,0.0297676292312926,0,0.0221493581052418,0,0.153765774183648,0,0,0,0,0.189121819059004,0,0,0.031746160099409,0,0,0,0.0121766228895905,0,0,0,0,0,0,0,0,0,0.109925848398757,0,0,0,0,0,0,0,0,0,0,0,0,0.117225719007346,0,0,0.00845417043892204,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.226643598517726,0,0.010548012449281,0,0,0,5.42101086242752e-20,0,0,1.0842021724855e-19,0,0,0.212913684658825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098746217264477,0.221586499389681,0,0.00277685564576651,-0.00592880115667502,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.341951236824492,0,0,0,0,0,0,0.00360254146196248,0.176418818417928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00260973086195154,0,0,0,0.158262289701523,0,0,0,-0.00502830794672111,0,0,0,0,0,0,0
X600066.SH,0,0.31943182462121,0,0,0,0.00436146406474058,0,0.12520076843429,0,0,0.182131182348493,0,0,0.27380578629086,0,0,0,0,0,0,0,0,0,0.143088197733913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16086786263008,0,0,0,0,-0.00576386297860049,0,0,0,0,0,0,0
X002475.SZ,0,0,0.0722588100335597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485642735860307,0,0.0893616541958171,0,0,0,0,0,0,0,0.160331331194397,0,0,0,0,0.233243934256999,0,0,0,-0.0431303957247873,0,0,0,0,0,0.0999502448424981,0,-0.00111442866447308,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0480650728088775,3.46944695195361e-18,0,0.341906596338232,0,0,0,0,0,0,0,0,0,0,0,0,0.0316665373344731,0.0873755384929064,0,0,0,0,0,0.187080492848408,0,0,0,0,0,0,0,0,0,0,0,0,0.0178229456956121,0,1.73472347597681e-18,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0476213566543841,0,0,0,0.0156777376571269,0.0821879404217653,0,0,0,0,0.00636707011775066,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0396298535876366,0,0,0,0,0,0,0,0,0,0,0,0.0377417752799339,0.0274401491424378,0,0,0,0,0,0,0,0,0,0,0,0,0.356967917694258,0,-0.0114697103428272,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015494259076482,0,0,0,-5.4792892591912e-05,0,-0.00432188067928777,0,0,0,0,0,-0.010487015540318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199921123879491,-0.0217493252039624,0,0,0,0.098323095629697,0,0
X002129.SZ,0,0,-0.0988425968099911,0,0,0,0,0,0,0,0,0,0,0,0,0.0184625954396413,0,0,0,0,0,0,0,0.0906441430018862,0,0,0.261424483472656,0,0,0,0.158417829311277,0,0,0,0.206107342680277,0,0,0,0,0,0,0,0,0.00112403779573791,0,0,0,0,0,0,0,0,-0.0130130773597577,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0.0816067921115723,0,0,0,0,0,0.177071063552461,0,0,0,0,0,0,0,0,0,0.134055913499456,0,0,0.03278418861207,0,0,0,0,0,0,0.0406483408564677,0.00643723949748397,0,0,0,0,0,0.0161998230600637,0,0,0,0,0,0,0,-0.0282227146375237,-0.00860375061372031,0,0,0,0,0,0
X000016.SZ,0,-0.0449093870034701,0,0,0,0,0,0,0,-0.00952691630774876,0,0,0,0.0273349741266602,0,0,0,0,-0.0419989758718102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617719689867096,0.227271237341454,0,0,0,0,0,-0.0760451516005119,0.0860133977954304,0,0,0,-0.271165851332113,0,0,0,0,0,0.000228609947402563,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0.20465756885352,0,0,0,0,0.00489122205509208,0,0.190078700601247,0,0,0,0,0,0,0,0,0,0.157382325960639,0,0,0,0,0.0426481298564408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269735777680196,0,0.115287166336318,0,0,0,0,0,0,-0.0493477075537752,-0.022854810705738,-0.00608193718417254,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0593390612159122,0,0.374686830705125,0,0,0,0,0,0.155504597650746,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300405655762687,0,0,0,0,0,0.0516858316700642,0,0,0,0,0,0,0.074549455101968,0,0,0,0,0,0.0194973252540396,0,-0.00103072680990089,-0.00334991613378783,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.14624469751332,0,0,0,0,0.131185141133784,0,0,0,0,0.0818617065894353,0,0,0,0,0.141230460379707,0.0610152315372218,0,0,0,0,0.219304770535096,0,0,0,0,0,0,0,0,0,0,0,0.151727364984533,0,0.141715471196252,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0121906722510854,0,0,0.470803859969369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0873090483942971,0,0,0,0,0,0.202041425458341,0,0,-0.0145037920746924,-0.0482315868793642,0.149111932542989,0,0,-0.128980300572772,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.0795076692832216,0,0.126117669555175,0,0.035678585166223,0.261563710683963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195620705911505,0,0,0.315801712232324,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138716050697291,-0.00215655363361919,0,0,0,-0.540136657002894,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265386317428747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118485296388586,0.0370757373709886,0,0,0,0.0117743624145119,0,0.0820266721076698,0,0.00585579072216071,0,5.42101086242752e-20,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403098815986096,0,0,0.175130368083834,0,0,0,0.118024285389962,0.24668828534658,0,0,0,0,0,0.0525119540305119,0,0,0,0,0,0,0,0,-0.0419395014091216,0.0966174967463128,0.113583440330514,0,0.0331576140217084,0,0.0180607021605397,-0.0140022053923443,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0179026330344673,0,0,0,0.255427979210564,0,0,0,0.0171639664941189,0,0,0,0,0,0.0813140792985666,0,0,0.0170958596132939,0,0,0.0653019533511624,0,0,0,0,0,0,0,0,0,0,0,0.0262409837843615,0,0,0.111572199829037,0.0643498966663185,0,0,0,0,0,0,0,0.108218164396053,0,-0.00145269082972393,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0812268039216521,0,0,0,0,0,0.159490907158538,0,0,0,0,0,0,0,0,0,0,0.0903913524241761,0.08968588187924,0,0.0659191960093157,0,0,0,0.173287390755525,0.176369755168662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114689782445901,0.0256111474530865,0,0,0,0,0,0
X002498.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462434834497571,0,0,0,0,0.0740967168864303,0.0333290715492908,0,0,0,0.034972580197285,0,0,0.0168817309214803,0,1.38777878078145e-17,0,0,0,-0.00357184338039467,0.0166668858821466,0,0,0,-0.0694975222798707,0,0
X002276.SZ,0,0,0,0.0435670428872266,0,0,0.457342017921871,0,0,0,0,0,-0.235809454879783,0,0,0,0,0,0.103192754234007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522677616918302,0.0795592411220583,0,0,0,0,0.265385076699069,0,0,0,0,0.207655678802226,0,0,0,-0.22288046033515,0,-0.0688028064302273,0.043319246254428,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.35576520583693,0,0,0,0,0,0.557004450587779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00621123969325441,0.0199356307100487,0,0,0,0,0,0
X000066.SZ,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0767541844553776,0,0,0,0,0,0.0186563559678076,0,0,0,0,0,0,0,-0.155241814676274,0,0,0.0371011631608582,0,0,0,0,0,0.0195577201310642,-0.0166244698419872,0,0,0,0,0.0721925473283471,0,0.152175318588304,0,0,0.434727870323378,0,0,0,0,0.0313761233047571,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103200270260352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107925906725721,0,0,0,0.592369181157667,0,0,0.0118864494500471,0,0,0,0.0593938697924906,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.045197037651729,-0.0207596188523769,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.211907170736074,0,0,0,0,0,0,0,0.21700466419358,0,0,0,0,0,0,0,0,0,0.107337872712047,0,0,0,0.0664892749729083,0,0.0119692715712032,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0209630797808614,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00370639762319375,0.150144094096279,0.227949813145349,0,0.112309249283619,0,0,0,0,0,0,0,0,0,0.159544606823346,0,0,0,0,0,0,0,0,0,0,0.0117427614868477,0,0,0.00889910247325853,0,0,0,0,2.16840434497101e-19,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370356675482179,0.064525370778974,0,0,0,0,0.0672704799857605,0,0,0.0965960382066025,0,0,0,0,0,0,0,0,0,0,0,0.147885252609249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842347094639755,0,-0.00302923579733635,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248633849849826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0.186811412192545,0,0,0,0,0,0,0,0,0,0,0,0,-0.0799401850290728,0,0,0,0,0,0,0,0,0.0231755224212261,0,1.73472347597681e-18,0,0.123540442660416,0,0,0,-0.198274312644483,0,0,0,0,-0.0353337725867063,0.0836908966565799,0,0,-0.193931418042099,0,0,0,0.0828139457783304,0,0,0.0925399760855689,0,0,0,0.0225049437349363,-0.0506799635673861,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.54214536464459,0,0.192252049197119,0,0,0,0.153257753846557,0,0,0,0,0,-0.993351651326855,0,0,-0.422367770472211,0,-0.365400507796834,0,0,0,0,0,1.07309079426753,0,0,0,1.59416419173875,0,0,0,0,0,0,0,-0.410006076264504,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276515454520255,0,0,0,0,0,0,0,-0.0788166264164017,0,0,0,0,0,-0.490996363863003,0,0,0,0,0,0,0,0.0675775509780014,0,0,-0.20524747463716,0,0,0,0,0,0,0,0.12984340316077,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.299528621168002,0,0,0,0,0,0,0,0,0.205035584372503,0,0,0,0,0,0,0,0,0,0,0,0.352772655119671,0,0,0,0,0,0,0,0.199416830198348,0,0,-0.0751434281243409,-0.459654632373237,0.0698545767071122,0,0.0500400040434928,-0.0110494004582659,0,0,0,0,0,0,0,-0.0134448683864157,0,0,0,0,0,0,0
MKreturn,0,0,-0.077679095227558,0,0,0,0,-0.205563218036716,0,0,0,0,0,0,0,0,0,0,0,0,-0.149572748531919,0,0,0.00520613172923089,0,-0.016451335306937,0,0,0,0.129569742649574,0.173054878396523,0,0,0,0,0,0,0,0,-0.0149234202233553,0,0,0,0,0,0.0426612984669725,0,0,0,0.0359803475904777,0,0,0,0.0245540584812157,0,0,0,0,0
MKvol,0,0,0,-0.000548864075520339,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089125164520112,0.00365220359617866,0,2.16840434497101e-19,0,0,0,0,0,0.00185621394464669,0.000220127601459312,0,0,0,0.127675755659332,0,0
CarbonVol_Shenzhen,0,0,0,-0.000241937232944794,0,0,0,0,0,0,0,0,0,0,-0.00956162607766118,0,0,0,0,0,0,0,0,0,-0.0298477609553115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0378559411897556,0,0,0,0,0,0.0115828679627342,-0.000613857403550949,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420360515554257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508823214049089,0,0.0058773354423242,0,0,0,0,0,0,0,0,0.0096396382764737,0.00272087139084721,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329552754640417,0,0,0,0,0,0,0,0,0,0,-0.00146288723891102,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00324310129189766,-0.000933258186639199,0,0,0,0,0,0
