,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600031.SH,X600690.SH,X600809.SH,X002475.SZ,X002304.SZ,X600104.SH,X000725.SZ,X000661.SZ,X000338.SZ,X300014.SZ,X003816.SZ,X300124.SZ,X000063.SZ,X000100.SZ,X000157.SZ,X600703.SH,X000596.SZ,X002241.SZ,X002129.SZ,X600741.SH,X000625.SZ,X601877.SH,X002007.SZ,X002371.SZ,X002179.SZ,X300142.SZ,X002236.SZ,X002049.SZ,X002414.SZ,X600584.SH,X300003.SZ,X601799.SH,X600183.SH,X000800.SZ,X002074.SZ,X000799.SZ,X300146.SZ,X000066.SZ,X002008.SZ,X600089.SH,X600707.SH,X000977.SZ,X002294.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.184017904449468,0,0,0,0.164934676067534,0,0.0371326493455464,0.00982554969019741,0,0.037571788038144,0,0,0,0,0,0,0,0,0,0.0830263645712924,0,0,0,0,0,0,0,0,-0.137978720604159,0,0,0,0,0,0,-6.93889390390723e-18,0.105827795957404,0,0,0,0.0411890965853774,0,0,0,0,0,0,0,0,0,0,-0.0222510567740309,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.294213050359233,0,0.0135843821977231,0.139116135783968,0,0.128012508738642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188043155271747,0,0,0,0.0202907754929176,0,0,0,0,0,0.00575008976048615,0.120895080017461,0,0,0,0,0,0,0,0,0,0,-0.0246774132816434,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.0626602216422947,0,0.0122655183450704,0.03708362737419,0,0,0,0,0.0139027146349105,0,0,0,0,0,0,0,0,0,0,0,0,0.219575372161142,0,0.107155046188837,0,0.559067114844295,0,0,0,0,0,0,-0.0444570445681787,0,0,0,0,0,0,0,-0.142723402694598,0,6.93889390390723e-18,0,0.00470220246940476,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045258181638223,0,-0.00709860326481056,0.0294284896813214,0,0,0,0,0,0,0,0,0,0.166647123395735,0,0,0,0,0,0,0.0622903970090187,0,0,0,0,-0.154832590858846,0,0,0,0,0,0.167078670860887,0,0,0,0.0058944773768176,0,0,0,0,0,0
X000651.SZ,0,0.0801937747293706,0,0,0,0.0249348736154032,0,0.215076455961914,0,0,0.0220728342493608,0,0,0,0,0,0,0,0,0,0.0369282705856198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115511803189163,0,0,0.10687322241914,0,0,0,0,0,0.0335131322962832,0,-0.110719558940341,0,-0.0551823323243764,-0.0159909082903821,0,0,0,0,0.0380219637504436,0,0
X000568.SZ,0.0597767146929202,0.585375258658166,0.0279844644595182,0,0,0,0,0,0,0,0.0749806413915197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303861215521883,-0.0179687967466945,-0.0404555441199071,0,0,0,-0.0396857809162646,0,0,0,0.0347901285868401,-0.066930601211712,0,0,0,0,0,0
X600031.SH,0,0,0.0797847994609938,0,0,0,0,0.0744275983962714,0.233216710293746,0,0.00307604960953815,0,0,0.00264239320133474,0,0,0,0,0,0,0.0671876633015488,0.218497193464687,0,0,0,0,0,0,0,0,0,0,0,0.16288505543637,0,0,0,0,0,0,0,0,0,0,0,-0.0657057857804515,0,0,0,0,0,-0.0121755581017196,0,0,0,0,-0.00953805250981293,0,0
X600690.SH,0,0,0.254158002347033,0,0.158521908697804,0.0129655596778851,0,0,0.263872109760776,0,0,0,0,0,0,0,0,0,-0.0794851377420533,0,0,0,0,0,-0.0695936163800173,0.156641071143455,0,0,0,0,0.0485135609041885,-0.0191818437007812,0,-0.00677311133214745,0,0,0,0,0,0,0,0.00264222520635349,0,0,0,0,0,0,0.209069011183018,0,0,0,0.00695150381364758,0,0,0,-0.0699850699516289,0,0
X600809.SH,0,0,0,0,0,1.73472347597681e-18,0.319405726733392,0.00332576544933302,0,0,0,0,0,0.094734979760161,0,0,0,0.0549978793366177,0,0,0,-0.0240766276363134,0.24596901647193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514536584703238,0,0,0,0.166380020855497,-0.0238565055566528,0,0,0,0,0,0,0,0,0,-0.0604068532478316,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0473990533166557,0,0,0,0,0,0,0,0,0.00717509492177351,0,0,0.0895642012014705,0.0232768429487291,0,0.230938877841367,0,0,0,0,0.10682259463564,0,0,0,0,0,0,0,0,0,0,0,0,0.00200617269755708,0,0,0,0,0.00373122929877013,0,0,0,0,0,0.0017058981839494,0,0,0,0.100818160773578,0,0
X002304.SZ,0,0.246829439832098,0,0,0,0.0462242784502001,0,0.00298344798442552,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260996658180244,0,0,0,0,0,0,0,0,0,0,0.0274266781932277,0,0,0,0,0.0469442291403648,0,0,0.217020703538445,0.112355715465864,0,0,0,-0.0483678668464713,0,0,0,0,0,-0.0336943774355074,0,0,0,0,-0.0763612031043763,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767463441057301,0,0,0,0,0,0,0.0100389576704053,0,0.0118247516194953,0,0,0,0,0,0,0,0,0,0,0,0.0143029215938714,0.280764065867156,0.250972477819009,-0.114465388069395,0,-0.0381791837929736,0,0,0.0945069947060021,0,0,0,0,0.0142970527379528,0,0,0,0,-0.0638139686121161,0,0
