,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X002475.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X600809.SH,X600690.SH,X000725.SZ,X000063.SZ,X002241.SZ,X000661.SZ,X300124.SZ,X003816.SZ,X000338.SZ,X300014.SZ,X000596.SZ,X600741.SH,X600703.SH,X000625.SZ,X000100.SZ,X002371.SZ,X002007.SZ,X300142.SZ,X002129.SZ,X002236.SZ,X601877.SH,X002179.SZ,X002049.SZ,X600584.SH,X000800.SZ,X600183.SH,X002414.SZ,X000157.SZ,X300003.SZ,X601799.SH,X300136.SZ,X000066.SZ,X002008.SZ,X002456.SZ,X000977.SZ,X300146.SZ,X600066.SH,X002185.SZ,X002508.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.105831110603631,0,-0.0651355357243108,0,0,0,0,0,0,0.428822984749673,0,0,0,0,0,0,0,0,0,0,0,0,0.0219569481897384,0.116610961292598,0,0,0,-0.0826337119099943,0,0.0108471430142653,0,0.0114259909143384,0,0,0,0,0,0,0.00686003284477927,0,0,-0.000980592774465722,0,0,0,0,0,0.0301823816144267,0,0,0.042985446600755,0,0,0,0,0.0356059260558645,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0.188486715998552,0.0639605780110683,0.208840042569145,0,0,0,0,0,0,0,0.00177117001851058,3.46944695195361e-18,0,0,-0.0469403123824598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00590367677770953,0,0,0,0.0135545877975759,0,0
X600276.SH,0,0,0,0,0,0,0,0.102082006652098,0.0456018565106125,0,0.0898154989044117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417404083135739,0.05909019764798,0,0,0,0,0,0,0,0,0,0,0,0.000213678455497113,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.137531404783271,0,0,0,0,0,0.0278867224984394,0.141707530096663,0,0,0,0,0,0,-0.0250279170022895,0,0,-0.0517946204057736,0,0,0,0,0,0,0,0.0849391146850756,0,0.264381238407146,0,0,0,-0.0247219846626246,-0.0970803829760835,0,0,0,0.045248544023174,0,0,0,0,0,0.0237832857996843,-0.00860141054747925,0,0,0,0,0,0,0,0,0.0600600925103434,0,0
X002475.SZ,0,0,0,0,0,0,0,-0.132564964046636,0,0,0,0,0,0,0.412425115814374,0,0,0,0,0,0.0453739807427433,-0.0269360787284968,0,0,0.0572809645433992,-0.000626167401522786,0.122274575016196,0,0,0.0106865145601201,0.0829939457524806,-0.0472246094075932,0,0,0,0,0,0,0.0646926869807504,0.0277024840480271,0.0496826369584688,0,0.0148935247274201,0,0,0,0,0,0,0.194760888449354,0,0.00472942935455613,-0.00307699942536663,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526716968577187,0,0,0,0,0,0,0,0.126003529180678,0.0206964309361393,0,0,0.058981616026932,0,0.0952320026062959,0,0.0706236427918766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143206577003626,0,-0.0141427158515543,0,0,0,0,0.0129713152852095,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.0467486917292112,0,0,0,0,0,0,0,0,0.232698174867057,0,0,0.148927507487302,0.0716793888845821,0,0,0.0618743281897759,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432871155389669,0,0,0,0,0,0.044209445126616,0,0,0,0,0,0,0,0,0,0,0.00961127810994755,0,0
X000568.SZ,0,0.429162804176226,0,0,0,0,0,0,0.280266073744484,0,0,0,0,0,0.15584826384538,0,0,0,0,0.0013997659751841,0.0549271458558969,-0.0798739631140592,0,-0.0222422793722798,0,0,0,0,0,-0.127023522866154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227335372591182,0,0,0,0,0,0,0.0250039354418003,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0.261283737648263,0,0,0.0436203637762424,0,0,0,0,0,0,0,-0.0277201337790037,0.293046494976048,0,0,0,0,0,0,-0.0294379009313098,-0.0214992739965844,0,0,0,0,0,0,0,-0.0581322377066616,0,0,0,0,0,0,0,0.00325442538413449,0,0.103924414620639,0,0,0,0,0,0,0.0311590111093575,0,0,0,-0.00359610605975777,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36242117358251,0,0,0.466861671664523,0.0404961794155583,0,0.0417604107777421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00718965838540681,0,0.0665414516376461,0,0,0,0,0,0,0,0.0181471342174722,0,0,0,0,0,0.102017159780584,-0.0727945428954539,0,0,0,0,0,0
X600809.SH,0.30122380361899,0.0373375450371568,0.110663188310813,0.0166748814243592,0,0,0,0.149771538669859,0,0,0,0.0381276579023985,0,0,0,0,0,0,0,0,0.156235012001873,0,0,0,0,0,0.134906059109532,0.0261555865899964,0,0.0830890044264481,0,0,-0.0434608726610609,0,0,-0.068122834964629,0,0,0,0,0,-0.0866101318673946,0,0,0,0,0,0,0,0,0,0,0.0257144859788449,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0.0345220274691684,0,0,0,0,0,0,0,0,0.129244123787192,0,0,0,0.0764510724871438,0.165930806151769,0,0,-0.144586037537196,0,0,0,0.189783750126,0,0,0,0,0,0.00631730839168599,0,0,0,0,0,0,0.0479765192330683,0,0,0,0,0,0,0.0187628751796973,-0.021149586557964,0,-0.0351021852405726,0.00484694126768326,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,-0.0698339251398415,0,0,0,0,0,0,0,0.112689467142202,0.154298817843088,0,0,0,0,0.302759455454798,0,0,0,0.172729274394919,0,0,0,-0.00316099944412469,0,0,0,0,0,0,-0.0921397488037899,0,0,0,0.250483165477709,0,0,0,0,0,0,-0.0194158377917955,0,0.0324785125950658,0,0,0,0.0142368623802378,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.125167959063638,0,0,0,0,0,0,0,0,0,-0.0350012880025925,-0.0796838593857209,0,-0.0378466641359963,0,0,0.0473907202900745,0,0,0.140512546622193,0,0,0,0,0,0,0.0508928491028415,0,0.0569540931160934,0,0,0,0,0,0,0,0,0.127776802504416,0,0.12640951710783,0,0.0454441040202389,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.494127475727976,0,0,0.25705645635763,0,0,0,0.114281649222065,0,0,0,0,0,0,0,0.11015128184242,0,-0.0741654814429945,0,0,0,0,0.0178788378587232,0,0,-0.0798892536087479,0,-0.111228473883395,0,0.0823202594039311,0.286226564141223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0621434684855346,-0.0022786321248444,0,0,0,-0.067942237088703,0,0
X000661.SZ,0,0,0,0,0,0,0,0.160038787354922,0,0.181579411714604,0,-0.167346116507579,0,0,0,0,0,0,-0.173530570672168,0,0.154293028769589,0,-0.305183440795637,0,0,0.0320769842909478,0,0.534736657012143,0,0.104113523707703,-0.0813913176090769,0,0,0,0.0644955152276561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128170594045994,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-0.0710431616615207,0,0,0.0458516359529013,0,-0.000423370694271239,0,0,0,0,0,0,0.0683725283688438,0,0,0,-0.097486845981968,0.0958800475193163,0.137941507682104,0,0,0.109975292869544,0,0.129839603677826,0,0,0,0,0.113617197985043,0,0,0.122749412991703,0,0,0.0377891422683547,0,0,0,0.10662353656985,0,0.232662528356557,0,0,0,0,0,0,0,-0.00683968462699089,0,0
X003816.SZ,0,0,0,0,-0.0418315445682984,0,0,0,0.0423716892767029,0,0,0,0,0.129113932581846,-0.0125579311168434,0,0.0231073420831302,0,0,0.0129302867549078,0,0,0,0,0,0,0,0,0,0.011634739867727,0,0.018318137980147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039679274815641,0.00371001010242995,0,0,0.0554113567554179,0,0.0124087825901086,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,-0.164313861476732,0.142381140562357,0,0,0.166987966980621,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435786070197348,0,0,0,-0.031269227837907,0,0,0,-0.0375998989207073,-0.0157906509727425,0,0.1360270433003,0,0,0,-0.0313183126983947,0,0,0,0.215807012200834,0,0,0,0.0704145756562611,0,0.168767203681194,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,-1.38777878078145e-17,0,0,-0.132428850955394,0.376798828491666,0,0,0,0.0907778401151257,0,0,0,0,0,0,0,0,-0.213405027997018,0,0,0,0.213180889595496,0,-4.33680868994202e-19,0.17060733124656,0,0,0.0504580635124162,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.0737386985323673,0,0,0,0,-0.0810022672697861,0.012058689560921,0,0,0,0,0,0,0.0793552361545678,0,0
X000596.SZ,0,0,0,0,0,0,0,0.378310723755651,0.0615584279621429,0,0,0,0,0,0,0,0.130125950288169,0,0,0.220739070183389,0,0,0,0,0,0,0,0,0,0,0.107962914775854,0,0,-0.141982440306706,0,0,0,0,0,0,0,0,0,0.26036046639339,0,0,0.0759980177490405,0,0,0.110132924711817,0,0.0377422638978743,-0.0132383060433537,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.129164910901318,0,0,0,0,0,0,0,0,0,0,0.272619620752217,0.0705025688925545,0,0,0,0,0,0.124991805740189,0,0.136956471998034,0,0,0,0,0,0,0,0,0.0315227796498236,0,0,0,0.102802665334865,0,0,0.185815846523559,0,0,0,0,0,0,0,0.0672989303925908,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680871634075785,0,0,0,0,0,0,0,0,0,-0.0828406687596115,0.215981551438142,0,0.0954674231655033,0,0,0,0,0,0,0.131344476211606,0,0.088684577940894,0,0,0,0,0,0.0526922171269328,0,0,0.106228007152787,0.144494138261353,0,0,-0.0930624580614348,0.114114471575568,0,-0.00910026913235505,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.589131326544324,0,-0.116633358737763,0,0,0,0,0,0,0,0,0,0,0,0,0.0432842560686024,-0.00287692989663028,0,0,0.034471147562809,0,0,0.163101424028748,0,0.101350943186697,-0.00919018113591164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847285107946149,0,-0.0204761863028282,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.114427286690466,0.0438378289965601,0.337183971131017,0,0.0402640698715062,0,0,0,0,0,0,0.0253665601493222,0,0,0,0.0659746965601805,0,0,0.0444862115387227,0,0.104029036963195,0,0.0359595542727018,0.0510024982652044,0.0838254980231917,0,0,0,0,0,0,0,0.0250068162981929,0,0,0,0,0,0,0,0,-0.00497890017418327,0,0,0,0,0.0265318657496161,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.128479901252367,0,0,0.208136041807095,0.0417797812888862,0,0,0.119079072492534,0,0,0,0,0,0,0.00233086632583817,0.196005704800362,0,0,0,0,0.183498267526655,0.167355717837756,0,0.0863977174993005,0,0,0,0.181053237233806,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413753600323016,0,0,0,-0.134344374351081,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370829680073325,0,0,0,0,-0.0464595543731329,-6.93889390390723e-18,0.0604074226950877,0,0,0,0.453129601300992,0,0.213567001969566,0,0,0,0.492877431190016,0.0530514775664525,0,0,0,-0.201865064507056,0,0,-0.0152976285655601,0,0,0,-0.01785839803194,0,0
X300142.SZ,0,0,0,0,0,0.0983942935867106,0,0,0,0,0,0.0494238693630827,0,0,0,0.0423620081426673,0,0,0,0.261581835148379,-0.0439177882663288,0,0,0.23677207181669,-0.30291951827423,0,0.422122262190759,0,0.122264423108317,0,0,0,0,0.564793072350892,0,0,0,0,0,0.186289985777669,-0.0420155379176033,0,0,0,0,0,0,0,0,0,0,0.0268130155472592,-0.103506781833034,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.298390356521364,0.361460604846018,0,0.0776107823210348,0,0.0760925403253015,0,0,0.247119245905144,0,0,0,0,0,0,0,0.0176424351857702,0,0,-0.112680975202298,0,0,0,0,0.0865932289344521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062976795221398,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.437215209811922,0,0,0,0,0,0,0,0,0,0,0.126935773035777,0.00621796202296475,0,0,0,0,-0.20003303448414,0,-0.0493724033345779,0.13362302147139,0,0,0,0,0,0,0.305713463132315,0,0,0,0,0,0,0,0,0,-0.0181284580643605,0,0,0,0,0,0,0,0,0,-0.0545542730015246,-1.73472347597681e-18,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.380592630764719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284255818253403,0,0,0,0.0570091633958353,0,0.13704070262683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192954770960752,0,0,0,0,0.0582059406029742,-0.0876683738600522,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00524169180326711,-0.0455947993762575,0.0963103063728921,0,0,0.0365998012180114,0,1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0.0402836267582271,0,0.126982347231622,0,0,0,0,0,0,0,0,0,0,0,0.0413932717078913,0,0,0,0,0,0,0,0.0985116778202711,0,0,-0.0508390381765108,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.0661142975349642,0,0,0,0,0,0,-0.305644764872704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775412629708265,0,0,0,0,0,0,0,0.402703048875289,0,0,0.463000189276325,0,0,0,1.73472347597681e-18,0,0,0,0.372560656564312,0,0,0.407730442258301,0,0,0,0.0111488688788511,-3.46944695195361e-18,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115279464469732,0,0,0,0,0,0,0,0.083873241693242,0,-0.195975227098346,0.268764741386602,0,0.144876038103227,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736095809369208,0,0,0.418101987735602,0,0,0,0.228725038077204,0,0.0480758642898558,0,0,-0.0580981103840592,0,0,0,-0.0210371021177811,0,0
X000800.SZ,0,0,0,0,-0.451387070776919,-0.245779989546893,1.73472347597681e-18,0,0,0,0,0,0.0562945757544084,0,0.254056713786382,0,0.138584566722784,0,0,0.240195409742074,0,0.325387749075885,0,0.269266031501568,0,0,0,0,0,0.2336774714601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141584390311425,0.0279013182242163,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0305843481054017,0,0,0,0,0,0,-0.0830114147359668,0,0,0,0,0,0,0,0,-0.0205247760941336,0,0.00568155935850635,0.0598329763721978,0,0.0871198356706524,0,0,0,0.0328356683984204,0.387628289127666,0,0,0,0,0,0,0,0,0,0,0.0295800694918873,0,0,0,0,0.0479895581469494,0,-0.0138903031191971,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.0163532863341887,0,0,0,0,0,0,0,0.322407131428458,0,0.0102710432518373,0,0,0,0,0,0.152722864288207,0,-0.143989932213381,0,0,0,0,0,0.471685678384556,0,0,0,0,0,0,0.117688386863258,0.196878465396969,0,0,0,0,0,0.125478765642674,0,0,0,0,-0.0194641095347158,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.198498083211149,0,0,0,0,0,0.053807663698186,0,0,0,0.0576260566040827,0,0,0,0,0,0.0303254002409954,0,0,0.0709199586571665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317698022889194,0.0352619104485089,0,0,0,0,0,0,0.0221721837136717,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.230700444476243,0,0,0,0,0,4.33680868994202e-19,0,0,0.136115218368753,0,0,0,-0.0138215454391809,0,0,0.307823751312704,0,0,0.130540927502652,0,0,-0.0816991632943675,0,0,0,0,0,0,0.148224304206624,-4.33680868994202e-19,0,0.0658145161122085,0,0,0,0,0,-0.0706800649367671,0,0,0.0371822426885503,0.0804238575075072,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332911979112113,0,0,0,0.122182124208016,0.0565179020032031,-0.0795376365650022,0,0,0,0.142752578878418,-0.0554403620873012,0,0,0.16128635195315,0,0,0,0,0,0,0,0,0,0,0,-0.0739142999221563,0,0,0,0,0,0,0,0.0177676804880847,0,-0.0159520318480584,0.0326726739662585,0,0,0,0,0,0
