,X600519.SH,X600104.SH,X002415.SZ,X600276.SH,X000651.SZ,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X002475.SZ,X000338.SZ,X000568.SZ,X600703.SH,X300003.SZ,X600741.SH,X601877.SH,X600271.SH,X002236.SZ,X002008.SZ,X300124.SZ,X002007.SZ,X000100.SZ,X000661.SZ,X600487.SH,X600498.SH,X002456.SZ,X600809.SH,X002179.SZ,X600867.SH,X600566.SH,X000625.SZ,X300146.SZ,X300142.SZ,X000596.SZ,X000157.SZ,X600177.SH,X002180.SZ,X002294.SZ,X600372.SH,X600089.SH,X002506.SZ,X600066.SH,X300136.SZ,X600522.SH,X002241.SZ,X000977.SZ,X000050.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002236.SZ,0,0,0.706001098581581,0,0,0,0,0,0,-0.0631223758463574,0,0,0,0,0.104233126999331,0.250096825367184,0,0,0,0,0,0.00403760773338193,0,0,0.0885294985349465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488773086082456,0,0.181762619265063,0,-0.0545897245100676,0,0,0.15486978080784,0,0,0,0.000901741371391064,0.0593678271540273,0,0,0,0,0,0
X002008.SZ,0,0,0.1013839238308,0,0,0.176046718739125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.245073410347993,0,0,0,0,0,0,0,0.152763977470391,0,0,0.162677969412942,0,0.0640801066910308,0,0,0.194128767559495,0,-0.0374100038624821,0,0,0,0.025430405045155,0,0,0,0,0,0,-0.00956015041456367,0.0518983910823855,0,0,0,0,0,0
X300124.SZ,0,0,0,-0.139710108474738,0,0,0,-0.041831327464872,0.462402290429938,0.05181187933048,0,0,0,0,0,0.134609229081016,0,0,0.0373381359688793,0.0412049347395511,0,0,0,0,0,0,0,0,0,0,0,0,0.32873792383705,0,0.0281327436774081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00670973119308341,-0.0483731372468737,0,0,0,0,0,0
X002007.SZ,0.248996021788089,0,-0.0594442088565707,0,0,0,0.0174342519160583,0,0,0,0,-0.175808541213134,0,0,0,0.118654775666912,0,0,0,0,0,-0.221746929321598,0,0,0,0.334137891941559,0,0,0,-0.0860458700371521,0,0.328196911488914,0,-0.0222095553179793,0,0,0,0,-0.0063882770315592,0,0,0,0,0,0.0124391627220543,0,0,-0.0262423826967497,0,0,0,0.00695968543537105,-0.0493233211152211,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0103358847212678,0,0.0617781517374685,0,0,0,0,0,0,0,0,0,0.0501285070289424,0,0,0,0,0,0,0,0,0,0,0,0,0.170292660084752,0,0.105292514586404,0,0,0,0,0,0.0508015205333435,0,0,0,0,0,0,0.0211396630736605,0.331766254532386,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.157783178214441,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380391605648011,0,-0.193376849379738,0.123558805781663,0,0,0,0,0.259053876949196,0,0,0,0,0,0,0,0,0,0.136336089539507,0,0,0,0,-0.0264983017247996,-0.0633787913925395,0,0,0.812826205771571,0,0,-0.466083026075993,0
X600487.SH,0,0,0.0957706134039646,0,0,0,0,0.263372041534908,0,0.287404978887781,0,0,0,0,0,-0.0726925317516687,0,0,0,0,0,0,0.452267092713648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21389260628869,0,0,0,0,0,0,0,-0.00229862975828125,0,0,0,0,0,0,0
X600498.SH,-0.112906156433934,0.193676948279479,0,0,0,0,-0.245676595148469,0,0,0.479947214196059,0,0,0,0,0,0,0,-0.0919655615654346,0,0,0,0,0,0,0,0,0,0,0,0.076427448027028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227096610274804,0,0,0.0574527952732282,0,0,0.0439805209695347,-0.013953490644777,0.0508523233507905,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.069870031840871,0,0.343764858773833,0,0,0,0,0,0.217525587859391,0,0,0,0,0,0,0.00606759973952739,0.0564805717288221,0,0,0,0,0.0282367978727737,0.0583859078777937,0,0,0.0641384718879356,0,0,0,0,0,0,0,0,0.0330759154955759,0.372708100927511,0,0,-0.108492432475065,0.197335312538891,0,0,-0.0109109498767921,0,0,0,0,0,0,0
X600809.SH,0.37132227197324,0.0333901341580221,-3.46944695195361e-18,0,0,0,0.257631802573566,0,0,0.050777796470967,0,0.00400324400236035,0,0.0857748454181816,0,0,0.0800769128761696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173358814476309,0,0.0403937771092769,0,0,0,0.158768248719354,0,0,0,0,0,0,0,0,0,0,0,-0.0253242863162985,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172153157660034,-0.0267974477519968,0,0,0.0238984419177393,0,0,0,0,0,0,0.162277140893595,0.146828688220928,0,0,0,0,0,0,0.136857500149651,0,0,0,0,0,0,0.29549521715618,0,0,0,0,0,0,0.128924102989009,0,0.0837393743147757,0,0,-0.0241755865579873,0,0,0,-0.0289776003854468,0,0
X600867.SH,0,0,-0.314013676348688,0,0,0,0.02617144467575,0,0,0,0,0,0,0,0,0.366818464467415,0,0,0,0,0.635082884140227,0.152641699060381,0,0,0.210727840577819,0,0,0,0,0,0,0,0,0,-0.3012344140054,0,0,0,0.384045448916031,0,-0.20318436167241,0,0,0,0,0,0,0,0,0,0,-0.0907028303694433,0.375150186089754,0,0.101355750272322,0,0,0,0
X600566.SH,0,0,0,0.388776414442433,0,0,0,0,0,-0.0451089278755897,0,0,0,0,0,0,0,0.0254302378712128,0,0.08736621183363,0,0.0873136096572466,0.115745253935362,0,0,0,0,0,0,0,0.0619610202177734,0,0.0509512689248429,-0.15558160793552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423717674747411,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0.0785188102197561,0,0,0,0,0,0,0,0,0.0942202700889404,0,0,0,0.113795786069978,0,0.0799528696671466,0,0,0,0,0,0,0,0,0,-0.0344704341156259,0,0,0,0,0,0,0,0.105440682425796,0,0,0,0,0.0131893901575837,0.283722406491453,-1.73472347597681e-18,0.170612858202918,0,0,-0.0135188276244202,0,0,0,0,0,0
X300146.SZ,0,0,0,0.131283516044221,0.176257559561866,0,0,0,-0.12916248992045,0,0.238093584021611,0,0,0.334009667473039,0.196715107620341,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0373458095345212,0.246995566636985,0,0.0276982015566497,0,0.0717181259644234,0.0363346074339813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114386386486561,-0.0584476201301817,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,-0.0224953419507104,0,0,0,0.0825259063275326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533861220371996,0,-0.0753719430751691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25605499604296,0,0,0.00208960767155198,-0.196877656219382,0,0,0,0,-0.47712690869503,0
X000596.SZ,0,0,0,0,0,0.40841863667734,0.348473789259353,0,0,0,0,0,0,0,0,0,0,0,0.134015079313988,0,0,0,0.00494489303236816,0,0.0222871726096099,0.0378228252403392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649945075811736,0,0,0,0,0,0,0,-0.0110629180724108,0.0668158690835738,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.0822372687588067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096201886766781,0,0.00822291938832166,0,0,0,0,0.187635181690598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303101158191408,0.211874131230127,0,0,0,-0.05177394563012,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0979839897792822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697299747948513,0,0,0.0602004191352979,0,0,0,0.0971547091640583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220770284475083,0,0,0,-0.00212448194760648,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,-0.0506460671006257,0,0,2.77555756156289e-17,0,0,0,0.10265568495484,0,0,0,0,0,0,0,0,0,0,0,0,0.260580137321967,0,0,0,0.171291400568499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28083374381225,0,0,0,0,0,0,-0.0276886443903218,-0.0224507354077,-0.109141877133363,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189796309104712,0.0123009854883678,0,0.0670173894619447,0.315278270325859,0,0.160584362876041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759994279483857,0.135893856223238,0,0,0,-0.0287276757340249,0,0,0,0,0,0
X600372.SH,0,0,0.0760780045748193,0,0,0,0,0,0,0,0.295370512236431,0,0,-0.135489831222097,0.0731031000432597,0,0,0,0.236289732212033,0.167256372196022,0,0,0,0,-0.0423070395461365,0,0,0,0,0.0259627563699054,0,0.0302213078594673,0,0,0,0,0,0,0,0,0,0,0,0,-0.00718119015741435,0,0,0.0329767253640679,0,0,0,0.00956279062501569,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350251327650782,0,0,0,0,0,0,0,0,0.0956616541866653,0,0,0,0,0,0,0.0284691805065405,0.117443627581307,0,0,0,0,0,0.0316151335685292,0,0,0,0,0,0.133389687230406,0,0,0.0869453973198689,0.126194838295371,0.0322649758752683,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0.30810527988924,0,0,0,-0.037002183790654,0.127223952165736,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0288938771188137,0,0,0.048414826050656,0,0,0,0,0,-0.0902495172506281,0,0,0,0,0,0.0334507502703039,0,0,0,0,0.036908245401009,-0.0628729068030982,0,0,0,0,0.218540781578476,0
X600066.SH,0,0,0,0,0,0.450069053153745,0,0,0,0,0,0,0,0,0,0,0.356107438426351,0,0,0,0,0,0,0,0,0.178947937438639,0,-0.0773255196683472,0,0.0464218483801471,0.047169190421381,0,0,0,0.126162400858175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313582192678359,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0,0.0566150608963417,0,0,0,0,0,0,0,0,0,0,0,0,-0.089375405225772,0,0,0,0,0.645558703328119,0,0,0,0,0,0,-0.0674814623963078,0,0,0,0,0,0,0,0,0,0,0,0.545434912368276,0,0,0,0,-0.0133255306526464,-0.147287136403944,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0.0281400354894677,0,0,0,0,0,0,0,0,0,0.0340761171306672,0,0,0,0,0,0.0177130570440502,0,0,0,0,0,0,0,0.0519194435300635,0,0,0,0,0,0,0,0,0,0,0.184628972579124,0,0,0.169747606364935,0.292265360320347,0,0,-0.00868075932285835,-0.047200957832712,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549476754103218,0,0,0.00165187700201524,0.0471000361201185,0,0,0,0,0,0,0,0.0684824725729264,0,0,0,0,0.247380166359615,0,0,0,0,0,0,0,0,0,0,0,0.143173497635804,0,0,0.0562339414199086,0,0,0,-0.0135255894929644,0,0,0,0,0,0,0
X000977.SZ,0,0.0492703541960139,0,0,0,0,0,0,0.497185557079146,0,0,0,0,0,0,0,0,0,0.593644115393794,0.0121690479079226,0,0,-0.100378325227328,0,0,0,0.0020313372427316,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211244065689495,0,0,0,0,0,0.0761449428130866,0,-0.0694840170888825,0,0,-0.0153144598880444,-1.0842021724855e-19,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0.14416702015553,0,0,0,0,0,0,0,0,0.198261173799827,0,0,0,0,0,0.247646391699594,0.17021136867148,0,0,0.0284708637904023,0.169117467808723,0,-1.73472347597681e-18,0,0,0,0.0484506884650953,0,0,0,0,0,0,0,0,0.0826553811953882,0.100638210774045,0,0,0,0,0,0,0.00249716718491013,-0.0145780035980216,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0,0,0,0,0,0.0953476172731553,0,0,0.116179951528946,3.46944695195361e-18,0,0,0.076024742134831,0,0,0,0,0,0,0,0,1.92652142271682e-06,0,0,0.00412587236612892,0,0.225568273785559,0,0,0,0,0,0,0,0,0,0,0,0.000690142512689846,0,0,0,0,0,0,-0.000564402262854522,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392995023601842,0,-0.432443108838862,0.113290150584042,-0.142851604443539,0,0,0,0,0,0,0.0473826136289486,0,0.0885260304557169,0,0.0383317006878429,-0.000638099945932999,0,0,-0.00254613320320241,0.0769234206562015,0,0,0,0,0.164460597049582,0,0,0,0,0,0,0,0,0,0,-0.0435423042017797,-0.248991219098554,0,0.298359217811299,0,0,0,0
Slope,0,0.264098230851228,0,0,1.04182288648224,0,0,0,0,0.346044378624908,0,0,0,0,0,0.314960119098028,0,0,0,0,0,0,0,0,-0.270674853992212,0,0,0,-2.12351840349065,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380889079104446,0,-0.136030748145725,0,0.319865882132725,0,0,0,-2.85596016269738,-5.6294821450557,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144190506909326,0.226886451162855,0,0,0,0.06966274066455,0,0,0,0,0,0,0,0,0,-0.320514799491502,0.112776483017832,0,0,0,0,0,0,0,0,-0.099758790794544,0,0,0,0,0,-0.702971159909389,0.187505477412681,0,0,0,0,0,0,0
RealEstate_excess,0,0.069348891892651,0,0,0,0,0,0,0,0,0,0,0,0,0.0687011454366237,0,0,0,0,0,0,-0.0636518533109214,-0.00264729946453932,0,0,0,-0.111637415191634,0,0,0.131708163211492,-0.0179593438855173,0,-0.00552223515453054,0,0.0865557208731302,-0.0553667823495534,0,0,0,0,0,0,0,0,-0.00439356952315579,0,0,0,0,0,-0.0652553344148335,0.00935413723541175,-0.0146484661383082,0,0.164227530632571,0,0.0745632992153386,0,0
MKreturn,0,0,0,0,-0.0423564856296382,0,0,0,0,-0.131190370768146,0,0,0,0,0,-0.194241892435153,0,0,0,-0.0532608869779363,0,0,0,0,0.162729439794737,0,0,0,0,0,0.240950548073177,0,0,0,-0.0287207452001157,0,0,0,-0.0884562564285913,0,0,0,0,0.10047681544799,0,0,0,0,0,0,0.0495989693513004,0.00678821752335169,-0.0315436744558072,0.221904175828757,0,0,0,0,0
MKvol,0,0.00124673301298863,0,0.000791726980988559,0,0,0,0,0,0.00180823996313771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00134166266423296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00294041463449833,0.00284727725885929,0,0,0,0.0239987075562919,0.0101859353049012,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0966959885326365,0.143373342690883,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.033595934401571,0,0,0,0,0.0482782120490599,0,0,0,0,0,0,0,0,0,0,-0.00301787871548082,0,0,0,0,0,0,0,0,0,0,0,0.00849923200500645,0,0,0,0,-3.46944695195361e-18,0,0,0.05090096692041,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469939711663161,0,0,0,0,0.553521727265739,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000230974448496695,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.00243437263040733,0,0,0,0,0,0,0,0.000420929543633215,0,0,0,0,0,0,0,0,0.00181946987289045,0,0,0,-0.00922814082412356,0.00205171454250123,0,0,0,0,0.062515043802128,0
