,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X600276.SH,X002415.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X600031.SH,X000568.SZ,X600690.SH,X000338.SZ,X002475.SZ,X600741.SH,X000596.SZ,X600809.SH,X601877.SH,X000661.SZ,X600703.SH,X000100.SZ,X000157.SZ,X600271.SH,X002236.SZ,X300124.SZ,X002007.SZ,X300003.SZ,X300142.SZ,X002008.SZ,X600498.SH,X002179.SZ,X002506.SZ,X600177.SH,X000625.SZ,X000977.SZ,X002371.SZ,X600487.SH,X600183.SH,X600522.SH,X600776.SH,X000050.SZ,X600066.SH,X000066.SZ,X002129.SZ,X600867.SH,X002049.SZ,X002241.SZ,X600089.SH,X300146.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.063983429160075,0,0,0,0,0,0.0756063951934002,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.0471238270101245,0,0,0,0.0553219925659965,0,0,0,0.123526732845885,0,0,0,0,0,0,0,0,0,0,0,0.0453146083672382,0,0,0,0,0,0,0.0398058181174722,0,0,0,0,0,-0.0113245159469984,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.328769527600217,0,0,0,0.449217506503391,0,0,0,0,0,0,0.0352129690583985,0.041290035713488,0,0,0.0104327015083905,0,0,0,0,0,0,0.00743121060109549,0.033503904114188,0,0,0,0,0,0,0,0,0,0,0.0922779577903761,0,0,0,0,-0.0163396375811187,0,0,0,0,1.0842021724855e-19,0,0
X000651.SZ,0,0.0421951776035598,0,0,0,0,0,0,0,0.300468583080587,0,0,0,0.0304238778206617,0,0.0166101268307682,0,0,0.137756248599831,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.00971262813130791,0,0.157029281911582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346242121660126,0,0,0,0,-0.0131582802857743,0,0
X600104.SH,0,0,0.144372809399078,0,0,0,0,0.0140482928068684,0,0.0156830498611917,0,0,0,0,0.0611726305796397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438369448426976,0,0.188800305116994,0,0,0,0,0,0,0.0645062800604733,0.0191649744680187,0.0779651733674665,0,0,0,0.105424635559157,0,0,0,0,0,0,0,0,0,0.000560130659103693,0,0
X600276.SH,0,0,0.00983438013691619,0,0,0,0,0,0,0,0,0,0,0.165251931329989,0,0,0,0.0666489860165419,0.0840233718093453,0,0,0,0,0,0,0,0.139379495441413,0.227825388943828,0,0,0,0,0,0,0,0,0,0,0,0,-0.00440144433075184,0,0,0,0,0,0,0,0.0905662079436961,0,0,-0.00428895387034933,0.0310377412141517,0,0,0,0,0,0
X002415.SZ,0,-0.0776910233044964,0,0,0,0,0,0,0,0,0,0,0,0.335734815889713,0.0268091503498504,0,0,0,0,0,-0.169533872046769,0,0,0.575019863707005,0,0,0,0,0,0,0,0,0,0,-0.127695381811946,0,0.0833124033455136,0,0,0.0280328558707168,0,0,0,0,0,0,0,0,0,0,0,-0.00674792190627247,-0.014858768804458,0,0,0,-0.0263883704923134,0,0
X002304.SZ,0,0.263127324726665,0.0372861403377212,0,0,0,0,0,0,0.0822659884282736,0,0,0,0.0328157513271285,0,0.143056038730439,0,0,0,0,0,0,0,0,0,0.0779877452943215,0,0,0,0,0,0,0,0,0,0,0.0244809102701267,0,0,0,0,0,0,0.0191137316677556,0,0,0,0,0,0,0,-0.0159524093397884,0,0,0,0,0.0259559819840624,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0101785746984116,0,0,0,0,0,0,0.176062206367876,0,0,0,0.116457441906008,0.310936587821651,0,0,-0.198684337446883,0,0.283597309596868,0,0.108995562876979,0,0,0,0,0,0.157981976926714,0,0.24823161390851,-0.207692799194589,0,0,0,0,0.0830472189909486,0,0,0,0,0,0.0323572647130034,-0.0319920167948175,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136726174078564,0,0,0,0,0,0,0,0,0,0,0,0,0.0102702015577002,0.103637058648603,1.73472347597681e-18,0.10325300702411,0,0,0,0.199320683881674,0,0.0134781753426723,0.015002029053015,0,0.0723227444726108,0,0,0,0.145486258448238,0,-0.0147829553365281,-0.0368180221501396,0,0,0,0,0,0
X600031.SH,0,0.0160995010834597,0.21487714848634,0,0,0,0,0,0,0,0,0,0.169967172198706,0,0,0.188194689447762,0,0,0,0,0,0,0,0,0,0,0,0.0472909432837755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205451707233233,0,0,0,0,0.0363641016075389,0,0
