,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X600104.SH,X600031.SH,X000725.SZ,X300014.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002241.SZ,X002129.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000661.SZ,X601877.SH,X300142.SZ,X000100.SZ,X002179.SZ,X600089.SH,X000799.SZ,X600460.SH,X600741.SH,X002236.SZ,X000157.SZ,X600702.SH,X600779.SH,X002074.SZ,X600584.SH,X601799.SH,X002414.SZ,X002007.SZ,X600183.SH,X600884.SH,X000800.SZ,X000733.SZ,X300003.SZ,X000977.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0.0183097617328227,0,0,0,0,0,0.0187320315842031,0,0,0,0,0,0.0227961746827217,0,0,0.188440498231659,0,0,-0.0327453453770727,0,0.0264583725305138,0,0.0369696462108459,0,0.0830687218201237,0,0.183647769589121,0,0.0504443056770669,0,0,0,0,0.0139622298797838,0,0,0,0.0203843380983391,-0.0183391187077232,-0.100089147354842,0,0,0,0,0,-0.0211694047300279,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.183005094586175,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0916420993054982,-0.0111291589274153,0,0.0530912904974841,0,0,-0.044796587879331,0,0,0.556776801332025,0.0379894882936622,0,0.0551926166419277,0,0,0,0,0,4.33680868994202e-19,0,0.069177770351308,0,0,0,0,0,0.00818823487610945,0,0,0,0.114192671379971,0,0
X000725.SZ,0,0,0,0,-0.108076668748982,0,0,0,0,0,0.0288917066530359,0,0,0.0368870099553668,0,0,0,0,0,0.101498973129573,0,-0.0294351435301835,0.0332024654457102,0,-0.0322599480081918,0,0,0.053040434394215,0.406329654216929,0,0,0,-0.00618266212144783,0,0,0,-0.0103917688791251,0,0,0,0,0,0,0,0,0.102225576977031,0,0,-0.0501654620167182,0,0,0,-0.00177574876791678,0,0,0,-0.0551162028837375,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406870554690087,0.100158753545955,0,0,0.20261794783009,-0.0900468804107974,0,-0.0298352172308847,0,0.0740018259687588,0,0.0787331119910065,0,0,0,-0.214921111739696,0.201407553486946,0.271980360240591,0,0,0,0,0,0,0.0413560114134734,0,0,0,0,0,0.0526124388891946,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106195579261009,0,0,0,0,0,-0.196507529757056,0,0,0,0,0.428455942490977,0.142541501830236,0,0,0,0,-0.0547082135230152,0,0.302541452370881,0,0,-0.0584138069298267,0,0,-0.00467515866461992,0,-0.15942112534752,0,0,0,0.334477411284915,0,-0.424865259932478,0,0,0,0,0.0559573351239051,0,0,0,0,0.0299529718239945,0,0
X300124.SZ,0,0,0,0,0,0.188404575808418,0,0,0,0,0,0,0,0.284263132187536,0,0,0,0,0,0.409607652264018,-0.281075662788855,0,0,0,0.187187372085953,0,0,0,0,0,-0.00540185710060685,0,0,0,0,0,-0.0341675751835104,0,0.00598133632371861,0,0,0.430584899051886,0,0,-0.156487754523215,0,-8.67361737988404e-19,0,0,0,0,-0.0595376566498833,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00438680585038897,0,0,0,0.0347653761867195,0.0156338361231453,0,0,0,0,0,0,0,-0.0179253857010042,0,0,0,0,0,0,0,0,0.0877096724817053,0.0158649238994429,0,0,0,0,0,0,0,-0.0495231823586348,0.063443789538641,0,0,0,0.0265839931844724,0,-0.00297249889772155,0,0,0,0,-0.219405982004882,0,0
X000063.SZ,0,0,0,0.0688838653459215,0,0,0,0,0,0,0,0,0,0,0.0465454428233756,0.0362204667339742,0,0,0,0,0,0,0,0,0,0,0,0.0300828335155316,0,0,0,0,0,0,0,0,0.128532347820124,-0.297307495684215,0,0,0,0,0.150932883878899,0.0549927786416141,-0.0694428137703618,0,0,0,0.353520906685037,0,0,0,0,0,0,0,0.0621285909699637,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248053997386796,0.128486265399174,0.0750206279950536,0,0,0,0,0,0.295555812757169,0,0,0,0,0.00737829937984948,-0.0248014637768352,0,0,0,0,0.153662086399621,0,0,-0.0318682154252166,0,0,0.0276936280586779,0,0,0,0,0,0,0,0,0,0,0.110025117241372,0,0,0.00833471807386525,0,0,0,0.00726696554110768,0,0
X000338.SZ,0,0,0,0.0128308743121145,0,0,0,0,0,0,0,0.144675797779191,0,0,-0.0355350529669609,0.122779577895114,0,0,0.00875498166220741,0,0,0,-0.0119536165436902,0,0,0,0.145291313363464,0,0.0569181478730542,0,0,0,0,0,0,0.00447166834088777,0.0441088642435106,0,0,0,0,0,0,0,0,0,0,0,0.168609623722834,0,0,0,0,0,0,0,0.00868043939567754,0,0
X002241.SZ,0,0,0,0,0,0,0,0.516939203531408,0,0,0,0,0,0,0,-0.382517339012814,0,0,0,0,0,0,0,-0.0394398197133189,0,0,0.0767802551853399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.128839434980961,0,0.281879344385701,0,0,0.155393053094372,0,0,0.0149399140169727,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25662828817664,0.0848153261605254,0,0,0,0.151580946671753,0,0,0,0,0,0,0,0.200127698598423,0,0,0,0.0710531760524551,0,0,0,0,0,0,0,0.163522369109608,0,0,0,0,-0.0868248833479471,0,0,-8.67361737988404e-19,0,0,-0.0621949376162613,0,0,0,0,0,0,0,0,0
X000625.SZ,-0.0281854343364361,0,0,0,0,0,0,0,0,0,0,0,0,0.359423370212758,-0.0190509830276726,0,0,0,0,0,0,0,0,0,0,0,0,0.0623353174574118,0.39767415456717,0,0,-0.0892155216729026,0,0.0983685827094041,0,0,0,0,0,0,0,0.27656900229191,0,0,0,0.0546242213767957,0,0,0,0,0,-0.0601498401257895,0,0,0,0,0.0144858229753576,0,0
X000596.SZ,0,0,0,0,0,0,0.132134961142739,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0609596193844705,0,0,0,0.109984879100068,0,0,0.251681088041282,0,0,0,0,0,0,0,0,0,0,0,0.328620056188033,0,0,0,0,0,0,0.0241423645333569,0,0,0,0,0,0,-0.00652753350885408,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0738210403682881,-0.293952532639572,0,0,0,0.130204884229517,0,0,0,0,0,0,0.333848857335901,0,0,-0.081902568058569,0,0,-0.0821686327364102,0,0.0667070024850407,0,0,0,0,0.0700192388037627,0,0,0.17489423008599,0,0,0,0,0.0638416365383414,0,0.0869570132873887,0,0,0,0,0.043047114242049,0,0,-0.373414328980736,0.258382863290637,0,0,0,0,-0.0410157769222589,0.0666200555077586,0,0,0,0,0,0
X000661.SZ,0,0,0.0109440072192235,0,0.0691471143651324,0.258954164433465,0,0,0.0965676183409993,0,0,0,0,0.309746146139384,0,0,0,0,0,0,0,0.0677114022917519,0,0.161707707714103,-0.0787896076220211,0,-0.137302824555559,0,0,0,0,0,0,0,0.118108953789282,0,0.104684827845857,0,-0.347506893838488,0,0,0,0,0,0.081387247986214,0,0,0,0,0,0,0,-0.0529051742867041,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145749666672186,0.190359140065017,0,0,0,0,0,0,0,0,0.0319119572377517,0.0473923190631466,0,0,0,0,0.0575861409613323,0,0,0,0,0.0299825553942043,0,0,0.279847024393677,0,0.109938015188777,0,0,0,0,0,0.0408728047941598,0,0,0,-0.130298749730102,0,0
X300142.SZ,0,0,0,0,-0.109089525596008,0,0,0,0,0,0,0,0,0,0,0.67859993823096,0,0,0,0,0,0,0.0541069163604953,0,0.233884229298953,0,0,0,0,-6.93889390390723e-18,-0.0548314064752731,0,0.343215393122668,0,0,0,0,0,0.00967152151450948,0,0,0,0,0,-0.055365048895851,0,0,0,0,0,0,0.119826258785305,-0.0487830846386935,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0864093256103406,0.626002537944159,0,0,0,0,0,0,0,0,0,0,0.0160786271684416,0,0,0,-0.0283493924027911,0,0,0.0627778655174735,-2.16840434497101e-19,0,0.0350158230396185,0,0,0,0,0,0.200606789684092,0,0,0,0,0,0,0,0,0,0.0975254733277895,0,0,0.0183999214435588,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0232143856734637,0,0,0,0,0,0,0,0,0,0,0.108424799568186,0,0,0,0.0270657168885863,0.0591682880120172,0,0,0,0,0,0.0499152299891326,0,0,0,0,0,0,0,0,0,0,0.129820428806735,0,0.212177579023232,0,0,0.0350161426144604,0,-0.0240814106526771,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.264345780637439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168782857470172,0,0.210403566176776,0.141506184733899,0,0.156475951408158,0,0,0,0,0,0,0,0,0.172401994051086,0,0,0,0,0,0.024757772777131,0,0,0,0,0,0,0,-0.0498298566881618,0,0,0,-0.178172686785428,0,0
X000799.SZ,0,0,0,0.514792417881686,0.132023185499054,0.193643022648169,0,0,0,0,0,0,0,0,0,0,0,0,0.0453717341505473,0,0.20815726875174,0,0,0.00488760835307709,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06974479739567,0,0,0,0,0,0,-0.00650567924306059,0,-4.22093154646566e-05,0.0234953357409081,0,0,0,0,-0.0269108810752091,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.0273886331231172,0,0,0,0,0,0.103824688148685,0,0,-0.113953796557317,0,0,0,0,0.0254872425566827,0,0.164673282899477,-0.00844897816731255,0,0.214508158422695,0,0,0,0,0,0,0,0,0.0885385571786499,0,0,0.135283000826809,0,0,0,0,0.200588208873117,0.0529531990510173,0,0,0,0.229739258193586,0,-0.0299514567074677,0,0,0,0,0.182769200269669,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.249667356236254,0,0,0,-0.124924883048554,0,0,0,0,0,0,-0.104236284324871,0.0139874958762207,0.0728334983187433,0,0,0.119282474354482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360083995566367,0.140224798879015,0,0,0,0,0,-6.51741773133631e-05,-4.33680868994202e-19,0,0,0,0,0,0
X002236.SZ,0,0,0.274501949230766,0,0,0,0,0,0,0,0,0,0,0,-0.0134293189409466,0,0,0,0,0,0,0,0.0529725959586155,0.0336990879412842,0,0.0581764866945063,-0.0231941410629127,0.0667038100427016,0,0.033779870955126,0,0,0.0196982876703585,0,0,0,0.0260401355358168,0,0,0,0,0,0,0,0,0.136041207886146,0,0,0,0,0,0,0.0223932934405848,0,0,0,-0.0569964990677537,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.464323835027328,0,0,-0.0520748682647627,0,0.023251460042651,0,0,0.214156717690805,0,0,-0.0054893591971657,0,0,-0.0931286983584021,0,0,0,0,0.011425742147089,0,0,0.165663171030653,0,0,0,0.0641248170481802,0,0,0,0,0,0,0,0,-0.122770531311831,0,0,0,0,0.00456850158364914,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439883122979201,0,0,0,0,0.648220755220131,0.0698386103105203,0,0,0,0,0.369022846355122,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406129019911349,0,0,0,0,0,0,0
X600779.SH,0,0.537630170719993,0,0.0402431802021162,0,0.0396558267262676,0.0671902184019613,0,0,0,0,0,0,0.0681916394525212,-0.0131842001577849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230204808801799,0,0,0,0,0.0708130937096997,0,0,0,0,0,0,0,0,0,0.00470032549456171,0,0,0,0,-0.0826833736665359,-0.0233327947837106,0,0,0,0,0,0
X002074.SZ,-0.133512694670179,0,0,0,0,0,-0.0465775060003524,0,0,0,0,0,0,0.289074469539434,0.0449634982555658,0.0457583619349461,0,0,0,0,0.140065385216431,0,0,0,0,0,0,0,0,0,0.0469048511311133,0.185029582191999,0,0,0,0,0,0,0,0,0,0,0,0,0.164470755195951,0,-0.0215541277314925,0,0,0.113475380766581,0,0,0.028511750964375,0,0,0,0,0,0
X600584.SH,0,0,0,-0.0130313259217747,0,0,0,0.127155100920825,0,0,0,0,0,0,0,0,0,0,0,0,0.118731971364099,0,0.252508958859957,0,0.230827963839211,0,0,0,0.0466045045825188,0,-0.0326339155033793,0,0.110185576320564,0,0.0101055388376175,0,0,0,0,0,0,0,0,0,0,0,0.0441245350158354,0,0.0231980610862478,0,-0.0880218951534257,0,-0.0225766234358318,0,0,0,0.0720369195059856,0,0
X601799.SH,0,0,0,0,0,0,0,0.0050991354334387,0,0,0,0,0,0,0,0,0,0.0363800549159358,0.248574173405933,0,0,0,0,0,0,0,-0.0746411090975066,0.0707643724815699,0,0,0,0,0,0,0,0,0,-0.0237454522327035,0.0508894388679837,0.0439961327828794,0,0,0,0,0.130308847453436,0,0,0,0,-0.0779449056723612,0,0,0,0,0,0,0.030823141158828,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422767550530713,0.071522287734344,-0.0304417652385247,0,0.0162677483722533,0,0,0.0908813490581209,0.101388932177741,0,-3.46944695195361e-18,0,0.134119608344453,0,0,0.122700949112825,-0.108747304857982,0,0,0,0.0842412918930155,0,0,0,0,0,0,0,0,0.187626604114183,0,0,0.153468799268633,0,0,0,0,-0.00941433361583843,0,0,0,0,0.0224280589211371,0,0
X002007.SZ,0,0,0.139176144259368,0,0,0,0,0,0,0,0,0,0,-0.0472612768393229,0,0,0,0,0,0,-0.283492334925027,0,0,0,0.146233665801744,0.149086943278375,-0.149717260642651,0,0,0,-0.155879982960388,0,0,0,0,0.173938692743681,0.0226287209802492,0,0,0,0,0,0,0,0,0,-0.0704924015947553,0,0,-0.0417620007867993,0,0,0.0799895629729304,0,0,0,0.0821996498757561,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117521264622361,0,0.200101581157992,0,0,0,0,0.114258293060922,-0.0146870026852603,0.0216375788721565,0,-0.0194537263144737,-0.0654927758872838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577688346514542,0,0
X600884.SH,0,0,0,0,0,-0.278340555236051,0,0,0,0,0,0,0,0.130046573340784,0,0,0,-0.221271562512966,0,0,0,0,0.000383349129561112,0,0,-0.0693215576043535,0,0,0,0.265204524871917,0,0,0.212915663263674,0,0,0.208374331086696,0,0,0.167816754939974,0,0,0,0,0,0,0,0,0,0,0.220694081999424,0,-0.0357562486094989,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00774449981663388,0,0.0291738404414319,0,0,0.0244815669628873,0,0,0.137583153905117,0,0,0,0,0,0,0,0,0,0,0.514977230283374,0,-0.0669974989821772,0,-0.0347413234632668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025201391294772,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,-0.0134674857666852,0,0,-0.197601000294568,0,0,0,0,0,0,0.253680726959013,0,0,0,0,0,0.0905759525636952,0,0.0752631465937386,0,0,0.407573449335345,0,0,0,0,0,0,-0.0286935775340045,0,0,0,0,0,0,0,0.0434504624953906,0,0,0,0,0,0,0,0.0168676939461482,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.0448357822295201,0.0322170680306052,0,0,0,0,0,0.0406887685166475,0,0,-0.0189204095733254,0,0,0,0,0,0,0,0.129999856614199,0,-0.0920802294783975,0,0,0,0,0,0.0488276429883191,0.0779545230553805,0,0,0,0,0.171524457411293,0,0,0,0,0,0,0,-0.0756630088570207,0,0,0,0,0,0,0,0,0,0,0,-0.0145564606171188,0,0
X000977.SZ,0,0,0,0,0.0495654264376144,0,0,0,0,0,0,0,0,0,0.03465536485471,0,0,0.25247859442039,0,0,0,0,0,0,0,0.0166883184277637,0,0.0120174018941111,0,0,0,0.0426106556174586,0,0.0240082221349023,0,0,0.112752459268179,0,0.00148972988711834,0,0,0,0,0,0,0,0.119811112686649,0,0,0.108181440792685,0,0.0154317218864002,0.0193060371646509,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0943217038966437,0,0,0,0.174458585442106,0.266033014930599,0,0,0,0.0661079013887508,0,0,0.103699620958507,0,0.0350827578177548,0,0,0,0,0.116956840266251,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0239366488780923,0,0.0251187935570556,0,0,0,0,0,0,0,-0.0114205306904124,0,0
Change_TY3M,0,0,0.174945431483647,0.0896139641506893,0,0,0,0,0,0,0,0,0,0,0.00455397347945019,0,0,0,0,-0.000779236654696315,0,0,0,0,0,-0.0791966159980187,0.18719773479098,0,0,0,-0.142210994790114,0,0,0,0,0,0,0,0,0,-0.040720550989826,0,0,0,0,0,0,0,0,0,0,-0.0521419477115589,-0.00886466023303377,0,0,0,-0.368799397528422,0,0
Slope,0,0,0,0,0,-0.202758587299536,0,0,0,0,0,-0.342956455449344,0,0,0.0367878805045319,0,0,0,0,0,0,0.10242055417783,0,0,0,0,0,0.258109239990055,0,0,4.33680868994202e-19,0,0,0,0,0,0.0375514513779767,0,-0.120421723304773,0,0,0,0,0,0,0,0,0,-0.0553649447490737,0,0,0,0.853417986510633,0,0,0,-0.157451205766185,0,0
TED,0,0,0,-0.130236918757285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050517861653107,0,0,0,0,-0.0351545607231141,0.141415486002813,0,0,0,0,0,0,0,0,0,0.259519297301127,0,-0.0445225181189435,0,0,0,0,0,0,0.715800859124345,0,0,0,0,-0.146620194412512,0,0
RealEstate_excess,0,0.0645224170256885,-0.0513250070483671,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0651369711258113,0.0369258807348652,0,0,0,0,-0.0555105966053665,0,0,0,0.0317045908806106,-0.00603917525532682,0,0,0,0,0,0,0,0.0236054809987571,0,0,0,0,0,0,0,0,0,-0.0205410976605811,-0.0917557377005387,0,0,0,0,0,-0.00664302826691842,0,0,0,-0.0286656724769333,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0722080902839185,0,0,-0.0476580613547877,0.0176872962074727,0,-0.0450764807074961,-0.0138313854632679,0.0995766196734796,0,0,0,0,-0.0100040094074139,0,0,-0.00520334118940408,0,0,0,0,0,0,0,0,0,0,0.119807996684237,0,-0.0389154178746219,0,0,0,0,0,0,0,0,-0.0156320694727957,0,0,0,-0.0846492718846155,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000829784567924792,0,0,0,0,0.0010819369135987,0,0.00156267279139034,-0.000142953009824472,0,0,0,0,0,0,0,0,0,0,0,-0.000188328659450006,0,0,0,0,0,0.00110625319784696,-0.00156421564424786,0,0,0,0,0,-0.00537949209199506,-1.0842021724855e-19,0,0,0,0.000450208501485843,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766622831713273,0.186886221586232,0,0,0,0,-0.0535754978625825,0,0,0,0,0,0,-0.072853885835311,0.0717921176946763,0,0,0,0,0.0203177491655816,0,0,0,-0.0214130431708586,0,0,0,-0.0100833467190284,0,0,0,0,0,0,-0.188525341872734,0.14220679264559,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000707646693681427,0,0,0,0.00643362452705565,0.000624207802092235,0,0,0,0,0,0.000753428081113304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00826756691397447,-0.00971346079685521,0,0,0,0,0.00845216834301976,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052891286444687,0,0,0,0,0,0,0,0,0,0,0,0,0.00772345111741307,0,0,0,0,0.00162659231970687,0,0,0,0,0,0.00903764355994935,0,-0.0184707805315229,0,0,0,0,0,-0.00173264120226188,0,0,0,0.0242448585158497,0.00867788291021243,0,0,0,0,-0.0207102692360759,0,0
