,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600271.SH,X600703.SH,X600690.SH,X600741.SH,X002292.SZ,X002241.SZ,X600066.SH,X000100.SZ,X600031.SH,X600177.SH,X600118.SH,X002236.SZ,X002506.SZ,X000559.SZ,X002475.SZ,X600372.SH,X000157.SZ,X000568.SZ,X000338.SZ,X300003.SZ,X002085.SZ,X002074.SZ,X300124.SZ,X600867.SH,X002294.SZ,X600089.SH,X002426.SZ,X002007.SZ,X002456.SZ,X002465.SZ,X600498.SH,X000869.SZ,X002180.SZ,X601877.SH,X002508.SZ,X002049.SZ,X002008.SZ,X000977.SZ,X000050.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.0541702653515662,0.107792927483854,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.105395486455503,0,0,0,0,0,-0.0205835695489243,0,0,0,0,0.0338716327891341,0.0096202774405802,0,0,0,0,-0.0678556989458014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0387963896705962,0,0.0398243961331024,0,0,0,0,0
X600104.SH,0,0,0.0499514869099262,0,0,0,0,0,0,0,0,0,0,0.274467950357198,0,0,0,0,0.011972024219921,0.0155777096044382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789046937328031,0,0,0,0,0,0,0.0487358297250189,0,0,0,0,0,0,0,0,0,-0.0622771142130423,0,0,0,0,0,0
X002415.SZ,0,0.00353436707713956,0,0,0,0,0,0.10297086774883,0,0,0,0,0,0,0.0099714148927386,0,0,0.195739924212424,0,0,0,0,0,0.0175527520908183,0,0,0,0,0,0,0,0.0490192887810432,0,0,0,0.211839641147937,-0.0711426142188941,0,0.180522637697962,0,0,0,0,0,0.0710642047774979,0,0,0,0,0,0,0.0165373817245998,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.0583047029369382,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270388013209704,0,0,0,0,0,0,0.0149041365891783,0,0,0,0,0,0,0,0,0,0,0,0.11618828262933,0,0,0.00450295306766913,0,0,0,0,0,0.04301588879822,-0.0296251699569154,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.0186588585982064,0,0,0,0,0,0,0,0,0.113196511469651,0,0,0,0,0,0,0.0554074902824616,0.106867643435362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482884913575872,0,0,0,0,8.67361737988404e-19,0,0,0.0333504703313045,0,0,0,0,0.00094575614075367,0,0,0,0,0,0,0
X002304.SZ,0.0533694816877462,0,0,0,0.375225661180657,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00271098828723784,0,0,0,0,0,0.233175603357245,0,0,0,0,0,0,0,0,0,0.0313547866232025,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348403672279068,0,0.052656553394781,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0.00906600392227599,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732860289682051,0,0,0,0,0,0,0,-0.0166569987588654,0.233551976705574,0,0,0,0,0,0.0686141764916595,0,0.109149183631802,0,0,-0.0341382856211756,0,0,0,0,0,0,0,0,-0.0237115842201739,-0.0528030634799022,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780443533050884,0,0,0.133104534459281,0.179642153443021,0,0,0,0,0,0,0,0.0110153301158675,0.0811951927381556,0,0,0,0,0,0.122639375794551,0,0,0,0,0.00363555192636019,0,0,0,0,0.0672544556375148,0,0,0.00726237377336133,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.175641853147254,0,0,0,0,0.0229334524586468,0,0,0,0,0,0,0,0.0606138501100822,0.0513528082040595,0.0563696467242552,0,0,0,0,0,0,0,0,0,0,0,0,0.0743421948382731,0,0.0179303078403181,0,0,0,0.0465712564767332,0.10390760144774,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0.0180587055770906,0,0,0,0,0,0,0,0,0,0.0246470717460917,0.512829898746421,0.0777263042401064,0,0,0.0127856774662678,0,0.0277032909796708,0,0,0,0,0.0526425725985399,0,0,0,0,0,0,0,0,0,0,0,0.0117564464621696,0,0,0.0184248303164502,0,0.0818753045914809,0,0,0,-0.0458375955527861,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604372612544627,-0.20429436831533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206310676875104,0,0,0,0.0181602459638862,0,0,0,0,0.0448426428299207,0,0.0498618963859963,0,0.142400382636034,0,-0.0136191888437618,0.286698071735327,0,0,0,0,0,0
X600703.SH,0,0,0.0967160068561861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0888348045250002,0.0146036949946683,0,0,0,0.13238958853128,0,0,0,0,0,0,0,0,0,0,0,0.0878688737666293,0,0,0,0,0,-0.0971353507763635,0,0.105350005266477,0,0.0528692524350042,0,0,0.0112242563403307,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0.108810310579502,0,0,0,0,0.41915476899845,0,0.0905651717184021,0,0,0,0,0,0,0.0654336027103984,0,0,0,0,0,0.114216999472201,0,0,0,0,0.0551735638617419,0,0,0,0,0,0,0,0,0,0,0,-0.0493445061602922,0,0,0.190421890253447,-0.230775921489455,0,0,0,0,0,0
X600741.SH,0,0.221012187515664,0.12126980130451,0,0,0,0,0,0,0.0174161022678773,0.0524459531565267,0,0,0,0,0,0,0,0.141791438360909,0,0,0,0,0.0460866869667397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630874231640132,0.0704441689635847,0,0,0,0,0,0,0,0,0,0.0649747624274876,0,0,0.00584223495855054,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221106009841109,0,0,0,0,0,0,0.111501940114307,0.177822459369244,0,0,0,0,0.133164241423436,0,-0.267916818754089,0.213903258506911,0,0,0,0,0,0,0.0435808193699841,0.0712166536694108,0,0,0,0.079583947401546,0,0,0,0,0.139177862724769,0,0,0.117119656163546,-0.137065075006482,0,0,0,0,0,0
X002241.SZ,0,-0.178318952835066,-0.0618316836517874,0,0,0,0,0,0,0,0,0,0,0,0.220278846239219,0,0,0,-0.0475599498394017,0,0.072450247710091,0,0,0,0,0.0834237372158197,0,0,0,-1.73472347597681e-18,0,0.0519949857096596,0.337944274408424,0,0,0,0,0,0,0.272220654324244,0,0,0,0,0,0,0,0,0.0877654762231956,0,0,-0.0302448313024677,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0.17682977206496,0.103931155772391,0,-0.0776074372558341,0,0,0,0,0,0.0822776371591193,0.0285995992940974,0.0246518828028278,0,0,0,0,0,0,-0.131571515775836,0,0.141144534943974,0,0,0,0,0,0,0,0,0.143212403604468,0,0.0305159769677621,0,0,0,0,0,0,0,0,0.00964967813040685,-0.0328624821428498,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.00637607602027753,0,0,0,0,0,0,0,0,0,0,0,0,0.0342152496873812,0,0.161511788284677,0.0457738810494171,0,0.0276593935057987,0,0,0,0,0,0,0,0,0,0,0,0,0.22026497739981,0,0.100076608774627,0,0,0,0,0,0,0,0,0,0,-0.000262900446697572,-0.0352560080686389,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.0542342341968853,0,0,0.0448107118893558,0,0,0,0,0,0,0.200205307289638,0,0,0.11271235065305,0,0,0.136977822870982,0.102063330071673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751897206561461,0,0,0,0,0,0,0,0.0713218889982978,0,0,0.00727546865447019,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.234717578453404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796543736561778,0.108203773319556,0,0,0,0.502759222489207,0,0.0845380503183757,0,0,0,0,0,0.0219456915274347,0,0,0,0.0103132522162408,0,0,0,-0.0160331933594029,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0.0509454229923346,0,0,0,0,0,0,0,0,0,0.108139512119179,0,0,0.0605948679843567,0,0,0,0.101124320484059,0.252588097890375,0,0.137446897003262,0,0,0.0866799657489432,0,0,0,0,0,0,0,0,0,0.192506938734545,0,0,0,0,0,0,0,0,0,0,0,0,0.039925180978991,-0.0201322881327317,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.0461000570587043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211788998812318,0.0634028452272035,0,0,0,0.183097281737832,0,0,0,0,0,0,0,0,0.350827967946346,0,0,0,0.0998466134952254,0.0823751729452396,0,0.174811816494704,0,0,0,0,0,0,0,0.0169144106111206,-0.00378956380319073,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0.0704227143628244,0.0375211775920183,0,0,0.023219025664726,0,0.128799357520306,0,0,0,0.233168801783171,0,0,0,0,0.13966305890321,0,0,0,0,0,0,0,0.100115454591912,0.0266004479097858,0,0,0,0,0,0,0.0755054225166961,0,0,0,0,0,0,0,0.150407433626341,0,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293653301874329,0.0147865834293221,0,0,0,0,0.0592287262558946,0.116827474505437,0.094533704419074,0,0,0,0,0,0,0,0,0.089923263829907,0,0.147144400731909,0.158758104855401,0,0,0,0.159430839719582,0,0,0,0,0.207612126483311,0,0,0,0,0,0,0,-0.0146542325081701,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320353602947248,0.0163267879673496,0,0,0,0,0.0658060497457791,0,0.0575415503176447,0.221436400137597,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23992537494222,0,0,0,0,0,0,0,0,0,0,0,0.0618893759765303,0,0,0.0205460045095555,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143112495264992,0,0.436050056716771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237403164585127,0,0,0,0.026452629762275,0,-0.172436701333552,0,0.1301149016736,0,0,0,0,-0.0499693150922331,0.135155710572771,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.08010936740144,0,0,0,0,0.0351366553795912,0,0.0313250914303239,0,0,0,0.0160141452937522,0,0,0,0.155824750416719,0.0367068777198468,0,0,0,0,0,0,0,0.0764266837045054,0,0,0,0.134433576776945,0,0,0.0166506892906286,0,0,0,0,0,0,0,0,0,0.115100061874312,0,0,0.023856307353078,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.245235051998521,0.116346430183503,0,0,0,0,0,0,0,0,0.0261104742963882,0,0,0,0,0,0,0,0,0.0535763582026489,0.0302956960924483,0,0,0,0,0,0,0,0.0304899902656438,0,0,0,0,0.023636797977964,0.184808696491547,0,0,0,0,0,0,0,0.00175274740801625,0,0.0728955493981766,0,0,-0.0165041978798848,-0.0129761128077195,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478839207121205,0,0,0,0.263784177760228,0.0128860891214544,0.235583913236567,0,0.0438544900890057,0,0,0,0,0,0,0,0,0.052359913214713,0,0,0,0,0,0,0.0727399783094589,0,0.143491704707752,0,0,0,0,0,0,0,0,0,0,0.0196036101774898,-0.00130225511909064,0.0290254488711441,0,0,0,0,0
X300003.SZ,-0.239926812802863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386331278835603,0.310460638618934,0,0,0,0,0,0,0,0.229556597656382,0,-0.122893265676023,0,0,0,0,0,0,0,0,0,0,0.0590896997454171,0,0,0,0,0,0,0.138210560595787,0.0107878543697872,0,0,0,0.00145380092404237,0,0,0.0146727091831229,-0.00962908414958893,0,0,0,0,0,0
X002085.SZ,0,0,0.00986736261975996,0,0,0,0,0.355706785370715,0,0.148487929083423,0,0,0,0,-0.017784452535747,0,0,0,0.106812506937819,0,-0.0754366006976288,0,0,0,0,0,0.171846461576324,0,0,0,0,0,0,0,0,0,0,0,0,-0.492644819769685,0,0,0.075442682736074,0,0.0993448674257226,0,0,0,0,-0.0222700425799564,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0407052141400343,0,0,0,0,0.1319135939149,0.229508305675926,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165889506926472,0,0,0.149478363272135,0,0,0,0.189980062706728,0,0.0754470223527755,0,0,0,0.11301531844859,0,0,0,0,0,0,0,0,0.0201761698628153,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085966029824461,0,0,0,0,0,0,0.137775540131362,0.075768094548012,0,0,0,0,0,0,0,0.0949588141356913,0,0,0,0,0,0.165920549574817,0.0421306038092148,0,0,0,0,0.0074505070631881,0,0,0.141365939146891,0,0.183191006991133,0,0,0.00636237589691562,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754622734794645,0,0,0,0,0.0436991820875668,0,0,0.0252166925725329,0,0.0329024318039744,0,0,0.200512996724774,0,0,0,0.165460661754194,0,0,0,0,0,0.0127997137820063,0,0,0,0,0,0,0,0,0.0797126873931971,0,0,0,0.00768416959816214,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0.0994234009162465,0,0,0,0,0,0,0.0813595753753577,0,0,0.0354259365181742,0,0,0,0,0,0.0272641030665149,0,0,0,0,0,0.0387596464684107,0.052518498442313,0.000335818084820041,0,0,0,0,0,0.0821513200907204,0,0.0523441565372014,0,0,0.238568580777599,0,-0.0130064842534853,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.0584395724698985,0,0,0,0,0.0227400545328603,0,0,0,0,0,0,0,0,0,0,0.119456734597319,0.202804351088161,0,0,0.190298578155249,0,0,0,0,0,0,0,0.0192858427981265,0,0,0,0,0,0,0.0895691266071577,0.146814382025139,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0.0638995552398633,0,0,0,-0.030196022352445,0,0,0,0.0227508428337454,0,0.0635420570544208,0.141007008144662,0,0,0,0,0,0,0,0,0,0.191611169267178,0,0,-0.120695284182035,0,0,0,0,0,0,0.272408578712356,0,0.0972478749864503,0,0,0,0,0,0,0.159790566108314,0,0.00909855309055078,0,0.330885954108727,0,0,0,0
