,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X002292.SZ,X600703.SH,X000100.SZ,X600741.SH,X600066.SH,X600031.SH,X600118.SH,X002506.SZ,X002236.SZ,X002241.SZ,X000559.SZ,X002475.SZ,X000568.SZ,X600372.SH,X000157.SZ,X600177.SH,X002085.SZ,X000338.SZ,X002074.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X600089.SH,X002465.SZ,X600867.SH,X601877.SH,X002049.SZ,X600498.SH,X002180.SZ,X002007.SZ,X000869.SZ,X002456.SZ,X000981.SZ,X300001.SZ,X002512.SZ,X000623.SZ,X000977.SZ,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0315430326899041,0.244137983455941,0,0,0.242412788512908,0,0,0,0,0,-0.0390131827047261,0,0,0,0,0,0,0,0,0,0,0.0357001315831356,0,0,0,0,0,0,0,0,0,0,0,-0.0315810204238402,0,0,0,0.00191114985081405,0,0,0.0173587800428103,0,0,-0.0450835899356036,0,0,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0.119210488854041,0.0407865707476691,0,0,0,0,0.0369440559198706,0,0,0,0,0,0.245525321553798,0,0,0,0,0,0,0,0,0,0,0,0.0446699485534879,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.133089905097602,0,0,0,0,0.0182466743024916,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0.138874081096308,0,0,0,0,0,0,0,0,0,0,0,0.175180194222977,0,0,0,0,0.132219569658364,0,0.052566859396287,0,0,0,0,0,0,0.00603059212145036,0,0.0730092635954211,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0886235243731345,0,0,0,0,0.0724798057611116,0,0,0.0440392535045408,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.339920504695813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287456218643452,0,0,0,0,0,0,0,0,0,0.199386374062957,0,0,0,0,0.0674349159299384,0.0426995217088125,0,0,0,0,0.0461085860190315,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0226009690951772,0,0,0,0,0,0,0.0711209932573597,0,0,0.0804819902178832,0,0,0,0,0,0.00158121840878143,0,0,0,0,0,0,0,0,0,0,0.140343557166527,0.0694408648533104,0,0,0,0,0.122528075561617,0,0,0,0,0,0.0116045139347575,0,0,0,0,0,0,0
X002304.SZ,0.019557333237325,0.283819248620369,0,0,0,0,0,0,0,0.147747661614439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128664605072435,0.0176859105891754,0,0,0.0842574794926151,0,0,0,0,0,0,0,0,0.0751380342667606,0,0,0,0,0.0149842276607118,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0.0135173792516428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255670661021871,0,0,0.0575131661619541,0,0,0,0,0,0,8.67361737988404e-19,0,0.0573943495522452,0.000153914709821844,0,0,0,0,0,0,0,0,0,0,-0.00919979740726857,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821745099119225,0.0696043990792957,0,0.167855086437949,0,0,0,0,0.0642334111506943,0,0,0.0732374858757751,0,0,0,0.245194440380391,0,0,8.67361737988404e-19,0,0.0563700608969013,0,0,0,0.0906246170863865,0,0,0,0,0,0,0,0.00357896221582495,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.206624485552431,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113308335201676,0,0,0,0,0,0,0,0,0,0.00964467624277337,0,0,-3.46944695195361e-18,0.177689477767848,0,0.083256688595028,0,0.0668138486886989,0.0846204944706997,0.0775199204588307,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0.0197509895579371,0,0,0.0184646676015007,0,0.0307263554271557,0,0,0,0,0,0,0,0.169232547419967,0,0,0.0264078963239048,0,0,0,0,0.0297197620733705,0,0,0,0,0.227642606112603,0.0340547312531603,0.0698852806678255,0,0,0,0,0,0,0,0,0,0,0.0803541087801225,0.0406501781358892,0,0.107220291061083,0,0.0638099387993279,0,0,0,0,0,-0.0252805446115403,0,0,0,0,0,0,0
X600690.SH,0,0,0,-0.323492842269932,0,0,0,0,0,0,0,0,0.133311916184274,0,0,0,0.0318399477957305,0.121595450162168,0,0,0,-0.0302768019173729,0,0,0,0.476835591115138,0,0,0,0.15644642030173,0,0,0,0,0.159290168354771,-0.0282031204352365,-0.362603881082431,0,0,-0.124251709498246,0,0,0,0,0.121320298524447,0,0,0,0,0,0.070028560471888,-0.318784566355476,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168529009532808,0,0,0,-0.235199886452679,0,-0.199966396309025,0.233339360195017,0,0,0,0,0,0,0,0.0190533526731574,-1.0842021724855e-19,0,0,0,0,0.0615492383115786,0,0.464936682804842,0,0,0,0.25470512864967,0,0.0235326307298679,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.00891675390264987,0,0,0,0,0,0,0,0,0,0.172627372988419,0,0,0,0,0,0.0657049220822765,0,0,0,0,0,0,0,0,0.0594917338175367,0,0,0.0105259243273654,0,0,0,0,0.105550235212333,0,0,0,0.280538644505985,0,0.00579619710257734,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.270995692359895,0,0,0,0,0,0,0,0,0,0.123346170712396,0,0,0.0502270885303805,0.0155847016044467,0,0,0,0,0,0,0.044307852333787,0,0,0,0,0,0,0.0510957390142378,0,0.0160450765461816,0,0,0,0.150125123724973,0,0,0,0.00900156303925786,-3.46944695195361e-18,0,0,0.0155787905736478,0,0,0,0,0,0,0
X600741.SH,0,0.269338079582872,0.0993777575082476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895805864201648,0,0,0,0.00993532768798796,0.0573789227767532,0,0,0,0,0.114531781030024,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0651316633635903,0,0,0,0,0,0.0603170798826843,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0.0067870977540889,0,0.313485348397669,0,0,0,0,0.00451843627590502,0,0,0,0,0,0,0,0,0.0295815103903959,0,0,0.166974859281295,0,0,0,0,0,0,0,0,0.0918248853223114,0.0470294449511822,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0527274473188278,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0284145989698175,0,0,0,0,0,0,0,0.0669074761363314,0,0,0,0,0,0,0.158025996604149,0.191679356284465,0,0.126470954339983,0,0,0,0,0.184988698371605,0,0.0621601054057879,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0.0676968966995669,0,0,0,0.0163742187713514,-0.0197147249467708,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234929976092488,0,0.145119644882203,0,0,0.0697334091444096,0,0,0.188162392155024,0,0.0923057119556989,0,0.104951571841064,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178968331948534,0,0.168415062446653,-0.0343819489086541,0,0,0,0,0.0353167968912761,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0565415664959747,0,0,0,0,0,0.151966960992863,0,0,0,0,0,0,0,0,0,0.0534191806704992,0,0,0.0306920411820955,0,0.11709246134593,0,0,0,0,0,0.125879319770854,0,0,0,-3.46944695195361e-18,0,0.0817155558742088,0,0,0.310164520483817,0,0,0.043824436317419,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.270997058300487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319501940677012,0,0.356031830926191,0,0,0,0,0,0,0,0,0,0,0,0.0131037755271685,-0.114347753157835,0,0.124197312804991,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.168137847930604,0,0,0,0,0,0,0.1261975817609,0,0,0,0,0,0,0,0,0,0,0.0998642299256307,0.0772668580800343,0,0,0,0.153010189350527,0,0,0,0,0,0.0552121731888644,0,0,0,0.0932979321391779,0.0856765204427301,0,0,0.276010889281203,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.048487962777044,0,0,0,0,0,0.0908918806801052,0.150308505238452,0,0,0,0,0,0,0,0,0,0,0,0,0.0804651112737104,0,0,0,0,0.202931582331347,0,0,0,0.0249506651091449,0,0.00868925614444285,0,0.220817139116699,0,0,0.0981977524592284,0.00195931946838478,0,-0.00479070849406905,0,0,0,0,0,0,0
