,X600519.SH,X000858.SZ,X600276.SH,X002415.SZ,X000651.SZ,X002475.SZ,X600104.SH,X600031.SH,X000568.SZ,X002304.SZ,X600809.SH,X000725.SZ,X600690.SH,X000063.SZ,X000661.SZ,X000625.SZ,X003816.SZ,X300124.SZ,X000338.SZ,X600703.SH,X300014.SZ,X002241.SZ,X000596.SZ,X000100.SZ,X600741.SH,X002371.SZ,X002007.SZ,X000157.SZ,X600584.SH,X601877.SH,X002129.SZ,X002179.SZ,X300142.SZ,X600183.SH,X002236.SZ,X002049.SZ,X002414.SZ,X000800.SZ,X601799.SH,X300003.SZ,X300136.SZ,X002185.SZ,X000066.SZ,X002008.SZ,X000977.SZ,X002456.SZ,X600066.SH,X300146.SZ,X600118.SH,X000050.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.0555921680667922,0,0,0,0,0,0,0.556593548343,0,0,0,0,0,0,-0.00181092855673098,0,0,0,0,0,-0.0258135351848153,0,0,0,0,0,0,0,0,0,0,0,-0.0692665889124714,0,0,-0.0275356666032853,0,0.281974634953131,0,0,0,0,0,0,0,-0.0409258163246167,0,0,0,0,0,0.0127075557353401,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0766750556598475,0,0,0,0,0,0,0.0959403920056167,0,0,0,0,0,0,0,0.118856135681126,0,0.466018761179022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295213001749047,-0.0085935126353045,0,0,0,0,0,0,0.0121815566640635,0,0,0.0753834209363709,0.202033525676629,0,0,0,0,0,0,-0.0117626169331148,0,0
X600690.SH,0,0,0,0.161491791355403,0.160173760075987,0,0.190669590432167,0,0.339374800636416,-0.203701850870903,0,0,0,0,0,0.0365677145159569,0,0.0646447458841598,0,0,0,0,0,-0.0626762014730774,0.0613173406065231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336545768340016,0,0,0,0,0,0,0,-0.00739173806525758,0,0,0,0,-0.00774033916091577,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,-0.127720344990487,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0262746070026241,0.0706706203265389,0,0,0,0,0.144432201049101,0,0,0.0346733950706921,0,0,0,0,0,0,0.145160893004594,0,0.0596101675021431,0,0,0,0,0.160107057864208,0.00896607367654212,0,0.0911300177011229,0,0,0,0,0.0493427472939855,0,0
X000661.SZ,0,0,0,0,0,0,0,0.0708763692619903,0,0,0,0,0,0,0,0,0,0,0,-0.332338666274518,0,0,0,0,0,0.233887190501753,0,0,0,-0.139828257917755,0.064205968837845,0,0.621021151096596,0,0,0,0,0,0,0.0328697677072202,0,0,0,0,0,0,-0.0780439544786369,0,0,0,0,-0.0171823040438325,0,0,0,0,0.0384348152580253,0,0
X000625.SZ,0,0,0,-0.576797373411287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730217384933265,0,0,0.264635318020006,0,0,0,0,0.324856799847972,0,0,0,0,0.291085870391471,0,0,0,-0.0456112107514374,0,0,-0.0743363133550019,0,0,0,-0.026506250554846,0,0,-0.135078683025861,0.219452528349387,0,0,0,-0.102279159738129,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.00970602589615104,0,0,0.089685156996976,0,0.0683625878780501,0,0,0,-0.00884610471185084,0,0,0.00197315002080664,0,0,0,-0.0313556365633431,0,-0.0485913369995829,0.0143234061966775,0,0,0,0,0,-0.0485402681249599,0,0,0.0139647259477659,0,-0.0354151909116552,0,0,0,0.106839303959561,0,0,0,0,0,0.0678585731886262,0,0,0.00271286945702022,0,0,0,0,0.00537239622668226,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,-0.0969039837024047,0,0,0.122195494992251,0,0,0.126109736694083,0,0,0,0,-3.46944695195361e-18,0.102426275968874,0,0,-1.38777878078145e-17,0.0151314879110164,0,0,0.049431130685821,0,0,0.206022514874615,0,0,0,0.00216982385888512,0,0,0,0,0,0,0,0,0,0,0.226296368783412,0,0,0,0,0,0.0139928946944888,0,0,0,-0.0095280669012503,0,0
X000338.SZ,0,0,0,0,0,0,0.109538857035844,0.215357864180585,0,0,0.0841364385831164,0,0,0,-0.110817155181466,0,0,0.000958329842295385,0,0,0,0,0,0,0,0,0,0,0,0.0931891937736416,0,-0.0432950075943385,-0.0662507184428912,0,0,0,0,0.211561871566645,0,-0.0654399498750152,0,0,0,0.0238800883498789,0,0,0,0,0,0,0,-0.027710234611864,0,0,0,0,-0.00894513350008836,0,0
X600703.SH,0,0,0,0,0,0,0.120726608918528,0,0.0197961606754596,0,0,0,0,0,-0.0464127856642794,-0.0950250908541392,0,0,0,0,0.135542985761523,0,0,0,0,0,0.025950195579882,0,0,0,0,0,0,0,-0.00527465069646314,0,0,0,0,0,0,0,0,0,0.222450277028629,0,0,0.328590564551383,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,-0.155281375447807,0.202709082895345,0,0,0,0,0.0409354745171653,-0.117157226087363,0,0,0,0,0,0,0.252939271736457,0,-0.00728287394597372,0.254690721358038,-0.0718342425547779,0,0,0,0,0.240695822406785,0,0,0,0,0.11865125829376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853527022079609,-0.0916343369910518,0,0,0,0.0231684625062432,0,0
X002241.SZ,0,0,0,0,0,0.744869058875209,0,0,0.227141138798636,0,0,0,0,0,-0.0670364745244894,0,0,0,0,0,0,0,0.0585677679890677,-0.052733222009734,0,0,0,0,-0.119683135946201,0,0,0,-0.109442365277059,0,0,0,0,0.296267519124969,0,0,0,0,0,0,0,0,0,0.0894131749640541,-0.0436233369006272,0,0,-0.0502347481044345,0.0513664090715213,0,0,0,-0.0256904998005076,0,0
X000596.SZ,0,0,0,0,0,0.174872567211369,0,0,0.209549918606092,0,0.238854125968102,0,0.0253505929058522,0,0,-3.46944695195361e-18,0,0,0,0,0.0794759514161732,0.217542231909891,0,-0.105498816518799,0,0,0,0,0,0.0698621378291255,0.0118366891266448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207855363955404,0,0,0,0,0,0.0366224158933819,-0.0198954278670118,0,0,0,0.033422693309722,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.278990166098974,0,0,0,0,0,0,0,0,0.226364919189507,0,0.12742162750866,0,0,0,0,0,0,0,0.0712131760709801,0,0,0,-6.93889390390723e-18,0.0624201411838904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250433923353935,0,0,0,0,0.000205300493849831,0,0
X600741.SH,0,0,0,0,0,0,0,0.0545489066310016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341228298748514,0,0.0344448437226678,0,0,0,0,0,0,0,0,0,0.0764075333273248,0,0,0,0,0.0854153503428754,0,0,0,0,0.0241755465280649,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0.257983661673265,0,0,0.119519528328842,0,0,0,0,0,0,0,0,0,-0.0269785982156061,0,0.194458986364656,0,0.199541326535173,0,0,0,0,0.0766767470959628,0,0.463741795201435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0313427871812372,0,0,0,-0.0189814842849655,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136519342040237,0,0,-0.199887423006485,0,0.252114298349768,0,0.0376622257052957,0,0,0,0,0,0,0,0,0,0,0.287190215732032,0,0.000185585504976986,0,0,0,-0.0690461684497906,0.0792041328972544,0.10881464879338,0,0,0,0.255489547421419,0,0.0921663351208519,0.0660406422254583,0,0,0,0.0727010888388865,0,0,0,0,0.0537255336803075,0,0
X000157.SZ,0,0,0,0,0,0,0,0.222250688907502,0,0.0197794470834816,0,0,0,0,0.0420638077683465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545074480253318,0.0183327905463235,0,0.0577466387556276,0,0,0.110216160061887,0,0,0,0.0389325231186199,0,0,0,0,0,0,0,0,0,0,0,0.0190333693998891,0,0,0,0,0.0158439429618688,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.331125664645353,0.0987613536759442,0,0,0.374080312395657,0,0,0,0,0,0.0373257524614104,0.00959063298375691,0,0,0,0,0,0,-0.161720101571447,0,0.580544033162072,0,0,0,0.3467758029149,0,0,0,0,0,0,-0.00354963903332536,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.399564129165969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00765083457747925,0.339505603264142,0.141747192951902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017173960865146,0,0,0,0,0.0469451124182419,0,0,0,0,0.039793773942627,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857609930006531,0.116501277659944,0,0,0,0,0,0,0.325427391695106,0.119786025277879,0,0,0,0,0,0,0,0,0,0,0,0,0.168398160205238,0,0,0,0,-0.137171767517862,0,0,0,0,0.167942549473962,0,0,0,0,0,0.0138230251598595,0,0,0,-0.00746351312490663,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0715922661886605,0,0.0283836411190891,0,0,0,0,0,0,0,0,0,0.0100267118229245,0,0,0,0.0358442975664446,0.0271941095567079,0,0,0,0,0,0,0,0.00624529050601489,0,0,0,0,0,0.0120697153950438,0,0,0,0,0,0,0,0,0.0693863524285469,0,0,0,0,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.269106558787143,0,0,0,0,0,0,0,0,0.116741371872465,0.188848857426305,0,0,0,0,0,0,0,0,0,0,0.508905906260675,0.083076625101378,0.243172367984418,0,0.30471346461501,0,0,0,0,0.0884812373047458,0,0,0.191162530047155,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0871453980015178,0,0,0,-0.0205306035483132,0,0
X600183.SH,0,0,0,0,0,0.0160198856179726,0,0,0,0,0,0,0,0.0873474312883259,0,0,0,0,0,0,0,0,0,0,0,0,0.00606673141685431,0,0.105409242041422,0,0,0.076032493686207,0,0,0,0,0,0,0.0113736142592003,0,0,0.159484612146233,0,0,0.0107542568589306,0,0,0.189729069509948,0,0,0,0,0.0622086621154299,0,0,0,-0.0159875626668691,0,0
X002236.SZ,0,0,0,0,0,0.160687192275437,0,0,0,0,0.0249897342728758,0,0.00761941443849649,0,0.0493695962590031,-0.199968836872237,0,0.0688297088189907,0,0,0,0,0,0.188652184533873,-0.0665924560073651,0,0,0,0,0,0,0,0,0,0,0,0.199168633834991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0709583422296887,-0.0354052542229095,0,0,0,-0.0304694027241382,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224554665107979,0.301862071845808,0,-0.0289384554883237,0,0.32500159859604,0,0,0,0,0,0,0.224852326622419,0,0,0,0,0,0,0,0,0.0201559790522482,0,0,0.247293691628607,0,0,0,0,0,0,0,0.359443608739607,0,0,0,0.0477939668880687,0,0
X002414.SZ,0,0,0,0,0,0,0.0462045580150924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465447328200907,0,0,0,0,0,0,0,0,0,0,0.199540721594251,0.300290199295195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00784514505328188,-0.152108025901393,0,0,0,-0.0169642304892068,0,0
X000800.SZ,0,-0.047047029505618,0,0,0,0,0.420574946537409,0,0,0,0,0.0256137546335853,0,0,0,0.223257182395638,0,0,0,0,0.152846392612922,0.0385756079348744,0,0,0,0,0,-0.15624446326944,0,0,0.290103876381076,-0.0176486234450127,-0.0907526336312785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595549431174245,0,0,0,0,0,0,0
X601799.SH,0,0,0,0.0488555944362536,0,0,0,0,0,0,0.0302596510113424,0,0,0,0.277776122163973,0,0,0,0,0,0.0737645736779139,0.0162662575373753,0,0.115226676157977,0,0,0,0,0,0.0686022103215833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0.0139961014816932,0,0,0,-0.0898739661290787,0.476267889593066,0,0,-0.0776943598971103,0,0,0.108745087213688,0,0,0,-0.128177490447768,0,0.0917740490162417,0,0,0,0,0,0,0,0,0,0,0,0.0529436568484677,0,0,0,0,0.088444523651345,0,0,0,0,0,0,0,2.16840434497101e-19,0.233365580978049,0,0,0,0.0535289250549949,0,0
X300136.SZ,0,0,0,0.148916033677799,0,0.0580558909830031,0,-0.393163604645869,0,-0.138139870336483,-0.32050579361922,0.578734532786355,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291034852707644,-0.154725653372232,0,0,0,0,0.267817616498833,0,0,0,0,0,0,0,0,-0.330371394408281,0,0,0,0,0,0,0,0,0,0,0,-0.0186651011113784,0,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,-0.0442725047989366,0,0,0.199487933219891,0,0.0335562297947049,0,0,0,0.0176123288585645,0,0,0,0,0.0395576712962958,0,0,0,0.0771589080808764,0,0,0,0,0.0874740976486372,0,0.238450189529655,0,0,0,0,0,0,0,0.0734144574396741,0,0,0,0,0,0,0,-0.00849107253581952,-0.030431040316149,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0925938233514317,0,0,0,0,0,0,0.0784376611212036,0.0343467215470459,0,0,0,0,0.102164245114022,0,0.20143325237557,0,0,0.0862784794942722,0,0,0,0,0,0.142353941874528,0,0,-0.0225741004193027,0,0,0,0,0.284814508840849,0,0.0429826214011128,0.0507530413528695,0,0,0,0.0169278749781663,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.0147383121500526,0,0,0,0,0,0,0.0265197930641074,0,0,0.0485421286410629,0,0,0.0597037614670846,0,0,0.13590796871822,0,0,0.311325185506843,0,0,0,0,0,0,0,0,0,0.155660229906857,0,0,0,0,0,0,0.129418075547165,0,0,0,0,0.0222243064564289,0,0,0,0,-1.73472347597681e-18,-0.0435554304618236,0,0,0,-0.021266740399077,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0511415022027077,0,0,0,0,0.0804969610781096,-0.0442341773016523,0,0,-0.283743400672499,0,0,0.20292422817459,0,0,0,0,0,0.211552129924432,0,0.0377027008289019,0,0,0,0,0.152262365088246,0,0.0886342062747172,0,0,0,0,0,0,0.19593612892619,0,0,0,0,0,0,0,0,0,0.0165119090679322,0,0,0,0.0179575630706385,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0917163767736688,0,0,-0.164097903784862,0,0,0,0,0,0,0.19549156556448,0,0,0,0.0378649441346944,0,0.291140990106396,0,0,0,0.000797395498023948,0,0,0,0,0,-0.129697233051888,0,0,0,0,0,0,0,0,0,0.059745302079351,0,0,0,-0.138564427346974,0,0,0,-0.0132443325083037,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112708113091036,0,0,0,0.0604809942624249,0,0,0,0,-0.206880997470391,0,0,0.113101823992431,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216341480320907,-0.165471866197176,0,0,0,0.108651428255676,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0.134271275002237,0.0432706265979006,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0337000215716524,0,0,0,0,0.293263801036865,0,0,0,0,0.365964138184375,0,0,0,-0.0547870627248455,0,0,0.166857987308055,0,0,0,0.249475899954646,0,0,0,0,0,0,0,-0.130423368191453,-0.00431544272812289,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,-0.101802813903054,0,0.00312009958825859,0,0.222084118483102,0,0,0,0.0515405995721611,0,0,0,0,-0.153421308497229,0,0,0,0,0,0,0,0,0,0.124076050927981,0,0,0,0,0,-0.080984915887378,0.0373443974736683,-0.0919181040442138,0,0,0,0,0.434982213140416,0.129009381986036,0,0,0,0,0.0432684346006099,0,0,0,0,0.0325715603386675,0,0
X000050.SZ,0,0,0,0,0,0.0269982939123106,0,0,0,0,0,0,0,0.0711850036386642,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.336313346771587,0,0,0,0,0.00234508020961589,0.0433468680174048,0,0,0,0,0,0.00203159532104326,0,0,0,0,0,0.0888921284305003,0,0,0,0,0.0418544455804304,0,0.143947286091717,0,0,0,-0.0139273140520178,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.00799200697988066,0,0,0,0,0,0,0,0,-0.085607349609489,0,0,0,0,-0.000946051957270613,0,-0.0735571574533339,0,0.0914327164142667,0,0,0,-0.0307398781715296,0,0.165309294741068,0,0,0,0,0,0,0,0,0,-0.008858160943603,0,0,0,0,-0.029287626464959,-0.0547855717594051,0,0,0,-0.038951989108316,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.482098131913741,0,0,0,0,0,0,0,0,0,0,-0.0754680742006772,0,0,0,0,0,0,0,0,0,0,0.235783538651371,-0.133695165088071,0,0,0,0,0.685788349451464,0,0,0,-0.244539258274122,0,0
TED,0,0,0,0,0,0,-0.100537307129286,0,0,0,0,0,0,0,0.0212638972273234,0,0,0,0,0,0,0,0,0.199381575731404,0,0,0,-0.0201753450736309,0,0,0,0,0,0,0,-0.287164207399388,0,0,0,0.204805588830571,-6.93889390390723e-18,-0.00312473422494164,0,0,0,0,0,0,0,0,-0.966750432978338,0.769036231309204,0,0,0,0,0.172845948175492,0,0
RealEstate_excess,0,0,0,0,0,0,-0.092112598461471,0,0,-0.0559109901424995,0.0124696419225029,0,0.0531485553360509,-0.0115421676923401,0,0.0248209849182799,0,0,0,0,0,-0.0317645459671268,0,0,0,0,0,0,0.0343793210792869,-0.0797817530435448,0.0194936460911163,0,0.104716895271319,0,-0.0387795686393931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043564982685465,0.0273620285550349,0,0,0,0.00512776463229793,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0.0129872753156084,0.0438615638309931,-0.0249064254071413,0,0,-0.0548743971058489,0,0,-0.0199680698333819,0,0,0,0,0,0,0,0,-0.0792087031639064,0.0118712497892852,0.0295436659740025,0,0,0,0,0,0.0952813716236705,0,0,0,0.096664623274492,0,0,0,0,-0.0122462338889645,0.0899151569568997,0,0,0,-0.0048677234012149,0,0,0,0,0.00612323656865374,0,0
MKvol,0,0,0,0,0,0.00158977804433383,0,0,0,-0.00225625976527389,0,0,0,0,0,0,0,0,0,0,0,0.00181324428837153,0.00295000131442783,0,0,-0.00137168444137466,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,-0.000397095991970364,0,0.00190415935755708,0,0,0,0,0,0,0,0,0,0,0.0101483785129626,0,0,0,0,-0.00361245876688075,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.207467281384291,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.0170827957671569,0.00488326079510059,0,0,0,0,0,0,0.00516541498926047,0.00350297698570898,0,0,0,0,0,0,-0.00108225527503177,0,0,0,1.84239226703733e-06,0,-0.000545159931767412,0,0,-0.00481717953646094,0,0,0,-0.00356357183563409,0,0,0.00285492567293055,0,0,0,0,0,0,0,0,0,0.0127193727163382,0.00647842904218928,0,0.00177067068791665,-0.00725923784243056,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00110321266523741,0,0,0,0,-0.000653303253150672,0,0,0,0.000498085676107967,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.93387625024992e-05,0,0,0,0,0,0,0,0,0.000169913090918118,-0.00161548769944575,0,0,0,0,0,0,0,0,0,0,0,0,0.00156590092413519,-0.00217042864723897,0,0,0,0.00136983663572605,0,0
