,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X600741.SH,X000157.SZ,X002475.SZ,X002236.SZ,X002292.SZ,X600089.SH,X002241.SZ,X300124.SZ,X000338.SZ,X002465.SZ,X300003.SZ,X000568.SZ,X002506.SZ,X600839.SH,X600177.SH,X002129.SZ,X002294.SZ,X000547.SZ,X600867.SH,X002074.SZ,X000800.SZ,X000977.SZ,X002276.SZ,X002008.SZ,X600582.SH,X600498.SH,X000869.SZ,X002223.SZ,X300001.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.114684455028561,0.0674118159687127,0,0,0.0666018009637905,0,0.00407148089389506,0.391049422275513,0,0,0,0,0,0,0.128693475078918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00767497461255866,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608774763604485,0,0,0,0.454907581847935,0,0,0,0,0,0,0,-0.15032424269983,0,0.0571725895602367,0,0,0,0,0,0,0,0.229763164837587,0,0,0,0.186621884607076,0,0,0,0,0,0,0.151695557336883,0,-0.0316689605359451,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0.117181523889418,0,0,-1.38777878078145e-17,0.0761265998226881,0,0.185557270986537,0,0,0.0700968325409632,0,0,0,0,0.2282738948702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146715927774861,0,0,0,0,0,0,-0.0100138102044229,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0353971647563686,0,0,0.183953158116697,0,0,0,0,0.124724730136067,0.192536117484739,0,0,0,0,0,0.110139546970104,0.0924321269914114,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0716213592061451,0,0,0,0,0.383087259434157,0,0,0,0,0,0,0,0,0,0,0,0.0130731457137446,0,0.0920290841290055,0,0.00760639123410311,0,0.0216356836629516,0.112131880803125,0.0381385808330355,0,0,0,0,0,0,0,0,-0.0269733542565223,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0582708815187294,0,0,0,0,0.0902735225071598,0,0,0,0,0,0,0,0,0,0,0,0,0.109417366612233,0,0,0.0845066443581617,0,0.0937552587727818,0,0,0.0401606479922336,0,0,0.18263173009261,0,0,0,0,0,0,-0.0276793222731784,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.145955387058698,0,0,0,0.0947999156209359,0.172744224625354,-1.38777878078145e-17,0.135902199407969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0916193351474298,0,0,0,0,0,0,0,0,0,0.059987049211859,0,0,0,0,0.0194741360969944,0,0,0,0,-0.022406467665567,0,0,0,0,0,0,0
X600066.SH,0.0219689901867996,0,0,0,0,0,0,0,0,0.0285565340862603,0,0,0,0,0,0,0,0,0,0.22146821593798,0,0.0696497464354942,0.214320341702105,0.0367821122414673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123130226883955,0.0733337943328196,0,0,0,0,0.0136300461242412,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.3216233385214,0,0,0,0,0,0,0,0,0,0,0,0.115807866712247,0,0,0.449802109853637,0,0,0,0,0.077361544513371,0,0,0.0601792237064076,0,0,0,0,0.044474893281877,0,0,0,0,0,0,0,0,0,-0.0122533798823735,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.1553090806127,0.211587207660337,0,0.00509566801338307,0.155308095020424,0,0,0,0,0,0.082223083277409,0,0,0.0371274987736622,0,0,0,0,0,0,0,0.0644685992677784,0.105302789666341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0126496146431641,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.110485037446288,0,0,0.0405758554464209,0,0.0283212285417279,0.154224861616983,0.0646492490229539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719498551331718,0,0,0.0936939092639132,0,0,0,0,0.0534844929481724,0.177591481087313,0,0,0,0,0,0,0,0,-0.0267771271058254,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0137624737376047,0.0277850362052383,0.000640191333016458,0,0,0,0,0,0,0,0.149942711596525,0,0,0,0,0.0325940520197458,0,0,0.521457243939201,0,0,0,0,0,-0.259658384392093,0,0,0,0,-0.0180888194349787,0,0,0,0,0,0,0,0,0.220295301466684,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0512184453741014,0.143911273686072,0,0,0,0,1.38777878078145e-17,0,0,0,0.0145926899839679,0,0,0,0.322245300498155,0,0,0,0.0287292827812204,0,0,0,0.200913612347545,0,0,0,0,0,0,0,0,0,0.0055410914683403,0,0,0,0,0,0,0,0,0,-0.0175267261851907,-0.0135797191983345,0,-0.096010521454202,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215444414659923,0,0,0,0,0.254163498181683,0,0,0,0,0,0,0.0658484434074445,0,-0.137654038671662,0,0,0.0699069852349583,0,0,0,0,0,0,0.0534674293134784,0,0,0,0,0,0,0,0,0.191822001930337,0,0,0.277207669768914,0.474082590318455,-0.238464936791787,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.391058540716208,0,0,0.0347692027545307,0,0.0228808511799812,0.0530660218590393,0,0,0,0,0,0,0,0,0,0,0,0,0.0716374769604533,0,0,0,0,0,0,0.0681470801880671,0,0,0,0,0.0511549991891626,0.0411713136321904,0,0.084383675038356,0,0,0,0,0,0,-0.00351228507563397,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118466398376612,0,0,0,0,0,0,0,0,0,0,0,0,0.199188482625302,0,0,0,0,0,0,0,0.220240700547388,0,0,0,0,0,0,0,0.211251156338577,0,0,0,0,0.0565377454313706,0,-0.0239537222401631,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269743485047666,0,0,0,0,0.0301007260198827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386969624195818,-1.73472347597681e-18,0,0.354140098561522,0,0,0,0.00200914325461665,0.0563064460125919,0,-0.0110619988284378,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.210241246720709,0.0346832620509893,0.00861079885600475,0,0,0.0864585088808841,0.00592579423950681,0.106354606579901,0,0,0.0675126176056274,0,0,0,0,0,0,0,0.0453494032789189,0,0,0,0,0,0,0,0.112326274429315,0,0.00211483398849313,0,0,0.0519854228412146,0.0366419161058018,0,0,0,0,0,0,0,0,-0.0195354686284786,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0.371946455567716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486794661132285,0,0,0,0,0,0,0,0.137275173884448,0.0645945434256126,0.0746243072337909,0,0,0.195312670354135,0,0.00405263124539118,0.0118812463952926,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528799119236333,0,0,0.0867249762146113,0,0,0,0,0,0,0,0,0,0,0.0688400067167065,3.46944695195361e-18,0,0,0,0,0,0.122575145785925,0.00865155786740256,0,0.0231129599607461,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.206732643974044,0.324733761150725,0,0,6.93889390390723e-18,0,0.0381840724676472,0.00193062926842,0,0,0,0,0,0.0761727633235242,0.0519176421356417,0,0,0.0557522009998705,0,0,0,0,0.0397039699212453,0,0,0,0,0,0,0,0,0,0.0222479537205988,0,0,0,0,0,0,0,0,0,-0.0202121498080606,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163908227512387,0,0.0620257724734951,0,0,0,0,0.120189408570054,0,0,0,0,0,0.0308486795650228,0,-0.00560771627148076,0.0969840622145125,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0612416730742247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376430854169901,0,-0.104049807389197,0,0,0,0,0.0454658610960848,0,0,0,0.27319411640007,0,-0.00443735096063302,-0.0116566268109173,0.120730434621248,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.113446584558503,0,0,0.0392856342856569,0,0,0,0,0,0,0,0.145326106470107,0,0,0,0,0,0,0,0,0,0,0.0244967017497071,0,0,0,0,0,0,0,0.335638650315325,0,0,0,0,0,0,0,0,0,-0.0276716348592127,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445356967681897,0,0,0,0,0,0,0,0,0,0,0,0.176623137449241,0,0,0,0,0.103105444499836,0,0,0,0,0.146151929286822,0,0,0.187158923175235,0,-3.46944695195361e-18,0,0,0.0863255007083329,0,0,0.164469301695882,0,-0.0126812685403332,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0.0468576091324615,0,0,0,0,0,0,0,0,0.175102712822378,0.040238487166021,0.0479532856115465,0,0,0,0,0,0,0.00971452652834524,0,0,0,0,0.112152501998678,0,0,0.154529994789067,0,0,0,0,0,0,0,0,0,0.0944483989975149,0,0,0,0,0,0,0.0914188048345671,0,0,-0.0249275820801745,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.214870412112254,0,0.00828662235759725,0,0,0,0,0.034679335349768,0,0,0,0,0,0,0,0,0,0.0334381754628682,0,0,0,0.00680635774384746,0,0.128309454387178,0,0,0,0,0,0.00602563511956885,0,0,0.118545052410075,0,0,0,0.126674461061778,0,-0.0216401017896856,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422971740300237,0,0.221006019122928,0.0646713365854932,0,0.0217014127149683,0,0.125095677761333,0.0169297182277037,0,0,0,0,0,0,0,0.188882132475844,0,-0.00156150546459815,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0.128051199711768,0,0.371121735555222,0,0,0,0.129186501238695,0,0,0.116515383931227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669303302507808,0.0618386396002352,0.0291590054546653,0,0,0,0,0,0,-0.0309363540209604,0.0309087016108473,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2088022185422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838343379050818,0.031662485285466,0,0.426505158582278,0,0,0,0.0122911339405693,0,0.133035988230809,0.0577048304502461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171929440518047,0,0.027978582160863,0,0.0374000220598643,0,0.189476293906303,0,0,0,0.432895991491519,0.160028461490858,0,0,0,0,0,0,0,0,0,0,0,0,0
X002276.SZ,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.057208191724505,0,-0.00510873883912386,0,0,0,-0.0706241677188527,0,0.0989241984834975,0.0509470799998446,0,0.36466753329078,0,0,0,0,0.150754391784422,0,0,0,0,0,0,0,0.0856266033936356,0,-0.0208289865954681,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341308483829335,0,0,0,0,0.14179713319426,0,0,0,0,0,0.0406993664475135,0.13764294738978,0,0,0,0,0,0,0,0,0.0060211312202107,0,0.063550797219621,0,0,0,0.0704917999584373,0,0,0.0260791650482572,0,0,0,0,0,-0.0314796580196929,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713470648661722,0,0,0,0,0,0,0,0.0161730840881422,0.124926656695455,0,0,0,0,0,0,0.134362344211783,0.0964938791840244,0,0,0,0.218800809255899,0,0.180944003653989,0.135093520555274,0,-0.00973576610574199,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200340247066831,0,0,0,0,0,0,0,0,0,0.0507154426222814,0,0,0.0178700879069434,0,0.0215704467261187,0,0,0.00747532996075771,0,0,0.072959596909575,0,0.030723516867475,0,0,0,0.126849938332899,0,0.0589535263742257,0.287958297866603,0,0,0,0.0276334929614687,0,-0.0177097643688057,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.171045356027215,0,0,0,0,0,0.0128968225199693,0,0,0,0,0.0102063843119882,0,0,0,0,0,0,0.0226809917335832,0.160423640010021,0,0,0.095505577571776,0,0,0,0,0,0.280313131604313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124354370447222,0,0,0.118405121715565,0,0.0695615277590737,0.164331992275783,0,0,0,0,0,0,0,0.133641986690955,0,0,0.0890520615437776,0.151097489581668,0,0,0.000963696993367684,0,0,0.0282078888600912,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281979800617969,0,0,0,0,-0.0996575431762594,0,0,0,0,0,0,-1.0842021724855e-19,0.083133290484529,0,0,0,0,0,0.248925882016627,0,0.194259910798223,0,0,0,0.0594344846910489,0.139204192350708,0,0,0,0.0635645468549586,0,0,0,0,0,-0.0377510955199175,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.192436620630405,0,0,0.106283559667393,0,0,0,0,0,0,0,0.0411658379871677,0.0185591747012187,0,0,0.00863061160553107,0,-0.0211770601888979,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18105900377966,-0.0762374264912455,0,0,0,0,0,-0.0229446768989648,-0.0243913950502906,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343338955660294,0,0,0,0,0,0,0,-0.271984569770303,0,0,0,0,0,0,0,0,0,-0.684204171824067,0,0,0,0,0,0,0,0,0,0,-0.406447021560179,0,0,0,0,0,0,0,2.16496018443514,0,0,0,4.43435538390354,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166277223131481,0,0,0,0.0444873367395855,0,0,0.11432271376184,0,0.0881370257187584,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0477401762993997,0,0,0.26988129289325,0,0.219781160042623,0,0,0,0,0
RealEstate_excess,0.21013475494036,0,0,0,0,0.0624303017195629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.304368321711914,0,0.211680859764393,0,0,0,0,0,0,0,0.246282750875852,0,0,0,0,0,0,0,0,-0.121706506634615,0,0,1.38777878078145e-17,0,0,-0.111419507590391,0,0,0.0604623954467779,0,0,0.448238004543355,0,0,0,0
MKreturn,0,0,0,0,-0.130011241864378,-0.404408839619121,0,0,0,0,0.158012239892232,0,0,0,0,0.0731752545150612,0,0,0,0,0,0,0,-0.0946105872654188,0,0,0,0,0,0,0,0,0,0,0.111750033315981,0,0,0,-0.0145653343852903,0,0,0.190066746634316,0,0,0,0,0.00903446896212056,0,0,-0.0410191167465048,0,0.377100646657923,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238594561277662,0,0,0,0,0,0,0,0,0,0,0.00238999866227402,0,0,-0.0076120402986161,0,0,0,0,0,0,0,0,0,-0.00677536337101273,0,0.000626286045606791,0,0.00750621699325713,0,0.000687835286346052,0,0,0,0,0.00433856005188041,-0.00181374188656087,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,-0.00083579268067611,-0.0250233580145453,0.00574334754252074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0012960945728221,0,0,0,0,0,0,0,0,-0.0095749379888924,0,0,0,0,0.0110013099145926,-0.0011489174084087,0,0.0461552778387489,-0.00773176244113085,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00468135234128651,0,0,0,0,0,0,0,-0.000465033780607142,0,0,0,0,0,0.00347213823915814,0,0,0.00214544111825518,0,0,0,0,0,0,0,0,0.0118118034861234,-0.00494817492517777,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000140420911353068,0,0,0,0,0,0,0,0,0.00392930442690074,0,0,0,0,0,0,0.0051911596616539,0,0,0,2.8158907803098e-05,0,0,0,0.00625676815919736,0,0,0,0,0,0,-0.00540169747987281,0,-0.0102038782856753,0,0,0,0.00725326568778472,0.00339457808241749,0,0,0,-0.0022955395391534,0,-0.00911742910393439,-0.00308597770416483,0,0,0,0,0,0
