,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X600104.SH,X002371.SZ,X002129.SZ,X000596.SZ,X600031.SH,X003816.SZ,X300014.SZ,X000625.SZ,X600703.SH,X000338.SZ,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X000100.SZ,X002241.SZ,X000661.SZ,X600584.SH,X600702.SH,X002180.SZ,X600522.SH,X601877.SH,X600460.SH,X300142.SZ,X000977.SZ,X000157.SZ,X600741.SH,X002074.SZ,X000733.SZ,X002463.SZ,X600183.SH,X300003.SZ,X000066.SZ,X002007.SZ,X600487.SH,X002294.SZ,X002414.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0558838132327032,0,0,0,0,0.212076617092805,0,0,0,-6.93889390390723e-18,-0.230502179915707,0,0,-0.100207558797959,0,0,0,0.190348394500737,0,0.104295607877934,0,-0.0162318660777111,0,0,0,0,0,0.0207114284890416,0.0184180883596132,0,0.135556287443143,0,0,0,0,0.0876122740984436,0,0,0.0902133470118737,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0219443890595161,0,0,0,0,0,0,0
X000063.SZ,0.150302362908712,0,0.389221324048408,0,0,0,0,0,0,0,0,0,0,0,0.244789079524171,0.00509400489749085,0,0,0,0,0,0,0,-0.234721747309325,0,0,0.250586795320662,0,0,0,0,0,0,0,0,0,-0.337519446141607,0.124598162093591,0,0,0,0,0,0,0,0,0,0,0,0,0.106215135481733,0.0712971830249358,-0.0263160723099186,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.0730973121947345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222759108465636,0,0,0,0,0,0,0.0564374098955305,0,0,0,0.159908182561052,0,0,0.0572745495098977,0,0,0,0.000229907391569792,0,0,0,0,0,0,0,0,0,-0.0154893566821817,-0.0113663608060326,0,0,0,0,0,0
X600104.SH,0,0,0.0810376723301007,0,0,0,0,0,0,0,0,0,0,0,-0.0073945232665664,0,-0.0165430258572916,0,0,0,0.152045324540197,0,0.101080233094032,0,0,0,0,0,0,0,0,0,0,0.0214573722725244,0,0,0,0.0477889518480541,0,0.259976256905589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0.0417420732478829,0.0958899225812182,0.038923757916095,0,0,0.0852388497341515,0,0,0,0,0.0888190322797514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201619932755375,0,0.0805718324074094,0,0,-0.0305791823013478,0,0.714448246237482,0,0,0,0,0,0.0686899506160832,-0.0102078279124259,0,0,0,0,0,0.214196071451051,0,0,0.0500738772410514,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0867595402863137,0,0,0.0877074263095056,0,0,0,0,0,0,0,0,0,0.110004719018663,0,0,0,0,0,-0.0503498327528044,0,0,0,0.265952298436431,0,0,0,0,0,0.229904623344793,0,0,0,0,0.00470412350645462,0,0.303943422189275,-0.232074031049496,0,0,0.058470485908519,-0.0475966755232743,0,0,0,0,0,0
X000596.SZ,0,0.139300904154714,0,8.67361737988404e-19,0.18259989682451,0,0.156451698496253,0,0,0,0,0.00155402982899664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002564834984367,0,0,0.115986474079602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0.0321462460959129,0,0,0,0,0,0
X600031.SH,0,0.126021718160676,0,0,0,0,0,0,0.0790435777358758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207050382919067,-0.10580391214526,0,0,0,0,0,0,0.0110862671442553,0,0.0508942202692524,0,0,0,0,0.0937143968175196,0.372751973984132,0,0,0,-0.154640966282869,0,0,0.0273128326432272,0,0.0996661485174338,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0359600698552957,0,0,0,0.0420558085961374,0,0.0652621324022307,0,-0.0412115624813649,0,0,0,0,0,0,0.0816125474032827,0,0,0,0,0.0342094412175259,0.00988677226213736,0,0,0,0,0,0,0,0,0.00176432460955766,0.026069062401254,0,0,0,0,0.0138068818575109,0,0,0,0,0,0.0918755978794185,0,0.0346228667065746,-0.0143550397409883,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.115051150958468,0,0,0,0.0160127166518811,0,0,0,0,0,0,0,0,0,0,0,0,0.0475050147531994,0,-0.341697126277544,0,0,0.0088806004874577,0,0,0,0,-0.272949224411086,0,0.306289507761751,0,0.219873975284418,0,0,0,0,0,0,0,0,-0.0265869758002719,0.0184911984578683,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676475553002941,0,0,0,0,0,0.0521774698912226,0,0,0,0,0,-0.0289237301924673,0,0,-0.0213867056857187,0,0,0,0,0,0,0,0,0,0,0.618424398323434,0,0,0,0.179370804220417,0,-0.0573767107882816,0,-3.46944695195361e-18,0,0,0,0.00740808706777683,0,0,0,0,0,0,0
X600703.SH,0,0.178903442006867,0,0,0.0925578541775837,0,0,0,0,0,0,-0.106841931245519,0,0,0.151028842600348,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265223498744691,0,0,0,0,0,0,0,0,0,0,0,0.0340359147821235,0,0.244746807492669,0,0,0.0505911922808094,0,-0.0973307793832873,0,0,0,0.0196767151962326,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0722978844339486,0,-0.0198583661991952,0,0.119536258531251,0,-0.0561367099671403,0,0.053058338731145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138746167826752,0,-0.0271940477443231,0.305120398526436,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0690015104826264,0.03450280245252,0,0,0,0,0,0,0
X002049.SZ,0,0,0.131972944661836,0,0,0,0,0.0053123807256178,0,0,-0.168468402958712,0.0896922249736298,0,0,0.200720031351576,-0.071974255747953,0,0,0,0,0,0,0,0,0,0,0.112333737504287,0,0.123666419993449,0,0.0627877565736073,0,0,0,-0.266366754181731,0,0,-6.93889390390723e-18,0,0,0,0.359204017557353,0,0,0,0,0.0448371871943261,0,0,0,0,0,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0853017649310401,0,0,0,0,0,0,0,0,0,0,0,-0.0455253885033414,0.0702354640942157,0,0.0673228328360085,0,0.106085877432644,0,0,0,0.0869418425756461,0,0.139509206547719,0,0,0.00201945457637674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0224584588315403,-0.062467238802541,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0078444558345552,0,0,0,0,0,0,0,0.0148327634086194,0,0,0,0,0.0887463826977734,0,0,0,0,0,0,0,0.0285418564994358,0,0,0,0,0.0413525144087654,0.101449974204934,0,0,0,0,0.0333784477238138,0.0392024669302684,0,0,0,0,0.0857297990613455,0,0.0224471351904423,0,0,0,0.0263461352835771,0,0,0,0,0,0,0
X002236.SZ,0,0.00131509921585831,0.6383880987692,0,0.0375778274642709,0,0,0,0,0,0,0.0764164821252799,0,0,0,0,0,0,0,0,0,0.0518748572131027,0,0,0,0,0,0,0,0,0,0,0,0.0842458318014808,0.114281650742716,0,0,0.127697504535447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884267935156319,-0.0725354535405273,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0296264529327494,0.294012983144736,0,0.00379147244177703,-0.000420947939215972,0,0,0,0,0,0,0,0.0773131638857282,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.038667612166262,0,0,0,0,0,0.131974252885642,0,0,0,0,0,0,0,0.00644749468839781,0.0217676384196965,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0293563462651027,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.141157145861062,0.0508031897596063,0,0,0,0,0.0947271809688266,0.185840365521196,0,0,0,0.245609364112922,0,0,0.057452281587282,0,0,0,0,0.125342685519342,0,0,0.0840111164021394,0,0.0264556799020078,0,0,0,-0.0551026520496568,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.236318748500531,0,0,0,0.279453367877311,0,0,0,0,-0.314072040928117,0,0,0,0,0.399341862391685,0,0,0,0,0,0,0,0,0,0,0,-0.00339061924946813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.550985834137828,0.00982614332210295,0.0817301543993363,0,0,0.156796821592347,-0.153544637999987,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.132826506002546,0,0.117888441969497,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0823099020284932,0,0,0,0,0,0,0,0,0.0174065818270404,0.0872993373468105,0,0,0,0.214315175204845,0.168608046022323,0,0.0465664552581328,0,0,0,0,0,0.011219449539575,0.0313109276647284,0,0,0,0,0,0
X600702.SH,0,0.103489323945157,0,0,0,0.0671345366323985,0.326132542406714,-0.023532461286446,0,0,0,0,0,0,0,0,0,0.0279900080678543,0,0,0,0,0,0,0,0,0,0,0.0302934653991099,0,0,0,0.053280980447901,0,0,0,0,0.0537003940404348,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687219043882732,4.33680868994202e-19,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0687220281869651,0,0,0.0313558161463057,0,0,0,0,0,0,0,0,0.150269422820147,0.0294267152804177,0.0395655670892293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534838370024555,0,0.0748547551581592,0,0,0.136727445366686,0.0870686932076366,0,0,-0.0443165966489432,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0684929730989446,-0.177675837306851,0.0606941191999352,0,0,0,-0.111912310795771,0,0,0,0,0,0,0,0,0,0,-0.147294999306515,0,0,0,0.0375888879805704,-0.69503331129434,0,0,-0.0520939018261532,0,0,0,0,0,0,0.104427722289668,0,0,0,0,0.274237819389666,0,0,0,0,0.60291951104968,-0.0427558192851141,0,-0.226058847031597,0,-0.00494883705025232,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0820640303178185,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197645944437646,0,0.210877314179647,0.0308327401261428,0,0.0779491236289977,0,0,0.0348540567908847,0,0,-0.104226473996628,0,0.038453917371797,0,0,0,0,0,0,0,0,0.0472217510557362,0,0,0,0,0,0,0,0,0,-0.00179344047466913,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0.0506244956551259,0,0,0,0.224404114650987,0,-0.136539878887626,0,0,0,0,0.0524940893047618,0,0.0533785607766688,0,0,0,0,0,0,0,0,0.0367256711436869,0,0,0,0,-0.000109570902387812,0,0,0,0,0.0264262632568317,0.23275537099447,0,0,0,0,0,0,0,0.0165627258970576,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.13521062045969,0.25733682082294,0,0,0,0.324367507115519,0,0,0,0,0.203621059486405,0,6.93889390390723e-18,0,0,-0.099170040059807,0,0,0,-0.132514600811124,0,0,0.137883284928269,0,0,0,0,0,-0.0923604162277146,0,0,0,0,-0.121184664213884,0,0,0,0.127131086896065,0,0.0128666327656217,0,0,0.125088293307913,0,0,0,0,0.0832510810011069,-0.0661688183043554,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.542508657591604,0,0.6696006146548,0,-0.677122339301149,-0.0533086949769624,0,0,0,-0.293760801807093,0,0,0,-0.237409791875434,0,0,0.222931479047399,0,0.0201842177639905,0,0,-0.0354982147837184,0,0.0406487411959289,0,0,0,0,0,0,0,0,0.239885449428018,0.505667587175767,0,0.343980913711355,0,0,0,0,0,0.113103838093219,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0604773545088154,0,0,0,0,0,0,0,0,0.0101105356651773,0,0,0.133708208917597,0,0,0,0,0.0300067526624215,0,0,0.133327033232205,0,0,0.0733097531667726,0,0.00647090942500248,0,0,0,0.0188563496212022,0,0,0,0,0,0,0,0.0646509768358364,0,0,0.0413368722283426,0,0,0,0,0,0.0119299447141053,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0928855697896585,0,0,0,0,0,0.699533818002841,0,0,0,0,0,0,0.108719632291939,0,0,0,0,0.160050164472785,0,0,0,0,0,0,0,0.00140505576182933,0.0699551188230074,0,0,0.00317246338046143,0,0,0,0,0.0112252841059952,0,0,-0.0413307968737637,0,0,0,0,0,0,-0.0011743915419509,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0322489708330117,0,0,-0.114097615462297,0,0,0,0,0,0,0.218148244048241,0,0,0,0.0109573234480672,0.149349267046113,0,0.239690069219074,0,0,0,0.0606347785796813,0,0,0,-0.0612612710884155,0,0.0711679141873082,0.012928028379296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00828233858935853,-3.46944695195361e-18,0,0,0,0,0,0,0
X000733.SZ,0,0.0689257911768963,0,0,0,0,0,0,0,0,0,0,0,0,0.0138627816583946,0.276984674970218,0,0,0,0,0,0.0214682241689482,0,0.125666553345299,0,0,0,0,-0.0155914334831818,0.0636950832217755,0,0,0,0,0,0,0,0,0,0,0,0,0.0010703272363787,0,0,0.0162967717347869,0,0,-0.141991969590734,0,0,0.0328853761899755,-0.0654766766618207,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297413552185151,0,0.174397625015585,0,0,0.05681687962985,0,0.174656196995474,0,0.0556451213228836,0,0.0593843371221587,0.159813690885184,0,0,0,0.113641092907681,0,0,0,0,0,0.379699376592489,0.0787049096051222,0,0,0,0,0,0,-0.0118499092386498,0.0166832405087634,0,0,0,0,0,0
X600183.SH,0,0.0837141756660153,0,0,0,0,0,0,0,0,0,0.0342788364861301,0,0,0.0737036916542477,0,0,0,0,0,0,0,-0.0097216238876061,0,0,0,0,0.36472737688961,0,0,0,0,0,0,0,0.0266719010090915,0,0,0,0,0,0,0.126604269360968,0,0,0.0887557415457553,0,0,0,0,0,1.73472347597681e-18,0.062537472542223,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.254239017546471,0,-0.111238077301181,0,0,-0.0214438685891,0,0,0,0.0476040707877705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122193286577268,0,-0.302813368608331,0.197965662347244,0,0,0,0,0,0,0,0,0,0.0333051991742868,0,0,0,0.0185426826171046,0,0,0,0.13486261478861,-0.0331805247451122,0.00249503435195117,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316093674022119,0,0,0,0.256346156504228,0,-0.0804920891551789,0.128440063255624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115426271112226,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.240299667378813,0,0,0,0.103931069172546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673037913711732,0.198044069458987,0,0,0,-0.150549755552581,0,0,0,0,0,0,0,0,0,0,0.174455185055835,0.0258254818625856,0,0,0,0.0273288468334539,0,0.00361991274344996,-0.0209556952349484,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546772045692138,0,0.0445386132290094,0,0,0.0317240368003073,0,0,0,-0.0952823919426471,0.210610218448252,0,0,-0.0307417631149785,-0.0710050054370252,0,0,0,0.560717558093606,0.0336391758174761,0,0,0.0457231267505134,0,6.93889390390723e-18,0,0,0.0925544307131355,1.38777878078145e-17,0,0,0,0,-0.0569765818750955,0,0,0.0217874777206668,-0.0190722558304897,0,0,0,0,0,0
X002294.SZ,0,0.090521211953866,0.031797433314292,0,0,0,0.00475961556884536,-0.0696544055553257,0,0,0,0.0590758946331817,0,0,-0.162713952512212,0,0,-0.261677585376193,0,0,0,0,0,0,0,0,0,0,0,0.43239333503207,0,0,0,0,0,0,0,-0.130667844592533,0,0,0,0,0.00880545255367471,0,0,0.0452668487505869,0,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111255968310224,0,0,0,0,0.0469631598401502,0,0,0,0,0,0,0,0,0,0.119975729543025,0,0.0479528525098002,0.0189619531266275,0.0756365249958065,0,0,0.0642739449663175,0.102158318142809,0,0,0,-0.00429697406756296,0.0158406917906286,0.00969984547796187,0,0,0,0,0,0
Change_TY3M,0,0,0.306635368706851,0,0,0,-0.251644556886945,0.258922556290934,0,-0.28788802697995,0,0,0,0,0,0,-0.0474362428724314,0,0,0,0,0,0,-0.232835999591039,0,0,-0.100485211996203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1783803428361,-0.0771653355920496,0,-0.0908838693753451,0,0,0,0.0431382908317239,-0.168120148001764,0,0,0,0,0,0
Slope,0,0,0,0,-0.0283738158496919,0,0,0,0,0,0,-0.138761113434951,0,0,0,0.438950441444089,0,0,0,0,0,0,0,0,0,-0.0671380578336385,-0.169591994205113,0,0,0,0,0,0,-0.264022980406187,0,0,0,0.161346893503699,0,0.0666778390322635,-0.226991962752154,0,0,0,0,0,0,0,0,0,0.0803333363925181,0,1.29608010523058,0,0,0,0.534481495240478,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747344778574902,0,0,0,0,0,0,0.0663742770164908,0,0,0,0,0,-0.023883390425645,0,0,0,0,0.239921064682487,0,0,0,0,0,-0.18773850160831,0.841626525293906,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00762635967512415,0.00679816958034788,0.0505726533137092,0,0,0,0,0,0,0,0,0,0,0,0.100055455628535,0,0,0,0,0,0,0,0,0,0,0,-0.162128455252546,-0.138184667784684,0,0,0,0.0520937415517431,0,0,0,0,0,0.0169383877494348,-0.0513438532838991,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0354591505968765,0,0,0,0,0,0,0,0.0266029008060744,0.00222548113599162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675013113687856,0,0,0,0.0492889123703086,0,-0.0160624549043713,0,0,0,-0.0320038419905587,-0.0176543977063073,0,0,-0.0322653523465051,0.0174293500008873,0,0,0,0,0.0167961114339126,-0.0077464606909469,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.68071842663501e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000172454942955548,0,0,0,0,0,0,0,0.000565951461657595,0,0,-0.000981596168860093,0,0,0.00221357637934243,-0.00329460816884828,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.00203122859986607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00580931999030715,-0.0045729146227085,0,0,0.0223496672905769,0,-0.0102940867402586,-0.035800463085708,0,0,0.0940028004475078,-0.127442055156475,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.0153231082913497,-0.000439979188218089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000600358132167092,-0.00783532199341883,0,-0.00531728993982579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000202729045849718,0,0,0.00610579415571665,-0.00440788309919342,0,-0.0178436364055792,0,0,0.0374662642302995,-0.0449902024121057,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00212679815453248,0,0,0,0,0,0,0,0,0,0,0,0.00207077960181032,0,0,0,0,0,0,0,0,0,-0.00215559424108119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00345466906539324,0,0,0,-0.00340681088038389,0,0,0,0,0,0,0
