,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X002304.SZ,X003816.SZ,X000725.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600809.SH,X600690.SH,X600703.SH,X002371.SZ,X000596.SZ,X300003.SZ,X600183.SH,X002007.SZ,X600741.SH,X002241.SZ,X000100.SZ,X300014.SZ,X300142.SZ,X000977.SZ,X300124.SZ,X000157.SZ,X601877.SH,X000625.SZ,X002129.SZ,X002236.SZ,X000800.SZ,X002463.SZ,X002456.SZ,X600584.SH,X300136.SZ,X600498.SH,X002049.SZ,X002414.SZ,X600118.SH,X002179.SZ,X002185.SZ,X000066.SZ,X600522.SH,X002223.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X003816.SZ,0,0,0.0792763446005137,0,0,0,0,0,-0.0793854283118521,0,0,0.0222573723353401,0.027407738068674,0,0,0,0,0,-0.147757734541031,0,0,0,0,0,0,0.166487422327204,0,0,0.0259197900377084,0,0,0,0,0.00205229989768784,0,0,0,0,0.0465167451567995,-0.0304209300294475,0,0,0,0,0,0,0.194419567760083,0,-0.0186335512212267,0,0,-0.00115166358236968,-0.0176038031169059,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,-0.0362250503929719,0,0,0,0,0,0,0,0.0442508704546983,0.00942638570493549,0,0,0,0,0,0,0,0,0.137044132403114,0,0.482611679429595,0,0.0124778615231553,0,0,0,0,0,0,0.0911360138567126,0,0,0.0567561823480348,0,0,0,0,0,0.0857410631783369,0,0,0,0,0,0.041909183011613,0,-0.00948855344894752,0.00235099141225545,0,0,0,0,0,0
X000568.SZ,0,0.49353332198346,0,0,0.0368614537295563,0,0,0,0,0,0,0,0,0,0.0260706428852291,0.249646210663129,0,0.0312124186669664,0,0,0,0,0,0,0,0.00766725634930355,-1.73472347597681e-18,0,0,0,0,0,0.0372794977613903,0,0,0.041797982186972,0,0,0,0,0,0.0207751318417974,0,0,0,0,0,0,0,0,0,-0.00868637909662203,0.0221539923403496,0,0,0,0,0,0
X000661.SZ,0,0,0.222053125047474,0,0,0,0,0,0,0,0,0.00292645255841706,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.041149822684866,0.0661117083850907,0,0,0,0,0,0,0,0.0798663425280075,0,0,0,0,0,0,0,0,0,0,0.0594569433013799,0,0,0,0,0,0,0,0.0364338842893603,0.0123024524667188,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0794396784064113,0,0,0.169899753244889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120975973236411,0,0,0,0,0,0,0,0,0,0,0,0.00674229793681504,0,0,0.103842651425608,0.108437535499091,0,0,0,0.019604434345634,-6.7762635780344e-21,0,0,0,0,0,0
X600809.SH,0,0,0.0597025038442795,0,0,0,0,0,0,-0.0962591568598472,0,0,0.763880053459793,0,0,0,0,0,0.00193212557249696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118083292883315,0.077146137130386,-0.0778498195083724,0,0,0.127401799474256,0,0,0,0,0,0.00278845203852815,-0.0125367094481822,0,0,0,0,0,0
X600690.SH,0,0,0,0.336867832424799,0.0334239289050893,0,0,0,0,0,0,0,0.116014895123997,0,0,0,0,0,0,0.0341880043454778,0,0,0,0,0,0,0,0.0858976881458846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219564210957795,0,0.0484198105671728,0,0,0,0,-0.0426329768277199,0,0,0.00777582570822322,0.0174034822182638,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513276888596953,0,0,0,0,0,0,0.176370824593044,0,0,0,0,0,0,0,0.0724158041433793,0,0,0,0.260617268724451,0.294784304258584,0,0.111533687499588,0,0.0885792636248584,0,0,0.0269322200819014,0,0.0329338453745623,-0.0660983370953518,0,0,0,0.0208840494844994,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315749337452993,0,0,0,0,0,0.120368752088426,0,0,0.00624624430875358,0,0,0.260148261849139,0,0,0.0126662871794464,0,0,0.0457805656103854,0,0,0,0,0,0,0
X000596.SZ,0,0.141187067852556,0,0.0546632674761219,0,0.0846377969609883,0.192123381205195,0,0,0,0,0,0.280240057002022,0,0,0.0977938009842472,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0136236241578392,0.00778464408252848,0,0,0,0,0,0
X300003.SZ,-0.049855031217293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159480345262984,0,0,0,0,-0.102549352007267,0.0197970127843229,0.300024467879793,0,0,0,0,0.122031942233255,0,0,0,0,0,0,0,0.0983416355359081,0,0.138163986127737,0,0,0.242950390655117,0,0,0.0262260314709373,0.0101986503103,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.162283008980829,0,0.0224901240859795,0,0,0,0,0,0,0,0,0,0,0.00909531618286626,0,0,0,0,0,0,0,0.0718667488302329,0,0,0,0,0,0,0.0572226838849744,0,0,0.272229715383078,0,0.218136024133182,0,0,0,0,0.0602199984500211,0,0.043507165613352,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0.131340734630294,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.241724897860311,0,0,0,0,0,0,0,0,0.237497821859197,0.105946067803015,0,0,0,0,0.144579210290555,0,-0.125839531676591,0,0.0503849023814025,0,0,0,0,0,0.0630890535825749,0,0.013384954471835,0,0,0.107078269466639,0,0.121267479135534,-0.00360200215435142,-0.0122717826760114,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.244192300037384,0,0,0,0,0.00702816310433363,0,0,0,0,0,0,0,0.0572430891632575,0,0,0,0,0,0,0.171455900894366,0,0,0,0,0,0,0,0.344745608878218,0,0,0,0,0,0,0,0,0,0,0,0,0.0506401251483488,0,0,0,-0.0187005987651533,0.00106510587922888,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.116266641115133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102087122883592,0,0,0.0553055686776977,0,0,0,0,0,0,0,0,0,0,0,0.214881606623638,0.114588881307829,0,0,0,0.00571018918710769,0,0,0,0,0,0.469115224670203,0,0.00522195463851686,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.030422430984106,0,0,0,0.396286023178254,0,0,0,0,0,0.018640987647111,0,0,0,0,0,0,0.0420077296559174,0,0.0750676998713663,0,0,0,0,0,0.139573310153858,0,0,0,0,0.0103265709050581,0.0229875402963023,0,0,0,0,0.00177356165699771,0,0.121748658392509,0,0,0,0,0,0.0252267955041243,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.183488760129395,0,0,0,0,0,0,0,0,0.320229710910767,0,0,0,0.10344779011301,0,0,0,0,0,0,0.188693044355554,0,0,0,0.0535050215378229,0,0,0,0.130001354998505,0.109762264254332,0,0,-0.0300753803002161,0,0,0,0,0,0,0.125621757247036,0,0,0,0,0,0,0,0.0226057991851404,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.040383470180573,0,0,0,0,0,0,0.222840306498629,0,0,0,0,0,0.239860552185448,0,-0.0257577521124546,0,0,0,0,0,0,0,-0.00660463494111509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19042395762295,0,0,0,-0.0176696185202628,0,0,0,0,0,0,0
X000977.SZ,0,0.128311352061469,0,0,0,0,0.486610939709199,0,0,0,0,0,0,-0.0453797285978382,0,0,0,0,0,0,0,0,0.361575424968452,0,0,0.249062396779627,0.0643240689878035,0.054844512662502,0,-0.230761925212917,0,0,0,0,0,0,0,0,0.0366583614570547,0,0,0,-0.0303546705996437,-0.0311839946413863,0,0,0.161472210629909,0,0,0,-0.303617155654508,0.0154234386192443,0.00877806117050633,0,0,0,0,0,0
X300124.SZ,0,0.00230887524028438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177615357266634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00885485083528542,0.0595086393107809,0,0,0.00943541980783388,0,0,0,0,0,0.170619844293514,0,0.00772078757420909,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.258876394698,0,0,0,0.0346282339120485,0,0.129212004569614,0,0,0,0,0,0.129209239721802,-0.0412744045523582,0,0,8.67361737988404e-19,0,0,-0.099708337901006,0,0,0,0,0.165834565171503,0,0,0,0,0,0,0,0,0,-0.000113219586824619,0,0,0,0,0.0824611299145672,0.0389387683705618,0,0,0.0279579618634895,0.0252322042680505,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113425777654923,0.196944250882851,0,0,0.175117807884314,0,0,0,0,0,0,0.0574931447699517,0.140422631074426,0,0,0,0,0.0980540460258144,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.154664849899364,0,0,-0.113841222774611,0,0,0.0148324574659753,-0.0166386413081243,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.113156183301436,0.0524506894821197,0,0,0,0,0.0730321629708104,0,0,0,0,0,0,0,0,0,0,0.209850467271584,0,8.67361737988404e-19,0.258125846854732,0,0,0,0,0,0,0,0,0,0,0.0238285515664604,0,0,0,0,0,0,0,0,0,0,-0.00174983548659638,0,0.0800038374841073,0.024323880938012,0.0227873599612932,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238879730032807,0,0,0,0,0,0,0.179924131440968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661761763171521,0,0,0,0.264959294687731,0,0,-0.0488951703604701,0,0,0.0157553732901255,1.6940658945086e-21,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.236061379901544,0,0,0.138583346003666,0,0,0,0,0,0,0,0,0,0,0,0.0473725261298835,0,0,0,0,0,0.0341954989027734,0,0,0.0462081581969362,0,0,0,0,0,0,0,0,0,0,0.169365805141263,0.0409594557898147,0,0.175522068314808,0,-0.0271552972687264,-0.0268656454253826,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,-0.157637096713829,0,0,0,0,0,0,0,0,0,0,0.119373096957495,0,0,0,0.100540108906879,0,0,0,0,0,0.168761265413723,0,0,0,0,0,0.0429269096413772,0,0,0,0,0.0808750390417229,0,0,0,0,0,0.102769708916663,0,0,0,0,0,0,0,0.00764121814028139,-0.00409873250182027,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130709792202208,0,0,0,0.254428450337828,0,0,0,0.014463452098879,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.200212704524082,0.174274007830032,0.0049037087067487,0,0,0,0,0,0,0.0245914212056741,0,0,0,0.00536116047090257,0.0157440332148748,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29972030686515,0,0,0,0,0,0,0,0.148772635645969,0,0,0.0819289963091713,0,0,0,0,0,0,0.00714028727659103,0,0,0,0,0,0,0,0.148889633078834,0,0.0411179766631386,0,0.266449893160946,0,0,0,0.0303734584472246,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171946086328173,4.33680868994202e-19,0,0,0,0,0,0,0,0.198382456163186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190014645671273,0.108422898674363,0,0,0.258522212599764,0,0,0,0,0,0.0295619343249143,-0.0182803554976007,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.185876583710925,0,0.109193115511979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494955607563052,0,0,0,0,0.238918585449512,0.0972262914392697,0,0,0,0,0,0,0.101106092479743,0,0.0229735808793354,0,0,0,0.0145836165539572,0.0274109712421042,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.239357037779628,0,0,0,0,0,0,0,0,0,0,0,0.0906910503486914,0,0.0681922342940995,0,0,0,0,0,0,0,0,0.0952724935208034,0,0.375973176694037,0,0,0,0,0,0,0,0,0,0,0.0728041592587347,0,0,0,0.0242400119652615,0.0366199380322873,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.426707665133941,0,0,0,0.0806724683676604,0,0,0.0710871951960224,0,0,0,0,0,0,0,0,-0.0960162562736865,0,0,0,0,0,0,0,0,0.115546008837522,0,0,0.34350093067213,0,-0.0106724140360098,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.111572846593981,0,0,0,0,0,0,0,0,0,0,0,-0.205522593544178,0,0,0,0,0,0.230434221037992,0,0,0,0,0,0,0,0,0,0,0,0.0803402071065623,0,0,0,0.0635863325114118,0,-0.0122040670326995,0,0.0367484467020236,0.0900265611798707,0.0883717843505159,0.156104607130807,0,0,0.0272465865814519,-0.0571820962609022,0,0,0,0,0,0
X600118.SH,0,0,0,0,-0.0735488370635007,0,0,0,0,0,0,0.303860359308011,0,0,0.189125981689583,0,0,0,-0.100199339990955,0,0.153877351314896,0.183704770297257,0,0,0,0,0.217264092011444,0,0,0,0.0646852801667999,0,0,0,0,0,0,0.130894331067734,0,0,-0.233719627700613,0,0,0,0,0,0,0,0,0,0,-0.0149396177061191,-0.0831895908191146,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.0898596923206588,0,0,0,0,0,0,0,0,0,0,0,0.051385559065014,0,0,-0.115502280506039,0,0,0.0687294153158109,0,0,-0.036278905056306,0,0,0,0,0.0448880485221695,0,0,0,0,0,0,0,0,0,0,0,0.0928447494214789,0,0,-0.00192993829389994,0,0,0.0212999828994932,0.0323478174042806,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0626087690654126,0,0,0,0,0,0,0,0,0,0,0.0845743329623339,0,0,0,0,0,0,0,0,0,0.0522984516202435,0,0,0,0.0597014779577637,0.192578190098974,0,0,0,0,0.276448253664487,0,0,0,0,0.141933419386837,0,0,0,0,0,0,0,-0.000984540098185405,0.0828795403404759,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0677677300271682,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.199858979090585,0,0,0.223656438556666,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0903446230489739,0,0,0,0,0,0,0,0,0,0,0,0,0.042468776314346,0.057145708624742,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0190055130497296,0,0,0,0,0,0.0628406158266067,0,0,0,0,0,0.0447599064325621,0.0870201651391646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239094683541155,0,0,0,0,0,0,0.238791200335584,0,0,0,0,0,0,0,0,0,0,0.00875416417131382,0.0489776997538045,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0777408029965788,0,0.296734026983996,0,0.0935897240369681,0.0612785402443588,0,0.0748708958497578,0,0,0,-0.0492913458165232,0,0,0,0,0,-0.17960366289209,0,0.129822258391916,0,0,0,0,0.158134697368944,0,0,-0.0302064064940166,0,-0.244073059310694,0,0,0,0.0190562851349806,0.0245617611581837,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.113433725787612,0,0,0,0,0,0,0,0,0.168889417714209,0,0,0,0,0,0,0.0434862951615431,0,0.0227360255493638,0.0499685320898804,0.167256481104116,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134484701018014,0,0,0,0,0,0,0,0,0,0,0,0.00196917534368433,0,0,0,0,0,0,0
Change_TY3M,0,-0.125293656539974,0,0,0,0,0.0559154362423779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584138507274123,0,0,0,0,0.00435261931951039,0,0,0,0,0.367076034454162,0,0,-0.378779716073138,0,0,0,0,0,0,0,0,0,0,0.000683152446668035,-0.221809757601389,-0.254130161050941,0,0,-0.042492863082943,0.00581230631694363,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.735042751286664,0,0,0,0,0,0,0,0,0,0,-1.20008907735839,0,0,0,0,0,0,0,0,1.25663465893403,0.183393707445336,0,0,-0.274832792919328,0,0,-6.93889390390723e-18,0,0,0.34985210844802,-0.837097288358166,0.354623045234515,0,-0.430443821389783,0,0.2541078277113,0,-0.274025958859039,1.06941225294205,0,0,0,0.0849810816896922,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.113202373714283,0,0,0,0,0,0,0,0,0.452675898062218,0,0,0,0,0,0,0,0,0,0,-0.295377436070707,0.283893788278383,0,0,0,0,-0.619579915569016,0,0,0,0,0,0,0,0,0,0,0.275560854597562,0,0.283275724401451,0,0.11714290465357,0,-0.190729396187838,-0.262453240093767,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0241564395880755,0,0,0,0,0,-0.00131221340797015,0,0,0,0,0,0.0660467311077687,0,0,0,0,0,0,-0.00706831148244414,0,0.0122092661875106,-0.0667991275769553,0,-0.00903974988329818,0,0,0,0,0,0,0,0,0,0,-0.0668260692854305,0,0,0,0,0.0799806206278421,0,0,0,0.00774570671343344,0.0190282941259708,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0631603747849275,0,-0.0764781284471462,0,0,0,0,0,0,0,-0.0364841483135743,-0.0160629964007094,0,0,0,0.0534490770777026,-0.0625581216745753,0,0,0,0.0168658792603828,0,0,0,0,0,0,0,-0.0124977065030092,0,0,-0.136722941308692,0,0.18143171968831,-0.0951631381245603,0,0,0,0,0,0,0,0.0503293804554859,0,0.0373028128311308,0.0246514892669528,0.0273531345988233,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000209138027011581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00190619592816636,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00230116944665352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000799006543922536,0,-0.00848891523416685,0,0,0,0,0,0,0,0,-0.00664298250092878,0,-0.0184650057830088,0.00857085138569832,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00121706485054487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000411745654457473,0,0,0,0,0,0,0,-0.00103845542148964,0,0,0,0,0,0,0,0,0,-0.00588394957155095,-0.00103463190319261,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195175776376202,0,0,0,0,0,0,-0.00113931842371589,0,0,0,0,-1.0842021724855e-19,0,0,-0.00159065626320931,0,0,0.00513985205104633,-0.00141360667500104,0,0,0,0,0,0
