,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X000568.SZ,X000625.SZ,X002236.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X002456.SZ,X600066.SH,X601877.SH,X000100.SZ,X300124.SZ,X002008.SZ,X002508.SZ,X300136.SZ,X002085.SZ,X300003.SZ,X600089.SH,X600522.SH,X600177.SH,X600271.SH,X002294.SZ,X600487.SH,X000157.SZ,X600118.SH,X600699.SH,X600867.SH,X000981.SZ,X600566.SH,X600809.SH,X600372.SH,X002074.SZ,X000559.SZ,X000050.SZ,X002007.SZ,X000066.SZ,X300115.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0.00436960822283896,0,0,0,0,0.22496409375422,0,0,0,0,0,0,0,0,0,0,-0.027465302780762,0,0.090309545855861,0,0.0672935213218427,0,0.0817941111291325,0,0,-0.0500291891600632,0,0.128675798502188,0,0,0,0,0,0,0.308926729739444,0,0,0,0,0,0,0.0596197339039088,0.113495058834665,0,-0.00626505444523308,-0.00444397905412292,0,0,0,0,0,0
X600104.SH,0,0,0,0.330378944158403,0,0,0,0,0,0.0396038189291284,0,0.376226821140049,0,0.0674467853183258,0,0,0,-0.0252068206280603,0,0,0,0,0,0,0,0,-0.12177623387942,0,0,0,0,0,-0.0843374641186557,0,-0.0445217627773459,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221650388255338,0,0,-0.0883124227771701,0.028757262183038,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0599836408551131,0.0738443306424711,0,0,0,0,0.0761807816616474,0.183181251173508,0,0.404362252168219,0,0,0,0,0,0,0,0,0,0,0.23833106660608,0,0,0.000660437618677208,0,0,0,0,0,0,0,0,-0.187511767030958,0,0,0,0,0,0,-0.137375650993047,0,0,0,0,0,0,0,0.00810203635924922,0,0,0,0,0,0
X000651.SZ,0,0.123795061582724,-1.73472347597681e-18,0,0.0637780772275446,0.126975666453822,0,0,0,0,0,0,0.0575310980538633,0.0724067852058917,0,0,0,0,0,0,0.181181098520983,0,0,0.0343727702569858,0,0.110353201640632,0,0,0,0,0,0,0,0,0,0,-0.144884028105963,0,0,0,0.140722127902176,0,0,0.000880468002392,0,0,0,-3.46944695195361e-18,0,0,0,0.0108222000735484,-0.0595579452882057,0,0,0,0,0,0
X000858.SZ,0,0,0.0059004963275056,0,0,0,0,0,0,0,0,0,0.752472700869458,0,0.046002864363451,0,0,0,0,0,0,0.0727608081798681,0,0,0,0.018750173938899,0,0,0.053516294279814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0056968860247791,0,0,0,0,0,0,0
X000725.SZ,0,0,0.0378486414430195,0.0310479385073445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409018978196387,0,0,0.345735254435298,0,0.277078429140301,0,0,0.627670552456671,0,0,0,0,0,0,0,0,0,0.0977804309489888,-0.166316789645471,0,0.0742781773483717,0,0,0,0,0,0.00721851614956099,0.0305659198941304,0,0,0,0,0,0
X600276.SH,0,0.154372908349558,0.138806837725606,0,0.017286148786627,0,0,0,0,0,0,0.0921094188286148,0,0,0,0,0,0,-0.18267920659811,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137857421289633,0,0,0,0,0,0,0,0,0,-0.0225617687222775,0,0,-0.0308587165738178,0,-0.0255259639593667,0,0,0,0.00445171520656036,0,0,0,0,0,0,0
X002304.SZ,0.181370296981767,0.164317493457771,0,0,0.28118499843171,0,0,0,0,0.0164577825076469,0,0,0,0,0,0,0,0,0,0,0,0.0556968892534734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245823357468615,0,0,0,0,-0.111986048583451,0,-0.103510266793516,0,0,0.0125902120825239,-0.0568009390844142,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0.017477321509097,0,0,0,0,0.00411349879947803,0.258736017618277,0,0,0,0,0,0,0.153731617812492,0,0,0,0,0,0.115719454705153,0,0,0,0.106342691198999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.027896204594011,0,0,0,-0.00765656823786897,0,0,0,-0.0480207788063787,0.0443534460892486,0,0,0,0,0,0
X600690.SH,0,0.155327853564107,0.0124357371619309,0.32829941274528,0,0,0,0,0,0,0,0.220659171830311,0,3.46944695195361e-18,0.0665587993698824,0,0,0,0,0,0,0,0,-0.0262347823158152,0,0,-0.0483652979514961,0,0,0,0,0,0,0.262223191837119,0,0,0,0,0,0,0,0,0,0,0,0,0.0131401090067662,-0.0402798642668874,0,0,0,0.0160190507057915,0,0,0,0,0,0,0
X600703.SH,0,0,0.0405993588773171,0,0,0,0,0,0.132393361638768,0.113853016854681,0,0,0,0,0,0,0,0.457156546743935,0,0,0,0,0,0,0,0,0,0.0927149549581954,0,0.0129335512164673,0,0,0,0,0.122022976245904,0,0,0,-0.159799916110156,0,0,0,0,-0.0411550213227948,0,0,0,0,0,0,0,0.0284556316746175,0,0,0,0,0,0,0
X600741.SH,0,0.46220157878957,0,0,0,0,0,0.076173161817589,0.170336952108022,0.05592530871481,0,0,-0.0720273411791878,0,0.156077441020464,0,0,0,0,0,0,-0.14995961166564,0,0,-0.0237497048887498,-6.93889390390723e-18,0,-0.0614838913205216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475417783194619,0,0,0,0,0,-0.108003889194087,0,0,0,0.00542718150633768,-0.00418882183381712,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0218134225665468,0.711140767912084,0,0,0,0,-0.0941885763075053,0,0,0,0,-0.0305499294368222,0.0961280087245442,0,0,0,0,0,0,0,0,0,0.0908068875414264,0.0325886117875427,0.0150797812802907,0,0,0.0231604490699212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147419637227613,0,0,0,0.00950119286185203,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0897601695197302,0,0,0,0,0,0.108092160821813,0,0.302842935736726,0,0,0,0,0,0,0,-0.144400118651393,0,0,0,0,-0.129729578288509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272026072111529,0,-0.059161298312275,0,0,0,0,0,-0.00346071525233693,0,0,0,0,0,0,0
X002236.SZ,0,0,0.47581671438552,0,0,-0.213430345913495,0,0,0,0,0,0,0,0,0,0.0140264823609744,0,0,0,0,0.0432919627634589,0,0,-0.253013960736741,0.240898534422452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792160184826773,0,0,0,0,0.366155455597025,0,0,-0.00305106273748801,0.0565023145627474,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11207346950876,0,0,0.0871136524240397,0,0,-0.033505087315921,0,0,0,0.327327983457333,0,0.216149323367348,0,0,0,0,0,0,0,0,0,0,-0.0345336194405649,0,0,0,0,0,0,0.0168191264291822,0,0,0,0,0,0,0.0107106463159776,-0.0330145449876612,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.220501502678327,0,0,0,0,0.0205455814224957,0,0,0,0,-0.0673305232326024,0.0144766415632035,0,0,-0.153305146138157,0,-0.0510988658255823,0,0,-0.0462211053638475,0.031556954084262,0,0,0,0.179664663084188,0,0,0.32873200540067,0,0,0,0,0.0276221594029827,0,0,0,0,0,0,0,0,0,0.142212864385287,-0.00900854108819458,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518849245766429,0,0,0.164349565131145,0.0657007907807543,-0.0304797907086867,0,0,0,0.51249406648279,0,0,0,0.116830814211883,0,0,0,0,0,0,0,0.03864850959297,0,0,0,0,0,0.012149721579469,-0.0192915822712394,0,0,0,0,0,0
X000338.SZ,0,-0.109395193909209,0,0,0,0.127013027748203,-0.0113512233975668,0,0,0,0,0,0,0.620369956749003,0,0,0.219989162456363,0,0,0,0,0.0998800838385373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100403916087777,-0.0368201785171023,0,0.0635372490190177,0,0,0,0,0,0,0,-0.0117045087497134,-0.00815939696088455,-0.167694411682485,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0.387426783269383,0,0,0,0,0,0,0.120800662730454,0,0.0839517658799678,0,0,0,0,0,0,0,0.110527290054519,0,0,0,0,0,0.00478924959921208,0,0,-0.0594104508329406,0.130745442746746,0,0,0,0,0,-0.0720315645130235,0,0,0,0,0,0,0.0857892175878383,0,0,0,0.00521959036157881,0,0,0,0,0,0,0
X600066.SH,0,0,0,0.125091412993651,0,0,0,0,0,0,0,0,0,0,0.0925769385734409,-0.510935489327561,0,0,0,-2.16840434497101e-19,0,0,0,0.026732222336708,0,0.0611829965012721,0,-0.0340901809420091,0,0,0,0,0,0,0,0,0,0,-0.0326142418179037,0,0,0,0,0.17527926147967,0,0,0,0,-0.0522277917107937,0,0,0.0299551741514013,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248091871301698,0,0.277425732818799,-0.0589338992374979,0,0,0,0,0,0,0,0,0.0270778353774082,0,0,0,0.139500448976293,0,0,0,0,0,0,0,0,0.0108575408984721,0,0.292682513329876,0,0.0142580805069454,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,-0.0307972905389968,0,0,0,0,0,-0.0432281244153485,0.0180710063352288,0.031353127841364,0,-0.00576455303276892,0,0,0,0,0,0,0.0163429046483721,0,0,0,0,0.00967309092300891,0,0.102707406722228,0,0,0,0,0,0,0,0,0.0476352867898276,0,0,0,0,0.0477142153954776,0,0.0599913837501045,0,0,0,0,0,0,0,0,0.0240206914787913,-0.0890421167336848,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0882029931727632,0,0,0,0,0.230076165060601,0,0,0,0,0,0,0.0414777415011907,0,0,0.0329427815055005,0,0,0,0,0,0.157462498147537,-0.172903278869673,0,-0.040824849710535,0,0.185880659416649,0,0,0.0204924486717735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0216746353722308,-0.0202343997037028,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0.208029337894833,0,0,0,0.0561501103200496,0.274870346685107,0,0.131808054366377,0,0,0,0,0,0,0,0,0.0969535948897746,0,0,0,0,0,0,-0.19341337742151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139042931816074,0,0,-0.00593555162730116,-0.00890331186288053,0,0,0,0,0,0
X002508.SZ,0,0,0.0700682579642407,0.428405523138762,0,0,0,0,0,0,0,0,0.199914832276002,0,0.251760866735672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0952177008550317,0,-0.155478786081187,0,0,0,0,0,-0.0374037973185238,0.0967486180630888,0,0,0,0,0,0
X300136.SZ,0,0,0,0.129992508002305,0,0.0749648709784737,0,0,0,0,0.075999282260792,0,0,0,0,0.0301713081388933,0,0,-0.0997985595244361,0,0,0,0,0,0.234807784530949,0.00425104750516098,0,0,-0.0253986977469883,0,0,0,0,0,0.00726612643346973,0,0,0,0,0,0.0118374675699969,0,0,0.19695376893543,-0.113777590433515,0,0,0,0,0,0,0.0423966571717543,-0.111990332143391,0,0,0,0,0,0
X002085.SZ,0.281698014269199,0,0,0,0,0.401478353326057,-0.0784896539432008,0,0,0,-0.173133503177188,0,0,0,0,0,0,0.273498538822996,0,-0.199183683609123,0,0,0,0,0,0,0,0,0,0,0,0,-0.1847170172678,0,0,0,0,0,0,0,0,0.14575483186102,0,-0.289818877708907,0.127163583955058,0.114602967804083,0,0.0558829584683694,0,-0.0647410083248602,0,-0.0270134295900009,0,0,0,0,0,0,0
X300003.SZ,0,0.0346875549350534,0,0,0.0904569340737614,0,0.019620082701872,0,0.192884836705345,0,0,0.182994940344541,0,0,0,0,0,0,0,0,0,0,0,0.049477412246094,-0.117342179971498,0.0402249756803086,0,0,0,0.0213462423254204,0,0,0,0,0,0,0,0,0,0,0,0,0.03465870152067,0,0,0,0,0,0,0,0,-0.03269634259397,0.133275291920738,0,0,0,0,0,0
X600089.SH,0.536288504201612,0,0,0,0,0,0,0,0,0,0,-0.0949189892918663,0,0,8.67361737988404e-19,-0.186992280010263,0,0,0,0,-0.0768420234481155,0,0,0,0,0,0.0322833363084594,0,-0.0265002584017284,0,0,0,0.372717259046242,0,0.381042693049509,0,0,0,0,0,0,0,0.172939988739762,0,0,-0.042959754695974,0,0,0,0,0,-0.0335571854582701,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0485122544425873,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.354387136979164,0.0657700003711584,0,0,0,0,0,0,0,0.105759530413687,0,0,0.292152857744023,0,0,0.0523932849161544,0.0497530378160107,0.0724927204359957,0,0,-0.453313560793297,0,0.140525051975955,0,0,0,-0.0203199300751652,-0.0197011568786435,0,0,0,0,0,0
X600177.SH,0,0,-0.0759201789066402,0,0,0.138345998749088,0,-0.130762593240563,0,0.166357526627419,0,0,0,0.00472892662415776,-0.0133929581434992,0,0,0,0,0,0,0,-0.0126678323441346,0,0,0,0,0,0.0642281305087709,-0.0810498305328306,0,0,0,0,0,0,0,0,0,0,0,-0.00634333524604994,0,0,0,0,0,0,0,0.0704488720621076,0,0.0231572097508379,-0.0308637316970901,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0.299908107379862,0,0,0,0,0,-0.141923128871506,0,0,0,0,0,0.0487548958302545,0,0,0,0,0,0.036800217879112,0,0,0,0,0,0.324692432268194,0,0,0,0,-0.0651488602327632,0,0.0902392184483049,0,0,0,0.00412643593095246,0,0.0812789739480088,0,0.00244009515292257,0,0.194891884167452,0,-0.217625339647096,0,0,-0.0204540761953308,0,0,0,0,0,0,0
X002294.SZ,0,0.0247632292463756,0,0,0,0,0.317590115384826,0,0,0.0521500262273598,0,0,0,0,0,0,0,0,-0.107933959512766,0,0,0,0,0,0,0,-0.102156445834703,0.140087897917862,0,0,0,0,0,0,0.0702663052805821,0,0,0,0,0,0.216813909259101,0,-0.122285662961798,-0.0543214818972919,0,-0.0103710447533871,0,0,0,0,0,-0.00395292421411171,-0.0159749027059859,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0.0819158556708341,0,0,0,0,0,-0.0421837844019654,0,0.042649765743351,0.185245784689172,0,0.305990413657479,0,0,0,0,0.0727962355059075,0,-0.0911582746812358,0.291623003487022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442581692264663,0,0,0.341471635010164,0,0,-0.00864177281986466,-0.0339705393673371,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308213899017381,0,0,0,0,-1.0842021724855e-19,0,0,0.0468873162986015,0,0,0,0,0,0,0,0,0,0,0,0,0.0110058943178184,0,0,1.0842021724855e-19,0,0.0819281737554802,0.0971504866686208,0,0.0263180431356102,0,0,0.0440563015076797,0,0,0,-0.0282043753188239,0,0,0,0,0,0
X600118.SH,0,0,0,-0.031728901129194,8.67361737988404e-19,0.0742787539845885,0,-0.0702762857455419,0,0,0,0,0,0,0.0345020555347448,0,0,0.108151190215855,0,0,0,0.114330374487816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127684734206551,0,0,0,0,0.31267362002299,0,0,0,0,0,0,0,0,-0.00994491631598066,0.0201792815618409,0,0,0,0,0,0
X600699.SH,0,0,-0.0636188906510723,0,0,-0.15674834742576,0,0,0,0,0.174468257823515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932700895849708,0,0,0,0,0.345089342774387,0,0,0,0,0,0.461022780440328,0,0,0,0,0.00899419483015336,0.144085300891356,0.0330793347433916,-0.0880749809675398,0.202630581320419,0,0,0,0,0.03957407241744,0.00759415053431411,0,0,0,0,0,0,0
X600867.SH,0,0,-0.000572380693223368,0,0,0,0,0,0,0,-0.0923570035256904,0,0,0,0,0,0,0,-0.0900254953430534,0,0,0,0,0,0.0492891266307177,0,0,0,0,-0.0281360443182612,-0.0311180760599581,0,0.12053112993029,0,0,0,0,0,0,0,0,0,0,0,0,0.0347418445861153,0,0,0,0,0,-0.0350431234200624,0.0407370877003432,0,0,0,-0.107168194512825,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.131254933346151,0,0,0,0,-0.0263982566408127,0,0,-0.0784808859007833,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439262300270382,0.0316578893468946,0,0.0130633330087623,-0.0526413534364355,0,0,0.0291147821607867,0,0,0.0412447321487457,0,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0.287501396557627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0482414286613178,0,0,0,0,0.128048147895651,0,0,0,0,0.0622011806902894,0,0,0,0,0,0,0,0,0.117836799188411,0,0,0,-0.127234979155004,0,0.00765275793194685,0,0.000498275502822801,0.000535062219125532,0,0,0,0,0,0
X600809.SH,0,0,-0.042767640011078,0,0.454853634503399,0,0,0,0,0,0,0.0488244791018962,0,0,-0.0453128771531651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131480625223811,0,0.0790762784797161,0,0,0,0,0,0,0.0524379216509572,0,0,0,0,0.0564703370815239,0,0,0,0,0,0,0,0,-0.0270998116867711,0.108559863629766,0,0,0,0,0,0
X600372.SH,0,0,-0.280478319596186,0,0,0,-0.145081271024045,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00540491288935933,0,0,0.0913375123560144,0,0.0506790114140079,0,0,0,0.305276928393286,0,0,0,-0.0597912134733414,0,0,0.536219212875019,0,0,0,0,0,0,0,0,0.0806545060915487,0,0,0,0,0,-0.0304585997589159,0.0630585417109135,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.000501104027870155,0,0,0,0.409681913130847,0.160852004231154,0,0,0,-0.0562851887760949,-0.100244592368608,0,0,0,0,0,0,0.114202257776105,0,0,-0.00617263394161597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166059183196089,0,0,-0.0294205359353413,0.0353497360137844,0,0,0,0,0,0
