,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600703.SH,X600118.SH,X000559.SZ,X600031.SH,X600271.SH,X000100.SZ,X600066.SH,X600372.SH,X000157.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600089.SH,X002292.SZ,X300124.SZ,X000338.SZ,X002465.SZ,X300003.SZ,X000568.SZ,X600839.SH,X600177.SH,X002129.SZ,X002294.SZ,X002074.SZ,X600867.SH,X002506.SZ,X000547.SZ,X000977.SZ,X000800.SZ,X002008.SZ,X002276.SZ,X000869.SZ,X600498.SH,X300001.SZ,X600582.SH,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045800686739183,0,0.153055231705304,0,0,0,0.0704472565443542,0,0.276596374500865,0.0353908222572044,0,0,0,3.46944695195361e-18,0,0,0,0,-0.00255599751685563,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0105193017420606,0,0.062419681852199,0,0,0,0.379815779808544,0,0,0,0,0,0,0,0,0,0,0,0.0132848731825865,0,0.0878116249815452,0,0.0208997620796057,0,0,0.0168297501372531,0.0393492407076778,0.112540727359965,0,0,0,0,0,0,0,0,-0.0250234513101391,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113235490821115,0,0,0,0,0.0652073322642387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261298996763906,0,0,0,0.0632897629489809,0.138698856284934,0.0414504801223925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.168878583733245,0,0,0,0,0.216033380272997,0.123717817745364,0.00100152781677473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737811059331419,0,0,0,0,0,0,0,0,0,0,0.129569318903395,0,0,0,0,0,0,0,0,-0.0183090298992261,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.0209809371923012,0,0,0,0.0141869746531556,0,0,0,0,0,0,0,0,0,0,0.23363785535918,0.0493850276101459,0.238512743753358,0,0,0.0499496080149573,0,0,0,0,0.0185950338149455,0,0,0,0,0.121076065129996,0,0,0,0,0.0735178328921643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.375052813151761,0,0,0,0,0,0,0,0,0,0,0,0,0.0814669728832598,0.29762288407213,0,0,0,0,0,0,0.237160729292004,0,0,0,0.0275071563580829,0,0,0.0361361571250564,0,0,0,0,0,0,0,0,-0.00748579934955713,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0514072541169046,0,0,0,0,0.0676778994709439,0.150811793464416,0.0519123188277966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414938492532945,0,0,0,0.0288694724285963,0,0.182530851861864,0.0922264099817471,0,0,0,0,0,0,0,0,-0.0427552911603047,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.119249054301617,0.18909198300826,0,0.125969326363229,0,0,0,0,0,0,0.0923321568600663,0,0,0.0212172003007118,0,0,0,0,0,0,0,0.122867873377188,0.140223980436739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00579021666520439,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0.0881678908274764,0,0,0.0287521670493793,0,0,0,0,0,0,0,0.162976880963059,0,0,0,0,0,0,0.0426266993770669,0,0,0,0,0,0,0,0,0,0,-0.150040726477151,0,0,0,-0.032696369408016,0,0,0,0,0,0,0.535576041800503,0,-0.0387192112003087,0.0461125022167224,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0958839748361014,0,0,0,0,0,1.38777878078145e-17,0,0.0303316413149597,0.13373665289225,0,0,0,0,0.198332767069162,0,0,0,0,0.0347303031213147,0,0,0.0920742001395486,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0672399203313424,0,0,0.178412521415143,0,0,-0.0754825805171598,0,-0.0539946355190996,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118466398376613,0,0,0,0,0,0,0,0,0,0,0,0,0.199188482625301,0,0,0,0,0,0,0.220240700547392,0,0,0,0,0,0,0,0.211251156338571,0,0,0,0.0565377454313716,0,0,0,-0.0239537222401631,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.391061322088232,0,0,0,0.0347693320859657,0.022883903853072,0.0530660073776455,0,0,0,0,0,0,0,0,0,0,0,0,0.0716285858142968,0,0,0,0,0,0.0681461510316038,0,0,0,0,0,0.0411709234573259,0.0511525704840605,0.0843875049811689,0,0,0,0,0,0,0,-0.00351259871308384,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101968733715282,0,0,0.223456656152734,0,0,0,0,0,0,0,0,0.180566914873371,0,-0.136288866928183,0,0,0,0,0,0,0.134169202164082,0,0.0897492845302174,0,0,0,0,0,0,0,0,0,0,0,-0.0424476386976833,0.423153064069249,0.371333873418949,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.00476132056325999,0,0,0.254662023838785,0,0,0,0,0.0326283607372692,0,0.00153167861441911,0,0,0,0,0,0,0.0166362740212286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359739891840219,0,0,0,0.0675810309578153,0,0,0,-0.0098863797978055,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.237174324661011,0.00716807734635952,0,0,0,0.109343568027787,0,0.0748047725864978,0,0,0.0611092888620713,0,0,-6.93889390390723e-18,0,0,0,0,0.0567482133560218,0,0,0,0,0,0,0.090718163017215,0,0,0,0.00170729046333086,0,0.0429949260384753,0.0639376122234635,0,0,0,0,0,0,0,0,-0.0233987936805405,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.35659614891737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411796990523321,0,0,0,0,0,0,0,0.141035782022856,0,0,0.0650278935678861,0.21181255950731,0.0611522585170437,0,0,0.00810443615353895,0.00498199671585634,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0842278468573278,0,0,0,0,0,0,0,0,0,0,0,0.646169225334808,0,0,0,0,0.10937712397742,0,0,0,0,0,0,0,0,0,0,-0.0136636739458231,0.00120444952219779,0,0,0,0,0,0,0,0,0.0298057152732225,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0.206068549110031,0.315502212442484,0,0,0,0,0.0356255011256824,0.00124682502789698,0,0,0,0,0.0812652565526149,0,0.0533642020595688,0,0,0.0513061786364725,0,0,0,0,0.0499691673358135,0,0,0,0,0,0,0,0,0,0,0.0260997132378667,0,0,0,0,0,0,0,0,-0.0194387512443427,0,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143587212335132,0,0,0,0,0,0.0346982800098562,0,0,0,0,0,0,-0.0229862063391438,0,0,0.28603163292907,0,0,0,0,0,0,0.233655923017445,0.113620879365599,0,0,-0.0069962227286064,0,0.162288343613612,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.113455237514922,0,0.0392759905769349,0,0,0,0,0,0,0,0.14532966272073,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.0244959952266493,0,0,0.335637564457888,0,0,0,0,0,0,0,0,-0.02767172455557,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158325799880105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120029751663543,0,0.0360290754795656,0.237914088411227,0,0.20544576505128,0,0,0,0.0273151776805463,0.128304832401256,0,0,0,-0.00709736244790727,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.0905040743922927,0.111750437028955,0,0,0.0522451503129242,0.0814299710301434,0,0,0,0.0378437356626248,0,0,0,0,0,0,0,0,0,0,0.0120465386227822,0,0,0,0.0255061269250431,0,0,0,0,0,0,0.0920315253753642,0,0,0,0,0,0,0.300437844739085,0,-0.0224968215142937,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.128051199711767,0.371121735555222,0,0,0,0.129186501238696,0,0.116515383931227,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0.0669303302507809,0,0.0291590054546652,0.0618386396002353,0,0,0,0,0,0,-0.0309363540209605,0.0309087016108473,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00293911473132832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222808704021472,0.0700668877987682,0,0.124498559158968,0,0.0454713325363836,0.0125516552552965,0,0.0110030916565998,0,0,0,0,0.193459389387833,0,0,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141529050929505,0,0.00229326869904383,0,0,0.0703031368761189,0,0.0196178192700156,0,0.115549339555639,0,0,0,0,0,0,0,0.0785898216752961,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0914791229565262,0.125362858206938,0,0,0,0,0.0590795323445262,0,0,0,0,0,0,0,0,0,0.137523167043977,0,0,0.0175706993540586,0,0.0777462156230631,0,0,0,0,0,0.0129498770567294,0,0,0,0,0,0.0210521384275828,0.0550356976346279,0,0,-0.0106751628960155,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191152519302604,0,0,0,0.195038360772074,0,0,0.00536014085962981,0,0,0.512060597912275,0,0,0,0,0.195470725352815,0,0,0.0120289021417565,0.00139907841768214,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208802130064361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316627564495573,0,0.426504741792341,0,0.0122908464599532,0,0.00838359774230311,0,0.133036093394686,0,0,0.0577051613238726,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193568990485189,0,0,0,0,0,0,0,0,0,0.0296490813524065,0,0,0.0410591083009947,0,0,0,0,0,0,0.0823937352135963,0,0,0,0,0.0491957304627191,0.193224448009961,0,0,0.0712608133039542,0,0,0,0.13244743361848,0,0,-0.039015115764002,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0,0,0,0,-0.0189240160552378,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.014049786914088,0,0,0,0,0,0,0,0.112705519353426,0,0.317041995867956,0,0,0,0.0818935546118788,0.00590534738727756,0,0.202498107309146,0,0,0,0,0.0383587586482004,0,0,0,-0.0109439448484163,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.229948872810324,0,0,0,0,0,0.0310499393596829,0,0,0,0,0.0643012114666929,0,0,6.93889390390723e-18,0,0,0,0,0.0360671729495109,0,0,0.0367932025990742,0,0,0,0,0.275627037876961,0,0,0,0,0,0,0,0,0,0.076621817986282,0,0,0.0674203966683647,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198720431809382,0,0,0,0,0,0,0,0,0,0,0,0.067315641000764,0,0,0.0069790015165907,0,0,0,0,0.0687466444572876,0,0,0,0.00321169433973133,0.0404025503725485,0.123888337671359,0,0.0753279992217888,0,0,0,0.0383402146692922,0.269110583062996,0,0,-0.0180770735110655,0,0,0,0,0,0,0
X300001.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190210162707651,0,0,0,0,0,0,0,0,0,0,0,0,0.0687557617445072,0,0,0,0,0.31326345984567,0,0.0147930911858993,0,0,0,0,0,0,0.191778316087152,0,0,0,0,0,0.176311588525869,0,0,-0.0253176564704519,-0.0892150662810899,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,-0.010004140675166,0,0,0,0,0,0,0,0,0,0,0,0,0.0875271663432621,0,0,0,0,0,0,0,0,0.0926737159679775,0,0,0,0,0.0402855438760969,0.00511824008334557,0.0319812752202543,0.170050614293882,0.0784849677887747,0,0,0,0.268780478989756,0.189388009317684,0,0,0,-0.0246346158538048,0,-0.0347734217905112,-0.10827789184549,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368250377218886,0,0,0.040522340532829,0,0,0,0.266142726485832,0,0,0,0,0.0627848822229997,0.0758379769725121,0,0.103374578176309,0,0,0.147849682130785,0,0,0,0,0.0184573645929464,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229165155573029,0,0,0.0338097757321086,0,0,-0.024294001126692,0,0,-0.220699062455551,0,0,0,-0.0595316069116087,0.128339258159897,0.0221607100219057,0,0,0,0.110315289127228,0.0254968672679746,0,0,0.0129487189339237,0,0,0,-0.0223251614158608,-0.0434519765355964,0,0,0,0,0,0
Slope,0,0,0,0,-0.0812501993012991,0,0,0,0,0,0,0,0,0.32921048701078,0,0,0,0,0,0,0,-0.275056855999903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.728896602010234,0,0,0,-0.387001343936616,0,0,0,0,0,0,0,0,2.21718350036033,0,0,0,4.03664748257747,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267188327531242,0.0274076937332371,0,0.423820710527416,0,0,-0.10739808157828,0,0,0,0,0,0,0,0,-0.00150966040693349,0,0.0578876344314091,0,0,0,0,0,0,0.253031547402277,0,0.144057446118897,0,0,0,0,0
RealEstate_excess,0.0349133177940492,0,0,0,0,0.261609809218363,0,0.0395181460274822,0,0,0,0,0,0,0,0,0,0,0.000932546884696568,0,0,-0.0225876956777662,0,0,0,0.189060158519546,0,0,0,0,0,0.0565807055390705,0,0,0,0,0,0.174250090803211,0,-0.176078432434141,0,0,0,0,0,0,0,-0.452898365942159,0,0.0127443749062655,0.0552133909781475,0,0.466736281622055,0,0,0,0
MKreturn,0,0,0,0,-0.142003134427389,-0.390205687281276,0,0,0,0,0.215063555329166,0,0,0,0,0.0609706941626974,0,0,0,0,0,0,0,0,0,-0.0833542735248412,0,0,0,0,0,0,0,0.109560095192221,0,-0.0124514414043087,0,0,0,0,0,-0.0304475721408227,0.189032558979526,0,0,0,0,0,0,-0.0430623576784122,0,0.375334754704371,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00693097863288927,0,0,0,0.00401584773911648,0,0,0,0,0,0,0,0.00318157453353398,0,0,-0.000625007482549096,0,0,-0.00313089177366754,0,-0.00202647223399185,0,-0.0109250772455255,0,0,0,0,-2.71050543121376e-20,0.00258192283494422,0,0,0,0,0,0,0.00800883714932694,0.00392201985415634,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.00733088773539391,0,-0.0223448625846821,0,0.00180577877908102,0,0,0,0,0.0016739017345477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00313620669563492,0,-0.0111334645203026,0,0,0,0,0,0,0.0465898060306749,-0.0102285773786835,-0.00918868805698918,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477717451302118,0,0,0,0,0,0,0,0.00136756618542225,0,0,0.00413197332535974,0,0,0,0,0,0,0,0,0,0,0,0,0.01584992304389,-0.00481224865078481,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000741652513868839,0,0,0,0,0,0,0,0.00306857645953705,0,0,0,-6.7762635780344e-21,0,0,0,0.00585842001625455,0,0,0,0.00518130516158003,0,0,0,0,0,-0.00800981312207619,0,-0.00468283052340597,0,-0.0184452828676199,0,0,5.42101086242752e-20,0.000362015382916558,0,0.0167961365904543,0,0,0,0,0,0,0,-0.00933231163800513,2.05142344442478e-05,0,0,0,0,0,0
