,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600271.SH,X600031.SH,X600703.SH,X000100.SZ,X000559.SZ,X600066.SH,X600118.SH,X002236.SZ,X000157.SZ,X002292.SZ,X002475.SZ,X600372.SH,X600741.SH,X600089.SH,X000338.SZ,X002241.SZ,X000568.SZ,X300124.SZ,X600177.SH,X600839.SH,X002465.SZ,X002294.SZ,X600867.SH,X002074.SZ,X002085.SZ,X000869.SZ,X000977.SZ,X300003.SZ,X000800.SZ,X600525.SH,X002129.SZ,X600582.SH,X600498.SH,X000550.SZ,X000581.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.191153435391464,0,0,0,0,0,0,0,0,0,0.160766848596917,0,0,0,0.160941540612687,0,0.00810991458743093,0,0.0332688487823037,0.0767756753992021,0,0,0,0,0.0285960826917103,0,0,0,0,0,0.0252790833713335,0,0,0,0,0,0.0570566233068361,0,0,0.010863446941801,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.189588697046852,0,0,0,0,0,0,0.0362728699100517,0,0.0662367256967474,0,0,0,-0.0270676330442696,0.238886365275512,0,0.165800450783118,0,0,0,0,0,0,0,0,0,0,0.0701365165369237,0,0.103266470007289,0,0,0,0.12814599595318,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993842644646824,0,0.18162303139566,0,0.38629454775782,0,0,0,0,0,0,0,0,0.017800456899346,0,0,0,0,0,0,0,0,0,0,0.0778017904930235,0,0,0,0.0172213239103563,0,0,0,0,-0.00735242007027556,0,0,0,0,0,0
X600703.SH,0,0,0,0.396570453198801,0,0,0,0,0,0,0,0,0.106826148267161,0,0,0,0,0.0315076965705496,0.124129403386175,0,0,0,0,0.0391050145903575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10562050512607,0,0,0.0427703484097595,0,0,0,0.0130386507198141,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0695388890945343,0.237631972467286,0,0,0.0712028996775325,0,0,0,-2.71050543121376e-20,0,0.20496183551007,0,0,0.0635509000238197,0.136951212639087,4.30556781418975e-05,0,0,0,0,0,0,0,0,0.0864262578405036,0,0,0,0,0.156375767044498,0,0,-0.00416075450872864,0,-0.0397864804576593,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187201934744572,0,0,0,0,0.0355939099709684,0,0,0.0149215761258864,0,0,0.0104735412835394,0,0,0,0,0,0.0139042170484004,0,0,0.0277941428224147,0,0.00289041364461453,0,0,0,0.00265568130314536,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0.181858724812128,0,0,0,0,0.377300421647769,0,3.46944695195361e-18,0.110687159819513,0,0,0,0,0,0,0,0,0,0,0.154303601905612,0,0,0.16121556381115,0.0574922018131175,0,0,0,-0.104726597606418,0,0,0,0,0,0,0,0,0,0,0,0,-0.0253009902845961,0,0,0,0,0,0,-0.00502776290472783,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.234943253538261,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.336951225315048,0,0,0,0,0,0,0,0.18057051706586,0.297487649728874,0,0,0,0,0,0.135335072648813,0,0,0,0,0,0,0,0,0,0,0.0207000959185058,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0425392769396827,0,0,0.0900191845750427,0,0,0,0,0.0495716489198336,0,0.157624787966008,0,0,0,0,0,0,0,0.225837046807223,0,0,0,0,0,0,0.0891421697442468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612795912207748,0,0,0,-0.0369384394153262,0,0,-0.0358864265312737,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0838525640781378,0,0,0,0,0,0,0.133429252055064,0,0.0966660176899004,0,0,0.00313786399768281,0,0,0,0.0500190111177998,0,0.134027609538228,0,0,0,0,0,0,0.0395301701599166,0,0,0,0.0757200746972963,0,0,0,0,0.247053985851481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,-0.0294752252090188,0,0,0,0,0,-0.0402875018630637,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0809122098286283,0,0,0,-0.163489346741719,0,0,0.272103427327927,0,0,0,0,0,0,0,0,0,0,0.0147435173284052,0,0.22964411903333,0,0.255487895790858,-0.0563312566565668,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115702908102309,0,0,0,0,0.190429248043033,0,0,0,-0.0166958293446969,0,0,0,0.0768251802366487,0,0,0,0.540004583176259,-0.103176956196896,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257733534119592,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281320600336305,0,0.328349858271073,0,0,0,0,0,0,0,0,0,0,0.110944140231851,0,0,0,0,0,0,-1.73472347597681e-18,0,8.67361737988404e-19,0,0.0656153816808654,0,0.0740163574506385,0,0,0,0,0,0,0.0023723641181559,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.303540401266733,0,0.112300641848545,0.0546833111754852,0,0,0,0.191151218112839,0,0.114336530549845,0,0,0,0.0320188634912183,0,0.0457226768739228,0,0,0.211082811340541,0,0,0,0,0,0,0,0,0,0,0.045353642450378,0,0,0,0.0359132642016098,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.497351428353174,0,0,0.11143661709609,0,0,0,0.0540608582849525,0,0.0461124259601959,0,0,0,0,0.00347170175950649,0,0,0,0,0.0129255554054339,0,0,0,0,0,0,0,0,0.0146239828230785,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-0.00188017013740754,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.00865941920526045,0,0.0319060199193272,0,0,0.102253611095567,0.0101572275914866,0,0,0,0.355671474292552,0,0,0.182172131864037,0,0,0,0,0.0888826622742955,0.0435046622096204,0,0.0511071309273402,0.0259903215574971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0465944826385591,0.0494932426889719,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.0187349669504706,0,0,0,0,0,0,0.292919442100628,0,0,0,0,0,0,-0.00478078986422094,0,0,0,0,0,1.73472347597681e-18,0,0.199316951615917,0.0254892479396906,0,0,0,0,0,0,0.00973373555249262,0,0,0.204324247298903,0,0,0,0,0,0,-0.000698952701739645,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.00150942727763726,0,0,0,0,0,0,0.0866290660462803,0,0,0.116231118341069,0,0.0161760112145569,0,0,0,0,0,0.142719597643649,0,0.0855468995671688,0,0,0,0.0181242344702336,0,0,0,0,0,0,0.235845231966511,0,0,0,0,0,0,0,0,0,0,-0.0501327583781438,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.295246329112649,0,0,0,0,0,0,0,0,0,0.302836630662552,0,0,0,0,0.0265482042350303,0.112869934829106,0,0,0,0.00974717198985982,0,0,0,0,0,0,0,0,0,0,0,-0.0117394173408569,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204253595035753,0,0,0,0,0.336662319540107,0,0,0,0,0,0,0,0,-0.012734797142723,0,0,6.93889390390723e-18,0,0.00587024637929671,2.16840434497101e-19,-0.00750338805793809,0.0881305599285535,0,0.0916392393118298,0,0,0,0,0,0,0,0,-0.0531036436263412,0.0118387978002544,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270892861340308,0,0,0,0,0.00140590914331251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0048557860439452,0,0,0,0,0,0,0,0,0.00913773048628051,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00343682949014178,-0.0223803389642879,0,0,0,0.225056920188334,0,0,0,0,0,0,0,0,0.124317724693095,0,0.00816222112725898,0,0.100080008716255,0,0,0,0.113004495107974,0.0726817555810494,0,0.149127433186404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0.112800319304345,0.123697253293942,0,1.44471961454902e-06,0,0.136353212231591,0,0,0,0,0.144043492135572,0,0.11609604145275,0,0,0,0,0,0,0.188329633233425,0,0,0,0,0,0,0,0,0,0.0133354641979551,0,0,0,0,0,0.0174680169815053,0,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461832745784854,0,0,0,0,0,0,0,0,0.252110205081361,0.0599576113442214,0,0,0,0.126847830785565,0.106679408277076,0,0.0341301930286499,0,0,0,0.103273287046265,0,0,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386517043569406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13830350006712,0,0,0,0,0,0,0.00676367897482846,0,0,0,0,0,0,0,0,0,-0.0112471904739193,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.14123358251081,0,0,0,0,0,0,0,0,0,0,0,0.11095654515552,0,0,0,0,0,0,0,0.0703299447260603,0,0.322941489158269,0,0,0,0.0154425496952199,0,0,0,-0.0664575988494532,0.0260016705620413,0,0,0.148159794413453,0,0,0,0,-0.0462330112769687,0.03814869638977,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0.160831503648193,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0910722501279061,0,0,0,0.0285058191075043,0,0,0.0530547774905368,0,0,0,0.140584257711967,0,0.28228020314263,0.0813056969939112,0.0447146899399498,0,0,0,0,0,0,0,0,0,0,0,0,-0.00666125187571452,0,0,0,0,0,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259639380499701,0,0,0,0,0,0.00241741956637644,0,0.0817946431152992,0.146973625715201,0,0,0.00746187275633872,0,0,0,0,0.0710093263311652,0,0,0.0650120910397692,0,0,0,0,0.0180910416806996,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.206914219780932,0.194224848233961,0,0,0,0,0,0,0,0,-0.0148308622448453,0.0490008260017878,0,0,0.309489702963514,0,0.0397809886729474,0,0,0,0,0,0,0,0,0,0,0.0910108237955307,0,0,0,0,0,0,0,0.0279920104344175,-0.0452525462354975,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.118905992145021,0,0.0938472044883804,0,0.22099504071234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128925036557704,0,0,0.0276208486787943,0,0,0,0.0577240674239163,0,0,0.00822566926716997,0,0,0,0,0,0,0,0,0,0
X600525.SH,0,-0.278227581373168,0,0,0.11749489557625,0,0,0,0,0,0,0,0,0,0.282685081095168,0.0790961365261628,0,0,0.0251994219132654,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650379777977156,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.144921484166898,0,0,0,0,0,0,0,0,0,0.129286041145568,0,0,0,0,0.0516914291280556,0,0.130330814613792,0,0,0,0,0,0,0,0,0.00268715730742206,0,0,0,0,0,0,0,0.207290024417868,0,0,0.274430653855886,0,-0.0249194585385458,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278647767831824,0,0,0,0,0,0,0,0.00768660248353012,0,0.0649033073617556,0,0,0.0674935361155615,0,0.188540551308637,0,0.219419094105588,0,0.0652928033138598,0,0,0,0.248630044320265,0,0,0,0.0105673389344066,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232238403248875,0,0.0265370601650004,0,0,0,0,0,0,0,0,0,0,0.0378418742504708,0,0,0.0566466624260656,0,0,0,0,0,0.239949673717744,0,0,0,0.091704955002676,0.16630159043556,0,0,0,0,2.16840434497101e-19,-0.045973094817767,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0.0728104767088509,0.0669612437169003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00289487950487136,-0.0120988025102764,0,0,0,0,0,0,0,0,0,0.32921320184088,0,0,0,0,0,0,0.32553526129149,0.0239342597866912,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000581.SZ,0,0.101390178523548,0,0,0,0,0,0,0.293422677065795,0,0,0,0,0,0,0,0,0.12897845453194,0,0,0,0,0,0.0324021063897462,0,0,0.0736291021996649,0,0,0,0,0,0,0,0.021065988470281,0,0,0.0290266367666404,0,-8.67361737988404e-19,0,0.0275002007444258,0,0.121847166686616,0,0,0,-0.00657038204813961,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.147298021097625,0,0,0,0,0,0,0,0.0950884916920827,0,0,0.0615452024158034,0,0,0.0895089070825053,0,0.0591026721168145,0,0,0,0,0,-0.029692372253956,0,0,0,-0.149627663824026,0,0,0.0956761762208091,-0.0573448075623007,0,0,0.0253776432878606,0,0,0,-0.122332913092907,0,-0.0170929959777448,0,0,0,-0.0092992103120935,-0.035287034937598,0,0,0,-0.445537648991206,0,0
Slope,0,0,0,0,0,0,0,0,0.237715475887451,0,0,-0.469554087041566,0,0,0,0,0,0,0,0,0,-0.492784569426536,0,0,0.510202198558433,0,0,0,0,0,0,0,0,0,0,-0.367087008688153,0,0,0.146626329739878,0.313586520900806,0,0,0,0,0,0,0,0,1.15977888106345,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0794522486256141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154018598205754,-0.0914293187682178,0,0,0,0,0,0,0,0,-0.0493100388263544,0,0.116399242322357,0,0,0,0,0,0.666293802787151,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0310997215968119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309934236373923,-0.0152489308366628,0,0,0,0,0,0,0,0,0.246216123426696,0,-0.0464317158843881,0,0,0.107899444977903,0,0,0,0,0.269714759472304,0,-0.171679112264028,-0.106087114029063,0,0,0,0,0,0,0,0,0,0,0
MKreturn,-0.0133122541765447,0,0,0,0,-0.0934667926766208,-0.403286743013098,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208154671810699,0,0,0,0,0,0,0,0,0.122545585301432,0,0.021904539865963,0,0,0,0.207424214348276,0,0,0,0,0,0.136574402015689,0,0,0,0,0,-0.0698084075824654,0.0550972751426904,0.230634731443291,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00211357228984891,-0.00505983063867704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00659866566878449,0,0,0,0,0.00263481151118902,-0.000640189337309615,0,0,0,0,-0.00494950641820314,0,0,0,-0.00134856370894163,-0.0147095073683465,0.00338757128728494,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0823694325840441,0,0,0,0,0.0184265924163977,0,0,0,0,0,0,0,0,0,0,0,0.0333308113158219,0,0,0,0,0,0,0,0,0,0.0069958017016786,0,0,-0.034551808052011,0,0.0167400541419422,0.0243773198655635,-0.0945885515135213,0,0,0,-0.141384922029654,-0.0250782030066033,-0.0414341857332288,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.00637231399735699,0,0,-0.0112354013735935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00803116938343393,0,0,0,0,0,0,0,0.00847102539426797,0,0,0,0,0,0.0408402422104998,0.00462251473312023,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0033631746072773,-0.00639565878005319,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00117760443274952,0,0,0,0,0,0,-0.00833271761725064,0,-0.00214417479339788,0,0,0,0,0,0,0,0,0,0,-0.0118384503586177,0,0,0,0,-0.0129430863019699,0,0,0,0,0,0,0
