,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600066.SH,X600741.SH,X600703.SH,X002236.SZ,X000568.SZ,X600271.SH,X000100.SZ,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X000338.SZ,X002007.SZ,X600372.SH,X002475.SZ,X000559.SZ,X002180.SZ,X300003.SZ,X002456.SZ,X600522.SH,X002074.SZ,X002506.SZ,X000157.SZ,X600867.SH,X002426.SZ,X002294.SZ,X002508.SZ,X600089.SH,X000981.SZ,X300124.SZ,X002085.SZ,X601877.SH,X000869.SZ,X002465.SZ,X600498.SH,X000050.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.340098360593117,0,0,0,0,0,0,0.203775773152724,0,0,0,0,0.122482504201321,0,0,0,0,-0.00841887107847092,0,0,0,0,0.0216301438681393,0,0,0,0,0,-0.103385433070134,0,0.0795897696052972,0,0,0,0,0,-0.0685779483753345,0,0,0.162840000847457,0,0,0,0,0,0,0,0,0,0.0129550685911872,0,0,0,0,0,0,0
X600104.SH,0.14497883152931,0,0,3.46944695195361e-18,3.46944695195361e-18,0,0,0.276144180029524,0,0,0,0.0176464447121639,0,0,0,0,0,0,0,0,0,-0.0859705111056765,0,-0.0355998304523017,0,0,0.0688174207834554,0.0246876077155692,0,0,0.0016327741265622,0,-0.0391842571447672,0,0,0,0,0,0,0,0,0,0,0,0,0.0741336860396742,0,0,0,0,0.0166680602062798,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0176256841704829,0,0,0,0,0.0663171695309041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107351916654695,0,0.10067862293339,0,0,0,0,0,0.0299796182039892,0,0,0,0,0,0.0421669345671676,0,0,0,0,0,0.153245385615306,0,0.111445638671492,8.67361737988404e-19,0,0,0,0.0257565829935722,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.307277222430261,0,0,0,0.287360587281767,0,0,0.0063541390043002,0,0,0.224583737646944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724796568631099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.728461223031549,0,0,0,0,-0.0398664717936492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269552786356397,0.122719259599172,-0.02094329622931,0,0,0,0,0,-0.0148433778384746,0,0,0,0,0,0.0473253772148679,0.0384185088028873,0,0,0,0,0,0,0,0.0307114370416844,8.67361737988404e-19,0,0,0,0,0,0
X600276.SH,0,0,0,0.0400691816514446,0,0,0,0,0.209205417893731,0,0.0784695465757571,0,0,0.0402862680271926,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0258544484358956,0,0,-0.00402062687034961,0.00635012356830783,0,0,0,0.0112922006869677,0,0,0,-0.0191608708301847,0,0,0,0,0,0,-0.0267818207936391,0,0,0,0.00290191424716367,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0715588332804846,0,0,0,0.22496080518261,0.0139776038876063,0.034280985847478,0,0,-1.38777878078145e-17,0.193253114082564,0,0.0516774369165806,0,0.0246006711686599,0,0,0,-0.0425028725665379,0,0.00613804398561748,0,0,0,0,0,0,0,0,0,0,0,0.164334400597212,0,0.105517108020777,0,0.00248273322382126,0,-0.0334477642427516,0.0256600323001489,0,0,0,0,0,0
X000625.SZ,0,0.661551143181966,0,0,0,0,0,0,0,0,0,0.0689847171169718,0,0,0,0.0708728804197796,0,0,0.0209536888006834,0,0,0,0,0.0660698505313787,0,0,-0.109021276448765,0,0,0,0.0346243565414859,0,0.0973525299007697,0,0,0.00958792493661207,0,0,0,0,0,0,0.0225353805031317,0,0,0,0,0,0,0,-0.00221291227313369,0.0493844007591891,0,0,0,0,0,0
X600690.SH,0,0,0.167870047580646,0.136396975733178,0,0,0,0.110595418443837,0,0,0,0,0,0,-0.105579990065225,0,0,0,0,0,0,0,0,0.0892750243594802,0,0,0.0751430533498574,0.0408908154679213,0,0,0,0,0,0,0,0,0,0.147034960287207,0,0,0,0,0,0.0155055689133839,0,0,0.0631693233594958,0.0311094158538943,0,0,0,0.0341784860601079,0,0,0,0,0,0
X000063.SZ,0,0,0.0227663071706431,0.0677402955559812,0.0812574280655781,0,0,0,0.0380852375264383,0,0,0,0,0,0,0.0207304760100108,0,0,0,0,0,0,0,0.00302126638184147,0,0,0.00362417329438776,0,0,0.14610637281657,0,0,0,0,0,0,0,0.0573240100048386,0,0.140870322374269,0,0,0,0,0,0.0672419587947942,0.030268734101096,0,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0.151200391457218,0,0,0.0634302568189513,0,0,0.249837553833203,0,0,0.0164338422385157,0,0,0,0,0,0,0,0,0,0,0,0.0395334083928149,0,0,0.147263611023979,0,0,-0.101027464340426,0,0,0,0,0.0358896275872965,0,-0.263895426749369,0,0,0,0,0,0,0,0,0,0,-0.0284702743118732,0,0,0,0,0,0,0
X600741.SH,0,0.405751987059633,0,0.0454819056868999,0.17132416351756,0,0,0,0,0,0.0921368314205455,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310590989887811,0,0,0.15281396691124,0.0617685359907719,-1.73472347597681e-18,0.0774666233226735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268013924781882,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0.0299733807815311,0,0,0,0.25281122801074,0,0,0,0,0,0,0,0,0,0,0,0.0389469917375969,0,0,0,0,0,0.0924310606196786,0,0,0.0382689346178725,-0.240090539884581,0,0,0,0,0,0,0,0,0,0,0.00712261776978016,0,0,0.0149826349419796,0,0,0,0.10046953467514,0,0,0,-0.0102558455204502,0.034545594616639,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0572873728135614,0.0299401204424318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199880593589647,0,0,0.0511963586651424,0,0,0.0472027537866953,0,0.0966383045473879,0.0809574525050715,0,-0.0704226891136967,0,0,0,0,0,0,0,0,0.0129068597662329,0,0,0,0,0,0,0,0,0.0192670502264427,0.0130639013263103,0,0,0,0,0,0
